Date,S,E,I,R,H,C,D,index
0,999935.0,15.0,48.0,0.0,1.0,0.0,0.0,10
1,999917.94,20.63,47.18,11.68,1.53,0.04,0.0,10
2,999900.17,21.94,51.0,23.99,1.82,0.07,0.01,10
3,999880.04,24.33,55.42,36.69,2.41,0.1,0.01,10
4,999857.9,28.13,59.48,50.59,2.71,0.17,0.02,10
5,999835.4,29.51,65.22,65.32,3.28,0.23,0.04,10
6,999810.6,33.5,68.34,82.42,3.85,0.25,0.04,10
7,999784.4,31.89,78.09,99.92,4.35,0.3,0.05,10
8,999754.48,35.73,83.41,120.13,4.86,0.34,0.05,10
9,999721.54,40.47,89.97,141.28,5.29,0.4,0.05,10
10,999686.67,37.01,104.46,164.33,5.94,0.53,0.06,10
11,999646.28,43.84,111.24,190.28,6.66,0.6,0.1,10
12,999604.03,47.8,119.95,219.3,7.11,0.68,0.13,10
13,999557.33,52.47,130.35,250.37,7.5,0.82,0.16,10
14,999507.48,52.22,146.2,283.77,8.22,0.9,0.21,10
15,999452.44,57.72,157.6,320.96,9.04,0.94,0.3,10
16,999393.46,66.15,165.91,362.09,10.14,0.89,0.36,10
17,999330.64,69.25,181.23,405.11,11.35,1.02,0.4,10
18,999261.6,75.58,195.57,451.91,12.81,1.09,0.44,10
19,999187.33,76.93,216.84,502.26,13.98,1.17,0.49,10
20,999104.11,90.4,229.64,557.63,15.21,1.45,0.56,10
21,999016.89,97.67,249.36,616.52,16.2,1.73,0.63,10
22,998921.64,111.4,265.31,680.66,17.45,1.8,0.74,10
23,998819.23,120.26,289.33,748.29,19.14,1.92,0.83,10
24,998709.05,134.87,307.51,824.07,20.47,2.07,0.96,10
25,998591.88,138.49,340.16,902.95,22.1,2.35,1.07,10
26,998463.2,150.91,367.95,989.43,23.72,2.59,1.2,10
27,998323.27,167.08,394.25,1084.55,25.77,2.77,1.31,10
28,998173.82,183.46,423.63,1185.91,27.87,2.87,1.44,10
29,998010.21,200.05,459.22,1295.0,29.83,3.11,1.58,10
30,997835.99,211.3,502.34,1411.84,32.35,3.52,1.66,10
31,997642.29,227.2,548.21,1540.31,35.24,3.93,1.82,10
32,997434.66,256.75,580.72,1682.07,38.64,4.15,2.01,10
33,997213.11,264.56,641.49,1831.97,41.28,4.34,2.25,10
34,996969.84,298.41,680.22,1998.19,45.13,4.65,2.56,10
35,996715.13,319.32,735.43,2172.79,48.52,5.06,2.75,10
36,996434.85,338.14,803.17,2362.05,52.25,5.47,3.07,10
37,996131.69,369.31,863.39,2568.77,56.42,6.13,3.29,10
38,995806.01,393.86,935.96,2791.03,62.0,6.66,3.48,10
39,995449.1,432.23,1007.3,3032.28,67.08,7.28,3.73,10
40,995065.79,471.49,1084.25,3292.97,72.37,7.97,4.16,10
41,994654.71,502.79,1175.89,3573.62,78.77,8.71,4.51,10
42,994206.54,534.06,1283.82,3875.01,85.7,8.98,4.89,10
43,993717.35,599.08,1370.89,4203.93,92.86,9.53,5.36,10
44,993204.94,622.46,1497.75,4557.42,99.98,10.46,5.99,10
45,992636.64,681.37,1609.95,4944.62,108.63,11.26,6.53,10
46,992029.18,734.38,1740.7,5358.63,116.37,12.73,7.01,10
47,991372.74,785.2,1887.72,5806.24,125.62,13.85,7.63,10
