Date,S,E,I,R,H,C,D,index
0,999935.0,15.0,48.0,0.0,1.0,0.0,0.0,22
1,999916.63,22.18,46.58,12.11,1.47,0.03,0.0,22
2,999899.12,22.05,52.41,23.44,1.91,0.07,0.0,22
3,999879.37,23.83,57.13,36.01,2.55,0.11,0.0,22
4,999856.96,27.86,60.49,50.38,3.14,0.17,0.0,22
5,999833.71,30.55,64.87,66.03,3.61,0.21,0.02,22
6,999809.29,33.13,70.29,81.92,4.05,0.29,0.03,22
7,999782.78,32.15,79.2,100.2,4.35,0.29,0.03,22
8,999753.02,35.66,83.95,121.3,4.65,0.38,0.04,22
9,999721.6,38.39,90.43,142.77,5.31,0.45,0.05,22
10,999685.95,36.28,104.17,165.73,6.29,0.5,0.08,22
11,999646.29,43.13,109.79,192.09,6.99,0.59,0.12,22
12,999604.08,46.84,119.63,219.99,7.58,0.76,0.12,22
13,999559.07,50.02,129.17,251.35,8.42,0.82,0.15,22
14,999510.16,50.04,143.97,284.36,9.32,0.96,0.19,22
15,999457.29,53.71,155.08,321.52,10.15,1.0,0.25,22
16,999397.3,65.07,162.72,361.37,11.12,1.1,0.32,22
17,999335.38,67.47,180.17,402.57,11.78,1.26,0.37,22
18,999266.37,74.76,193.5,449.78,12.82,1.33,0.44,22
19,999192.18,77.71,214.58,498.75,13.79,1.47,0.52,22
20,999109.91,89.08,228.8,554.23,14.75,1.66,0.57,22
21,999025.26,95.28,247.02,612.98,16.07,1.73,0.66,22
22,998932.17,108.65,261.7,676.04,17.72,1.96,0.76,22
23,998832.64,116.57,282.88,745.0,18.99,2.07,0.85,22
24,998725.54,129.64,301.7,818.52,20.3,2.31,0.99,22
25,998611.97,131.11,333.91,896.74,21.74,2.44,1.09,22
26,998484.29,146.77,356.76,983.74,23.6,2.63,1.21,22
27,998349.85,159.59,383.84,1076.33,25.29,2.77,1.33,22
28,998202.51,176.98,412.25,1175.31,27.48,3.0,1.47,22
29,998048.98,188.28,446.38,1281.2,29.46,3.08,1.62,22
30,997878.66,202.87,485.33,1395.5,31.4,3.52,1.72,22
31,997697.47,212.39,528.5,1520.76,34.15,3.83,1.9,22
32,997499.91,241.32,558.21,1656.31,37.24,3.99,2.02,22
33,997285.78,250.46,617.26,1799.25,39.79,4.15,2.31,22
34,997051.77,283.19,657.5,1956.11,43.58,4.31,2.54,22
35,996803.64,306.63,707.93,2126.01,47.22,4.86,2.71,22
36,996532.06,324.6,775.01,2308.47,50.71,5.19,2.96,22
37,996239.8,353.55,834.44,2506.66,55.6,5.74,3.21,22
38,995924.54,375.69,907.21,2721.26,60.46,6.32,3.52,22
39,995581.18,410.42,974.04,2956.93,65.54,7.07,3.82,22
40,995210.23,449.9,1049.79,3206.89,70.32,7.67,4.2,22
41,994813.59,479.74,1140.23,3477.07,75.44,8.27,4.66,22
42,994378.28,512.01,1241.29,3771.6,81.92,8.83,5.07,22
43,993906.79,571.54,1325.93,4090.72,89.0,9.56,5.46,22
44,993403.82,603.29,1447.89,4430.29,97.44,10.45,5.82,22
45,992858.47,650.91,1561.91,4804.13,105.68,11.61,6.29,22
46,992271.77,701.23,1685.55,5207.99,113.08,12.54,6.84,22
47,991634.63,752.53,1826.87,5642.27,121.82,13.45,7.43,22
48,990940.97,828.89,1962.89,6111.56,131.96,14.57,8.16,22
49,990204.0,880.83,2126.91,6619.49,142.86,15.91,9.0,22
