Date,S,E,I,R,H,C,D,index
0,999935.0,15.0,48.0,0.0,1.0,0.0,0.0,34
1,999916.46,22.25,46.74,11.945,1.57,0.035,0.0,34
2,999898.685,22.415,51.9,23.925,2.005,0.07,0.0,34
3,999879.285,23.68,56.315,37.15,2.425,0.145,0.0,34
4,999857.43,27.55,59.53,51.235,3.09,0.16,0.005,34
5,999834.57,29.645,64.53,66.535,3.48,0.225,0.015,34
6,999810.235,32.395,69.2,83.11,3.725,0.3,0.035,34
7,999783.42,32.2,77.37,101.46,4.16,0.35,0.04,34
8,999753.415,36.055,82.995,121.265,4.84,0.38,0.05,34
9,999721.775,39.08,89.72,142.405,5.455,0.51,0.055,34
10,999687.85,35.685,103.365,165.48,5.965,0.555,0.1,34
11,999648.59,42.835,108.3,191.925,6.555,0.66,0.135,34
12,999607.59,45.95,117.77,219.555,7.27,0.7,0.165,34
13,999563.05,50.09,126.835,250.12,7.925,0.795,0.185,34
14,999514.53,49.92,142.375,282.35,8.74,0.875,0.21,34
15,999459.825,56.295,152.83,319.385,9.465,0.955,0.245,34
16,999401.575,64.57,162.87,358.24,10.41,1.07,0.265,34
17,999339.21,68.04,178.125,400.845,11.28,1.18,0.32,34
18,999270.69,75.065,193.605,445.725,12.16,1.375,0.38,34
19,999197.29,76.94,214.745,495.085,12.975,1.54,0.425,34
20,999116.325,88.485,227.205,550.63,14.215,1.625,0.515,34
21,999029.82,97.275,245.055,608.765,15.68,1.785,0.62,34
22,998936.975,109.315,260.63,672.25,17.185,1.955,0.69,34
23,998837.68,118.09,281.655,740.185,18.57,2.05,0.77,34
24,998730.45,131.155,300.325,813.925,20.055,2.205,0.885,34
25,998615.575,133.93,333.435,891.06,21.56,2.45,0.99,34
26,998488.745,147.625,358.1,977.495,23.39,2.515,1.13,34
27,998353.58,161.335,385.495,1069.2,25.475,2.68,1.235,34
28,998207.195,177.795,413.475,1168.77,27.48,2.955,1.33,34
29,998050.905,191.235,447.075,1275.38,29.68,3.265,1.46,34
30,997880.18,203.69,486.245,1391.73,32.23,3.33,1.595,34
31,997694.935,216.555,530.405,1517.08,34.735,3.52,1.77,34
32,997492.77,247.74,560.96,1654.125,37.625,3.82,1.96,34
33,997281.305,251.765,621.6,1797.265,40.735,4.21,2.12,34
34,997045.75,285.71,659.7,1956.955,43.9,4.64,2.345,34
35,996794.085,311.88,712.245,2125.14,47.92,5.15,2.58,34
36,996521.975,328.66,779.93,2308.36,51.695,5.525,2.855,34
37,996226.975,357.29,841.15,2508.5,55.86,6.105,3.12,34
38,995907.49,382.435,911.84,2726.285,60.975,6.58,3.395,34
39,995561.93,416.435,981.59,2961.9,66.485,6.96,3.7,34
40,995191.995,450.48,1059.625,3213.49,71.86,7.51,4.04,34
41,994791.575,483.71,1145.705,3487.9,77.31,8.39,4.41,34
42,994359.62,510.64,1247.895,3783.625,83.395,8.98,4.845,34
43,993887.07,573.79,1329.385,4103.415,90.205,9.905,5.23,34
44,993386.285,602.41,1449.98,4446.79,97.295,10.485,5.755,34
45,992839.125,651.99,1565.465,4819.74,105.0,11.335,6.345,34
46,992250.115,703.04,1690.98,5222.8,112.885,12.265,6.915,34
47,991612.705,753.57,1831.42,5658.725,121.88,13.14,7.56,34
48,990922.33,824.82,1968.075,6128.745,132.575,14.305,8.15,34
49,990180.455,882.715,2132.35,6635.68,143.535,15.37,8.895,34
50,989378.18,950.85,2303.715,7185.005,155.06,16.575,9.615,34
51,988508.655,1020.67,2496.135,7777.97,166.97,18.1,10.5,34
52,987568.11,1105.355,2693.795,8420.64,180.295,19.41,11.395,34
53,986556.33,1200.27,2901.91,9113.205,193.885,20.95,12.45,34
54,985465.925,1315.61,3114.725,9855.49,210.895,22.88,13.475,34
55,984300.155,1389.065,3387.78,10654.695,227.94,24.57,14.795,34
56,983029.66,1512.61,3640.65,11527.9,245.215,26.915,16.05,34
57,981669.87,1613.41,3941.685,12462.95,264.845,28.83,17.41,34
58,980197.27,1747.475,4239.655,13478.615,286.32,30.84,18.825,34
59,978612.055,1877.09,4573.57,14573.45,309.025,33.57,20.24,34
60,976911.095,2030.4,4913.21,15752.97,333.555,35.78,21.99,34
61,975090.805,2178.185,5292.085,17015.855,359.295,38.985,23.79,34
62,973130.89,2322.875,5716.025,18374.21,386.945,42.46,25.595,34
63,971013.86,2507.19,6143.275,19843.255,417.44,46.34,27.64,34
64,968746.145,2718.59,6581.865,21421.92,450.82,49.665,29.995,34
65,966317.185,2893.575,7098.58,23117.675,486.195,53.255,32.535,34
66,963707.955,3108.615,7622.845,24944.315,522.455,57.595,35.22,34
67,960913.26,3319.34,8194.325,26910.635,561.27,62.055,38.115,34
68,957911.11,3566.165,8783.79,29026.135,603.74,66.915,41.145,34
69,954708.9,3830.615,9401.77,31294.14,647.16,71.91,44.505,34
70,951293.515,4090.23,10079.3,33715.58,694.35,77.88,48.145,34
71,947646.08,4412.75,10744.295,36313.695,746.52,83.655,52.005,34
72,943776.055,4688.87,11508.75,39080.545,799.48,89.25,56.05,34
73,943330.715,1319.765,12285.42,42049.35,858.4,94.85,60.5,34
74,942857.165,720.89,10119.715,45214.99,918.83,102.31,65.1,34
75,942467.955,524.315,8033.925,47851.215,941.455,110.19,69.945,34
76,942158.175,405.815,6337.535,49971.33,933.535,117.12,75.49,34
77,941913.675,319.38,4995.41,51665.905,902.195,121.0,81.435,34
78,941722.06,250.77,3935.545,53024.135,854.525,124.48,87.485,34
79,941570.84,197.36,3100.425,54111.44,799.99,125.085,93.86,34
80,941452.27,154.82,2445.465,54982.17,738.96,124.99,100.325,34
81,941358.125,122.98,1928.35,55684.59,675.605,122.61,106.74,34
82,941284.165,97.045,1518.835,56253.005,613.67,119.57,112.71,34
83,941226.2,76.305,1198.66,56710.39,554.085,114.48,118.88,34
84,941179.55,61.01,945.45,57080.305,499.42,108.675,124.59,34
85,941142.955,47.775,745.915,57382.455,448.155,101.735,130.01,34
86,941114.715,36.915,588.995,57627.235,400.905,95.06,135.175,34
87,941091.835,29.645,463.81,57828.49,357.525,87.665,140.03,34
88,941073.995,23.51,365.24,57992.3,317.835,81.62,144.5,34
89,941060.08,18.305,287.355,58128.28,281.51,74.95,148.52,34
90,941049.125,14.37,226.13,58240.05,248.865,68.305,152.155,34
91,941040.085,11.555,178.565,58331.175,219.405,62.29,155.925,34
92,941033.08,9.315,141.185,58406.685,193.515,56.195,159.025,34
93,941027.455,7.32,111.295,58470.125,170.43,50.495,161.88,34
94,941023.155,5.715,88.53,58522.085,149.64,45.535,164.34,34
95,941019.78,4.4,69.98,58565.735,131.02,41.315,166.77,34
96,941017.105,3.5,54.705,58602.31,115.415,37.15,168.815,34
97,941014.935,2.815,42.795,58632.995,101.45,33.375,170.635,34
98,941013.345,2.165,34.15,58658.325,88.99,29.68,172.345,34
99,941012.01,1.715,26.995,58680.195,77.575,26.79,173.72,34
100,941010.975,1.3,21.355,58698.615,68.06,23.645,175.05,34
101,941010.07,1.145,16.88,58714.29,59.555,20.81,176.25,34
102,941009.435,0.87,12.995,58727.845,51.895,18.6,177.36,34
103,941007.985,1.65,10.19,58739.16,45.51,16.265,178.24,34
104,941006.97,1.325,9.06,58748.095,39.91,14.56,179.08,34
105,941005.91,1.34,7.615,58756.63,34.85,12.77,179.885,34
106,941005.035,1.085,6.83,58763.86,30.395,11.29,180.505,34
107,941004.26,0.995,5.845,58770.255,26.67,9.935,181.04,34
108,941003.57,0.87,5.185,58775.69,23.33,8.75,181.605,34
109,941003.05,0.7,4.655,58780.445,20.465,7.68,182.005,34
110,941002.575,0.63,3.995,58784.74,17.915,6.785,182.36,34
111,941002.1,0.565,3.455,58788.455,15.635,6.05,182.74,34
112,941001.74,0.475,3.005,58791.65,13.735,5.35,183.045,34
113,941001.35,0.45,2.575,58794.56,12.1,4.64,183.325,34
114,941001.06,0.345,2.21,58797.105,10.72,4.045,183.515,34
115,941000.79,0.325,1.9,58799.34,9.42,3.48,183.745,34
116,941000.61,0.255,1.62,58801.39,8.23,2.95,183.945,34
117,941000.445,0.185,1.41,58803.075,7.195,2.62,184.07,34
118,941000.315,0.165,1.19,58804.605,6.195,2.335,184.195,34
119,941000.19,0.15,1.03,58805.82,5.39,2.13,184.29,34
120,941000.065,0.15,0.87,58806.87,4.715,1.935,184.395,34
121,941000.0,0.09,0.78,58807.775,4.14,1.73,184.485,34
122,940999.93,0.08,0.745,58808.475,3.6,1.64,184.53,34
123,940999.86,0.09,0.64,58809.175,3.14,1.455,184.64,34
124,940999.79,0.075,0.545,58809.805,2.79,1.31,184.685,34
125,940999.695,0.105,0.46,58810.425,2.44,1.125,184.75,34
126,940999.645,0.075,0.405,58810.935,2.155,0.99,184.795,34
127,940999.625,0.025,0.355,58811.435,1.89,0.835,184.835,34
128,940999.575,0.055,0.31,58811.79,1.635,0.76,184.875,34
129,940999.565,0.03,0.255,58812.175,1.43,0.6,184.945,34
130,940999.535,0.04,0.215,58812.445,1.195,0.585,184.985,34
131,940999.515,0.025,0.205,58812.715,1.035,0.5,185.005,34
132,940999.5,0.02,0.17,58812.96,0.92,0.41,185.02,34
133,940999.46,0.045,0.13,58813.155,0.825,0.345,185.04,34
134,940999.45,0.015,0.15,58813.365,0.705,0.235,185.08,34
135,940999.425,0.025,0.115,58813.505,0.605,0.225,185.1,34
136,940999.42,0.01,0.1,58813.635,0.52,0.195,185.12,34
137,940999.405,0.015,0.09,58813.735,0.47,0.145,185.14,34
138,940999.385,0.02,0.075,58813.83,0.405,0.145,185.14,34
139,940999.38,0.015,0.08,58813.88,0.36,0.135,185.15,34
140,940999.375,0.01,0.06,58813.95,0.34,0.115,185.15,34
141,940999.375,0.0,0.06,58814.02,0.285,0.105,185.155,34
142,940999.37,0.005,0.045,58814.08,0.24,0.095,185.165,34
143,940999.355,0.02,0.03,58814.135,0.2,0.09,185.17,34
144,940999.35,0.015,0.025,58814.185,0.165,0.085,185.175,34
145,940999.35,0.0,0.035,58814.23,0.13,0.075,185.18,34
