Date,S,E,I,R,H,C,D,index
0,999935.0,15.0,48.0,0.0,1.0,0.0,0.0,60
1,999916.72,22.09,46.45,12.19,1.52,0.03,0.0,60
2,999899.38,21.94,51.49,24.03,2.09,0.07,0.0,60
3,999880.13,23.54,55.73,37.06,2.41,0.13,0.0,60
4,999859.61,26.11,58.36,51.78,2.92,0.22,0.0,60
5,999837.25,28.46,63.67,66.04,3.3,0.27,0.01,60
6,999812.72,32.67,67.37,82.39,3.5,0.32,0.03,60
7,999787.52,30.54,76.84,99.73,3.96,0.38,0.03,60
8,999758.97,34.16,80.81,120.08,4.53,0.41,0.04,60
9,999728.41,37.35,86.68,140.97,5.15,0.38,0.06,60
10,999694.75,33.83,100.72,163.47,5.73,0.4,0.1,60
11,999656.32,40.55,105.8,189.5,6.17,0.56,0.1,60
12,999615.89,44.09,114.86,216.64,6.76,0.64,0.12,60
13,999573.66,45.93,125.05,246.0,7.55,0.67,0.14,60
14,999526.25,45.81,139.56,278.09,8.27,0.86,0.16,60
15,999472.91,51.52,150.3,313.96,9.17,0.94,0.2,60
16,999415.7,60.98,158.5,352.33,10.26,0.98,0.25,60
17,999356.03,62.84,175.92,391.83,10.99,1.08,0.31,60
18,999289.93,69.77,188.76,437.19,11.76,1.18,0.41,60
19,999217.89,71.46,209.26,485.97,12.61,1.34,0.47,60
20,999139.03,82.7,222.54,538.98,13.79,1.39,0.57,60
21,999054.41,91.15,238.93,597.1,15.23,1.51,0.67,60
22,998964.22,103.76,254.13,657.63,16.79,1.72,0.75,60
23,998867.54,112.21,275.2,723.05,18.29,1.88,0.83,60
24,998760.64,128.49,292.68,794.23,19.97,2.0,0.99,60
25,998649.0,128.9,327.74,868.35,21.69,2.26,1.06,60
26,998524.88,142.41,352.8,951.83,23.5,2.41,1.17,60
27,998391.26,157.73,380.16,1040.95,24.87,2.74,1.29,60
28,998246.4,173.87,409.34,1137.67,27.22,3.03,1.47,60
29,998092.18,187.24,440.46,1244.46,29.87,3.12,1.67,60
30,997926.58,197.04,480.22,1357.49,32.39,3.43,1.85,60
31,997743.58,211.17,522.97,1480.63,35.02,3.5,2.13,60
32,997543.62,243.33,552.18,1615.71,38.13,3.73,2.3,60
33,997332.15,249.62,611.61,1757.96,40.96,4.2,2.5,60
34,997101.79,279.58,651.88,1913.37,44.82,4.88,2.68,60
35,996851.45,308.28,700.22,2082.92,48.2,5.01,2.92,60
36,996586.68,318.3,771.0,2262.68,51.64,5.5,3.2,60
37,996295.36,350.57,827.25,2460.76,55.68,5.93,3.45,60
38,995982.98,373.25,900.67,2672.14,59.9,6.31,3.75,60
39,995643.12,406.94,970.29,2903.56,64.31,6.77,4.01,60
40,995276.08,444.23,1042.31,3154.81,69.81,7.42,4.34,60
41,994878.82,478.6,1128.81,3424.88,74.95,8.15,4.79,60
42,994452.06,503.42,1234.59,3714.05,80.94,8.81,5.13,60
43,993982.29,567.65,1314.69,4030.92,88.28,9.65,5.52,60
44,993486.04,594.16,1441.89,4364.52,96.34,9.97,6.08,60
45,992941.18,646.66,1552.49,4737.27,103.95,10.92,6.53,60
46,992350.04,702.96,1675.63,5139.21,112.41,11.71,7.04,60
47,991719.01,747.13,1817.08,5573.83,121.04,13.24,7.67,60
48,991032.01,819.55,1954.22,6039.93,130.72,14.3,8.27,60
49,990296.38,874.22,2117.26,6545.05,141.67,15.44,8.98,60
50,989500.27,941.85,2288.91,7088.45,152.94,16.87,9.71,60
51,988638.7,1007.03,2479.68,7678.48,166.45,18.2,10.46,60
52,987706.59,1089.69,2673.8,8318.86,179.2,19.38,11.48,60
53,986699.55,1186.79,2875.28,9009.42,194.61,20.99,12.36,60
54,985619.98,1299.49,3083.81,9750.38,209.87,22.1,13.37,60
55,984461.86,1375.89,3349.13,10545.37,228.25,24.04,14.46,60
56,983209.16,1489.61,3600.81,11413.65,244.3,26.03,15.44,60
57,981858.42,1593.84,3895.7,12343.23,262.49,28.56,16.76,60
58,980403.09,1718.26,4194.75,13348.31,286.02,30.38,18.19,60
59,978836.1,1844.78,4525.95,14431.46,307.18,33.69,19.84,60
60,977157.62,1990.45,4867.97,15595.7,329.41,36.33,21.52,60
61,975348.41,2144.5,5239.58,16850.27,353.97,38.96,23.31,60
62,973399.95,2292.91,5652.92,18203.56,382.22,42.22,25.22,60
63,971306.5,2463.54,6083.79,19661.05,410.99,45.94,27.19,60
64,969063.97,2675.1,6512.65,21224.96,443.14,49.6,29.58,60
65,966666.4,2847.23,7019.18,22904.41,477.03,52.62,32.13,60
66,964077.07,3073.63,7528.18,24713.82,515.08,56.57,34.65,60
67,961308.85,3277.41,8103.01,26656.44,554.95,60.67,37.67,60
68,958342.56,3515.44,8694.97,28742.56,597.83,65.04,40.6,60
69,955176.13,3772.64,9311.87,30981.47,642.33,70.76,43.8,60
70,951793.87,4032.12,9975.18,33381.81,692.38,76.23,47.41,60
71,948183.92,4364.42,10625.51,35949.54,741.62,82.5,51.49,60
72,944344.28,4652.89,11370.05,38694.47,793.37,88.08,55.86,60
73,944161.96,1046.6,12157.76,41628.1,849.48,95.16,59.94,60
74,943963.09,395.03,9797.76,44762.6,913.55,102.4,64.57,60
75,943805.68,230.89,7536.19,47313.0,934.31,109.34,69.59,60
76,943684.18,164.46,5735.18,49303.98,919.75,116.3,75.15,60
77,943592.16,123.14,4355.79,50845.43,879.9,121.8,80.78,60
78,943523.62,91.03,3308.38,52036.65,828.3,123.83,87.19,60
79,943469.49,70.72,2509.45,52964.86,767.3,123.8,93.38,60
80,943429.26,53.17,1908.27,53683.02,702.92,122.93,99.43,60
81,943398.32,40.47,1449.56,54246.51,639.26,118.94,105.94,60
82,943375.88,30.01,1098.79,54690.51,576.94,115.11,111.76,60
83,943358.0,23.67,833.34,55040.14,517.89,108.7,117.26,60
84,943344.76,17.64,631.69,55316.64,462.33,103.47,122.47,60
85,943334.58,13.84,475.95,55539.37,411.12,96.57,127.57,60
86,943327.16,9.87,362.84,55712.87,364.45,89.57,132.24,60
87,943321.12,7.99,274.64,55855.04,321.1,82.39,136.72,60
88,943316.53,5.96,208.04,55968.64,283.45,75.63,140.75,60
89,943313.16,4.54,157.2,56061.06,249.92,68.44,144.68,60
90,943310.4,3.61,118.62,56135.98,219.25,63.11,148.03,60
91,943308.45,2.72,89.78,56196.36,193.18,57.42,151.09,60
92,943306.99,2.04,68.44,56246.5,169.3,51.96,153.77,60
93,943306.0,1.45,51.27,56288.32,148.74,46.73,156.49,60
94,943305.26,1.06,38.75,56323.33,130.05,41.96,158.59,60
95,943304.8,0.66,29.55,56351.49,114.14,37.65,160.71,60
96,943304.43,0.49,22.42,56375.69,99.35,34.15,162.47,60
97,943304.04,0.48,16.9,56395.98,86.73,30.71,164.16,60
98,943303.77,0.33,12.77,56413.52,75.78,27.33,165.5,60
99,943303.56,0.25,9.72,56428.34,66.01,24.24,166.88,60
100,943303.44,0.19,7.46,56440.76,57.44,21.71,168.0,60
101,943303.18,0.29,5.76,56451.48,49.96,19.41,168.92,60
102,943303.08,0.14,4.38,56460.69,43.61,17.33,169.77,60
103,943303.01,0.13,3.22,56469.24,37.68,15.05,170.67,60
104,943302.96,0.05,2.42,56476.18,33.15,12.63,171.61,60
105,943302.92,0.05,1.84,56482.06,28.65,11.24,172.24,60
106,943302.91,0.01,1.4,56486.88,24.98,9.83,172.99,60
107,943302.9,0.01,1.07,56490.95,21.79,8.82,173.46,60
108,943302.88,0.02,0.83,56494.75,18.8,7.96,173.76,60
109,943302.85,0.04,0.54,56498.58,16.17,6.63,174.19,60
110,943302.85,0.0,0.47,56501.04,14.29,5.81,174.54,60
111,943302.83,0.02,0.35,56503.57,12.39,5.0,174.84,60
112,943302.83,0.01,0.22,56505.73,10.89,4.26,175.06,60
113,943302.82,0.01,0.18,56507.35,9.6,3.67,175.37,60
114,943302.82,0.0,0.15,56508.92,8.36,3.23,175.52,60
115,943302.82,0.0,0.08,56510.25,7.27,2.92,175.66,60
116,943302.82,0.0,0.07,56511.37,6.33,2.61,175.8,60
117,943302.82,0.0,0.04,56512.37,5.52,2.31,175.94,60
118,943302.81,0.01,0.03,56513.24,4.87,2.0,176.04,60
119,943302.81,0.01,0.02,56513.93,4.24,1.86,176.13,60
120,943302.81,0.0,0.03,56514.72,3.68,1.47,176.29,60
121,943302.81,0.0,0.03,56515.31,3.29,1.2,176.36,60
122,943302.81,0.0,0.01,56515.78,2.87,1.08,176.45,60
123,943302.81,0.0,0.01,56516.27,2.47,0.97,176.47,60
124,943302.81,0.0,0.01,56516.78,2.03,0.85,176.52,60
125,943302.81,0.0,0.0,56517.12,1.8,0.67,176.6,60
126,943302.81,0.0,0.0,56517.37,1.6,0.55,176.67,60
127,943302.81,0.0,0.0,56517.64,1.35,0.51,176.69,60
128,943302.81,0.0,0.0,56517.83,1.17,0.46,176.73,60
129,943302.81,0.0,0.0,56518.02,1.01,0.4,176.76,60
130,943302.81,0.0,0.0,56518.24,0.86,0.32,176.77,60
131,943302.81,0.0,0.0,56518.35,0.77,0.3,176.77,60
132,943302.81,0.0,0.0,56518.48,0.63,0.29,176.79,60
133,943302.81,0.0,0.0,56518.59,0.56,0.23,176.81,60
134,943302.81,0.0,0.0,56518.67,0.51,0.2,176.81,60
135,943302.81,0.0,0.0,56518.73,0.47,0.17,176.82,60
136,943302.81,0.0,0.0,56518.86,0.36,0.15,176.82,60
137,943302.81,0.0,0.0,56518.97,0.29,0.11,176.82,60
138,943302.81,0.0,0.0,56519.02,0.25,0.1,176.82,60
139,943302.81,0.0,0.0,56519.05,0.23,0.09,176.82,60
140,943302.81,0.0,0.0,56519.07,0.22,0.07,176.83,60
141,943302.81,0.0,0.0,56519.1,0.19,0.06,176.84,60
142,943302.81,0.0,0.0,56519.12,0.18,0.05,176.84,60
143,943302.81,0.0,0.0,56519.13,0.17,0.05,176.84,60
144,943302.81,0.0,0.0,56519.16,0.15,0.03,176.85,60
145,943302.81,0.0,0.0,56519.19,0.12,0.03,176.85,60
146,943302.81,0.0,0.0,56519.22,0.11,0.01,176.85,60
147,943302.81,0.0,0.0,56519.22,0.11,0.01,176.85,60
148,943302.81,0.0,0.0,56519.23,0.08,0.03,176.85,60
149,943302.81,0.0,0.0,56519.24,0.07,0.01,176.87,60
150,943302.81,0.0,0.0,56519.24,0.07,0.01,176.87,60
151,943302.81,0.0,0.0,56519.25,0.05,0.02,176.87,60
152,943302.81,0.0,0.0,56519.26,0.04,0.02,176.87,60
153,943302.81,0.0,0.0,56519.27,0.04,0.0,176.88,60
154,943302.81,0.0,0.0,56519.27,0.04,0.0,176.88,60
155,943302.81,0.0,0.0,56519.27,0.04,0.0,176.88,60
156,943302.81,0.0,0.0,56519.27,0.04,0.0,176.88,60
157,943302.81,0.0,0.0,56519.27,0.04,0.0,176.88,60
158,943302.81,0.0,0.0,56519.27,0.03,0.01,176.88,60
159,943302.81,0.0,0.0,56519.27,0.03,0.01,176.88,60
160,943302.81,0.0,0.0,56519.27,0.02,0.01,176.89,60
161,943302.81,0.0,0.0,56519.27,0.02,0.01,176.89,60
162,943302.81,0.0,0.0,56519.27,0.02,0.0,176.9,60
163,943302.81,0.0,0.0,56519.27,0.02,0.0,176.9,60
164,943302.81,0.0,0.0,56519.27,0.02,0.0,176.9,60
165,943302.81,0.0,0.0,56519.28,0.01,0.0,176.9,60
166,943302.81,0.0,0.0,56519.28,0.01,0.0,176.9,60
167,943302.81,0.0,0.0,56519.28,0.01,0.0,176.9,60
168,943302.81,0.0,0.0,56519.28,0.01,0.0,176.9,60
169,943302.81,0.0,0.0,56519.28,0.01,0.0,176.9,60
170,943302.81,0.0,0.0,56519.28,0.01,0.0,176.9,60
171,943302.81,0.0,0.0,56519.29,0.0,0.0,176.9,60
172,943302.81,0.0,0.0,56519.29,0.0,0.0,176.9,60
173,943302.81,0.0,0.0,56519.29,0.0,0.0,176.9,60
174,943302.81,0.0,0.0,56519.29,0.0,0.0,176.9,60
175,943302.81,0.0,0.0,56519.29,0.0,0.0,176.9,60
176,943302.81,0.0,0.0,56519.29,0.0,0.0,176.9,60
177,943302.81,0.0,0.0,56519.29,0.0,0.0,176.9,60
178,943302.81,0.0,0.0,56519.29,0.0,0.0,176.9,60
179,943302.81,0.0,0.0,56519.29,0.0,0.0,176.9,60
180,943302.81,0.0,0.0,56519.29,0.0,0.0,176.9,60
181,943302.81,0.0,0.0,56519.29,0.0,0.0,176.9,60
182,943302.81,0.0,0.0,56519.29,0.0,0.0,176.9,60
183,943302.81,0.0,0.0,56519.29,0.0,0.0,176.9,60
184,943302.81,0.0,0.0,56519.29,0.0,0.0,176.9,60
185,943302.81,0.0,0.0,56519.29,0.0,0.0,176.9,60
186,943302.81,0.0,0.0,56519.29,0.0,0.0,176.9,60
187,943302.81,0.0,0.0,56519.29,0.0,0.0,176.9,60
188,943302.81,0.0,0.0,56519.29,0.0,0.0,176.9,60
189,943302.81,0.0,0.0,56519.29,0.0,0.0,176.9,60
190,943302.81,0.0,0.0,56519.29,0.0,0.0,176.9,60
191,943302.81,0.0,0.0,56519.29,0.0,0.0,176.9,60
192,943302.81,0.0,0.0,56519.29,0.0,0.0,176.9,60
193,943302.81,0.0,0.0,56519.29,0.0,0.0,176.9,60
194,943302.81,0.0,0.0,56519.29,0.0,0.0,176.9,60
195,943302.81,0.0,0.0,56519.29,0.0,0.0,176.9,60
196,943302.81,0.0,0.0,56519.29,0.0,0.0,176.9,60
197,943302.81,0.0,0.0,56519.29,0.0,0.0,176.9,60
198,943302.81,0.0,0.0,56519.29,0.0,0.0,176.9,60
199,943302.81,0.0,0.0,56519.29,0.0,0.0,176.9,60
200,943302.81,0.0,0.0,56519.29,0.0,0.0,176.9,60
201,943302.81,0.0,0.0,56519.29,0.0,0.0,176.9,60
202,943302.81,0.0,0.0,56519.29,0.0,0.0,176.9,60
203,943302.81,0.0,0.0,56519.29,0.0,0.0,176.9,60
204,943302.81,0.0,0.0,56519.29,0.0,0.0,176.9,60
205,943302.81,0.0,0.0,56519.29,0.0,0.0,176.9,60
206,943302.81,0.0,0.0,56519.29,0.0,0.0,176.9,60
207,943302.81,0.0,0.0,56519.29,0.0,0.0,176.9,60
208,943302.81,0.0,0.0,56519.29,0.0,0.0,176.9,60
209,943302.81,0.0,0.0,56519.29,0.0,0.0,176.9,60
210,943302.81,0.0,0.0,56519.29,0.0,0.0,176.9,60
211,943302.81,0.0,0.0,56519.29,0.0,0.0,176.9,60
212,943302.81,0.0,0.0,56519.29,0.0,0.0,176.9,60
213,943302.81,0.0,0.0,56519.29,0.0,0.0,176.9,60
214,943302.81,0.0,0.0,56519.29,0.0,0.0,176.9,60
215,943302.81,0.0,0.0,56519.29,0.0,0.0,176.9,60
216,943302.81,0.0,0.0,56519.29,0.0,0.0,176.9,60
217,943302.81,0.0,0.0,56519.29,0.0,0.0,176.9,60
218,943302.81,0.0,0.0,56519.29,0.0,0.0,176.9,60
219,943302.81,0.0,0.0,56519.29,0.0,0.0,176.9,60
220,943302.81,0.0,0.0,56519.29,0.0,0.0,176.9,60
221,943302.81,0.0,0.0,56519.29,0.0,0.0,176.9,60
222,943302.81,0.0,0.0,56519.29,0.0,0.0,176.9,60
223,943302.81,0.0,0.0,56519.29,0.0,0.0,176.9,60
224,943302.81,0.0,0.0,56519.29,0.0,0.0,176.9,60
225,943302.81,0.0,0.0,56519.29,0.0,0.0,176.9,60
226,943302.81,0.0,0.0,56519.29,0.0,0.0,176.9,60
227,943302.81,0.0,0.0,56519.29,0.0,0.0,176.9,60
228,943302.81,0.0,0.0,56519.29,0.0,0.0,176.9,60
229,943302.81,0.0,0.0,56519.29,0.0,0.0,176.9,60
230,943302.81,0.0,0.0,56519.29,0.0,0.0,176.9,60
231,943302.81,0.0,0.0,56519.29,0.0,0.0,176.9,60
232,943302.81,0.0,0.0,56519.29,0.0,0.0,176.9,60
233,943302.81,0.0,0.0,56519.29,0.0,0.0,176.9,60
234,943302.81,0.0,0.0,56519.29,0.0,0.0,176.9,60
235,943302.81,0.0,0.0,56519.29,0.0,0.0,176.9,60
236,943302.81,0.0,0.0,56519.29,0.0,0.0,176.9,60
237,943302.81,0.0,0.0,56519.29,0.0,0.0,176.9,60
238,943302.81,0.0,0.0,56519.29,0.0,0.0,176.9,60
239,943302.81,0.0,0.0,56519.29,0.0,0.0,176.9,60
240,943302.81,0.0,0.0,56519.29,0.0,0.0,176.9,60
241,943302.81,0.0,0.0,56519.29,0.0,0.0,176.9,60
242,943302.81,0.0,0.0,56519.29,0.0,0.0,176.9,60
243,943302.81,0.0,0.0,56519.29,0.0,0.0,176.9,60
244,943302.81,0.0,0.0,56519.29,0.0,0.0,176.9,60
245,943302.81,0.0,0.0,56519.29,0.0,0.0,176.9,60
246,943302.81,0.0,0.0,56519.29,0.0,0.0,176.9,60
247,943302.81,0.0,0.0,56519.29,0.0,0.0,176.9,60
248,943302.81,0.0,0.0,56519.29,0.0,0.0,176.9,60
249,943302.81,0.0,0.0,56519.29,0.0,0.0,176.9,60
250,943302.81,0.0,0.0,56519.29,0.0,0.0,176.9,60
251,943302.81,0.0,0.0,56519.29,0.0,0.0,176.9,60
