Date,S,E,I,R,H,C,D,index
0,999935.0,15.0,48.0,0.0,1.0,0.0,0.0,48
1,999917.04,21.485,46.365,12.655,1.43,0.025,0.0,48
2,999899.81,21.4,51.515,24.24,1.965,0.07,0.0,48
3,999880.465,23.315,55.415,37.235,2.43,0.14,0.0,48
4,999859.545,26.265,58.87,51.305,2.825,0.18,0.01,48
5,999836.975,29.16,63.025,66.265,3.285,0.27,0.02,48
6,999812.525,32.69,67.465,82.155,3.8,0.345,0.02,48
7,999787.16,30.67,76.59,99.87,4.345,0.33,0.035,48
8,999757.805,34.77,81.61,119.445,4.92,0.39,0.06,48
9,999726.82,37.915,87.73,140.475,5.515,0.46,0.085,48
10,999693.085,34.315,101.31,163.675,5.94,0.57,0.105,48
11,999653.92,41.52,106.39,189.82,6.61,0.615,0.125,48
12,999613.165,45.215,115.725,216.8,7.225,0.705,0.165,48
13,999569.295,48.455,125.875,246.505,7.915,0.75,0.205,48
14,999520.125,49.71,141.455,277.89,8.635,0.945,0.24,48
15,999466.815,54.305,152.395,314.595,9.525,1.065,0.3,48
16,999408.725,63.55,160.695,354.125,10.41,1.145,0.35,48
17,999346.475,67.005,177.555,394.905,11.39,1.265,0.405,48
18,999279.745,72.51,192.28,440.37,12.25,1.38,0.465,48
19,999206.965,74.34,212.58,489.775,13.305,1.475,0.56,48
20,999125.15,87.46,225.275,544.25,14.645,1.565,0.655,48
21,999038.725,95.905,243.225,602.945,15.71,1.74,0.75,48
22,998946.23,108.15,259.335,665.545,17.095,1.78,0.865,48
23,998846.93,116.49,281.785,732.045,18.75,2.065,0.935,48
24,998740.42,129.31,301.195,804.54,20.235,2.28,1.02,48
25,998625.59,133.05,332.7,882.285,21.94,2.345,1.09,48
26,998498.91,147.25,358.57,966.805,23.765,2.52,1.18,48
27,998363.03,161.715,385.065,1059.51,25.505,2.88,1.295,48
28,998216.355,178.045,414.965,1157.51,27.605,3.015,1.505,48
29,998057.975,193.805,447.76,1264.675,29.945,3.21,1.63,48
30,997887.225,204.83,489.48,1379.57,32.65,3.465,1.78,48
31,997701.55,217.375,533.165,1505.995,35.185,3.78,1.95,48
32,997498.88,247.65,564.445,1643.815,38.11,3.975,2.125,48
33,997283.26,255.04,622.84,1789.37,41.665,4.48,2.345,48
34,997046.78,287.35,663.58,1949.285,44.545,4.925,2.535,48
35,996795.505,311.92,715.915,2119.29,48.29,5.265,2.815,48
36,996524.285,326.515,783.39,2304.125,51.95,5.685,3.05,48
37,996227.545,357.875,842.59,2505.37,56.16,6.115,3.345,48
38,995908.115,382.385,915.635,2721.385,61.235,6.52,3.725,48
39,995562.275,416.615,985.77,2956.9,66.085,7.285,4.07,48
40,995188.68,454.555,1061.605,3210.23,71.505,8.005,4.42,48
41,994784.585,489.8,1149.73,3484.04,77.185,8.845,4.815,48
42,994347.44,517.83,1255.605,3780.085,83.34,9.4,5.3,48
43,993872.2,578.735,1339.215,4102.92,90.02,10.105,5.805,48
44,993368.645,606.38,1461.605,4447.925,97.15,10.995,6.3,48
