Date,S,E,I,R,H,C,D,index
0,999935.0,15.0,48.0,0.0,1.0,0.0,0.0,108
1,999916.81,21.79,47.02,11.73,1.63,0.02,0.0,108
2,999899.15,21.84,51.98,23.89,2.08,0.06,0.0,108
3,999879.21,23.98,56.13,37.04,2.5,0.13,0.01,108
4,999858.35,26.63,59.54,51.28,2.99,0.17,0.04,108
5,999836.06,28.58,64.41,66.19,3.5,0.21,0.05,108
6,999812.35,31.64,68.14,82.76,3.71,0.33,0.07,108
7,999786.67,30.61,76.42,100.72,4.12,0.38,0.08,108
8,999757.91,33.56,82.32,119.89,4.72,0.5,0.1,108
9,999726.31,38.43,87.51,140.64,5.42,0.56,0.13,108
10,999692.85,34.53,102.28,162.69,5.86,0.63,0.16,108
11,999653.73,41.65,107.64,188.5,6.62,0.69,0.17,108
12,999613.38,44.89,115.89,216.56,7.35,0.72,0.21,108
13,999569.51,48.1,126.6,245.6,8.12,0.83,0.24,108
14,999521.13,48.77,141.3,277.72,8.97,0.84,0.27,108
15,999468.63,53.33,151.93,313.95,9.77,1.07,0.32,108
16,999410.5,63.03,159.17,354.23,10.52,1.19,0.36,108
17,999350.34,65.01,174.15,396.23,11.52,1.35,0.4,108
18,999284.22,71.28,188.07,440.58,12.96,1.43,0.46,108
19,999212.83,72.3,208.82,489.18,13.84,1.49,0.54,108
20,999133.37,84.14,221.58,542.71,15.1,1.53,0.57,108
21,999047.97,93.1,239.91,599.3,16.34,1.73,0.65,108
22,998955.59,106.27,256.53,660.21,17.8,1.89,0.71,108
23,998858.8,114.05,277.05,727.22,19.18,1.9,0.8,108
24,998754.3,126.32,295.58,799.27,20.4,2.21,0.92,108
25,998642.92,127.86,328.97,874.24,21.65,2.33,1.03,108
26,998516.93,143.51,351.07,960.37,23.35,2.67,1.1,108
27,998382.0,159.18,378.36,1050.26,25.25,2.66,1.29,108
28,998239.5,173.26,406.29,1148.47,27.08,2.95,1.45,108
29,998083.68,188.23,440.26,1253.1,28.96,3.15,1.62,108
30,997916.58,198.57,480.93,1366.71,31.0,3.43,1.78,108
31,997734.11,210.26,523.7,1491.48,33.73,3.75,1.97,108
32,997533.86,242.01,553.69,1626.56,36.71,4.06,2.11,108
33,997324.2,246.15,613.3,1769.09,39.7,4.2,2.36,108
34,997092.28,279.97,650.15,1925.68,43.61,4.73,2.58,108
35,996844.73,305.49,700.93,2093.31,46.73,4.99,2.82,108
36,996580.97,315.95,768.26,2274.55,50.88,5.37,3.02,108
37,996290.27,346.39,825.2,2472.86,54.99,6.09,3.2,108
38,995977.44,370.42,896.79,2684.8,59.76,6.3,3.49,108
39,995637.7,404.71,966.21,2915.26,64.46,6.85,3.81,108
40,995272.3,441.27,1041.26,3163.15,69.51,7.48,4.03,108
