Date,S,E,I,R,H,C,D,index
0,999935.0,15.0,48.0,0.0,1.0,0.0,0.0,14
1,999917.04,21.705,46.36,12.3,1.565,0.03,0.0,14
2,999899.19,22.15,51.57,24.07,1.94,0.075,0.005,14
3,999879.41,23.85,55.87,37.42,2.305,0.14,0.005,14
4,999858.355,26.575,59.7,51.415,2.8,0.14,0.015,14
5,999836.085,28.62,64.365,66.285,3.435,0.19,0.02,14
6,999811.685,32.9,67.39,82.785,3.965,0.255,0.02,14
7,999785.77,31.33,77.405,99.845,4.26,0.355,0.035,14
8,999756.095,35.4,82.76,119.64,4.625,0.41,0.07,14
9,999724.21,39.36,88.605,141.07,5.2,0.47,0.085,14
10,999690.805,35.005,102.89,164.005,5.665,0.51,0.12,14
11,999651.705,41.735,107.38,191.1,6.305,0.62,0.155,14
12,999610.725,45.14,117.25,218.175,6.855,0.665,0.19,14
13,999566.345,48.89,126.965,248.085,7.765,0.745,0.205,14
14,999518.595,48.175,142.05,280.545,8.59,0.79,0.255,14
15,999464.45,54.1,152.935,316.615,9.64,0.97,0.29,14
16,999405.945,63.74,161.6,355.66,10.685,1.03,0.34,14
17,999343.825,66.73,178.31,397.12,11.46,1.18,0.375,14
18,999275.14,74.4,192.24,442.79,12.745,1.24,0.445,14
19,999201.82,75.93,213.16,492.5,13.71,1.36,0.52,14
20,999120.07,88.255,226.305,547.35,14.885,1.57,0.565,14
21,999033.865,96.53,244.935,605.345,15.97,1.705,0.65,14
22,998939.05,111.205,260.705,668.125,17.3,1.87,0.745,14
23,998839.705,118.88,283.105,735.755,18.68,2.025,0.85,14
24,998732.29,131.87,303.105,808.26,20.385,2.11,0.98,14
25,998616.38,135.425,334.92,886.66,22.155,2.41,1.05,14
26,998489.24,148.915,360.13,972.62,24.32,2.6,1.175,14
27,998351.205,165.01,386.565,1066.085,25.965,2.865,1.305,14
28,998204.175,179.595,417.24,1165.59,27.85,3.11,1.44,14
29,998044.725,195.255,451.075,1272.715,30.48,3.15,1.6,14
30,997873.845,205.465,492.7,1388.835,32.765,3.67,1.72,14
31,997686.225,219.26,536.07,1516.33,35.2,4.02,1.895,14
32,997480.875,251.21,567.15,1655.46,37.96,4.23,2.115,14
33,997265.725,256.405,628.625,1800.26,40.935,4.72,2.33,14
34,997026.765,290.765,667.045,1962.66,44.335,4.865,2.565,14
35,996774.975,313.6,720.89,2133.23,48.3,5.21,2.795,14
36,996501.315,330.255,787.49,2319.17,52.115,5.52,3.135,14
37,996202.48,362.68,847.3,2520.815,56.28,6.045,3.4,14
38,995883.59,383.605,922.03,2738.6,60.89,6.59,3.695,14
39,995535.64,419.51,991.98,2974.54,66.0,7.3,4.03,14
40,995161.04,457.435,1067.705,3229.35,71.005,8.065,4.4,14
41,994755.145,491.61,1156.77,3505.03,77.125,8.54,4.78,14
42,994315.975,521.545,1261.085,3802.95,83.125,9.05,5.27,14
43,993836.96,584.645,1343.095,4128.4,90.5,9.655,5.745,14
44,993329.51,612.185,1470.135,4472.67,97.66,10.59,6.25,14
