Date,S,E,I,R,H,C,D,index
0,999935.0,15.0,48.0,0.0,1.0,0.0,0.0,77
1,999917.06,21.71,46.05,12.52,1.63,0.03,0.0,77
2,999899.02,22.31,51.46,24.12,2.0,0.09,0.0,77
3,999879.64,23.45,56.25,37.1,2.41,0.14,0.01,77
4,999858.35,26.95,58.84,51.79,2.88,0.18,0.01,77
5,999836.54,28.42,64.05,66.34,3.42,0.2,0.03,77
6,999812.29,32.0,67.71,82.89,3.79,0.28,0.04,77
7,999786.09,31.29,76.46,100.44,4.34,0.33,0.05,77
8,999756.84,34.54,82.06,120.24,4.83,0.42,0.07,77
9,999725.54,38.1,88.28,141.13,5.32,0.55,0.08,77
10,999691.57,35.12,102.44,163.28,5.79,0.72,0.08,77
11,999653.65,40.54,108.35,189.23,6.42,0.7,0.11,77
12,999612.23,45.7,116.06,217.27,6.95,0.65,0.14,77
13,999567.27,49.72,126.44,247.02,7.78,0.6,0.17,77
14,999518.57,50.13,141.43,279.55,8.28,0.82,0.22,77
15,999465.01,54.78,152.53,316.41,9.07,0.96,0.24,77
16,999407.98,62.84,161.72,355.34,9.75,1.11,0.26,77
17,999346.3,66.0,178.79,395.65,10.75,1.17,0.34,77
18,999280.58,71.16,192.34,441.21,12.06,1.28,0.37,77
19,999207.62,73.98,211.63,490.77,13.25,1.31,0.44,77
20,999127.02,85.74,224.71,545.3,14.33,1.36,0.54,77
21,999041.13,95.72,241.27,602.75,15.91,1.6,0.62,77
22,998948.43,109.08,256.27,665.46,17.26,1.81,0.69,77
23,998851.2,115.94,279.18,731.42,18.41,2.06,0.79,77
24,998742.95,131.07,299.1,802.78,20.01,2.21,0.88,77
25,998627.76,134.08,333.17,879.07,21.66,2.29,0.97,77
26,998501.33,147.37,358.54,964.42,23.79,2.45,1.1,77
27,998363.18,164.17,385.92,1055.91,25.81,2.75,1.26,77
28,998218.83,176.54,416.29,1154.84,28.02,3.09,1.39,77
29,998062.13,190.39,451.24,1260.26,30.17,3.3,1.51,77
30,997890.71,203.85,490.18,1376.49,32.36,3.72,1.69,77
31,997702.07,220.53,532.8,1503.21,34.65,3.91,1.83,77
32,997500.75,247.72,567.05,1638.88,38.44,4.15,2.01,77
33,997284.47,256.79,625.65,1783.96,41.31,4.58,2.24,77
34,997049.34,288.01,664.97,1944.25,44.97,4.98,2.48,77
35,996797.43,311.55,719.22,2114.67,48.26,5.09,2.78,77
36,996525.37,326.69,787.62,2298.49,52.3,5.52,3.01,77
37,996227.21,360.02,846.23,2499.3,57.08,5.93,3.23,77
38,995906.41,384.8,920.18,2715.93,61.72,6.42,3.54,77
39,995556.47,420.57,992.1,2951.56,67.69,6.79,3.82,77
40,995177.14,462.35,1066.29,3208.72,72.83,7.52,4.15,77
41,994774.14,490.77,1158.26,3483.82,79.1,8.25,4.66,77
42,994338.37,515.58,1264.23,3782.36,84.54,8.84,5.08,77
43,993858.91,581.91,1343.88,4107.89,91.01,9.88,5.52,77
44,993350.66,612.0,1469.97,4452.09,97.56,10.61,6.11,77
45,992798.21,662.55,1582.89,4831.39,105.77,11.47,6.72,77
46,992197.21,717.02,1711.14,5238.76,115.02,12.64,7.21,77
47,991550.47,769.7,1854.55,5678.39,123.94,13.98,7.97,77
48,990847.86,845.82,1992.08,6154.95,134.77,14.94,8.58,77
49,990092.93,905.66,2159.76,6670.39,144.95,15.79,9.52,77
50,989284.72,966.36,2338.15,7225.98,156.11,17.45,10.23,77
51,988407.35,1034.6,2530.33,7828.58,168.19,18.98,10.97,77
52,987456.8,1121.29,2726.27,8481.3,180.93,20.41,12.0,77
53,986431.58,1220.06,2932.39,9184.27,195.67,21.93,13.1,77
54,985327.48,1340.76,3139.65,9942.23,211.25,23.5,14.13,77
55,984152.94,1409.32,3415.58,10752.24,228.54,24.95,15.43,77
56,982869.46,1536.2,3666.94,11636.08,246.93,26.68,16.71,77
57,981499.9,1634.72,3971.85,12580.1,265.58,28.92,17.93,77
58,980021.4,1765.01,4270.7,13604.94,286.87,30.49,19.59,77
59,978427.25,1893.87,4609.76,14703.54,310.28,33.1,21.2,77
60,976703.97,2060.26,4952.59,15890.04,333.58,35.71,22.85,77
61,974865.4,2208.84,5338.66,17161.1,361.7,38.58,24.72,77
62,972889.95,2352.12,5762.04,18537.03,389.05,42.15,26.66,77
63,970755.15,2534.63,6203.76,20011.12,420.07,45.56,28.71,77
64,968461.1,2755.13,6644.51,21605.08,452.12,49.99,31.07,77
65,966011.14,2929.36,7167.6,23315.24,487.58,54.5,33.58,77
66,963377.24,3152.01,7688.75,25162.36,523.85,58.27,36.52,77
67,960556.93,3363.78,8264.14,27147.36,564.33,63.22,39.24,77
68,957534.03,3611.87,8854.11,29280.14,608.1,68.39,42.36,77
69,954301.47,3878.15,9488.86,31558.55,652.94,73.48,45.55,77
70,950854.4,4136.77,10171.46,34005.27,703.37,78.3,49.43,77
71,947176.37,4446.8,10849.68,36633.86,755.25,83.87,53.17,77
72,943272.78,4734.6,11605.87,39428.86,810.11,89.84,56.94,77
73,943042.74,1112.89,12403.63,42413.11,867.17,98.23,61.23,77
74,942792.43,455.82,10045.31,45607.91,927.02,104.32,66.19,77
75,942588.21,288.38,7753.66,48236.05,949.85,111.59,71.26,77
76,942431.8,210.53,5941.41,50282.12,937.71,118.36,77.07,77
77,942312.22,159.25,4545.85,51873.57,900.37,124.79,82.95,77
78,942220.57,121.78,3477.31,53115.76,848.12,125.94,89.52,77
79,942150.44,93.64,2659.07,54088.07,786.06,126.04,95.68,77
80,942096.15,71.17,2035.24,54849.64,720.17,125.11,101.52,77
81,942055.17,53.75,1559.26,55445.21,655.88,121.91,107.82,77
82,942024.15,41.14,1193.95,55914.6,592.64,118.63,113.89,77
83,942000.71,31.36,913.04,56288.84,532.24,113.26,119.55,77
84,941982.3,24.07,697.88,56586.13,476.0,107.74,124.88,77
85,941968.51,17.92,534.51,56824.04,423.78,99.92,130.32,77
86,941957.82,14.15,407.27,57015.12,376.02,93.3,135.32,77
87,941949.57,11.16,311.45,57168.07,333.05,86.27,139.43,77
88,941943.31,8.32,237.52,57292.53,293.86,79.77,143.69,77
89,941938.63,6.3,181.3,57393.29,259.04,72.65,147.79,77
90,941934.89,4.86,138.46,57475.65,228.04,65.75,151.35,77
91,941931.76,3.97,105.81,57543.72,200.0,59.31,154.43,77
92,941929.43,3.19,80.93,57598.75,176.13,53.3,157.27,77
93,941927.89,2.18,62.58,57643.69,154.52,48.15,159.99,77
94,941926.46,1.79,47.56,57682.55,134.99,43.36,162.29,77
95,941925.46,1.27,36.91,57714.35,117.98,38.57,164.46,77
96,941924.73,0.94,27.87,57741.92,103.16,34.22,166.16,77
97,941924.26,0.61,21.64,57764.47,90.01,30.07,167.94,77
98,941923.72,0.66,16.28,57783.43,78.79,26.72,169.4,77
99,941923.36,0.47,12.58,57799.56,68.61,23.63,170.79,77
100,941923.13,0.33,9.76,57812.46,60.26,21.19,171.87,77
101,941922.91,0.27,7.38,57824.08,52.98,18.43,172.95,77
102,941922.78,0.22,5.63,57833.88,45.91,16.75,173.83,77
103,941922.7,0.15,4.31,57842.08,40.45,14.63,174.68,77
104,941922.62,0.1,3.19,57849.3,35.54,12.82,175.43,77
105,941922.57,0.05,2.45,57855.62,30.91,11.33,176.07,77
106,941922.5,0.08,1.88,57860.98,26.88,10.04,176.64,77
107,941922.49,0.03,1.47,57865.93,23.13,8.71,177.24,77
108,941922.47,0.04,1.01,57870.02,20.22,7.58,177.66,77
109,941922.46,0.02,0.86,57873.28,17.63,6.75,178.0,77
110,941922.45,0.03,0.64,57876.17,15.4,5.99,178.32,77
111,941922.45,0.01,0.48,57878.71,13.44,5.21,178.7,77
112,941922.45,0.0,0.35,57880.56,12.0,4.75,178.89,77
113,941922.45,0.0,0.27,57882.4,10.42,4.25,179.21,77
114,941922.44,0.01,0.2,57884.05,9.12,3.83,179.35,77
115,941922.44,0.0,0.18,57885.62,7.89,3.31,179.56,77
116,941922.44,0.0,0.13,57887.05,6.79,2.86,179.73,77
117,941922.44,0.0,0.08,57888.44,5.8,2.34,179.9,77
118,941922.44,0.0,0.05,57889.15,5.17,2.14,180.05,77
119,941922.44,0.0,0.04,57890.05,4.54,1.81,180.12,77
120,941922.44,0.0,0.03,57890.76,3.98,1.58,180.21,77
121,941922.44,0.0,0.03,57891.26,3.55,1.44,180.28,77
122,941922.44,0.0,0.03,57891.66,3.19,1.32,180.36,77
123,941922.44,0.0,0.02,57892.03,2.87,1.24,180.4,77
124,941922.44,0.0,0.02,57892.55,2.46,1.07,180.46,77
125,941922.44,0.0,0.02,57893.01,2.07,0.98,180.48,77
126,941922.44,0.0,0.01,57893.34,1.8,0.89,180.52,77
127,941922.44,0.0,0.01,57893.66,1.57,0.74,180.58,77
128,941922.44,0.0,0.01,57893.93,1.34,0.66,180.62,77
129,941922.44,0.0,0.01,57894.13,1.17,0.61,180.64,77
130,941922.44,0.0,0.01,57894.35,0.97,0.55,180.68,77
131,941922.44,0.0,0.0,57894.51,0.86,0.48,180.71,77
132,941922.44,0.0,0.0,57894.68,0.72,0.41,180.75,77
133,941922.44,0.0,0.0,57894.81,0.61,0.37,180.77,77
134,941922.44,0.0,0.0,57894.95,0.5,0.3,180.81,77
135,941922.44,0.0,0.0,57895.0,0.48,0.27,180.81,77
136,941922.44,0.0,0.0,57895.09,0.43,0.22,180.82,77
137,941922.44,0.0,0.0,57895.19,0.37,0.17,180.83,77
138,941922.44,0.0,0.0,57895.24,0.34,0.15,180.83,77
139,941922.44,0.0,0.0,57895.28,0.31,0.13,180.84,77
140,941922.44,0.0,0.0,57895.33,0.26,0.13,180.84,77
141,941922.44,0.0,0.0,57895.37,0.24,0.11,180.84,77
142,941922.44,0.0,0.0,57895.42,0.21,0.09,180.84,77
143,941922.44,0.0,0.0,57895.45,0.19,0.08,180.84,77
144,941922.44,0.0,0.0,57895.48,0.17,0.05,180.86,77
145,941922.44,0.0,0.0,57895.49,0.15,0.06,180.86,77
146,941922.44,0.0,0.0,57895.51,0.14,0.03,180.88,77
147,941922.44,0.0,0.0,57895.51,0.13,0.04,180.88,77
148,941922.44,0.0,0.0,57895.52,0.12,0.04,180.88,77
149,941922.44,0.0,0.0,57895.52,0.12,0.04,180.88,77
150,941922.44,0.0,0.0,57895.53,0.1,0.05,180.88,77
151,941922.44,0.0,0.0,57895.56,0.06,0.06,180.88,77
152,941922.44,0.0,0.0,57895.57,0.04,0.06,180.89,77
153,941922.44,0.0,0.0,57895.61,0.02,0.04,180.89,77
154,941922.44,0.0,0.0,57895.61,0.02,0.04,180.89,77
155,941922.44,0.0,0.0,57895.62,0.02,0.03,180.89,77
156,941922.44,0.0,0.0,57895.62,0.02,0.03,180.89,77
157,941922.44,0.0,0.0,57895.63,0.02,0.02,180.89,77
158,941922.44,0.0,0.0,57895.64,0.02,0.01,180.89,77
159,941922.44,0.0,0.0,57895.64,0.02,0.01,180.89,77
160,941922.44,0.0,0.0,57895.64,0.02,0.01,180.89,77
161,941922.44,0.0,0.0,57895.64,0.02,0.01,180.89,77
162,941922.44,0.0,0.0,57895.65,0.02,0.0,180.89,77
163,941922.44,0.0,0.0,57895.65,0.02,0.0,180.89,77
164,941922.44,0.0,0.0,57895.65,0.02,0.0,180.89,77
165,941922.44,0.0,0.0,57895.65,0.02,0.0,180.89,77
166,941922.44,0.0,0.0,57895.65,0.02,0.0,180.89,77
167,941922.44,0.0,0.0,57895.66,0.01,0.0,180.89,77
168,941922.44,0.0,0.0,57895.66,0.01,0.0,180.89,77
169,941922.44,0.0,0.0,57895.66,0.01,0.0,180.89,77
170,941922.44,0.0,0.0,57895.66,0.01,0.0,180.89,77
171,941922.44,0.0,0.0,57895.66,0.01,0.0,180.89,77
172,941922.44,0.0,0.0,57895.66,0.01,0.0,180.89,77
173,941922.44,0.0,0.0,57895.66,0.01,0.0,180.89,77
174,941922.44,0.0,0.0,57895.66,0.01,0.0,180.89,77
175,941922.44,0.0,0.0,57895.66,0.01,0.0,180.89,77
176,941922.44,0.0,0.0,57895.66,0.01,0.0,180.89,77
177,941922.44,0.0,0.0,57895.66,0.0,0.01,180.89,77
178,941922.44,0.0,0.0,57895.66,0.0,0.01,180.89,77
179,941922.44,0.0,0.0,57895.66,0.0,0.01,180.89,77
180,941922.44,0.0,0.0,57895.66,0.0,0.0,180.9,77
181,941922.44,0.0,0.0,57895.66,0.0,0.0,180.9,77
182,941922.44,0.0,0.0,57895.66,0.0,0.0,180.9,77
183,941922.44,0.0,0.0,57895.66,0.0,0.0,180.9,77
184,941922.44,0.0,0.0,57895.66,0.0,0.0,180.9,77
185,941922.44,0.0,0.0,57895.66,0.0,0.0,180.9,77
186,941922.44,0.0,0.0,57895.66,0.0,0.0,180.9,77
187,941922.44,0.0,0.0,57895.66,0.0,0.0,180.9,77
188,941922.44,0.0,0.0,57895.66,0.0,0.0,180.9,77
189,941922.44,0.0,0.0,57895.66,0.0,0.0,180.9,77
190,941922.44,0.0,0.0,57895.66,0.0,0.0,180.9,77
191,941922.44,0.0,0.0,57895.66,0.0,0.0,180.9,77
192,941922.44,0.0,0.0,57895.66,0.0,0.0,180.9,77
193,941922.44,0.0,0.0,57895.66,0.0,0.0,180.9,77
194,941922.44,0.0,0.0,57895.66,0.0,0.0,180.9,77
195,941922.44,0.0,0.0,57895.66,0.0,0.0,180.9,77
196,941922.44,0.0,0.0,57895.66,0.0,0.0,180.9,77
197,941922.44,0.0,0.0,57895.66,0.0,0.0,180.9,77
198,941922.44,0.0,0.0,57895.66,0.0,0.0,180.9,77
199,941922.44,0.0,0.0,57895.66,0.0,0.0,180.9,77
200,941922.44,0.0,0.0,57895.66,0.0,0.0,180.9,77
201,941922.44,0.0,0.0,57895.66,0.0,0.0,180.9,77
202,941922.44,0.0,0.0,57895.66,0.0,0.0,180.9,77
203,941922.44,0.0,0.0,57895.66,0.0,0.0,180.9,77
204,941922.44,0.0,0.0,57895.66,0.0,0.0,180.9,77
205,941922.44,0.0,0.0,57895.66,0.0,0.0,180.9,77
206,941922.44,0.0,0.0,57895.66,0.0,0.0,180.9,77
207,941922.44,0.0,0.0,57895.66,0.0,0.0,180.9,77
208,941922.44,0.0,0.0,57895.66,0.0,0.0,180.9,77
209,941922.44,0.0,0.0,57895.66,0.0,0.0,180.9,77
210,941922.44,0.0,0.0,57895.66,0.0,0.0,180.9,77
211,941922.44,0.0,0.0,57895.66,0.0,0.0,180.9,77
212,941922.44,0.0,0.0,57895.66,0.0,0.0,180.9,77
213,941922.44,0.0,0.0,57895.66,0.0,0.0,180.9,77
214,941922.44,0.0,0.0,57895.66,0.0,0.0,180.9,77
215,941922.44,0.0,0.0,57895.66,0.0,0.0,180.9,77
216,941922.44,0.0,0.0,57895.66,0.0,0.0,180.9,77
217,941922.44,0.0,0.0,57895.66,0.0,0.0,180.9,77
218,941922.44,0.0,0.0,57895.66,0.0,0.0,180.9,77
219,941922.44,0.0,0.0,57895.66,0.0,0.0,180.9,77
220,941922.44,0.0,0.0,57895.66,0.0,0.0,180.9,77
