Date,S,E,I,R,H,C,D,index
0,999935.0,15.0,48.0,0.0,1.0,0.0,0.0,38
1,999916.725,22.095,46.46,12.115,1.585,0.02,0.0,38
2,999899.23,21.955,51.945,23.845,1.95,0.075,0.0,38
3,999879.58,23.58,56.39,36.925,2.38,0.145,0.0,38
4,999858.455,26.435,59.61,51.495,2.81,0.185,0.01,38
5,999835.71,29.2,64.295,66.31,3.185,0.29,0.01,38
6,999811.66,32.39,67.965,82.875,3.74,0.33,0.04,38
7,999785.64,31.235,77.585,99.8,4.32,0.375,0.045,38
8,999755.945,35.115,83.03,119.46,4.93,0.45,0.07,38
9,999724.28,38.795,88.94,140.95,5.405,0.535,0.095,38
10,999690.72,34.955,103.06,163.59,5.975,0.56,0.14,38
11,999651.17,42.51,108.105,189.71,6.715,0.63,0.16,38
12,999609.13,46.995,117.07,217.62,7.28,0.71,0.195,38
13,999564.415,49.9,128.255,247.535,7.915,0.75,0.23,38
14,999516.35,49.58,142.29,281.0,8.645,0.895,0.24,38
15,999462.595,54.385,153.535,317.765,9.485,0.93,0.305,38
16,999403.97,64.085,161.9,357.18,10.475,1.04,0.35,38
17,999341.835,67.295,178.57,398.33,11.44,1.14,0.39,38
18,999274.25,73.47,192.025,445.115,12.415,1.3,0.425,38
19,999201.96,74.06,213.54,493.87,13.585,1.505,0.48,38
20,999121.275,86.19,226.29,548.45,14.65,1.585,0.56,38
21,999036.08,93.77,244.38,606.445,15.9,1.775,0.65,38
22,998942.74,107.9,259.15,669.36,17.225,1.84,0.785,38
23,998844.84,115.36,281.98,735.2,18.755,1.98,0.885,38
24,998739.73,127.87,300.02,808.405,19.8,2.205,0.97,38
25,998626.795,130.755,330.61,885.775,21.705,2.285,1.075,38
26,998501.18,145.06,355.005,970.48,23.56,2.56,1.155,38
27,998366.455,159.5,380.645,1062.67,25.705,2.745,1.28,38
28,998221.625,174.9,409.22,1161.225,27.71,2.895,1.425,38
29,998065.65,189.755,442.805,1266.095,29.935,3.18,1.58,38
30,997897.86,200.33,483.675,1379.505,32.455,3.44,1.735,38
31,997714.905,213.88,524.3,1505.47,34.815,3.71,1.92,38
32,997514.835,244.325,555.2,1640.765,37.68,4.095,2.1,38
33,997305.065,248.73,613.015,1784.905,40.565,4.475,2.245,38
34,997071.84,282.27,651.055,1942.885,43.74,4.72,2.49,38
35,996824.875,305.98,702.67,2110.4,47.115,5.23,2.73,38
36,996556.56,321.425,769.66,2292.365,50.405,5.615,2.97,38
37,996267.415,349.04,829.145,2489.5,54.485,6.22,3.195,38
38,995951.2,375.52,899.86,2703.615,58.68,6.59,3.535,38
39,995608.635,411.07,971.285,2933.405,63.655,7.15,3.8,38
40,995240.335,446.945,1047.395,3182.955,69.585,7.66,4.125,38
41,994843.155,479.735,1134.76,3454.155,74.535,8.215,4.445,38
42,994411.015,508.625,1240.325,3744.47,80.815,8.82,4.93,38
43,993940.55,570.02,1322.16,4063.99,87.555,9.405,5.32,38
44,993440.785,600.04,1443.355,4404.205,94.505,10.38,5.73,38
45,992895.125,650.565,1556.81,4777.105,102.135,10.965,6.295,38
46,992307.285,701.56,1684.12,5176.21,110.8,12.125,6.9,38
47,991666.725,758.05,1824.445,5609.455,119.595,13.255,7.475,38
48,990975.375,827.675,1966.57,6076.93,130.1,14.255,8.095,38
49,990235.475,881.375,2134.105,6583.805,140.345,15.085,8.81,38
50,989430.905,953.9,2302.2,7134.385,151.805,16.35,9.455,38
51,988559.295,1024.2,2494.425,7728.385,164.71,17.74,10.245,38
52,987618.835,1107.46,2693.4,8371.095,177.69,19.24,11.28,38
53,986603.32,1204.6,2901.07,9065.25,191.7,20.845,12.215,38
