Date,S,E,I,R,H,C,D,index
0,999935.0,15.0,48.0,0.0,1.0,0.0,0.0,89
1,999916.88,21.78,46.34,12.46,1.49,0.05,0.0,89
2,999899.75,21.66,51.24,24.29,1.93,0.13,0.0,89
3,999879.82,24.33,55.73,36.53,2.42,0.15,0.02,89
4,999859.05,26.71,59.45,50.72,2.9,0.14,0.03,89
5,999836.5,29.02,63.46,66.33,3.44,0.21,0.04,89
6,999812.31,32.13,67.5,82.8,3.96,0.26,0.04,89
7,999786.11,31.48,76.77,99.73,4.54,0.3,0.07,89
8,999756.28,35.58,82.64,118.95,5.08,0.37,0.1,89
9,999724.85,38.83,89.36,139.56,5.87,0.42,0.11,89
10,999690.76,35.73,103.2,162.33,6.37,0.46,0.15,89
11,999652.3,41.76,108.25,189.11,6.89,0.51,0.18,89
12,999611.6,45.31,116.67,216.89,7.71,0.62,0.2,89
13,999568.03,47.65,127.13,246.73,8.54,0.68,0.24,89
14,999519.94,47.91,141.8,278.88,9.37,0.83,0.27,89
15,999466.37,53.31,152.4,315.18,10.48,0.93,0.33,89
16,999408.04,62.97,160.7,354.85,11.12,0.97,0.35,89
17,999346.52,65.66,176.92,396.17,12.2,1.14,0.39,89
18,999277.85,73.64,190.88,441.81,13.1,1.29,0.43,89
19,999204.79,74.8,212.54,490.7,14.15,1.5,0.52,89
20,999124.07,87.2,224.5,545.35,15.47,1.84,0.57,89
21,999037.22,96.02,243.62,603.04,16.48,1.98,0.64,89
22,998945.14,108.02,260.61,664.93,17.5,2.03,0.77,89
23,998845.28,117.12,281.65,732.96,18.98,2.13,0.88,89
24,998738.76,129.64,301.48,805.18,20.65,2.33,0.96,89
25,998622.64,134.61,332.02,883.94,22.1,2.6,1.09,89
26,998497.0,146.45,359.28,968.64,23.66,2.77,1.2,89
27,998360.09,161.86,384.93,1062.2,25.79,2.77,1.36,89
28,998212.85,178.29,414.67,1160.81,27.76,3.11,1.51,89
29,998055.22,192.78,446.91,1269.25,29.98,3.17,1.69,89
30,997884.22,204.06,490.42,1382.59,32.38,3.48,1.85,89
31,997699.87,215.66,533.37,1508.95,35.31,3.94,1.9,89
32,997496.91,247.38,564.44,1645.6,38.44,4.15,2.08,89
33,997281.69,253.89,624.54,1790.33,41.9,4.35,2.3,89
34,997045.46,285.9,663.39,1951.5,45.47,4.72,2.56,89
35,996794.01,311.8,712.78,2123.74,48.86,5.01,2.8,89
36,996525.54,323.54,782.28,2306.8,52.44,5.35,3.05,89
37,996225.19,359.01,839.22,2509.47,56.68,6.11,3.32,89
38,995905.75,381.74,915.72,2724.15,61.29,6.8,3.55,89
39,995558.65,416.52,988.37,2958.0,66.18,7.52,3.76,89
40,995186.73,452.01,1064.51,3212.21,71.62,7.73,4.19,89
41,994782.07,488.7,1150.44,3487.13,77.6,8.45,4.61,89
42,994344.79,515.58,1258.21,3782.51,83.47,9.39,5.05,89
43,993868.92,579.18,1338.68,4105.76,90.83,10.06,5.57,89
44,993364.48,607.59,1464.42,4447.81,97.69,10.95,6.06,89
45,992807.77,664.09,1577.14,4825.87,105.99,11.57,6.57,89
46,992212.66,713.09,1702.93,5235.84,114.85,12.59,7.04,89
47,991569.81,762.01,1847.22,5674.61,124.22,13.33,7.8,89
48,990872.57,836.3,1982.76,6149.6,135.0,14.36,8.41,89
49,990122.56,895.73,2149.95,6660.4,145.68,15.57,9.11,89
50,989311.05,966.99,2319.65,7218.03,156.59,16.88,9.81,89
51,988440.94,1027.9,2519.89,7814.07,167.1,18.46,10.64,89
52,987489.64,1116.69,2717.17,8462.55,181.68,19.57,11.7,89
53,986469.12,1213.41,2924.36,9160.8,197.04,21.46,12.81,89
54,985370.51,1330.92,3134.5,9913.84,212.12,23.09,14.02,89
55,984196.09,1406.21,3405.13,10723.57,228.0,24.9,15.1,89
56,982923.02,1523.58,3663.47,11598.91,246.18,27.46,16.38,89
57,981551.03,1633.3,3956.21,12544.2,266.71,29.85,17.7,89
58,980071.49,1765.64,4264.1,13559.11,287.83,31.76,19.07,89
59,978481.09,1891.03,4597.61,14665.78,308.24,34.38,20.87,89
