Date,S,E,I,R,H,C,D,index
0,999935.0,15.0,48.0,0.0,1.0,0.0,0.0,47
1,999916.29,22.63,45.88,12.57,1.57,0.06,0.0,47
2,999899.2,21.49,52.18,23.97,2.04,0.12,0.0,47
3,999879.25,24.15,55.7,37.43,2.3,0.16,0.01,47
4,999857.74,27.41,59.66,51.23,2.72,0.22,0.02,47
5,999834.82,29.79,64.27,66.68,3.16,0.25,0.03,47
6,999810.17,33.11,68.68,83.07,3.63,0.3,0.04,47
7,999784.4,31.25,78.37,100.38,4.15,0.41,0.04,47
8,999754.1,36.08,82.96,120.62,4.68,0.47,0.09,47
9,999721.03,40.45,89.26,142.34,5.32,0.48,0.12,47
10,999687.27,35.9,104.46,164.91,5.81,0.48,0.17,47
11,999647.32,43.56,109.07,191.88,6.4,0.59,0.18,47
12,999605.15,47.25,118.37,220.03,7.33,0.67,0.2,47
13,999560.29,50.38,128.92,249.98,8.44,0.75,0.24,47
14,999510.0,51.93,143.28,283.48,9.2,0.82,0.29,47
15,999455.77,56.46,155.67,320.21,9.6,0.95,0.34,47
16,999395.84,67.05,164.35,359.62,10.6,1.17,0.37,47
17,999334.22,69.0,180.88,401.78,11.38,1.34,0.4,47
18,999265.39,76.11,195.32,447.97,12.4,1.34,0.47,47
19,999191.28,78.72,214.56,498.75,13.79,1.35,0.55,47
20,999111.16,88.52,228.25,553.88,15.02,1.58,0.59,47
21,999024.45,97.56,244.41,614.21,15.94,1.74,0.69,47
22,998930.35,110.78,261.2,676.97,17.07,1.85,0.78,47
23,998832.1,116.66,284.54,744.19,18.5,2.14,0.87,47
24,998722.1,133.14,303.55,817.05,19.9,2.24,1.02,47
25,998605.03,136.82,337.02,895.36,21.23,2.37,1.17,47
26,998476.13,151.4,361.74,982.97,22.96,2.5,1.3,47
27,998339.97,163.6,389.6,1076.58,25.21,2.67,1.37,47
28,998191.36,180.18,417.0,1178.88,27.24,2.85,1.49,47
29,998033.01,194.45,451.56,1285.9,29.41,3.06,1.61,47
30,997862.99,204.12,493.33,1401.4,32.31,3.08,1.77,47
31,997673.71,221.21,533.34,1530.47,34.85,3.48,1.94,47
32,997473.95,246.47,567.29,1667.43,38.01,3.75,2.1,47
33,997254.78,258.72,624.99,1813.06,41.18,3.98,2.29,47
34,997019.18,288.21,667.76,1972.53,44.45,4.46,2.41,47
35,996762.78,316.28,718.82,2145.05,48.32,5.12,2.63,47
36,996488.73,330.86,787.9,2330.54,52.49,5.61,2.87,47
37,996188.95,362.51,848.99,2532.16,57.28,5.91,3.2,47
38,995864.86,387.85,923.9,2750.84,61.29,6.79,3.47,47
39,995517.46,419.45,997.22,2987.38,66.05,7.67,3.77,47
40,995137.94,459.96,1073.92,3243.1,72.09,7.78,4.21,47
41,994731.5,493.86,1163.35,3519.5,77.63,8.51,4.65,47
42,994291.21,521.99,1269.49,3818.11,83.68,9.5,5.02,47
43,993811.47,586.03,1349.96,4145.2,90.78,10.07,5.49,47
44,993304.6,613.47,1473.33,4493.31,97.56,10.78,5.95,47
45,992743.5,670.5,1588.97,4872.19,105.83,11.39,6.62,47
46,992139.65,725.15,1720.32,5280.11,114.12,12.53,7.12,47
47,991489.63,774.5,1866.25,5724.62,122.33,13.94,7.73,47
48,990788.7,844.51,2002.8,6207.05,132.25,15.35,8.34,47
49,990036.62,900.63,2167.72,6726.36,142.34,16.29,9.04,47
50,989216.59,976.55,2339.19,7284.45,154.98,17.5,9.74,47
51,988334.42,1044.06,2539.06,7884.39,167.77,18.74,10.56,47
52,987381.36,1128.21,2735.59,8541.05,181.35,20.0,11.44,47
53,986355.0,1225.94,2943.32,9245.28,195.77,21.34,12.35,47
54,985252.37,1340.68,3151.71,10006.56,211.08,23.16,13.44,47
55,984065.98,1421.91,3425.67,10818.53,227.51,24.83,14.57,47
56,982782.72,1539.41,3692.73,11694.85,246.68,26.76,15.85,47
57,981397.88,1651.82,3988.19,12646.96,267.88,29.11,17.16,47
58,979906.47,1782.31,4298.37,13673.79,288.57,31.01,18.48,47
59,978300.51,1915.97,4636.28,14783.24,309.0,33.91,20.09,47
60,976580.31,2065.14,4981.31,15979.5,334.15,36.81,21.78,47
61,974727.33,2223.73,5358.72,17263.85,362.0,39.67,23.7,47
62,972737.91,2370.53,5795.18,18637.04,390.13,42.4,25.81,47
63,970589.38,2558.66,6226.17,20129.3,422.55,45.15,27.79,47
64,968283.76,2776.82,6672.44,21730.58,456.61,48.51,30.28,47
65,965824.6,2944.54,7200.88,23450.77,492.47,53.29,32.45,47
66,963186.81,3159.56,7731.82,25298.46,528.96,58.3,35.09,47
67,960351.8,3381.67,8304.18,27290.89,569.26,63.23,37.97,47
68,957315.37,3629.41,8901.16,29432.18,612.04,67.68,41.16,47
69,954072.42,3895.45,9527.18,31729.17,659.05,71.45,44.28,47
70,950617.25,4151.67,10205.97,34188.92,710.83,76.41,47.95,47
71,946928.52,4459.78,10895.58,36816.92,763.66,82.41,52.13,47
72,943001.81,4754.18,11659.18,39620.43,817.54,89.92,55.94,47
73,942810.59,1076.25,12452.79,42626.47,875.93,96.82,60.15,47
74,942608.73,403.48,10037.77,45841.84,937.49,104.74,64.95,47
75,942444.7,239.41,7721.95,48453.23,957.07,112.19,70.45,47
76,942318.74,169.34,5877.59,50495.65,943.38,118.2,76.1,47
77,942222.9,127.33,4460.4,52079.83,903.25,123.52,81.77,47
78,942151.84,94.01,3391.57,53298.74,847.74,127.03,88.07,47
79,942096.49,73.32,2574.41,54247.79,784.71,127.77,94.51,47
80,942053.49,56.72,1955.31,54984.53,720.73,126.98,101.24,47
81,942021.48,42.76,1485.12,55563.36,654.76,123.87,107.65,47
82,941996.38,33.26,1127.71,56019.62,589.72,118.6,113.71,47
83,941978.0,24.74,859.31,56377.11,527.18,113.11,119.55,47
84,941964.14,18.33,652.68,56659.49,472.99,105.86,125.51,47
85,941953.07,14.46,495.98,56885.36,420.66,98.81,130.66,47
86,941944.85,10.94,377.53,57065.33,372.91,91.6,135.84,47
87,941938.66,8.57,286.14,57210.85,329.82,84.74,140.22,47
88,941933.73,6.48,218.51,57327.37,289.89,78.85,144.17,47
89,941930.32,4.61,166.33,57422.4,255.37,71.87,148.1,47
90,941927.52,3.71,126.07,57500.08,224.68,64.96,151.98,47
