Date,S,E,I,R,H,C,D,index
0,999935.0,15.0,48.0,0.0,1.0,0.0,0.0,82
1,999915.85,22.91,46.19,12.56,1.48,0.01,0.0,82
2,999898.44,22.18,51.8,24.56,1.98,0.04,0.0,82
3,999879.39,23.55,56.01,37.44,2.53,0.08,0.0,82
4,999858.24,26.28,60.08,51.34,2.92,0.14,0.0,82
5,999835.69,29.21,63.81,66.84,3.26,0.19,0.0,82
6,999812.59,31.15,68.3,82.89,3.81,0.25,0.01,82
7,999785.61,32.09,76.4,100.24,4.34,0.29,0.03,82
8,999756.28,35.23,81.91,120.27,4.89,0.37,0.05,82
9,999724.53,38.75,88.56,141.12,5.53,0.43,0.08,82
10,999690.89,35.11,101.62,164.47,6.32,0.46,0.13,82
11,999651.54,42.28,107.0,190.83,6.61,0.56,0.18,82
12,999611.26,45.2,116.19,218.17,7.23,0.76,0.19,82
13,999566.69,49.53,126.24,247.52,7.94,0.83,0.25,82
14,999517.74,50.44,141.76,279.07,8.68,1.01,0.3,82
15,999463.23,56.34,153.55,315.01,9.53,1.01,0.33,82
16,999403.43,66.57,163.07,354.0,10.5,1.06,0.37,82
17,999340.56,69.77,179.04,396.51,11.54,1.19,0.39,82
18,999272.49,75.33,193.78,442.71,12.79,1.43,0.47,82
19,999198.03,77.22,215.59,492.2,13.9,1.55,0.51,82
20,999115.55,90.35,228.63,547.01,15.14,1.74,0.58,82
21,999028.01,98.85,247.73,605.48,16.15,2.08,0.7,82
22,998934.55,110.43,263.97,669.49,17.69,2.05,0.82,82
23,998835.38,118.19,286.33,736.88,19.23,2.1,0.89,82
24,998728.01,130.89,305.97,809.94,21.11,2.1,0.98,82
25,998610.49,137.07,336.88,888.07,23.09,2.34,1.06,82
26,998481.51,151.38,362.06,975.33,25.03,2.5,1.19,82
27,998342.19,167.01,389.05,1070.0,26.72,2.73,1.3,82
28,998195.93,179.48,419.27,1171.18,28.62,3.06,1.46,82
29,998038.37,192.79,452.51,1280.18,30.14,3.45,1.56,82
30,997865.67,206.19,492.45,1396.87,32.43,3.66,1.73,82
31,997677.2,220.78,537.93,1522.31,34.91,3.95,1.92,82
32,997474.03,249.26,572.67,1658.82,37.75,4.29,2.18,82
33,997259.87,254.05,630.86,1806.56,40.68,4.52,2.46,82
34,997019.17,291.28,668.28,1968.82,43.91,4.91,2.63,82
35,996767.64,313.95,719.11,2142.23,47.74,5.49,2.84,82
36,996494.82,327.96,790.58,2325.31,51.25,5.89,3.19,82
37,996196.61,360.62,847.73,2528.51,55.47,6.54,3.52,82
38,995875.85,385.19,918.31,2749.16,59.61,7.0,3.88,82
39,995523.6,423.7,990.34,2985.03,64.85,7.23,4.25,82
40,995145.8,460.76,1073.21,3236.57,70.23,7.67,4.76,82
41,994740.56,492.6,1164.37,3512.04,76.02,8.38,5.03,82
42,994300.46,522.03,1269.77,3809.49,82.88,8.97,5.4,82
43,993818.17,586.73,1351.5,4136.84,90.3,9.5,5.96,82
44,993304.12,619.93,1476.21,4484.43,97.61,10.26,6.44,82
45,992744.46,671.47,1591.4,4867.46,106.1,11.21,6.9,82
46,992143.05,722.09,1721.02,5277.79,115.35,12.26,7.44,82
47,991493.95,773.04,1865.83,5720.89,123.94,13.4,7.95,82
48,990793.09,842.65,2007.4,6198.17,134.64,14.42,8.63,82
49,990030.98,908.51,2174.41,6714.27,145.78,15.76,9.29,82
50,989214.29,974.71,2356.96,7270.42,155.28,17.28,10.06,82
51,988325.57,1047.65,2550.11,7877.33,168.72,18.84,10.78,82
52,987367.38,1133.47,2753.01,8530.57,183.18,19.76,11.63,82
53,986335.72,1229.49,2957.17,9244.05,198.9,21.12,12.55,82
54,985224.3,1346.9,3171.25,10005.23,214.62,23.02,13.68,82
55,984032.53,1427.37,3442.71,10824.24,231.89,25.54,14.72,82
56,982744.31,1542.61,3708.8,11709.89,249.68,27.79,15.92,82
