Date,S,E,I,R,H,C,D,index
0,999935.0,15.0,48.0,0.0,1.0,0.0,0.0,85
1,999917.22,21.58,46.71,11.91,1.55,0.03,0.0,85
2,999899.89,21.57,51.97,23.46,2.01,0.1,0.0,85
3,999879.3,24.16,56.24,36.73,2.46,0.11,0.0,85
4,999857.88,27.24,60.42,50.31,2.95,0.2,0.0,85
5,999834.99,30.0,64.51,65.54,3.71,0.25,0.0,85
6,999809.87,33.36,69.89,81.31,4.23,0.31,0.03,85
7,999783.91,31.83,78.64,99.51,4.64,0.42,0.05,85
8,999753.42,36.26,84.0,119.83,4.99,0.4,0.1,85
9,999722.19,38.42,91.15,141.22,5.51,0.38,0.13,85
10,999687.91,35.76,103.76,164.81,6.11,0.52,0.13,85
11,999647.7,43.62,109.55,190.71,6.69,0.59,0.14,85
12,999606.56,46.72,118.19,218.88,7.76,0.74,0.15,85
13,999561.84,50.57,128.13,249.34,8.12,0.79,0.21,85
14,999513.02,51.2,143.02,281.89,8.8,0.8,0.27,85
15,999458.34,57.0,154.14,318.46,9.77,0.99,0.3,85
16,999400.5,64.34,164.2,358.31,10.22,1.1,0.33,85
17,999336.68,69.75,179.49,400.07,11.56,1.05,0.4,85
18,999268.34,76.07,194.84,445.51,12.6,1.19,0.45,85
19,999194.99,77.58,215.67,494.89,14.05,1.28,0.54,85
20,999112.27,90.5,228.89,549.87,15.48,1.39,0.6,85
21,999024.03,99.73,247.45,608.85,16.77,1.53,0.64,85
22,998929.67,111.95,265.38,671.46,18.2,1.53,0.81,85
23,998827.43,122.13,288.73,738.72,19.2,1.92,0.87,85
24,998717.53,134.92,308.97,813.68,20.81,2.16,0.93,85
25,998599.76,138.85,342.54,891.34,23.04,2.42,1.05,85
26,998471.17,151.38,367.21,980.5,24.88,2.68,1.18,85
27,998332.93,164.99,395.9,1074.31,26.59,2.9,1.38,85
28,998180.77,185.02,422.39,1177.67,28.56,3.07,1.52,85
29,998018.03,200.03,458.07,1286.59,31.06,3.54,1.68,85
30,997842.99,211.32,502.26,1403.28,33.52,3.82,1.81,85
31,997650.01,226.24,548.92,1531.32,36.38,4.15,1.98,85
32,997438.93,259.89,583.18,1671.04,39.32,4.53,2.11,85
33,997217.89,265.55,643.67,1822.01,42.63,4.95,2.3,85
34,996972.23,302.03,682.18,1988.36,46.43,5.16,2.61,85
35,996713.73,323.9,737.89,2164.69,50.17,5.8,2.82,85
36,996433.06,341.69,804.42,2356.65,53.98,6.15,3.05,85
37,996126.91,374.85,863.59,2564.52,59.17,6.67,3.29,85
38,995799.3,396.9,941.4,2787.09,63.59,7.12,3.6,85
39,995439.33,436.41,1012.34,3029.26,69.89,7.93,3.84,85
40,995057.61,469.76,1095.56,3288.77,74.48,8.46,4.36,85
41,994642.85,506.2,1188.74,3567.96,79.06,9.36,4.83,85
42,994191.66,538.49,1294.28,3874.04,85.28,10.02,5.23,85
43,993704.76,599.81,1379.05,4206.87,91.95,10.8,5.76,85
44,993185.5,631.16,1502.48,4561.94,100.12,11.54,6.26,85
45,992617.88,683.63,1622.29,4948.38,107.55,12.44,6.83,85
46,992002.98,742.6,1751.53,5364.29,117.15,12.87,7.58,85
47,991338.73,796.51,1901.11,5813.34,126.92,14.36,8.03,85
48,990618.83,871.63,2043.12,6304.83,136.46,15.55,8.58,85
49,989849.55,929.96,2212.97,6832.93,147.6,16.77,9.22,85
50,989015.75,1003.25,2390.34,7401.76,159.58,18.33,9.99,85
51,988118.13,1070.49,2589.42,8017.9,172.76,19.43,10.87,85
52,987138.39,1165.93,2790.61,8684.65,187.19,20.52,11.71,85
53,986088.98,1263.03,3003.8,9405.11,203.32,22.2,12.56,85
54,984960.37,1383.25,3218.62,10178.96,219.74,24.44,13.62,85
55,983743.73,1470.05,3498.69,11007.19,237.84,26.67,14.83,85
56,982432.73,1584.62,3767.93,11912.82,256.83,28.01,16.06,85
57,981023.89,1692.04,4076.49,12881.71,277.2,30.0,17.67,85
58,979504.91,1826.88,4386.11,13932.08,297.64,32.4,18.98,85
59,977864.6,1965.54,4735.24,15057.32,320.4,35.26,20.64,85
60,976096.31,2131.99,5085.92,16279.05,344.94,38.66,22.13,85
61,974205.95,2286.08,5479.45,17589.62,372.39,41.28,24.23,85
62,972174.84,2429.29,5922.78,19000.87,401.12,43.8,26.3,85
63,969984.69,2619.77,6362.43,20523.49,432.74,47.28,28.6,85
64,967632.24,2841.49,6815.97,22160.15,467.18,51.01,30.96,85
65,965117.4,3025.5,7347.57,23917.34,502.52,54.9,33.77,85
66,962417.91,3251.47,7886.99,25808.29,539.04,58.92,36.38,85
67,959525.65,3474.22,8475.45,27842.01,578.97,63.22,39.48,85
68,956426.62,3723.48,9092.95,30020.8,624.23,68.07,42.85,85
69,953111.91,4006.11,9733.35,32357.79,670.1,73.55,46.19,85
70,949585.12,4275.06,10425.58,34863.86,720.54,78.95,49.89,85
71,945821.98,4558.66,11165.46,37539.4,773.81,85.65,54.04,85
72,941801.03,4869.69,11927.6,40420.81,829.09,92.51,58.27,85
73,941444.56,1262.08,12738.84,43501.75,889.47,99.42,62.88,85
74,941063.91,615.35,10407.32,46782.6,953.65,108.36,67.81,85
75,940753.04,425.84,8155.7,49495.54,979.1,116.47,73.31,85
76,940508.7,324.28,6346.85,51650.12,967.32,122.33,79.4,85
77,940322.89,246.22,4931.31,53352.92,931.97,128.33,85.36,85
78,940173.45,195.47,3833.26,54694.62,879.28,131.74,91.18,85
79,940057.74,150.52,2981.23,55762.25,818.26,130.99,98.01,85
80,939969.36,116.44,2320.05,56607.25,752.65,128.71,104.54,85
81,939899.66,91.52,1802.28,57280.89,687.51,126.02,111.12,85
82,939846.76,70.4,1401.76,57818.44,622.3,122.05,117.29,85
83,939804.34,55.09,1089.49,58248.51,562.08,116.52,122.97,85
84,939771.37,43.22,844.95,58596.58,504.33,109.67,128.88,85
85,939746.61,32.89,657.44,58873.88,450.55,103.18,134.45,85
86,939726.75,26.55,510.63,59098.41,400.81,96.22,139.63,85
87,939710.92,20.76,396.9,59280.92,355.89,89.23,144.38,85
88,939698.93,15.61,309.96,59427.92,315.3,82.78,148.5,85
89,939689.49,12.13,240.35,59550.86,277.99,75.79,152.39,85
90,939682.92,8.92,186.75,59649.53,245.65,69.42,155.81,85
91,939677.11,7.43,144.24,59731.98,215.88,63.12,159.24,85
92,939672.86,5.78,111.68,59798.83,190.46,57.04,162.35,85
93,939669.49,4.61,86.98,59854.5,166.79,51.73,164.9,85
94,939666.84,3.56,67.72,59900.28,146.46,46.75,167.39,85
95,939664.81,2.64,52.58,59939.25,128.08,41.93,169.71,85
96,939663.22,2.13,40.48,59971.25,112.93,37.34,171.65,85
97,939662.23,1.42,31.55,59998.48,98.99,32.97,173.36,85
98,939661.32,1.17,24.46,60020.62,87.07,29.44,174.92,85
99,939660.62,0.89,19.04,60040.23,75.47,26.43,176.32,85
100,939660.01,0.76,14.75,60056.94,65.73,23.22,177.59,85
101,939659.57,0.59,11.25,60070.61,57.19,21.17,178.62,85
102,939659.26,0.4,8.63,60082.06,50.08,19.18,179.39,85
103,939659.0,0.37,6.81,60091.92,43.51,16.96,180.43,85
104,939658.79,0.26,5.38,60100.44,37.94,14.94,181.25,85
105,939658.63,0.19,4.19,60107.89,32.73,13.38,181.99,85
106,939658.49,0.19,3.3,60114.09,28.45,11.84,182.64,85
107,939658.43,0.12,2.75,60119.38,24.65,10.46,183.21,85
108,939658.29,0.16,2.21,60123.99,21.34,9.36,183.65,85
109,939658.2,0.12,1.83,60127.81,18.68,8.34,184.02,85
110,939658.14,0.1,1.52,60131.51,16.01,7.31,184.41,85
111,939658.09,0.06,1.16,60134.59,14.0,6.27,184.83,85
112,939658.06,0.04,0.86,60137.37,12.09,5.55,185.03,85
113,939658.04,0.04,0.67,60139.59,10.65,4.62,185.39,85
114,939658.01,0.06,0.41,60141.7,9.17,4.06,185.59,85
115,939658.01,0.02,0.37,60143.15,8.14,3.46,185.85,85
116,939658.0,0.01,0.33,60144.68,7.04,2.93,186.01,85
117,939657.99,0.01,0.24,60146.04,5.97,2.63,186.12,85
118,939657.97,0.02,0.18,60147.25,5.16,2.19,186.23,85
119,939657.96,0.02,0.16,60148.1,4.57,1.88,186.31,85
120,939657.96,0.0,0.15,60148.88,3.89,1.77,186.35,85
121,939657.96,0.0,0.13,60149.58,3.41,1.46,186.46,85
122,939657.95,0.01,0.11,60150.28,2.88,1.19,186.58,85
123,939657.95,0.0,0.11,60150.87,2.5,0.95,186.62,85
124,939657.95,0.0,0.07,60151.33,2.14,0.82,186.69,85
125,939657.95,0.0,0.06,60151.68,1.82,0.78,186.71,85
126,939657.95,0.0,0.06,60151.94,1.61,0.71,186.73,85
127,939657.95,0.0,0.05,60152.29,1.39,0.58,186.74,85
128,939657.95,0.0,0.05,60152.47,1.23,0.53,186.77,85
129,939657.95,0.0,0.04,60152.67,1.05,0.5,186.79,85
130,939657.95,0.0,0.03,60152.85,0.91,0.44,186.82,85
131,939657.95,0.0,0.03,60153.01,0.79,0.38,186.84,85
132,939657.95,0.0,0.03,60153.11,0.69,0.36,186.86,85
133,939657.95,0.0,0.02,60153.24,0.53,0.4,186.86,85
134,939657.95,0.0,0.0,60153.35,0.45,0.37,186.88,85
135,939657.95,0.0,0.0,60153.41,0.38,0.37,186.89,85
136,939657.95,0.0,0.0,60153.49,0.35,0.3,186.91,85
137,939657.95,0.0,0.0,60153.57,0.3,0.27,186.91,85
138,939657.95,0.0,0.0,60153.65,0.26,0.22,186.92,85
139,939657.95,0.0,0.0,60153.68,0.25,0.2,186.92,85
140,939657.95,0.0,0.0,60153.73,0.22,0.16,186.94,85
141,939657.95,0.0,0.0,60153.77,0.2,0.14,186.94,85
142,939657.95,0.0,0.0,60153.79,0.18,0.13,186.95,85
143,939657.95,0.0,0.0,60153.81,0.17,0.12,186.95,85
144,939657.95,0.0,0.0,60153.86,0.16,0.08,186.95,85
145,939657.95,0.0,0.0,60153.88,0.15,0.07,186.95,85
146,939657.95,0.0,0.0,60153.91,0.13,0.06,186.95,85
147,939657.95,0.0,0.0,60153.95,0.1,0.05,186.95,85
148,939657.95,0.0,0.0,60153.97,0.08,0.05,186.95,85
149,939657.95,0.0,0.0,60153.99,0.06,0.05,186.95,85
150,939657.95,0.0,0.0,60153.99,0.06,0.05,186.95,85
151,939657.95,0.0,0.0,60154.0,0.05,0.05,186.95,85
152,939657.95,0.0,0.0,60154.0,0.04,0.05,186.96,85
153,939657.95,0.0,0.0,60154.03,0.03,0.02,186.97,85
154,939657.95,0.0,0.0,60154.03,0.03,0.02,186.97,85
155,939657.95,0.0,0.0,60154.05,0.02,0.01,186.97,85
156,939657.95,0.0,0.0,60154.05,0.02,0.01,186.97,85
157,939657.95,0.0,0.0,60154.05,0.02,0.01,186.97,85
158,939657.95,0.0,0.0,60154.05,0.02,0.01,186.97,85
159,939657.95,0.0,0.0,60154.05,0.01,0.02,186.97,85
160,939657.95,0.0,0.0,60154.05,0.01,0.02,186.97,85
161,939657.95,0.0,0.0,60154.05,0.01,0.02,186.97,85
162,939657.95,0.0,0.0,60154.06,0.01,0.01,186.97,85
163,939657.95,0.0,0.0,60154.06,0.01,0.01,186.97,85
164,939657.95,0.0,0.0,60154.06,0.01,0.01,186.97,85
165,939657.95,0.0,0.0,60154.06,0.01,0.0,186.98,85
166,939657.95,0.0,0.0,60154.06,0.01,0.0,186.98,85
167,939657.95,0.0,0.0,60154.06,0.01,0.0,186.98,85
168,939657.95,0.0,0.0,60154.06,0.01,0.0,186.98,85
169,939657.95,0.0,0.0,60154.06,0.01,0.0,186.98,85
170,939657.95,0.0,0.0,60154.06,0.01,0.0,186.98,85
171,939657.95,0.0,0.0,60154.06,0.01,0.0,186.98,85
172,939657.95,0.0,0.0,60154.07,0.0,0.0,186.98,85
173,939657.95,0.0,0.0,60154.07,0.0,0.0,186.98,85
174,939657.95,0.0,0.0,60154.07,0.0,0.0,186.98,85
175,939657.95,0.0,0.0,60154.07,0.0,0.0,186.98,85
176,939657.95,0.0,0.0,60154.07,0.0,0.0,186.98,85
177,939657.95,0.0,0.0,60154.07,0.0,0.0,186.98,85
178,939657.95,0.0,0.0,60154.07,0.0,0.0,186.98,85
179,939657.95,0.0,0.0,60154.07,0.0,0.0,186.98,85
180,939657.95,0.0,0.0,60154.07,0.0,0.0,186.98,85
181,939657.95,0.0,0.0,60154.07,0.0,0.0,186.98,85
182,939657.95,0.0,0.0,60154.07,0.0,0.0,186.98,85
183,939657.95,0.0,0.0,60154.07,0.0,0.0,186.98,85
184,939657.95,0.0,0.0,60154.07,0.0,0.0,186.98,85
185,939657.95,0.0,0.0,60154.07,0.0,0.0,186.98,85
186,939657.95,0.0,0.0,60154.07,0.0,0.0,186.98,85
187,939657.95,0.0,0.0,60154.07,0.0,0.0,186.98,85
188,939657.95,0.0,0.0,60154.07,0.0,0.0,186.98,85
189,939657.95,0.0,0.0,60154.07,0.0,0.0,186.98,85
190,939657.95,0.0,0.0,60154.07,0.0,0.0,186.98,85
191,939657.95,0.0,0.0,60154.07,0.0,0.0,186.98,85
192,939657.95,0.0,0.0,60154.07,0.0,0.0,186.98,85
193,939657.95,0.0,0.0,60154.07,0.0,0.0,186.98,85
194,939657.95,0.0,0.0,60154.07,0.0,0.0,186.98,85
195,939657.95,0.0,0.0,60154.07,0.0,0.0,186.98,85
196,939657.95,0.0,0.0,60154.07,0.0,0.0,186.98,85
197,939657.95,0.0,0.0,60154.07,0.0,0.0,186.98,85
198,939657.95,0.0,0.0,60154.07,0.0,0.0,186.98,85
199,939657.95,0.0,0.0,60154.07,0.0,0.0,186.98,85
200,939657.95,0.0,0.0,60154.07,0.0,0.0,186.98,85
201,939657.95,0.0,0.0,60154.07,0.0,0.0,186.98,85
202,939657.95,0.0,0.0,60154.07,0.0,0.0,186.98,85
203,939657.95,0.0,0.0,60154.07,0.0,0.0,186.98,85
204,939657.95,0.0,0.0,60154.07,0.0,0.0,186.98,85
205,939657.95,0.0,0.0,60154.07,0.0,0.0,186.98,85
206,939657.95,0.0,0.0,60154.07,0.0,0.0,186.98,85
207,939657.95,0.0,0.0,60154.07,0.0,0.0,186.98,85
208,939657.95,0.0,0.0,60154.07,0.0,0.0,186.98,85
209,939657.95,0.0,0.0,60154.07,0.0,0.0,186.98,85
210,939657.95,0.0,0.0,60154.07,0.0,0.0,186.98,85
211,939657.95,0.0,0.0,60154.07,0.0,0.0,186.98,85
212,939657.95,0.0,0.0,60154.07,0.0,0.0,186.98,85
213,939657.95,0.0,0.0,60154.07,0.0,0.0,186.98,85
214,939657.95,0.0,0.0,60154.07,0.0,0.0,186.98,85
215,939657.95,0.0,0.0,60154.07,0.0,0.0,186.98,85
216,939657.95,0.0,0.0,60154.07,0.0,0.0,186.98,85
217,939657.95,0.0,0.0,60154.07,0.0,0.0,186.98,85
218,939657.95,0.0,0.0,60154.07,0.0,0.0,186.98,85
219,939657.95,0.0,0.0,60154.07,0.0,0.0,186.98,85
220,939657.95,0.0,0.0,60154.07,0.0,0.0,186.98,85
221,939657.95,0.0,0.0,60154.07,0.0,0.0,186.98,85
222,939657.95,0.0,0.0,60154.07,0.0,0.0,186.98,85
223,939657.95,0.0,0.0,60154.07,0.0,0.0,186.98,85
224,939657.95,0.0,0.0,60154.07,0.0,0.0,186.98,85
225,939657.95,0.0,0.0,60154.07,0.0,0.0,186.98,85
226,939657.95,0.0,0.0,60154.07,0.0,0.0,186.98,85
227,939657.95,0.0,0.0,60154.07,0.0,0.0,186.98,85
228,939657.95,0.0,0.0,60154.07,0.0,0.0,186.98,85
229,939657.95,0.0,0.0,60154.07,0.0,0.0,186.98,85
230,939657.95,0.0,0.0,60154.07,0.0,0.0,186.98,85
231,939657.95,0.0,0.0,60154.07,0.0,0.0,186.98,85
232,939657.95,0.0,0.0,60154.07,0.0,0.0,186.98,85
233,939657.95,0.0,0.0,60154.07,0.0,0.0,186.98,85
