Date,S,E,I,R,H,C,D,index
0,999935.0,15.0,48.0,0.0,1.0,0.0,0.0,18
1,999916.94,21.74,46.59,12.26,1.44,0.03,0.0,18
2,999899.23,22.17,51.16,24.56,1.82,0.06,0.0,18
3,999879.72,23.8,56.0,37.01,2.36,0.11,0.0,18
4,999858.16,26.87,59.26,51.42,3.11,0.17,0.01,18
5,999835.47,29.19,64.58,65.92,3.58,0.25,0.01,18
6,999810.0,33.6,68.74,82.08,4.22,0.34,0.02,18
7,999783.46,32.75,77.87,100.03,4.44,0.42,0.03,18
8,999754.17,35.74,83.39,120.19,4.97,0.5,0.04,18
9,999722.58,38.8,89.93,141.5,5.53,0.59,0.07,18
10,999689.06,34.7,104.03,164.45,6.02,0.64,0.1,18
11,999649.12,42.87,107.77,191.73,6.63,0.74,0.14,18
12,999608.36,45.68,116.99,219.8,7.25,0.75,0.17,18
13,999564.14,49.12,126.36,250.52,7.87,0.79,0.2,18
14,999515.73,49.3,142.11,282.44,8.28,0.93,0.21,18
15,999461.09,55.74,153.42,318.37,9.05,1.06,0.27,18
16,999402.23,65.01,162.01,358.11,10.16,1.12,0.36,18
17,999341.16,67.22,177.5,400.33,11.16,1.15,0.48,18
18,999273.99,73.53,191.99,445.86,11.79,1.32,0.52,18
19,999202.94,73.59,211.76,495.62,13.1,1.42,0.57,18
20,999121.3,87.44,223.8,549.76,14.48,1.56,0.66,18
21,999035.24,95.6,242.6,607.6,15.53,1.62,0.81,18
22,998943.04,108.39,257.73,670.12,17.06,1.78,0.88,18
23,998846.5,114.62,280.73,735.48,18.59,2.17,0.91,18
24,998741.19,127.88,298.19,808.48,20.01,2.26,0.99,18
25,998629.08,130.02,330.22,884.54,21.43,2.61,1.1,18
26,998503.95,144.57,353.08,970.28,23.27,2.59,1.26,18
27,998371.01,158.25,378.48,1061.88,25.31,2.72,1.35,18
28,998229.62,170.97,406.79,1159.36,27.88,2.93,1.45,18
29,998074.63,187.97,436.53,1265.24,29.91,3.17,1.55,18
30,997907.95,198.08,478.44,1376.69,32.51,3.61,1.72,18
31,997724.24,211.78,521.71,1500.11,35.41,3.82,1.93,18
32,997525.99,240.34,554.51,1633.65,37.99,4.39,2.13,18
33,997314.92,248.21,610.98,1777.1,40.81,4.66,2.32,18
34,997083.47,280.55,646.37,1937.03,44.09,4.92,2.57,18
35,996837.84,303.86,698.14,2103.83,47.51,4.98,2.84,18
36,996572.36,318.63,766.14,2281.99,51.21,5.56,3.11,18
37,996280.49,350.71,824.93,2477.12,56.34,5.94,3.47,18
38,995968.5,372.41,896.29,2691.13,60.46,6.41,3.8,18
39,995629.67,406.83,963.7,2921.03,66.62,7.04,4.11,18
40,995264.22,442.08,1040.09,3168.5,71.67,7.92,4.52,18
41,994869.22,475.41,1128.9,3435.6,76.39,8.61,4.87,18
42,994442.17,502.1,1229.62,3728.6,82.23,9.01,5.27,18
43,993970.62,569.51,1309.63,4044.61,89.16,9.83,5.64,18
44,993475.52,595.67,1428.6,4385.89,96.57,10.7,6.05,18
45,992934.91,643.49,1545.3,4752.93,104.06,11.76,6.55,18
46,992352.07,695.16,1668.02,5150.5,112.99,13.01,7.25,18
47,991722.89,742.73,1812.07,5576.23,123.02,14.15,7.91,18
48,991037.6,816.25,1947.06,6041.09,133.35,15.12,8.53,18
49,990303.87,872.32,2112.63,6540.82,143.51,16.5,9.35,18
50,989507.81,942.67,2280.6,7084.78,155.35,17.57,10.22,18
51,988653.71,1004.09,2472.38,7671.53,167.67,18.44,11.18,18
52,987728.71,1085.67,2660.0,8311.13,181.95,19.51,12.03,18
53,986722.3,1188.82,2859.41,8998.29,195.8,21.34,13.04,18
54,985645.25,1300.76,3067.72,9737.22,211.05,22.75,14.25,18
55,984495.4,1371.0,3341.8,10524.11,226.96,24.39,15.34,18
56,983251.06,1482.9,3594.17,11382.37,245.77,26.18,16.55,18
57,981901.58,1595.96,3879.89,12310.93,263.6,29.27,17.77,18
58,980447.39,1725.2,4180.52,13311.11,283.16,32.31,19.31,18
59,978889.97,1845.23,4510.86,14391.92,306.32,33.83,20.87,18
60,977205.41,2003.68,4852.09,15549.53,329.54,36.49,22.26,18
61,975398.11,2153.1,5226.83,16802.61,355.12,38.93,24.3,18
62,973443.63,2305.69,5650.68,18148.01,383.2,41.18,26.61,18
63,971355.83,2464.57,6089.36,19603.33,412.65,44.88,28.38,18
64,969105.61,2680.19,6519.91,21168.9,444.66,49.1,30.63,18
65,966700.78,2852.65,7026.12,22855.46,479.01,51.77,33.21,18
66,964112.34,3072.76,7541.44,24665.07,515.0,56.26,36.13,18
67,961342.67,3280.31,8110.83,26608.58,556.47,61.15,38.99,18
68,958379.84,3512.34,8702.54,28698.21,598.99,65.13,41.95,18
69,955207.71,3778.17,9319.34,30933.6,643.34,71.63,45.21,18
70,951816.73,4043.69,9990.87,33329.46,692.68,76.78,48.79,18
71,948195.56,4372.17,10641.53,35910.38,743.75,82.95,52.66,18
72,944355.48,4653.66,11394.21,38653.44,797.13,88.01,57.07,18
73,944140.15,1079.12,12180.84,41584.52,856.68,96.43,61.26,18
74,943906.88,433.78,9850.2,44721.85,916.44,103.74,66.11,18
75,943718.75,271.06,7600.6,47291.71,934.75,110.97,71.16,18
76,943575.18,193.92,5816.29,49302.73,916.28,117.93,76.67,18
77,943464.88,146.6,4437.96,50864.89,878.85,123.66,82.16,18
78,943380.4,112.54,3386.36,52075.99,829.11,126.16,88.44,18
79,943315.77,85.17,2584.5,53024.49,768.94,125.77,94.36,18
80,943267.16,64.16,1973.5,53764.07,705.35,124.17,100.59,18
81,943229.09,50.18,1499.5,54351.18,640.65,121.55,106.85,18
82,943201.84,36.23,1146.29,54806.84,578.41,116.54,112.85,18
83,943180.47,28.11,874.34,55167.3,519.39,110.53,118.86,18
84,943164.7,20.93,668.21,55452.58,463.81,104.57,124.2,18
85,943151.89,16.66,508.78,55680.08,412.96,99.08,129.55,18
86,943141.93,12.86,388.53,55863.11,365.55,92.56,134.46,18
87,943134.46,9.58,297.69,56010.99,322.31,84.75,139.22,18
88,943129.2,7.09,227.23,56129.11,285.31,77.75,143.31,18
89,943125.14,5.43,172.91,56225.65,251.24,71.46,147.17,18
90,943121.85,4.25,131.66,56305.19,220.5,64.74,150.81,18
91,943119.27,3.46,100.25,56370.48,192.79,58.71,154.04,18
92,943117.24,2.77,76.38,56423.16,169.29,53.03,157.13,18
93,943115.72,2.08,58.57,56467.22,148.06,47.77,159.58,18
94,943114.59,1.41,44.58,56504.59,128.95,43.02,161.86,18
95,943113.6,1.22,33.9,56535.0,112.71,38.51,164.06,18
96,943112.93,0.83,26.0,56560.73,98.43,34.21,165.87,18
97,943112.34,0.72,19.77,56582.07,86.31,30.14,167.65,18
98,943111.97,0.46,15.32,56599.75,75.84,26.35,169.31,18
99,943111.66,0.46,11.66,56614.87,66.2,23.34,170.81,18
100,943111.43,0.4,8.59,56628.75,57.28,20.73,171.82,18
101,943111.18,0.34,6.71,56639.38,49.7,18.77,172.92,18
102,943111.06,0.19,5.37,56648.46,43.44,16.67,173.81,18
103,943110.97,0.13,3.98,56656.89,37.75,14.7,174.58,18
104,943110.92,0.06,3.03,56664.13,33.12,12.55,175.19,18
105,943110.85,0.07,2.32,56670.36,28.8,10.76,175.84,18
106,943110.81,0.07,1.73,56675.6,24.77,9.6,176.42,18
107,943110.79,0.04,1.35,56680.05,21.18,8.71,176.88,18
108,943110.74,0.05,0.98,56683.7,18.62,7.56,177.35,18
109,943110.72,0.02,0.74,56687.28,15.99,6.6,177.65,18
110,943110.72,0.01,0.56,56690.31,13.8,5.5,178.1,18
111,943110.68,0.04,0.44,56692.62,11.98,4.83,178.41,18
112,943110.67,0.02,0.36,56694.58,10.46,4.25,178.66,18
113,943110.66,0.01,0.26,56696.34,9.09,3.81,178.83,18
114,943110.66,0.0,0.19,56698.03,7.86,3.21,179.05,18
115,943110.66,0.0,0.11,56699.53,6.83,2.66,179.21,18
116,943110.66,0.0,0.08,56700.69,5.86,2.39,179.32,18
117,943110.64,0.02,0.08,56701.58,5.12,2.13,179.43,18
118,943110.64,0.02,0.07,56702.54,4.46,1.71,179.56,18
119,943110.64,0.01,0.06,56703.26,3.96,1.37,179.7,18
