Date,S,E,I,R,H,C,D,index
0,999935.0,15.0,48.0,0.0,1.0,0.0,0.0,47
1,999916.74,22.03,46.74,11.88,1.6,0.01,0.0,47
2,999899.32,22.11,51.92,23.42,2.14,0.09,0.0,47
3,999879.56,23.76,55.83,37.19,2.5,0.15,0.01,47
4,999858.72,26.32,59.23,51.68,2.84,0.19,0.02,47
5,999836.47,28.96,63.11,66.98,3.22,0.24,0.02,47
6,999812.63,32.06,66.94,83.33,3.71,0.28,0.05,47
7,999787.33,30.57,75.41,101.08,4.18,0.37,0.06,47
8,999759.13,33.46,81.16,120.08,4.73,0.35,0.09,47
9,999728.4,37.37,87.16,140.4,5.17,0.41,0.09,47
10,999695.51,33.43,101.06,162.7,5.72,0.49,0.09,47
11,999657.47,39.91,105.3,189.19,6.45,0.59,0.09,47
12,999617.1,44.15,113.24,216.41,7.22,0.76,0.12,47
13,999573.57,47.65,123.27,245.63,8.01,0.68,0.19,47
14,999526.85,46.67,138.38,277.58,8.6,0.7,0.22,47
15,999475.48,50.36,148.82,313.65,9.57,0.88,0.24,47
16,999419.08,59.92,154.96,353.08,10.6,1.09,0.27,47
17,999360.12,61.2,172.97,391.66,11.57,1.16,0.32,47
18,999293.67,69.03,186.83,435.15,12.61,1.33,0.38,47
19,999222.53,70.06,207.7,483.58,13.15,1.51,0.47,47
20,999144.31,81.77,219.7,536.87,14.11,1.75,0.49,47
21,999060.4,91.16,237.06,592.69,15.38,1.75,0.56,47
22,998969.61,105.72,250.97,653.3,17.01,1.68,0.71,47
23,998873.47,113.26,274.77,716.33,18.47,1.95,0.75,47
24,998768.49,126.57,293.29,787.59,20.13,2.12,0.81,47
25,998656.8,128.65,325.86,863.0,21.46,2.32,0.91,47
26,998532.59,143.19,350.92,945.59,23.13,2.6,0.98,47
27,998400.4,156.11,377.71,1035.5,25.58,2.6,1.1,47
28,998257.83,171.67,405.42,1131.9,28.01,2.94,1.23,47
29,998103.45,186.77,437.53,1236.69,29.93,3.3,1.33,47
30,997937.34,197.28,478.74,1348.33,32.32,3.55,1.44,47
31,997755.5,211.4,520.25,1470.9,35.39,4.06,1.5,47
32,997558.63,240.29,552.22,1603.82,37.89,4.44,1.71,47
33,997349.23,247.78,608.67,1745.49,41.16,4.75,1.92,47
34,997121.23,276.4,646.51,1902.45,45.23,5.06,2.12,47
35,996878.21,300.1,695.2,2069.16,48.63,5.35,2.35,47
36,996612.63,316.24,760.31,2248.86,52.39,6.0,2.57,47
37,996323.74,346.35,818.04,2445.23,56.34,6.43,2.87,47
38,996012.44,369.72,889.49,2656.86,60.54,6.69,3.26,47
39,995675.24,402.96,959.19,2885.74,65.06,7.2,3.61,47
40,995309.8,442.24,1029.45,3135.31,70.23,7.91,4.06,47
41,994917.32,473.13,1119.13,3401.01,75.86,8.08,4.47,47
42,994490.9,501.53,1223.98,3687.18,81.56,8.92,4.93,47
43,994026.49,562.25,1305.26,4002.44,87.59,9.58,5.39,47
44,993534.52,589.32,1426.15,4338.61,94.13,10.39,5.88,47
45,992992.09,643.4,1537.93,4705.13,102.67,11.43,6.35,47
46,992412.42,691.65,1663.08,5101.98,110.5,12.4,6.97,47
47,991785.56,739.25,1805.34,5529.96,117.98,13.34,7.57,47
48,991100.6,816.05,1939.65,5991.9,128.03,14.39,8.38,47
49,990365.42,874.88,2104.39,6490.45,139.64,15.19,9.03,47
50,989575.58,938.28,2275.47,7032.85,150.73,16.26,9.83,47
51,988715.18,1009.81,2466.94,7614.98,163.43,17.88,10.78,47
52,987784.08,1095.41,2665.67,8246.88,175.76,19.49,11.71,47
53,986780.2,1190.01,2869.5,8933.75,192.05,20.71,12.78,47
54,985708.86,1294.11,3080.65,9672.19,206.56,22.8,13.83,47
55,984553.65,1372.84,3342.85,10467.16,223.2,24.3,15.0,47
56,983296.4,1497.02,3595.78,11325.71,241.01,26.88,16.2,47
57,981949.73,1598.34,3892.79,12253.34,258.88,28.47,17.45,47
58,980502.62,1719.4,4190.11,13256.46,280.91,30.52,18.98,47
59,978931.95,1854.25,4517.26,14338.82,303.39,32.91,20.42,47
60,977251.95,2004.02,4856.61,15501.81,326.8,35.72,22.09,47
61,975446.97,2151.07,5234.53,16750.05,354.17,38.44,23.77,47
62,973503.39,2296.91,5652.57,18098.18,380.79,41.43,25.73,47
63,971405.11,2477.48,6075.82,19556.25,411.9,44.57,27.87,47
64,969165.96,2677.31,6515.54,21118.55,442.98,48.49,30.17,47
65,966762.48,2853.6,7024.31,22797.16,477.25,51.59,32.61,47
66,964171.24,3081.3,7532.28,24606.37,516.34,56.09,35.38,47
67,961402.08,3285.4,8109.07,26547.74,555.7,60.86,38.15,47
68,958432.18,3528.08,8694.66,28637.7,599.16,66.09,41.13,47
69,955260.46,3790.03,9308.89,30878.81,645.13,71.38,44.3,47
70,951875.44,4050.21,9979.58,33276.52,691.69,78.02,47.54,47
71,948260.56,4369.43,10640.12,35849.7,745.12,82.43,51.64,47
72,944425.73,4646.6,11391.64,38592.36,798.08,88.92,55.67,47
73,944314.34,975.2,12174.41,41524.96,854.0,96.08,60.01,47
74,944193.28,302.71,9748.26,44668.25,918.96,102.84,64.7,47
75,944095.13,153.5,7422.42,47208.05,939.16,111.15,69.59,47
76,944021.81,101.64,5588.31,49172.93,921.16,117.95,75.2,47
77,943966.64,74.38,4194.82,50679.75,878.36,123.35,81.7,47
78,943924.38,56.28,3142.4,51839.89,823.99,124.18,87.88,47
79,943893.03,41.77,2362.23,52722.11,760.81,125.35,93.7,47
80,943869.59,31.07,1777.42,53403.44,693.72,123.77,99.99,47
81,943851.93,23.49,1334.31,53933.44,628.27,121.79,105.77,47
82,943838.99,17.12,1002.6,54345.41,566.92,115.97,111.99,47
83,943828.95,13.33,752.05,54671.22,506.05,109.17,118.23,47
84,943821.78,9.55,564.24,54926.12,449.99,103.43,123.89,47
85,943816.43,7.34,424.16,55126.35,399.5,96.22,129.0,47
86,943812.6,5.04,318.24,55287.43,352.77,88.77,134.15,47
87,943809.53,3.94,237.77,55415.76,311.32,82.43,138.25,47
88,943807.27,3.16,177.67,55518.63,273.8,76.43,142.04,47
89,943805.56,2.26,132.25,55603.05,240.91,69.53,145.44,47
90,943804.12,1.87,100.07,55670.19,211.18,62.75,148.82,47
91,943803.09,1.46,75.53,55725.47,185.47,56.09,151.89,47
92,943802.28,1.15,56.71,55770.86,162.65,50.76,154.59,47
93,943801.88,0.64,42.57,55808.8,142.59,45.07,157.45,47
94,943801.44,0.62,31.68,55841.07,124.73,39.57,159.89,47
95,943801.07,0.49,23.66,55867.04,109.3,35.35,162.09,47
96,943800.89,0.24,17.86,55889.33,95.43,31.14,164.11,47
97,943800.72,0.23,13.71,55907.14,83.48,28.04,165.68,47
98,943800.55,0.19,9.84,55923.71,72.86,24.96,166.89,47
99,943800.38,0.2,7.57,55937.65,62.93,22.2,168.07,47
100,943800.34,0.09,5.74,55949.65,54.53,19.45,169.2,47
101,943800.27,0.09,4.39,55959.83,47.04,16.98,170.4,47
102,943800.25,0.02,3.42,55968.49,41.1,14.65,171.07,47
103,943800.2,0.05,2.52,55975.36,36.09,12.86,171.92,47
104,943800.18,0.05,1.91,55981.26,31.27,11.69,172.64,47
105,943800.18,0.03,1.52,55986.95,27.02,10.15,173.15,47
106,943800.16,0.04,1.18,55991.13,23.65,9.28,173.56,47
107,943800.15,0.01,0.85,55995.16,20.69,8.2,173.94,47
108,943800.15,0.01,0.6,55998.93,17.75,7.13,174.43,47
109,943800.13,0.02,0.43,56002.07,15.54,6.07,174.74,47
110,943800.13,0.0,0.34,56004.72,13.34,5.49,174.98,47
111,943800.13,0.0,0.25,56007.05,11.78,4.56,175.23,47
112,943800.13,0.0,0.16,56009.17,10.14,4.0,175.4,47
113,943800.13,0.0,0.13,56010.72,8.91,3.51,175.6,47
114,943800.13,0.0,0.12,56012.17,7.78,3.02,175.78,47
115,943800.13,0.0,0.08,56013.51,6.78,2.58,175.92,47
116,943800.13,0.0,0.07,56014.58,5.85,2.3,176.07,47
117,943800.13,0.0,0.06,56015.53,5.13,1.96,176.19,47
118,943800.13,0.0,0.06,56016.33,4.46,1.74,176.28,47
119,943800.13,0.0,0.03,56016.9,4.03,1.57,176.34,47
120,943800.13,0.0,0.03,56017.65,3.49,1.27,176.43,47
121,943800.12,0.01,0.02,56018.23,2.97,1.16,176.49,47
122,943800.12,0.0,0.02,56018.7,2.6,0.94,176.62,47
123,943800.12,0.0,0.01,56019.18,2.2,0.83,176.66,47
124,943800.12,0.0,0.01,56019.5,1.93,0.74,176.7,47
125,943800.12,0.0,0.01,56019.82,1.72,0.61,176.72,47
126,943800.12,0.0,0.0,56020.1,1.5,0.52,176.76,47
127,943800.12,0.0,0.0,56020.37,1.29,0.45,176.77,47
128,943800.12,0.0,0.0,56020.58,1.11,0.41,176.78,47
129,943800.12,0.0,0.0,56020.79,0.94,0.36,176.79,47
130,943800.12,0.0,0.0,56021.0,0.81,0.27,176.8,47
131,943800.12,0.0,0.0,56021.14,0.7,0.23,176.81,47
132,943800.12,0.0,0.0,56021.18,0.65,0.24,176.81,47
133,943800.12,0.0,0.0,56021.27,0.55,0.24,176.82,47
134,943800.12,0.0,0.0,56021.34,0.47,0.23,176.84,47
135,943800.12,0.0,0.0,56021.43,0.42,0.17,176.86,47
136,943800.12,0.0,0.0,56021.51,0.36,0.15,176.86,47
137,943800.12,0.0,0.0,56021.54,0.33,0.14,176.87,47
138,943800.12,0.0,0.0,56021.62,0.28,0.09,176.89,47
139,943800.12,0.0,0.0,56021.66,0.23,0.1,176.89,47
140,943800.12,0.0,0.0,56021.7,0.18,0.11,176.89,47
141,943800.12,0.0,0.0,56021.76,0.15,0.08,176.89,47
142,943800.12,0.0,0.0,56021.81,0.1,0.07,176.9,47
143,943800.12,0.0,0.0,56021.82,0.09,0.07,176.9,47
144,943800.12,0.0,0.0,56021.85,0.06,0.07,176.9,47
145,943800.12,0.0,0.0,56021.88,0.05,0.05,176.9,47
146,943800.12,0.0,0.0,56021.91,0.03,0.04,176.9,47
147,943800.12,0.0,0.0,56021.91,0.03,0.04,176.9,47
148,943800.12,0.0,0.0,56021.93,0.02,0.02,176.91,47
149,943800.12,0.0,0.0,56021.93,0.02,0.02,176.91,47
150,943800.12,0.0,0.0,56021.93,0.02,0.02,176.91,47
151,943800.12,0.0,0.0,56021.93,0.02,0.02,176.91,47
152,943800.12,0.0,0.0,56021.94,0.01,0.02,176.91,47
153,943800.12,0.0,0.0,56021.94,0.01,0.02,176.91,47
154,943800.12,0.0,0.0,56021.95,0.01,0.01,176.91,47
155,943800.12,0.0,0.0,56021.95,0.01,0.0,176.92,47
156,943800.12,0.0,0.0,56021.95,0.01,0.0,176.92,47
157,943800.12,0.0,0.0,56021.95,0.01,0.0,176.92,47
158,943800.12,0.0,0.0,56021.95,0.01,0.0,176.92,47
159,943800.12,0.0,0.0,56021.95,0.01,0.0,176.92,47
160,943800.12,0.0,0.0,56021.95,0.01,0.0,176.92,47
161,943800.12,0.0,0.0,56021.95,0.01,0.0,176.92,47
162,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
163,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
164,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
165,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
166,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
167,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
168,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
169,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
170,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
171,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
172,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
173,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
174,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
175,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
176,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
177,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
178,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
179,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
180,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
181,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
182,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
183,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
184,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
185,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
186,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
187,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
188,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
189,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
190,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
191,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
192,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
193,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
194,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
195,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
196,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
197,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
198,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
199,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
200,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
201,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
202,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
203,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
204,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
205,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
206,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
207,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
208,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
209,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
210,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
211,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
212,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
213,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
214,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
215,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
216,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
217,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
218,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
219,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
220,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
221,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
222,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
223,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
224,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
225,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
226,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
227,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
228,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
229,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
230,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
231,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
232,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
233,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
234,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
235,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
236,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
237,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
238,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
239,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
240,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
241,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
242,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
243,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
244,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
245,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
246,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
247,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
248,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
249,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
250,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
251,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
252,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
253,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
254,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
255,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
256,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
257,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
258,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
259,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
260,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
261,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
262,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
263,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
264,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
265,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
266,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
267,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
268,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
269,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
270,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
271,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
272,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
273,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
274,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
275,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
276,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
277,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
278,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
279,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
280,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
281,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
282,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
283,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
284,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
285,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
286,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
287,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
288,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
289,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
290,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
291,943800.12,0.0,0.0,56021.96,0.0,0.0,176.92,47
