Date,S,E,I,R,H,C,D,index
0,999935.0,15.0,48.0,0.0,1.0,0.0,0.0,99
1,999916.06,22.89,46.18,12.3,1.54,0.03,0.0,99
2,999899.0,21.9,51.73,24.46,1.8,0.1,0.01,99
3,999879.34,23.56,56.0,37.72,2.25,0.12,0.01,99
4,999857.9,27.01,58.93,52.26,2.76,0.13,0.01,99
5,999835.2,29.71,63.99,66.58,3.26,0.25,0.01,99
6,999810.98,32.53,68.72,82.88,3.59,0.26,0.04,99
7,999784.08,32.28,77.71,100.47,4.13,0.28,0.05,99
8,999754.37,36.09,82.63,120.93,4.68,0.23,0.07,99
9,999723.02,38.83,89.15,142.43,5.13,0.36,0.08,99
10,999688.68,35.52,102.98,165.64,5.65,0.45,0.08,99
11,999650.35,41.38,108.11,192.04,6.49,0.54,0.09,99
12,999608.87,45.61,117.07,219.42,7.24,0.64,0.15,99
13,999564.51,49.15,128.21,248.12,8.12,0.7,0.19,99
14,999514.93,50.36,143.29,280.46,8.94,0.8,0.22,99
15,999459.28,56.83,155.18,316.64,9.95,0.86,0.26,99
16,999401.31,64.13,164.71,356.91,10.62,1.05,0.27,99
17,999339.77,66.3,180.08,399.55,11.76,1.2,0.34,99
18,999271.2,73.76,193.76,445.56,12.99,1.33,0.4,99
19,999196.96,75.89,214.26,495.96,13.99,1.46,0.48,99
20,999115.92,87.22,225.3,552.88,15.5,1.6,0.58,99
21,999029.16,95.33,244.53,611.15,16.57,1.62,0.64,99
22,998937.74,106.44,260.6,673.87,17.82,1.8,0.73,99
23,998837.93,115.95,282.73,740.6,18.91,2.01,0.87,99
24,998730.45,129.57,301.94,813.79,20.12,2.19,0.94,99
25,998614.46,134.24,333.87,891.59,21.36,2.48,1.0,99
26,998489.04,145.28,360.25,977.46,23.29,2.55,1.13,99
27,998351.37,162.6,386.19,1069.61,25.14,2.85,1.24,99
28,998205.01,177.43,415.07,1169.85,27.41,2.89,1.34,99
29,998046.91,192.76,447.87,1277.25,29.68,3.1,1.43,99
30,997876.04,203.51,490.96,1392.29,31.33,3.27,1.6,99
31,997691.25,214.85,534.33,1518.91,34.36,3.55,1.75,99
32,997487.36,247.69,564.07,1656.38,37.76,3.8,1.94,99
33,997273.04,253.06,623.44,1802.39,40.62,4.3,2.15,99
34,997037.5,285.43,662.04,1962.97,43.93,4.74,2.39,99
35,996788.04,308.43,713.23,2133.49,47.94,5.34,2.53,99
36,996515.11,325.28,780.85,2317.19,51.98,5.75,2.84,99
37,996213.05,363.67,838.38,2518.89,55.47,6.35,3.19,99
38,995895.26,382.98,916.97,2732.96,60.38,6.97,3.48,99
39,995545.82,419.19,987.28,2969.51,66.05,7.2,3.95,99
40,995174.44,453.78,1061.09,3226.7,70.95,7.72,4.32,99
41,994770.38,486.89,1150.16,3501.65,76.95,8.26,4.71,99
42,994334.09,515.22,1254.25,3797.38,83.72,9.18,5.16,99
43,993861.21,574.58,1341.56,4116.2,89.99,9.95,5.51,99
44,993353.25,608.49,1458.5,4465.12,96.71,10.98,5.95,99
45,992797.22,663.4,1572.86,4842.37,104.97,11.69,6.49,99
46,992205.18,710.57,1704.2,5245.64,113.62,12.82,6.97,99
47,991560.01,762.76,1846.4,5685.0,123.39,13.89,7.55,99
48,990865.52,831.65,1986.59,6159.37,132.66,15.0,8.21,99
49,990118.17,889.47,2151.25,6672.58,142.31,16.37,8.85,99
50,989310.76,959.83,2323.78,7222.56,154.95,17.5,9.62,99
51,988430.71,1033.28,2516.02,7822.48,166.85,19.09,10.57,99
52,987483.61,1116.94,2715.57,8470.11,180.27,21.0,11.5,99
53,986467.04,1208.5,2925.02,9168.37,195.03,22.58,12.46,99
54,985365.76,1331.16,3134.87,9918.5,211.5,23.56,13.65,99
55,984184.34,1414.09,3408.49,10723.06,228.65,25.57,14.8,99
56,982905.36,1534.67,3664.61,11603.3,247.9,27.04,16.12,99
57,981539.3,1629.55,3970.25,12545.37,268.03,29.36,17.14,99
58,980050.38,1772.54,4268.96,13567.83,288.46,32.25,18.58,99
59,978461.61,1894.46,4609.39,14665.78,312.94,34.62,20.2,99
60,976742.36,2058.26,4946.66,15854.35,338.79,36.77,21.81,99
61,974904.97,2201.49,5331.7,17133.01,365.25,38.89,23.69,99
62,972930.9,2344.66,5756.69,18507.45,392.67,40.88,25.75,99
63,970801.41,2525.88,6187.34,19990.2,422.01,44.33,27.83,99
64,968517.78,2741.11,6625.45,21581.68,454.22,48.61,30.15,99
65,966073.22,2918.29,7146.72,23286.82,489.41,52.02,32.52,99
66,963451.6,3128.74,7666.44,25132.55,527.76,56.92,34.99,99
67,960648.21,3335.79,8240.86,27106.16,568.06,62.28,37.64,99
68,957638.76,3584.82,8822.01,29233.35,612.44,67.0,40.62,99
69,954424.87,3854.27,9429.49,31516.98,657.26,72.17,43.96,99
70,951001.12,4123.73,10101.32,33943.85,704.21,77.15,47.62,99
71,947349.62,4424.15,10790.1,36545.16,755.06,83.43,51.48,99
72,943464.59,4712.77,11538.86,39326.57,811.01,89.56,55.64,99
73,943277.43,1066.03,12324.8,42306.51,866.57,97.37,60.29,99
74,943076.6,400.22,9945.81,45478.11,928.92,104.09,65.25,99
75,942915.06,236.38,7647.58,48070.82,947.06,111.87,70.23,99
76,942790.31,169.61,5825.31,50087.57,931.81,118.43,75.96,99
77,942693.13,128.8,4427.31,51651.47,893.56,122.99,81.74,99
78,942619.69,97.38,3363.0,52865.4,840.1,125.11,88.32,99
79,942562.92,74.59,2558.4,53802.86,778.1,128.24,93.89,99
80,942521.65,54.54,1947.63,54536.25,711.72,127.15,100.06,99
81,942490.3,41.58,1475.42,55114.9,646.58,123.58,106.64,99
82,942466.51,31.11,1120.16,55565.7,584.17,118.69,112.66,99
83,942448.16,23.8,851.12,55919.89,523.81,113.73,118.49,99
84,942433.58,18.78,647.22,56201.51,467.09,106.94,123.88,99
85,942423.37,13.83,492.63,56424.72,414.62,100.68,129.15,99
86,942415.3,10.73,372.67,56604.33,368.24,93.81,133.92,99
87,942409.12,8.09,283.16,56748.28,325.26,86.42,138.67,99
88,942404.19,6.52,214.87,56864.4,286.43,79.7,142.89,99
89,942400.51,4.89,163.61,56958.64,252.12,72.1,147.13,99
90,942397.82,3.63,124.15,57035.46,221.85,65.48,150.61,99
91,942395.89,2.62,94.33,57097.7,195.25,59.24,153.97,99
92,942394.43,2.04,71.77,57149.36,171.5,53.0,156.9,99
93,942393.24,1.51,54.68,57192.6,149.4,47.95,159.62,99
94,942392.24,1.33,41.95,57227.64,131.17,42.66,162.01,99
95,942391.46,1.07,31.88,57257.61,114.07,38.65,164.26,99
96,942390.91,0.72,24.24,57282.44,99.89,34.64,166.16,99
97,942390.55,0.45,18.37,57303.46,87.41,30.94,167.82,99
98,942390.21,0.44,14.11,57321.49,76.39,27.04,169.32,99
99,942389.95,0.38,10.57,57336.63,66.83,23.77,170.87,99
100,942389.81,0.18,7.88,57350.24,57.91,20.85,172.13,99
101,942389.72,0.1,6.31,57360.89,50.28,18.44,173.26,99
102,942389.61,0.15,4.73,57370.86,43.21,16.25,174.19,99
103,942389.55,0.11,3.6,57378.54,37.39,14.67,175.14,99
104,942389.49,0.08,2.62,57385.47,32.71,12.54,176.09,99
105,942389.46,0.06,1.98,57391.05,28.79,10.95,176.71,99
106,942389.43,0.04,1.63,57395.85,25.0,9.81,177.24,99
107,942389.39,0.04,1.22,57400.32,21.81,8.52,177.7,99
108,942389.35,0.04,0.93,57404.14,18.89,7.52,178.13,99
109,942389.33,0.03,0.73,57407.16,16.61,6.61,178.53,99
110,942389.33,0.0,0.53,57410.11,14.41,5.83,178.79,99
111,942389.32,0.01,0.35,57412.54,12.58,5.07,179.13,99
112,942389.31,0.01,0.3,57414.62,10.9,4.54,179.32,99
113,942389.31,0.0,0.19,57416.56,9.46,3.96,179.52,99
114,942389.3,0.01,0.16,57418.12,8.29,3.38,179.74,99
115,942389.3,0.0,0.12,57419.63,7.22,2.83,179.9,99
116,942389.3,0.0,0.08,57420.86,6.27,2.49,180.0,99
117,942389.3,0.0,0.06,57422.02,5.36,2.16,180.1,99
118,942389.3,0.0,0.06,57423.01,4.58,1.82,180.23,99
119,942389.3,0.0,0.03,57424.04,3.72,1.61,180.3,99
120,942389.3,0.0,0.02,57424.66,3.14,1.49,180.39,99
121,942389.3,0.0,0.0,57425.09,2.81,1.35,180.45,99
122,942389.3,0.0,0.0,57425.63,2.4,1.16,180.51,99
123,942389.3,0.0,0.0,57426.06,2.03,1.06,180.55,99
124,942389.3,0.0,0.0,57426.31,1.83,0.98,180.58,99
125,942389.3,0.0,0.0,57426.76,1.53,0.78,180.63,99
126,942389.3,0.0,0.0,57427.01,1.33,0.69,180.67,99
127,942389.3,0.0,0.0,57427.2,1.18,0.62,180.7,99
128,942389.3,0.0,0.0,57427.47,0.98,0.54,180.71,99
129,942389.3,0.0,0.0,57427.64,0.88,0.46,180.72,99
130,942389.3,0.0,0.0,57427.75,0.8,0.39,180.76,99
131,942389.3,0.0,0.0,57427.91,0.7,0.3,180.79,99
132,942389.3,0.0,0.0,57427.98,0.63,0.29,180.8,99
133,942389.3,0.0,0.0,57428.06,0.57,0.24,180.83,99
134,942389.3,0.0,0.0,57428.12,0.54,0.2,180.84,99
135,942389.3,0.0,0.0,57428.22,0.47,0.16,180.85,99
136,942389.3,0.0,0.0,57428.25,0.43,0.17,180.85,99
137,942389.3,0.0,0.0,57428.34,0.36,0.14,180.86,99
138,942389.3,0.0,0.0,57428.39,0.3,0.15,180.86,99
139,942389.3,0.0,0.0,57428.42,0.27,0.11,180.9,99
140,942389.3,0.0,0.0,57428.49,0.22,0.08,180.91,99
141,942389.3,0.0,0.0,57428.55,0.18,0.04,180.93,99
142,942389.3,0.0,0.0,57428.57,0.17,0.03,180.93,99
143,942389.3,0.0,0.0,57428.58,0.17,0.02,180.93,99
144,942389.3,0.0,0.0,57428.61,0.12,0.04,180.93,99
145,942389.3,0.0,0.0,57428.62,0.11,0.04,180.93,99
146,942389.3,0.0,0.0,57428.66,0.09,0.02,180.93,99
147,942389.3,0.0,0.0,57428.68,0.08,0.01,180.93,99
148,942389.3,0.0,0.0,57428.68,0.08,0.01,180.93,99
149,942389.3,0.0,0.0,57428.69,0.07,0.01,180.93,99
150,942389.3,0.0,0.0,57428.7,0.07,0.0,180.93,99
151,942389.3,0.0,0.0,57428.71,0.06,0.0,180.93,99
152,942389.3,0.0,0.0,57428.72,0.05,0.0,180.93,99
153,942389.3,0.0,0.0,57428.72,0.05,0.0,180.93,99
154,942389.3,0.0,0.0,57428.72,0.05,0.0,180.93,99
155,942389.3,0.0,0.0,57428.72,0.05,0.0,180.93,99
156,942389.3,0.0,0.0,57428.73,0.04,0.0,180.93,99
157,942389.3,0.0,0.0,57428.74,0.03,0.0,180.93,99
158,942389.3,0.0,0.0,57428.74,0.03,0.0,180.93,99
159,942389.3,0.0,0.0,57428.74,0.03,0.0,180.93,99
160,942389.3,0.0,0.0,57428.74,0.03,0.0,180.93,99
161,942389.3,0.0,0.0,57428.74,0.03,0.0,180.93,99
162,942389.3,0.0,0.0,57428.74,0.03,0.0,180.93,99
163,942389.3,0.0,0.0,57428.74,0.03,0.0,180.93,99
