Date,S,E,I,R,H,C,D,index
0,999935.0,15.0,48.0,0.0,1.0,0.0,0.0,80
1,999915.83,22.72,46.9,12.12,1.41,0.02,0.0,80
2,999898.2,22.2,52.57,24.15,1.85,0.03,0.0,80
3,999878.14,24.32,56.93,37.11,2.42,0.08,0.0,80
4,999856.0,28.11,60.92,51.0,2.79,0.18,0.0,80
5,999832.34,30.31,66.54,66.31,3.3,0.19,0.01,80
6,999807.82,33.15,71.37,82.47,3.89,0.29,0.01,80
7,999781.26,32.31,80.55,100.05,4.42,0.38,0.03,80
8,999751.22,36.07,85.56,120.45,5.2,0.45,0.05,80
9,999718.99,39.33,92.46,141.95,5.71,0.5,0.06,80
10,999683.24,37.29,105.81,165.75,6.29,0.53,0.09,80
11,999643.44,43.92,111.41,192.4,7.09,0.63,0.11,80
12,999600.91,48.04,120.84,220.56,7.84,0.7,0.11,80
13,999554.58,52.81,130.29,251.75,8.57,0.85,0.15,80
14,999505.71,51.5,145.42,286.02,9.29,0.87,0.19,80
15,999450.64,57.27,156.49,323.27,10.18,0.93,0.22,80
16,999390.96,66.15,165.76,364.12,10.75,1.01,0.25,80
17,999327.86,69.41,181.17,407.25,11.96,1.06,0.29,80
18,999259.28,75.79,194.44,454.89,13.12,1.16,0.32,80
19,999185.36,76.94,216.09,504.75,14.16,1.35,0.35,80
20,999103.78,88.38,230.09,559.77,15.11,1.46,0.41,80
21,999014.88,99.3,247.63,618.45,16.68,1.58,0.48,80
22,998921.12,110.34,265.55,681.51,18.12,1.78,0.58,80
23,998819.11,120.7,288.08,749.5,18.97,1.96,0.68,80
24,998710.0,133.67,307.89,824.13,20.54,1.98,0.79,80
25,998592.42,136.86,341.19,902.99,22.33,2.3,0.91,80
26,998463.77,150.84,366.21,990.52,23.97,2.62,1.07,80
27,998325.08,165.53,394.02,1084.06,26.33,2.82,1.16,80
28,998178.54,179.57,422.78,1185.03,28.67,3.11,1.3,80
29,998017.6,197.02,454.92,1293.68,31.05,3.25,1.48,80
30,997841.94,211.41,495.41,1411.43,33.64,3.54,1.63,80
31,997653.66,223.1,541.42,1538.99,36.06,3.98,1.79,80
32,997448.97,252.67,572.61,1679.62,38.79,4.37,1.97,80
33,997232.87,258.55,631.29,1827.85,41.54,4.74,2.16,80
34,996992.71,293.44,670.12,1990.85,44.52,4.89,2.47,80
35,996737.24,318.87,723.91,2163.51,47.53,5.26,2.68,80
36,996459.29,336.31,794.07,2348.66,51.77,6.04,2.86,80
37,996159.11,366.78,854.68,2552.82,56.09,6.43,3.09,80
38,995836.08,389.5,928.22,2773.36,61.62,6.75,3.47,80
39,995484.27,425.75,998.61,3012.5,66.57,7.32,3.98,80
40,995106.22,463.35,1072.6,3273.6,71.06,7.89,4.28,80
41,994703.59,490.96,1162.86,3551.72,77.16,8.11,4.6,80
42,994262.45,522.0,1267.27,3850.08,83.4,8.76,5.04,80
43,993782.13,586.74,1347.27,4177.34,90.5,9.44,5.58,80
44,993271.76,617.1,1474.14,4522.14,97.65,10.29,5.92,80
45,992716.02,667.48,1592.92,4900.97,104.09,11.15,6.37,80
46,992114.16,722.2,1720.38,5310.52,112.93,11.88,6.93,80
47,991466.83,771.57,1867.41,5751.27,121.93,12.33,7.66,80
48,990760.17,849.17,2003.73,6232.22,131.47,13.92,8.32,80
49,990002.2,908.51,2177.07,6744.17,142.56,15.39,9.1,80
50,989185.04,976.75,2353.27,7302.72,154.74,16.57,9.91,80
51,988295.3,1053.01,2547.06,7907.36,167.33,18.23,10.71,80
52,987339.17,1134.54,2748.68,8565.56,179.61,19.9,11.54,80
53,986304.55,1235.56,2960.01,9269.83,195.12,21.31,12.62,80
54,985191.46,1352.39,3174.33,10032.27,211.81,22.99,13.75,80
55,983999.74,1430.37,3454.79,10846.01,228.66,24.56,14.87,80
56,982709.51,1551.56,3715.27,11732.7,246.79,27.27,15.9,80
57,981319.35,1662.39,4015.43,12689.5,266.18,29.17,16.98,80
58,979818.58,1797.87,4319.43,13725.77,287.47,31.35,18.53,80
59,978203.34,1928.33,4667.24,14835.26,310.54,34.1,20.19,80
60,976466.36,2087.98,5008.83,16040.4,337.01,36.54,21.88,80
61,974594.2,2249.91,5395.85,17330.24,365.51,39.29,24.0,80
62,972597.55,2387.51,5830.3,18721.02,394.35,42.41,25.86,80
63,970441.34,2570.77,6268.69,20219.9,424.74,45.61,27.95,80
64,968122.44,2791.68,6715.56,21831.8,457.91,49.12,30.49,80
65,965647.97,2966.51,7236.73,23567.82,493.57,53.48,32.92,80
66,962993.18,3183.69,7761.03,25434.21,534.04,57.22,35.63,80
67,960151.05,3400.63,8340.83,27432.18,574.25,61.78,38.28,80
68,957102.42,3647.33,8946.72,29576.72,617.8,66.71,41.3,80
69,953838.5,3924.72,9570.39,31884.86,663.12,72.99,44.42,80
70,950354.38,4186.67,10265.53,34354.02,711.26,79.07,48.07,80
71,946641.24,4490.26,10964.61,37000.37,765.16,85.19,52.17,80
72,942689.24,4786.25,11732.06,39824.41,819.05,91.58,56.41,80
73,942499.89,1080.65,12532.22,42850.85,876.61,97.93,60.85,80
74,942301.84,400.8,10098.28,46092.25,935.53,104.39,65.91,80
75,942139.97,235.89,7762.21,48721.1,955.92,112.92,70.99,80
76,942014.78,169.28,5902.93,50775.46,939.87,120.29,76.39,80
77,941919.32,126.72,4480.77,52363.93,901.44,124.28,82.54,80
78,941847.95,94.17,3406.22,53587.93,846.77,126.57,89.39,80
79,941793.41,71.68,2583.01,54543.74,784.34,126.95,95.87,80
80,941751.83,55.06,1960.73,55284.6,719.01,125.57,102.2,80
81,941720.77,41.37,1488.75,55862.95,653.56,123.25,108.35,80
82,941696.98,31.43,1129.17,56319.54,589.09,118.32,114.47,80
83,941678.78,23.82,857.09,56677.36,529.25,112.03,120.67,80
84,941664.91,18.46,650.88,56960.79,472.5,105.27,126.19,80
85,941654.65,13.48,492.69,57188.91,418.81,98.86,131.6,80
86,941646.67,10.58,374.3,57367.83,371.91,91.34,136.37,80
87,941640.15,8.4,284.66,57512.7,326.93,84.9,141.26,80
88,941635.62,6.04,216.7,57627.85,287.91,79.51,145.37,80
89,941631.58,5.18,164.0,57723.42,253.17,72.63,149.02,80
90,941628.98,3.56,124.71,57800.02,222.65,66.36,152.72,80
91,941627.03,2.73,94.4,57863.26,195.48,59.92,156.18,80
92,941625.55,1.99,72.12,57915.27,170.71,54.15,159.21,80
93,941624.26,1.58,54.46,57958.47,149.54,48.71,161.98,80
94,941623.35,1.19,41.39,57993.9,131.02,43.93,164.22,80
95,941622.74,0.77,31.69,58023.04,115.34,38.91,166.51,80
96,941622.24,0.57,24.33,58048.58,100.25,34.57,168.46,80
97,941621.72,0.68,17.89,58069.76,87.76,30.99,170.2,80
98,941621.51,0.34,13.7,58087.47,76.48,27.7,171.8,80
99,941621.3,0.27,10.29,58103.13,66.41,24.39,173.21,80
100,941621.14,0.21,7.8,58115.84,58.19,21.49,174.33,80
101,941621.0,0.2,5.76,58127.26,50.51,18.98,175.29,80
102,941620.92,0.1,4.48,58136.38,44.08,16.84,176.2,80
103,941620.79,0.16,3.46,58144.41,38.43,14.76,176.99,80
104,941620.71,0.1,2.79,58150.94,33.53,13.24,177.69,80
105,941620.67,0.04,2.15,58156.69,29.73,11.33,178.39,80
106,941620.64,0.04,1.65,58161.72,25.91,10.06,178.98,80
107,941620.59,0.06,1.26,58166.39,22.36,8.83,179.51,80
108,941620.58,0.01,0.95,58170.3,19.3,7.96,179.9,80
109,941620.52,0.06,0.68,58173.67,16.78,6.99,180.3,80
110,941620.47,0.06,0.58,58176.78,14.43,6.11,180.57,80
111,941620.42,0.07,0.45,58179.3,12.7,5.23,180.83,80
112,941620.41,0.04,0.38,58181.45,10.91,4.79,181.02,80
113,941620.4,0.02,0.31,58183.3,9.54,4.25,181.18,80
114,941620.4,0.0,0.25,58185.1,8.27,3.67,181.31,80
115,941620.38,0.02,0.2,58186.48,7.29,3.14,181.49,80
116,941620.38,0.0,0.16,58187.67,6.4,2.8,181.59,80
117,941620.38,0.0,0.13,58188.81,5.45,2.46,181.77,80
118,941620.38,0.0,0.11,58189.76,4.61,2.26,181.88,80
119,941620.38,0.0,0.08,58190.7,3.95,1.88,182.01,80
120,941620.37,0.01,0.05,58191.41,3.44,1.59,182.13,80
121,941620.37,0.0,0.05,58192.1,2.96,1.35,182.17,80
122,941620.37,0.0,0.04,58192.56,2.65,1.09,182.29,80
123,941620.37,0.0,0.02,58193.04,2.36,0.87,182.34,80
124,941620.37,0.0,0.01,58193.37,2.11,0.76,182.38,80
125,941620.37,0.0,0.01,58193.61,1.93,0.66,182.42,80
126,941620.37,0.0,0.01,58193.88,1.74,0.56,182.44,80
127,941620.37,0.0,0.01,58194.16,1.46,0.51,182.49,80
128,941620.37,0.0,0.01,58194.38,1.18,0.51,182.55,80
129,941620.37,0.0,0.0,58194.55,1.07,0.43,182.58,80
130,941620.37,0.0,0.0,58194.75,0.92,0.37,182.59,80
131,941620.37,0.0,0.0,58195.0,0.74,0.29,182.6,80
132,941620.37,0.0,0.0,58195.11,0.64,0.27,182.61,80
133,941620.37,0.0,0.0,58195.27,0.5,0.23,182.63,80
134,941620.37,0.0,0.0,58195.28,0.48,0.22,182.65,80
135,941620.37,0.0,0.0,58195.33,0.46,0.19,182.65,80
136,941620.37,0.0,0.0,58195.43,0.4,0.15,182.65,80
137,941620.37,0.0,0.0,58195.48,0.35,0.15,182.65,80
138,941620.37,0.0,0.0,58195.54,0.3,0.13,182.66,80
139,941620.37,0.0,0.0,58195.6,0.27,0.09,182.67,80
140,941620.37,0.0,0.0,58195.63,0.25,0.07,182.68,80
141,941620.37,0.0,0.0,58195.64,0.24,0.07,182.68,80
142,941620.37,0.0,0.0,58195.69,0.19,0.07,182.68,80
143,941620.37,0.0,0.0,58195.75,0.12,0.08,182.68,80
144,941620.37,0.0,0.0,58195.76,0.12,0.07,182.68,80
145,941620.37,0.0,0.0,58195.77,0.12,0.06,182.68,80
146,941620.37,0.0,0.0,58195.78,0.11,0.04,182.7,80
147,941620.37,0.0,0.0,58195.8,0.09,0.04,182.7,80
148,941620.37,0.0,0.0,58195.81,0.08,0.04,182.7,80
149,941620.37,0.0,0.0,58195.81,0.08,0.04,182.7,80
150,941620.37,0.0,0.0,58195.84,0.07,0.02,182.7,80
151,941620.37,0.0,0.0,58195.84,0.06,0.03,182.7,80
152,941620.37,0.0,0.0,58195.84,0.06,0.03,182.7,80
153,941620.37,0.0,0.0,58195.84,0.05,0.03,182.71,80
154,941620.37,0.0,0.0,58195.84,0.05,0.03,182.71,80
155,941620.37,0.0,0.0,58195.84,0.05,0.03,182.71,80
156,941620.37,0.0,0.0,58195.84,0.05,0.02,182.72,80
157,941620.37,0.0,0.0,58195.84,0.05,0.02,182.72,80
158,941620.37,0.0,0.0,58195.85,0.04,0.02,182.72,80
159,941620.37,0.0,0.0,58195.85,0.04,0.02,182.72,80
160,941620.37,0.0,0.0,58195.85,0.04,0.02,182.72,80
161,941620.37,0.0,0.0,58195.85,0.04,0.02,182.72,80
162,941620.37,0.0,0.0,58195.85,0.04,0.01,182.73,80
163,941620.37,0.0,0.0,58195.85,0.04,0.01,182.73,80
164,941620.37,0.0,0.0,58195.87,0.03,0.0,182.73,80
165,941620.37,0.0,0.0,58195.88,0.02,0.0,182.73,80
166,941620.37,0.0,0.0,58195.88,0.02,0.0,182.73,80
167,941620.37,0.0,0.0,58195.89,0.01,0.0,182.73,80
168,941620.37,0.0,0.0,58195.89,0.01,0.0,182.73,80
169,941620.37,0.0,0.0,58195.89,0.01,0.0,182.73,80
170,941620.37,0.0,0.0,58195.89,0.01,0.0,182.73,80
171,941620.37,0.0,0.0,58195.89,0.01,0.0,182.73,80
172,941620.37,0.0,0.0,58195.89,0.01,0.0,182.73,80
173,941620.37,0.0,0.0,58195.89,0.01,0.0,182.73,80
174,941620.37,0.0,0.0,58195.9,0.0,0.0,182.73,80
175,941620.37,0.0,0.0,58195.9,0.0,0.0,182.73,80
176,941620.37,0.0,0.0,58195.9,0.0,0.0,182.73,80
177,941620.37,0.0,0.0,58195.9,0.0,0.0,182.73,80
178,941620.37,0.0,0.0,58195.9,0.0,0.0,182.73,80
179,941620.37,0.0,0.0,58195.9,0.0,0.0,182.73,80
180,941620.37,0.0,0.0,58195.9,0.0,0.0,182.73,80
181,941620.37,0.0,0.0,58195.9,0.0,0.0,182.73,80
182,941620.37,0.0,0.0,58195.9,0.0,0.0,182.73,80
183,941620.37,0.0,0.0,58195.9,0.0,0.0,182.73,80
184,941620.37,0.0,0.0,58195.9,0.0,0.0,182.73,80
185,941620.37,0.0,0.0,58195.9,0.0,0.0,182.73,80
186,941620.37,0.0,0.0,58195.9,0.0,0.0,182.73,80
187,941620.37,0.0,0.0,58195.9,0.0,0.0,182.73,80
188,941620.37,0.0,0.0,58195.9,0.0,0.0,182.73,80
189,941620.37,0.0,0.0,58195.9,0.0,0.0,182.73,80
190,941620.37,0.0,0.0,58195.9,0.0,0.0,182.73,80
191,941620.37,0.0,0.0,58195.9,0.0,0.0,182.73,80
192,941620.37,0.0,0.0,58195.9,0.0,0.0,182.73,80
193,941620.37,0.0,0.0,58195.9,0.0,0.0,182.73,80
194,941620.37,0.0,0.0,58195.9,0.0,0.0,182.73,80
195,941620.37,0.0,0.0,58195.9,0.0,0.0,182.73,80
196,941620.37,0.0,0.0,58195.9,0.0,0.0,182.73,80
197,941620.37,0.0,0.0,58195.9,0.0,0.0,182.73,80
198,941620.37,0.0,0.0,58195.9,0.0,0.0,182.73,80
199,941620.37,0.0,0.0,58195.9,0.0,0.0,182.73,80
200,941620.37,0.0,0.0,58195.9,0.0,0.0,182.73,80
201,941620.37,0.0,0.0,58195.9,0.0,0.0,182.73,80
202,941620.37,0.0,0.0,58195.9,0.0,0.0,182.73,80
203,941620.37,0.0,0.0,58195.9,0.0,0.0,182.73,80
204,941620.37,0.0,0.0,58195.9,0.0,0.0,182.73,80
205,941620.37,0.0,0.0,58195.9,0.0,0.0,182.73,80
206,941620.37,0.0,0.0,58195.9,0.0,0.0,182.73,80
