Date,S,E,I,R,H,C,D,index
0,999935.0,15.0,48.0,0.0,1.0,0.0,0.0,75
1,999916.61,22.18,45.75,12.75,1.69,0.02,0.0,75
2,999899.39,21.69,51.25,24.46,2.11,0.1,0.0,75
3,999880.28,23.23,55.22,37.63,2.54,0.1,0.0,75
4,999859.64,25.89,58.46,51.89,2.97,0.15,0.0,75
5,999836.43,29.54,62.1,67.26,3.44,0.23,0.0,75
6,999813.28,31.37,67.64,82.48,3.92,0.27,0.04,75
7,999787.48,30.93,75.24,100.79,4.14,0.38,0.04,75
8,999760.22,33.08,80.36,120.43,4.43,0.43,0.05,75
9,999729.47,37.1,86.18,140.89,4.87,0.43,0.06,75
10,999698.04,31.27,100.28,163.28,5.54,0.52,0.07,75
11,999660.65,38.4,104.33,188.75,6.25,0.53,0.09,75
12,999620.01,43.33,112.68,215.23,7.02,0.62,0.11,75
13,999576.2,47.37,123.2,243.67,7.7,0.74,0.12,75
14,999529.87,45.74,138.38,275.57,8.59,0.69,0.16,75
15,999476.66,51.63,149.31,310.82,9.44,0.97,0.17,75
16,999419.78,60.42,159.14,348.4,9.95,1.09,0.22,75
17,999359.94,62.26,175.04,389.41,10.89,1.21,0.25,75
18,999292.79,69.34,189.2,434.1,12.05,1.2,0.32,75
19,999219.66,71.91,210.2,482.48,13.0,1.35,0.4,75
20,999139.38,84.44,222.58,536.21,14.38,1.58,0.43,75
21,999053.81,93.28,240.83,593.45,15.41,1.68,0.54,75
22,998961.06,107.44,255.28,656.2,16.51,1.86,0.65,75
23,998865.31,113.15,278.44,721.48,17.97,1.85,0.8,75
24,998760.14,126.94,296.91,792.41,19.55,2.16,0.89,75
25,998647.35,130.45,326.15,870.61,21.27,2.17,1.0,75
26,998522.8,144.02,351.5,954.4,22.92,2.23,1.13,75
27,998388.69,158.77,378.18,1045.14,24.49,2.5,1.23,75
28,998244.91,173.84,407.73,1141.95,26.47,2.76,1.34,75
29,998089.7,188.77,440.11,1247.0,29.05,2.88,1.49,75
30,997921.28,200.67,479.73,1360.25,32.3,3.15,1.62,75
31,997740.4,210.6,524.55,1483.23,34.7,3.73,1.79,75
32,997539.96,243.55,550.94,1620.97,37.32,4.32,1.94,75
33,997332.5,245.75,610.59,1762.79,40.63,4.51,2.23,75
34,997102.24,277.63,648.03,1920.38,43.44,4.88,2.4,75
35,996855.57,303.34,698.75,2086.31,47.29,5.07,2.67,75
36,996589.98,317.88,766.57,2265.63,50.61,5.4,2.93,75
37,996300.87,347.68,824.1,2461.86,55.23,6.08,3.18,75
38,995988.22,371.63,894.95,2674.29,59.92,6.56,3.43,75
39,995650.36,404.66,963.46,2904.79,65.01,6.94,3.78,75
40,995285.39,441.74,1034.52,3155.44,70.21,7.53,4.17,75
41,994893.69,470.41,1125.42,3420.55,76.16,8.2,4.57,75
42,994469.32,497.8,1226.21,3709.29,82.0,9.4,4.98,75
43,994002.98,560.84,1306.84,4024.77,88.06,10.04,5.47,75
44,993503.14,596.23,1425.18,4362.64,95.14,10.78,5.89,75
45,992965.76,641.3,1539.57,4731.59,103.02,11.25,6.51,75
46,992381.66,694.35,1666.8,5125.49,111.22,12.43,7.05,75
47,991751.35,743.61,1808.23,5554.27,120.41,13.44,7.69,75
48,991072.25,810.76,1942.24,6019.7,131.18,14.51,8.36,75
49,990339.9,869.2,2104.03,6519.02,141.77,16.01,9.07,75
50,989545.13,938.51,2274.06,7061.41,152.84,17.0,10.05,75
51,988688.98,1002.14,2468.03,7646.61,164.1,18.23,10.91,75
52,987756.59,1089.34,2664.06,8280.11,177.41,19.59,11.9,75
53,986748.5,1187.63,2873.03,8963.8,192.22,20.93,12.89,75
54,985672.84,1295.63,3083.43,9703.35,207.52,22.48,13.75,75
55,984515.82,1372.94,3348.98,10498.48,223.61,24.47,14.7,75
56,983255.28,1497.51,3600.35,11361.7,242.27,26.01,15.88,75
57,981906.72,1594.08,3898.17,12293.59,260.75,28.61,17.08,75
58,980447.15,1723.5,4196.39,13300.26,282.4,30.92,18.38,75
59,978882.48,1845.91,4536.57,14375.71,305.06,33.69,19.58,75
60,977190.24,2007.09,4866.06,15549.07,329.24,36.13,21.17,75
61,975385.48,2153.86,5237.97,16804.47,355.55,38.67,23.0,75
62,973439.6,2299.93,5657.01,18150.86,385.03,42.04,24.53,75
63,971348.22,2475.29,6084.13,19604.15,415.36,45.32,26.53,75
64,969097.88,2686.16,6520.53,21170.2,446.53,48.67,29.03,75
65,966688.01,2862.3,7033.87,22851.43,478.99,53.09,31.31,75
66,964095.02,3083.11,7552.18,24662.19,515.33,57.41,33.76,75
67,961318.81,3292.78,8131.47,26602.67,555.06,61.86,36.35,75
68,958347.36,3535.25,8720.11,28693.11,596.86,66.7,39.61,75
69,955172.21,3800.61,9331.31,30936.81,642.74,72.32,43.0,75
70,951790.9,4077.13,9971.19,33345.8,689.16,78.47,46.35,75
71,948188.05,4362.33,10665.58,35910.89,737.7,84.24,50.21,75
72,944353.65,4648.21,11399.28,38658.12,795.86,89.79,54.09,75
73,944050.02,1174.13,12170.3,41596.31,853.62,96.33,58.29,75
74,943729.13,540.59,9909.66,44739.9,914.28,102.07,63.37,75
75,943467.41,362.18,7731.14,47326.33,934.49,108.83,68.62,75
76,943264.62,269.93,5992.57,49361.66,921.03,114.61,74.58,75
77,943107.67,208.91,4635.46,50964.72,881.86,120.24,80.14,75
78,942987.03,159.29,3579.29,52229.23,835.58,122.55,86.03,75
79,942894.8,121.71,2764.8,53224.34,777.36,124.07,91.92,75
80,942823.1,94.54,2134.91,54008.48,716.84,122.54,98.59,75
81,942767.21,73.58,1647.15,54633.57,652.44,120.24,104.81,75
82,942723.12,57.91,1274.96,55126.04,589.53,116.64,110.8,75
83,942689.99,44.14,984.73,55520.51,531.98,110.96,116.69,75
84,942664.73,33.26,760.23,55836.25,476.78,105.26,122.49,75
85,942644.44,26.99,586.16,56091.2,423.73,98.92,127.56,75
86,942629.65,19.9,455.98,56292.62,376.45,92.07,132.33,75
87,942617.78,15.48,353.15,56456.22,334.61,85.01,136.75,75
88,942608.6,12.28,271.69,56591.61,294.89,79.09,140.84,75
89,942601.76,9.14,208.48,56702.07,260.72,71.92,144.91,75
90,942596.15,7.29,160.72,56790.75,230.42,65.18,148.49,75
91,942591.8,5.64,124.0,56864.8,202.12,58.95,151.69,75
92,942588.24,4.69,96.29,56923.9,177.15,54.14,154.59,75
93,942585.85,3.38,74.08,56974.21,155.29,49.04,157.15,75
94,942583.95,2.62,56.94,57015.41,136.4,43.95,159.73,75
95,942582.62,1.77,44.33,57050.16,119.3,39.05,161.77,75
96,942581.39,1.56,33.84,57078.86,104.52,35.28,163.55,75
97,942580.4,1.31,25.72,57103.12,91.64,31.47,165.34,75
98,942579.66,0.88,20.09,57123.84,79.82,27.81,166.9,75
99,942579.03,0.74,15.61,57141.36,69.59,24.54,168.13,75
100,942578.55,0.6,12.04,57155.82,60.84,21.81,169.34,75
101,942578.28,0.39,9.49,57168.4,52.98,19.04,170.42,75
102,942578.01,0.32,7.3,57178.7,46.28,16.92,171.47,75
103,942577.85,0.28,5.36,57187.75,40.64,14.78,172.34,75
104,942577.7,0.22,4.19,57195.53,35.0,13.54,172.82,75
105,942577.58,0.15,3.2,57202.31,30.2,12.15,173.41,75
106,942577.49,0.1,2.45,57208.15,26.39,10.4,174.02,75
107,942577.41,0.1,1.76,57212.89,23.22,9.09,174.53,75
108,942577.35,0.08,1.41,57217.01,20.24,8.01,174.9,75
109,942577.32,0.03,1.07,57220.54,17.61,7.15,175.28,75
110,942577.28,0.04,0.88,57223.48,15.38,6.31,175.63,75
111,942577.26,0.03,0.58,57226.21,13.56,5.38,175.98,75
112,942577.24,0.03,0.42,57228.61,11.77,4.68,176.25,75
113,942577.23,0.02,0.31,57230.83,10.19,3.95,176.47,75
114,942577.2,0.03,0.26,57232.58,8.93,3.3,176.7,75
115,942577.19,0.02,0.23,57233.94,7.86,2.89,176.87,75
116,942577.18,0.01,0.22,57235.12,6.85,2.59,177.03,75
117,942577.17,0.01,0.15,57236.19,5.94,2.38,177.16,75
118,942577.17,0.0,0.14,57237.19,5.22,1.99,177.29,75
119,942577.16,0.01,0.11,57237.93,4.56,1.85,177.38,75
120,942577.16,0.0,0.1,57238.74,3.87,1.71,177.42,75
121,942577.16,0.0,0.07,57239.59,3.28,1.35,177.55,75
122,942577.16,0.0,0.06,57240.23,2.78,1.16,177.61,75
123,942577.15,0.01,0.03,57240.68,2.42,1.06,177.65,75
124,942577.14,0.01,0.03,57241.09,2.13,0.88,177.72,75
125,942577.14,0.01,0.01,57241.46,1.81,0.81,177.76,75
126,942577.14,0.0,0.02,57241.8,1.59,0.64,177.81,75
127,942577.14,0.0,0.02,57242.09,1.34,0.56,177.85,75
128,942577.14,0.0,0.02,57242.31,1.18,0.5,177.85,75
