Date,S,E,I,R,H,C,D,index
0,999935.0,15.0,48.0,0.0,1.0,0.0,0.0,123
1,999916.2,22.43,46.78,12.14,1.37,0.08,0.0,123
2,999898.29,22.55,52.21,23.94,1.9,0.11,0.0,123
3,999878.63,24.03,56.72,37.16,2.35,0.11,0.0,123
4,999857.29,27.08,59.9,51.57,3.02,0.13,0.01,123
5,999834.46,29.87,63.73,67.43,3.29,0.19,0.03,123
6,999811.4,31.55,68.58,83.39,3.71,0.33,0.04,123
7,999785.15,31.37,76.77,101.1,4.18,0.38,0.05,123
8,999756.0,34.85,81.33,121.46,4.95,0.33,0.08,123
9,999726.26,36.63,87.57,142.55,5.42,0.49,0.08,123
10,999693.31,32.74,101.05,165.05,6.14,0.6,0.11,123
11,999655.23,39.71,105.57,191.03,6.64,0.71,0.11,123
12,999614.42,44.4,113.31,218.7,7.27,0.73,0.17,123
13,999572.14,46.47,123.43,247.94,8.01,0.79,0.22,123
14,999524.9,46.29,138.37,279.69,8.61,0.86,0.28,123
15,999472.48,50.79,149.81,314.79,9.83,1.01,0.29,123
16,999415.87,60.2,157.39,353.45,10.62,1.11,0.36,123
17,999356.84,61.82,174.31,393.32,11.09,1.15,0.47,123
18,999289.34,70.07,186.94,438.48,12.34,1.33,0.5,123
19,999217.1,71.95,207.63,486.69,13.6,1.49,0.54,123
20,999138.23,83.46,220.41,539.63,15.06,1.6,0.61,123
21,999053.77,92.46,237.31,596.73,16.33,1.72,0.68,123
22,998962.46,106.62,252.16,657.33,17.71,1.92,0.8,123
23,998865.57,114.24,275.69,721.48,19.15,2.01,0.86,123
24,998758.82,129.46,294.24,793.0,20.46,2.1,0.92,123
25,998646.6,131.38,327.77,867.92,21.96,2.35,1.02,123
26,998522.28,144.5,351.44,953.05,24.1,2.51,1.12,123
27,998388.82,159.02,376.4,1044.71,26.1,2.67,1.28,123
28,998246.75,172.95,405.65,1141.41,27.94,2.84,1.46,123
29,998092.96,186.97,438.67,1246.05,29.72,3.01,1.62,123
30,997928.37,194.52,481.33,1357.28,32.17,3.55,1.78,123
31,997744.89,211.17,519.94,1482.6,34.41,4.02,1.97,123
32,997547.62,239.85,551.45,1616.58,37.21,4.18,2.11,123
33,997338.38,246.47,609.08,1757.93,40.23,4.58,2.33,123
34,997108.7,278.45,646.61,1914.66,43.01,4.94,2.63,123
35,996862.45,303.77,697.91,2080.35,46.38,5.21,2.93,123
36,996595.21,319.92,765.26,2260.16,49.85,5.45,3.15,123
37,996304.4,350.79,823.21,2457.65,53.64,5.84,3.47,123
38,995990.88,374.23,899.19,2666.8,57.69,6.48,3.73,123
39,995647.96,411.04,970.46,2895.19,63.4,6.89,4.06,123
40,995278.5,449.73,1044.51,3145.42,69.12,7.36,4.36,123
41,994879.28,482.17,1135.67,3414.59,74.24,8.37,4.68,123
42,994450.69,507.38,1240.45,3705.74,80.8,8.87,5.07,123
43,993982.34,569.3,1319.64,4024.38,88.33,9.59,5.42,123
44,993483.29,599.92,1441.41,4362.89,95.02,10.56,5.91,123
45,992939.27,648.5,1557.57,4733.57,101.94,11.71,6.44,123
46,992350.43,702.92,1681.59,5132.97,111.27,12.85,6.97,123
47,991717.18,751.65,1823.21,5564.77,120.62,13.94,7.63,123
48,991026.99,826.53,1956.74,6036.01,129.57,14.93,8.23,123
49,990288.38,881.78,2121.74,6541.29,140.77,16.01,9.03,123
50,989486.72,952.62,2295.47,7084.1,153.27,17.13,9.69,123
51,988619.69,1020.67,2486.69,7676.58,166.24,18.61,10.52,123
52,987683.62,1100.99,2682.99,8320.93,178.97,20.04,11.46,123
53,986670.71,1201.69,2892.23,9008.18,192.24,21.49,12.46,123
54,985585.57,1313.44,3107.04,9750.44,206.16,22.94,13.41,123
55,984417.19,1392.09,3380.23,10546.92,223.21,24.9,14.46,123
56,983153.2,1509.32,3635.02,11416.81,241.88,27.2,15.57,123
57,981791.58,1614.23,3934.68,12351.21,260.85,29.49,16.96,123
58,980321.73,1744.84,4242.25,13356.17,283.89,31.71,18.41,123
59,978738.2,1875.73,4575.76,14448.18,307.24,33.79,20.1,123
60,977028.92,2036.1,4922.56,15620.94,332.7,36.18,21.6,123
61,975196.18,2189.77,5309.03,16882.71,359.32,38.69,23.3,123
62,973227.09,2332.47,5733.9,18249.59,389.06,41.65,25.24,123
63,971104.03,2516.54,6159.5,19727.2,418.69,45.75,27.29,123
64,968816.14,2739.82,6599.68,21314.56,450.04,49.34,29.42,123
65,966381.71,2902.59,7133.8,23010.79,485.11,53.32,31.68,123
66,963761.47,3122.4,7650.25,24853.09,519.52,57.95,34.32,123
67,960962.87,3324.32,8229.7,26823.63,559.35,62.3,36.83,123
68,957952.64,3574.8,8813.12,28946.58,605.96,65.72,40.18,123
69,954740.85,3842.63,9441.72,31208.13,650.82,71.55,43.3,123
70,951311.08,4102.95,10115.01,33645.46,700.28,77.7,46.52,123
71,947650.36,4422.49,10780.98,36258.38,752.74,83.7,50.35,123
72,943763.14,4710.36,11535.74,39040.12,804.76,90.17,54.71,123
73,943650.39,988.68,12326.57,42016.96,860.46,96.83,59.11,123
74,943528.1,304.12,9877.52,45202.89,918.96,103.26,64.15,123
75,943432.44,153.87,7511.88,47782.07,938.53,111.16,69.05,123
76,943357.33,104.44,5654.31,49767.84,923.42,117.52,74.14,123
77,943300.71,76.08,4247.65,51285.43,887.68,121.28,80.17,123
78,943259.29,55.91,3184.3,52458.58,829.83,124.98,86.11,123
79,943228.14,41.05,2386.31,53357.58,768.04,125.5,92.38,123
80,943204.92,30.8,1791.63,54048.92,700.48,123.83,98.42,123
81,943187.95,22.87,1344.02,54583.05,635.85,121.0,104.26,123
82,943174.55,17.55,1007.46,55001.5,571.74,116.21,109.99,123
83,943164.77,12.97,755.95,55326.84,512.35,110.86,115.26,123
84,943157.31,9.96,565.93,55585.46,455.09,104.45,120.8,123
85,943151.96,7.43,424.74,55788.22,403.76,96.51,126.38,123
86,943147.85,5.74,318.85,55947.87,357.18,89.94,131.57,123
