Date,S,E,I,R,H,C,D,index
0,999935.0,15.0,48.0,0.0,1.0,0.0,0.0,31
1,999915.81,23.08,46.36,12.21,1.49,0.05,0.0,31
2,999898.63,21.81,52.72,23.79,1.95,0.1,0.0,31
3,999878.51,24.14,56.83,36.89,2.49,0.13,0.01,31
4,999856.65,27.32,60.77,50.9,3.17,0.17,0.02,31
5,999833.52,29.48,65.7,66.3,3.72,0.24,0.04,31
6,999807.13,34.99,69.19,83.28,4.06,0.31,0.04,31
7,999780.81,32.75,79.42,101.13,4.51,0.31,0.07,31
8,999750.4,36.88,85.22,120.81,5.2,0.4,0.09,31
9,999716.42,41.64,91.61,142.94,5.76,0.53,0.1,31
10,999681.06,37.62,106.95,166.26,6.42,0.59,0.1,31
11,999640.91,44.24,112.0,193.91,7.07,0.76,0.11,31
12,999598.57,47.97,121.1,222.85,7.58,0.78,0.15,31
13,999551.77,52.44,131.92,253.65,8.21,0.83,0.18,31
14,999501.14,53.2,146.84,287.81,8.86,0.93,0.22,31
15,999445.43,58.9,158.81,324.66,9.93,0.98,0.29,31
16,999383.82,68.41,168.6,365.85,10.94,1.05,0.33,31
17,999319.74,71.03,185.7,408.99,11.94,1.24,0.36,31
18,999249.53,77.8,200.78,456.06,13.0,1.39,0.44,31
19,999173.93,80.38,221.07,507.34,14.16,1.6,0.52,31
20,999090.56,92.18,234.67,563.81,15.5,1.7,0.58,31
21,999001.55,100.4,253.62,624.08,16.81,1.88,0.66,31
22,998906.76,112.69,268.74,689.7,18.33,2.04,0.74,31
23,998803.75,122.46,289.39,760.02,20.47,2.12,0.79,31
24,998691.82,136.79,309.57,835.72,21.96,2.25,0.89,31
25,998575.99,136.29,343.91,916.2,23.05,2.53,1.03,31
26,998443.92,153.24,367.44,1005.49,24.96,2.79,1.16,31
27,998303.64,168.41,392.67,1102.72,27.55,2.75,1.26,31
28,998153.17,184.58,424.55,1202.55,29.71,3.07,1.37,31
29,997992.26,198.63,457.39,1314.12,31.54,3.52,1.54,31
30,997818.63,209.11,499.56,1432.44,33.75,3.87,1.64,31
31,997630.6,220.95,542.86,1562.57,36.21,3.96,1.85,31
32,997422.1,254.5,574.02,1703.33,38.54,4.46,2.05,31
33,997204.6,259.78,632.9,1853.38,41.33,4.77,2.24,31
34,996961.69,295.11,672.37,2017.49,44.69,5.21,2.44,31
35,996705.28,319.64,728.95,2188.58,47.91,5.97,2.67,31
36,996428.55,333.74,798.9,2376.22,52.61,5.99,2.99,31
37,996126.12,366.79,855.42,2583.48,57.56,6.24,3.39,31
38,995802.5,388.96,931.92,2802.72,62.15,7.01,3.74,31
39,995451.19,423.87,1004.51,3041.42,66.66,7.25,4.1,31
40,995070.76,463.45,1081.96,3298.5,71.76,7.99,4.58,31
41,994659.62,499.32,1172.8,3575.83,77.83,8.55,5.05,31
42,994215.25,527.57,1278.56,3879.4,83.62,9.2,5.4,31
43,993735.59,584.92,1364.75,4206.22,91.46,10.12,5.94,31
44,993217.5,621.95,1486.58,4557.43,98.27,10.89,6.38,31
45,992657.78,672.14,1603.95,4939.03,107.24,11.93,6.93,31
46,992052.97,726.2,1732.75,5351.19,115.5,13.0,7.39,31
47,991398.77,781.32,1874.26,5797.06,125.52,13.96,8.11,31
48,990691.16,854.66,2014.53,6279.34,135.51,14.97,8.83,31
49,989936.04,907.97,2184.09,6799.25,146.12,15.99,9.54,31
50,989117.59,977.18,2358.03,7360.38,158.16,17.25,10.41,31
51,988230.06,1047.58,2550.65,7969.94,170.92,18.63,11.22,31
52,987274.05,1129.72,2753.07,8625.62,184.28,19.92,12.34,31
53,986234.08,1236.13,2960.39,9333.69,199.93,21.6,13.18,31
54,985121.13,1350.86,3178.03,10096.37,214.41,24.02,14.18,31
55,983925.82,1431.38,3454.07,10915.6,231.58,24.9,15.65,31
56,982633.84,1551.8,3712.25,11807.39,249.76,27.21,16.75,31
57,981238.14,1664.41,4017.37,12761.2,270.34,29.27,18.27,31
58,979736.43,1798.09,4322.0,13800.31,291.07,31.29,19.81,31
59,978122.26,1925.73,4667.59,14913.63,314.39,34.04,21.36,31
60,976383.89,2084.79,5014.86,16116.54,338.22,37.59,23.11,31
61,974523.39,2236.32,5398.37,17411.0,364.18,40.81,24.93,31
62,972523.81,2380.99,5828.26,18801.29,394.11,43.74,26.8,31
63,970364.39,2570.16,6265.03,20299.0,424.38,47.17,28.87,31
64,968052.6,2785.25,6709.0,21911.83,458.74,50.1,31.48,31
65,965576.69,2967.28,7227.09,23646.69,493.78,53.45,34.02,31
66,962913.28,3191.08,7767.03,25500.7,532.01,58.11,36.79,31
67,960072.65,3401.17,8349.25,27500.03,573.39,62.7,39.81,31
68,957022.97,3647.33,8945.32,29657.76,614.57,68.0,43.05,31
69,953772.04,3912.18,9567.61,31965.0,662.12,73.41,46.64,31
70,950307.04,4175.77,10249.34,34427.6,709.78,79.33,50.14,31
71,946603.49,4483.75,10936.57,37072.76,762.66,85.96,53.81,31
72,942672.24,4766.23,11698.24,39898.07,814.06,92.12,58.04,31
73,942481.33,1077.19,12494.05,42912.65,872.43,98.77,62.58,31
74,942277.07,404.3,10076.32,46133.02,935.63,105.53,67.13,31
75,942112.32,239.54,7737.12,48767.94,957.37,112.94,71.77,31
76,941985.62,171.22,5895.49,50806.87,942.7,119.58,77.52,31
77,941887.51,130.1,4482.73,52386.63,903.68,124.76,83.59,31
78,941813.45,98.56,3405.24,53613.44,851.35,127.27,89.69,31
79,941756.65,74.52,2587.54,54565.7,791.19,127.01,96.39,31
80,941713.69,56.66,1956.92,55319.82,723.71,125.49,102.71,31
81,941682.74,41.27,1488.39,55899.33,655.58,122.92,108.77,31
82,941658.03,32.01,1130.29,56354.1,591.52,118.07,114.98,31
83,941640.02,23.97,860.14,56712.07,529.24,112.62,120.94,31
84,941626.59,17.98,653.9,56996.74,471.62,105.84,126.33,31
85,941615.69,14.31,494.06,57225.39,418.79,99.33,131.43,31
86,941607.82,10.57,374.99,57406.42,371.25,91.38,136.57,31
87,941601.37,8.39,285.24,57550.22,328.01,84.51,141.26,31
88,941596.78,6.21,216.39,57666.12,289.26,78.9,145.34,31
89,941593.2,4.67,163.75,57761.29,254.57,72.23,149.29,31
90,941590.51,3.59,123.63,57838.53,223.83,65.96,152.95,31
91,941588.56,2.5,93.93,57901.02,196.56,60.15,156.28,31
92,941587.11,1.72,70.98,57954.14,171.25,54.4,159.4,31
93,941585.93,1.44,54.06,57996.43,150.18,49.09,161.87,31
94,941584.97,1.13,41.62,58031.48,131.24,44.1,164.46,31
95,941584.29,0.92,31.58,58062.23,114.19,39.15,166.64,31
96,941583.63,0.84,23.49,58087.16,100.29,35.0,168.59,31
97,941583.36,0.39,17.91,58108.28,87.52,31.34,170.2,31
98,941583.11,0.33,14.03,58126.4,75.37,27.99,171.77,31
99,941582.82,0.37,10.44,58142.26,65.41,24.69,173.01,31
100,941582.64,0.22,8.09,58154.8,57.03,22.03,174.19,31
101,941582.54,0.17,6.14,58165.6,49.62,19.55,175.38,31
102,941582.47,0.11,4.64,58175.2,43.23,17.16,176.19,31
103,941582.23,0.27,3.65,58182.55,38.34,15.03,176.93,31
104,941582.02,0.25,3.01,58189.36,33.35,13.32,177.69,31
105,941581.94,0.12,2.43,58195.1,29.28,11.81,178.32,31
106,941581.82,0.14,1.93,58200.42,25.65,10.01,179.03,31
107,941581.75,0.09,1.58,58204.99,22.34,8.81,179.44,31
108,941581.68,0.08,1.27,58209.07,19.51,7.59,179.8,31
109,941581.63,0.07,0.93,58212.56,16.94,6.61,180.26,31
110,941581.58,0.07,0.71,58215.56,14.68,5.85,180.55,31
111,941581.55,0.03,0.63,58218.22,12.69,4.94,180.94,31
112,941581.53,0.04,0.53,58220.5,10.88,4.39,181.13,31
113,941581.5,0.03,0.43,58222.36,9.5,3.86,181.32,31
114,941581.49,0.01,0.36,58224.03,8.13,3.5,181.48,31
115,941581.47,0.02,0.31,58225.52,7.01,2.97,181.7,31
116,941581.45,0.02,0.21,58226.99,5.97,2.59,181.77,31
117,941581.4,0.06,0.19,58227.89,5.36,2.24,181.86,31
118,941581.4,0.01,0.16,58228.86,4.63,1.97,181.97,31
119,941581.38,0.02,0.15,58229.62,3.93,1.87,182.03,31
120,941581.38,0.0,0.12,58230.25,3.44,1.73,182.08,31
121,941581.38,0.0,0.06,58230.98,2.89,1.53,182.16,31
122,941581.37,0.01,0.04,58231.43,2.55,1.37,182.23,31
123,941581.37,0.0,0.03,58231.94,2.18,1.16,182.32,31
124,941581.37,0.0,0.02,58232.35,1.9,1.0,182.36,31
125,941581.37,0.0,0.01,58232.62,1.71,0.89,182.4,31
126,941581.37,0.0,0.01,58232.86,1.54,0.77,182.45,31
127,941581.37,0.0,0.0,58233.13,1.34,0.69,182.47,31
128,941581.37,0.0,0.0,58233.44,1.1,0.59,182.5,31
129,941581.37,0.0,0.0,58233.66,0.98,0.46,182.53,31
130,941581.37,0.0,0.0,58233.83,0.87,0.37,182.56,31
131,941581.37,0.0,0.0,58234.08,0.68,0.3,182.57,31
132,941581.37,0.0,0.0,58234.16,0.6,0.26,182.61,31
133,941581.37,0.0,0.0,58234.33,0.46,0.23,182.61,31
134,941581.37,0.0,0.0,58234.39,0.42,0.19,182.63,31
135,941581.37,0.0,0.0,58234.43,0.38,0.18,182.64,31
136,941581.37,0.0,0.0,58234.5,0.33,0.16,182.64,31
137,941581.37,0.0,0.0,58234.58,0.28,0.12,182.65,31
138,941581.37,0.0,0.0,58234.68,0.22,0.07,182.66,31
139,941581.37,0.0,0.0,58234.73,0.18,0.06,182.66,31
140,941581.37,0.0,0.0,58234.74,0.16,0.07,182.66,31
141,941581.37,0.0,0.0,58234.76,0.14,0.07,182.66,31
142,941581.37,0.0,0.0,58234.79,0.13,0.05,182.66,31
143,941581.37,0.0,0.0,58234.81,0.11,0.05,182.66,31
144,941581.37,0.0,0.0,58234.81,0.11,0.05,182.66,31
145,941581.37,0.0,0.0,58234.84,0.08,0.05,182.66,31
146,941581.37,0.0,0.0,58234.85,0.08,0.04,182.66,31
147,941581.37,0.0,0.0,58234.87,0.08,0.02,182.66,31
148,941581.37,0.0,0.0,58234.88,0.07,0.01,182.67,31
149,941581.37,0.0,0.0,58234.88,0.07,0.01,182.67,31
150,941581.37,0.0,0.0,58234.89,0.06,0.01,182.67,31
151,941581.37,0.0,0.0,58234.89,0.06,0.01,182.67,31
152,941581.37,0.0,0.0,58234.9,0.06,0.0,182.67,31
153,941581.37,0.0,0.0,58234.9,0.06,0.0,182.67,31
154,941581.37,0.0,0.0,58234.9,0.05,0.01,182.67,31
155,941581.37,0.0,0.0,58234.92,0.03,0.01,182.67,31
156,941581.37,0.0,0.0,58234.93,0.03,0.0,182.67,31
157,941581.37,0.0,0.0,58234.93,0.03,0.0,182.67,31
158,941581.37,0.0,0.0,58234.94,0.02,0.0,182.67,31
159,941581.37,0.0,0.0,58234.94,0.02,0.0,182.67,31
160,941581.37,0.0,0.0,58234.94,0.02,0.0,182.67,31
161,941581.37,0.0,0.0,58234.94,0.02,0.0,182.67,31
162,941581.37,0.0,0.0,58234.94,0.02,0.0,182.67,31
163,941581.37,0.0,0.0,58234.95,0.01,0.0,182.67,31
164,941581.37,0.0,0.0,58234.95,0.01,0.0,182.67,31
