Date,S,E,I,R,H,C,D,index
0,999935.0,15.0,48.0,0.0,1.0,0.0,0.0,39
1,999916.57,22.05,46.505,12.35,1.5,0.025,0.0,39
2,999898.905,22.255,51.81,23.945,2.02,0.065,0.0,39
3,999879.125,23.835,55.945,37.445,2.48,0.17,0.0,39
4,999858.0,26.765,59.305,51.71,3.015,0.195,0.01,39
5,999835.505,29.235,63.53,66.975,3.51,0.23,0.015,39
6,999811.525,32.455,67.47,83.23,3.94,0.335,0.045,39
7,999785.755,31.015,76.49,101.005,4.33,0.355,0.05,39
8,999756.49,34.595,82.265,120.4,4.78,0.41,0.06,39
9,999725.67,37.625,88.375,141.51,5.27,0.47,0.08,39
10,999691.91,34.45,101.415,164.56,6.045,0.5,0.12,39
11,999653.71,40.935,106.33,190.66,6.68,0.54,0.145,39
12,999613.785,43.63,115.405,218.08,7.25,0.695,0.155,39
13,999569.84,47.63,125.485,247.125,7.875,0.855,0.19,39
14,999521.91,47.81,140.55,278.87,8.735,0.9,0.225,39
15,999468.945,52.795,151.535,314.77,9.73,0.955,0.27,39
16,999411.765,61.85,159.895,353.565,10.52,1.08,0.325,39
17,999350.42,65.25,175.59,394.865,11.24,1.25,0.385,39
18,999283.48,71.62,189.38,440.72,11.955,1.385,0.46,39
19,999211.725,73.07,209.865,489.505,12.925,1.415,0.495,39
20,999132.36,84.355,223.005,542.995,14.205,1.495,0.585,39
21,999046.88,93.15,240.535,600.8,15.34,1.625,0.67,39
22,998954.215,107.485,254.425,663.565,16.83,1.75,0.73,39
23,998857.655,114.065,277.72,728.745,18.155,1.855,0.805,39
24,998751.165,128.785,295.45,800.97,19.65,2.095,0.885,39
25,998638.97,130.445,328.715,876.44,21.205,2.24,0.985,39
26,998513.6,144.82,353.215,961.08,22.69,2.51,1.085,39
27,998380.37,158.59,378.63,1052.44,24.845,2.91,1.215,39
28,998237.98,172.98,406.145,1150.54,26.895,3.125,1.335,39
29,998082.765,188.135,439.555,1254.6,29.1,3.36,1.485,39
30,997914.35,200.5,479.09,1368.1,31.66,3.625,1.675,39
31,997733.085,210.95,522.9,1492.21,34.115,3.91,1.83,39
32,997534.85,241.335,552.545,1626.915,37.16,4.135,2.06,39
33,997325.165,247.725,610.08,1769.22,40.07,4.42,2.32,39
34,997092.95,280.415,647.775,1927.16,43.415,4.8,2.485,39
35,996847.34,303.445,699.315,2094.11,46.855,5.215,2.72,39
36,996581.505,317.875,765.425,2274.655,50.905,5.69,2.945,39
37,996289.305,350.18,823.495,2471.79,54.785,6.285,3.16,39
38,995977.875,371.84,894.585,2685.625,58.955,6.655,3.465,39
39,995637.515,406.465,963.885,2916.085,64.38,6.855,3.815,39
40,995273.615,441.415,1040.415,3161.995,69.91,7.475,4.175,39
41,994879.29,474.59,1127.16,3429.585,75.715,8.155,4.505,39
42,994452.575,502.275,1229.75,3718.67,81.86,8.955,4.915,39
43,993986.8,564.725,1309.465,4034.285,88.75,9.68,5.295,39
44,993491.86,593.19,1429.615,4371.925,96.025,10.595,5.79,39
45,992948.305,646.335,1541.99,4740.785,103.875,11.44,6.27,39
46,992365.105,696.04,1669.735,5136.805,111.935,12.53,6.85,39
47,991734.22,746.99,1811.885,5564.0,120.775,13.62,7.51,39
48,991049.81,817.76,1946.1,6032.335,130.285,14.555,8.155,39
49,990315.49,872.59,2112.58,6532.715,140.925,15.835,8.865,39
50,989517.625,944.04,2280.215,7077.46,153.15,16.845,9.665,39
51,988661.67,1005.37,2473.98,7663.73,165.61,18.21,10.43,39
52,987729.085,1092.495,2665.65,8302.135,178.635,19.525,11.475,39
53,986723.46,1188.945,2868.995,8990.955,193.22,20.965,12.46,39
54,985647.085,1299.325,3075.76,9731.925,208.7,22.705,13.5,39
55,984491.15,1375.25,3341.075,10526.805,225.565,24.525,14.63,39
56,983237.55,1491.94,3596.885,11387.58,242.61,26.43,16.005,39
57,981888.76,1597.015,3894.825,12311.065,261.25,28.86,17.225,39
58,980436.045,1723.46,4194.66,13312.555,282.425,31.07,18.785,39
59,978869.73,1850.07,4527.055,14394.2,303.93,33.57,20.445,39
60,977190.265,1997.28,4865.045,15560.025,328.045,36.245,22.095,39
61,975380.17,2154.3,5236.965,16809.94,354.6,39.065,23.96,39
62,973436.86,2295.225,5660.565,18156.515,381.495,42.515,25.825,39
63,971336.085,2477.455,6081.07,19618.57,411.685,46.12,28.015,39
64,969080.88,2694.105,6512.67,21188.18,442.9,50.135,30.13,39
65,966680.175,2856.435,7033.925,22866.405,475.79,53.74,32.53,39
66,964096.205,3072.185,7547.485,24677.74,512.71,57.46,35.215,39
67,961331.22,3278.56,8112.89,26626.085,550.38,61.7,38.165,39
68,958358.45,3527.24,8697.105,28715.135,593.495,66.435,41.14,39
69,955186.355,3790.57,9315.01,30953.47,637.345,71.76,44.49,39
70,951807.2,4058.99,9968.76,33354.735,684.585,76.525,48.205,39
71,948195.925,4368.395,10637.53,35926.55,735.68,82.92,52.0,39
72,944361.22,4646.06,11386.185,38669.535,790.665,89.365,55.97,39
73,943544.065,1680.895,12163.035,41606.27,848.38,95.815,60.54,39
74,942668.19,1186.26,10322.87,44744.5,908.755,102.845,65.58,39
75,941925.355,963.195,8565.9,47427.55,936.03,110.06,70.91,39
76,941309.285,796.27,7092.445,49674.37,932.925,117.145,76.56,39
77,940800.74,656.96,5873.545,51551.68,910.64,123.22,82.215,39
78,940383.47,539.455,4860.195,53127.03,873.5,126.525,88.825,39
79,940034.525,449.965,4016.73,54446.995,828.11,127.495,95.18,39
80,939748.315,370.265,3321.915,55554.44,775.505,127.015,101.545,39
81,939509.37,307.055,2743.78,56483.47,722.155,125.49,107.68,39
82,939313.135,253.605,2271.205,57258.16,666.12,122.91,113.865,39
83,939150.01,210.76,1879.17,57909.09,611.165,119.0,119.805,39
84,939015.385,173.65,1552.915,58458.78,558.89,113.635,125.745,39
85,938905.06,142.87,1282.985,58920.19,508.53,107.835,131.53,39
86,938814.49,116.88,1058.845,59310.155,459.925,101.79,136.915,39
87,938738.615,98.1,872.45,59636.77,415.32,96.105,141.64,39
88,938677.295,79.72,722.565,59909.97,373.215,90.06,146.175,39
89,938624.79,67.405,596.495,60140.645,335.435,83.495,150.735,39
90,938582.075,55.045,494.02,60336.035,300.06,76.915,154.85,39
91,938546.345,45.83,408.65,60501.655,267.58,70.15,158.79,39
92,938516.67,38.33,337.81,60641.61,237.65,64.575,162.355,39
93,938492.75,31.04,280.8,60758.53,211.295,59.075,165.51,39
94,938473.205,25.365,232.475,60857.87,187.645,53.915,168.525,39
95,938456.715,21.45,191.585,60942.655,166.5,48.835,171.26,39
96,938443.12,17.35,158.755,61015.195,147.06,43.72,173.8,39
97,938431.635,14.73,130.57,61076.865,130.18,39.05,175.97,39
98,938422.005,12.56,108.08,61128.505,114.635,35.365,177.85,39
99,938414.35,9.905,89.945,61171.98,101.185,32.07,179.565,39
100,938408.035,8.115,74.235,61209.365,89.42,28.6,181.23,39
101,938402.805,6.77,61.61,61240.17,79.065,25.945,182.635,39
102,938398.37,5.755,50.53,61267.61,69.43,23.31,183.995,39
103,938394.105,5.33,42.14,61290.575,60.92,20.835,185.095,39
104,938390.495,4.61,35.31,61310.34,53.56,18.63,186.055,39
