Date,S,E,I,R,H,C,D,index
0,999935.0,15.0,48.0,0.0,1.0,0.0,0.0,38
1,999916.655,21.995,46.85,11.96,1.525,0.015,0.0,38
2,999898.975,22.175,52.62,23.19,2.01,0.025,0.005,38
3,999878.715,24.39,56.895,36.49,2.435,0.065,0.01,38
4,999856.81,27.575,60.155,51.23,3.11,0.11,0.01,38
5,999833.66,30.045,65.06,66.575,3.445,0.205,0.01,38
6,999808.425,33.815,69.61,83.025,3.84,0.27,0.015,38
7,999782.055,32.335,79.655,100.34,4.205,0.38,0.03,38
8,999750.515,37.495,84.665,121.05,4.77,0.45,0.055,38
9,999717.945,40.33,92.1,142.795,5.265,0.505,0.06,38
10,999683.31,36.765,105.32,167.095,5.84,0.57,0.1,38
11,999643.54,43.255,110.91,194.065,6.435,0.67,0.125,38
12,999600.3,48.36,120.2,222.195,7.07,0.72,0.155,38
13,999554.045,52.34,130.43,253.325,7.86,0.815,0.185,38
14,999503.755,52.73,145.11,287.555,8.735,0.88,0.235,38
15,999448.265,58.26,157.415,324.285,9.515,0.99,0.27,38
16,999388.325,67.08,165.935,365.615,10.665,1.05,0.33,38
17,999325.66,69.51,182.25,408.38,11.66,1.145,0.395,38
18,999256.315,76.485,196.195,455.64,12.645,1.28,0.44,38
19,999180.98,78.55,217.77,505.97,13.79,1.45,0.49,38
20,999099.175,89.435,231.54,561.7,14.935,1.655,0.56,38
21,999010.475,98.535,250.35,620.885,16.335,1.76,0.66,38
22,998915.735,111.735,265.635,685.545,17.665,1.93,0.755,38
23,998814.06,121.035,288.335,753.3,19.265,2.135,0.87,38
24,998705.455,133.33,308.06,827.765,21.06,2.345,0.985,38
25,998589.695,135.885,340.075,906.9,22.87,2.5,1.075,38
26,998461.335,149.64,365.005,994.235,24.93,2.63,1.225,38
27,998323.195,164.82,391.56,1088.16,26.98,2.935,1.35,38
28,998172.76,182.13,421.605,1188.75,29.155,3.13,1.47,38
29,998012.475,196.21,456.695,1297.4,31.235,3.39,1.595,38
