Date,S,E,I,R,H,C,D,index
0,999935.0,15.0,48.0,0.0,1.0,0.0,0.0,26
1,999916.59,22.0,46.93,12.01,1.44,0.03,0.0,26
2,999898.91,22.12,51.76,24.42,1.73,0.06,0.0,26
3,999879.61,23.4,56.03,37.57,2.32,0.06,0.01,26
4,999858.18,26.95,59.39,51.58,2.75,0.14,0.01,26
5,999835.88,29.19,63.56,66.89,3.22,0.25,0.01,26
6,999811.72,32.55,67.34,83.25,3.85,0.28,0.01,26
7,999785.43,31.89,76.98,99.99,4.33,0.36,0.02,26
8,999755.82,35.36,82.51,119.93,4.95,0.39,0.04,26
9,999725.03,37.84,89.3,140.93,5.38,0.44,0.08,26
10,999690.59,35.17,102.37,164.53,5.79,0.45,0.1,26
11,999651.98,41.6,107.56,190.84,6.4,0.49,0.13,26
12,999610.59,45.91,117.14,217.48,7.05,0.69,0.14,26
13,999566.16,49.25,127.79,247.11,7.75,0.75,0.19,26
14,999518.13,49.1,142.35,279.86,8.49,0.81,0.26,26
15,999463.99,54.56,153.97,316.15,9.17,0.88,0.28,26
16,999405.29,64.58,162.49,355.11,10.21,1.0,0.32,26
17,999343.41,68.07,177.97,396.7,11.49,0.99,0.37,26
18,999275.94,74.4,191.45,442.54,13.17,1.09,0.41,26
19,999202.11,77.18,211.44,492.28,14.18,1.37,0.44,26
20,999121.16,89.24,223.68,547.26,15.65,1.53,0.48,26
21,999037.33,94.51,243.93,604.35,16.47,1.86,0.55,26
22,998944.06,108.05,258.63,668.0,17.59,1.99,0.68,26
23,998844.99,116.18,280.23,735.42,19.27,2.17,0.74,26
24,998736.92,131.31,298.09,808.69,20.75,2.41,0.83,26
25,998622.74,133.79,330.78,885.58,22.45,2.71,0.95,26
26,998496.58,147.29,356.76,970.26,24.17,2.85,1.09,26
27,998364.21,158.7,383.77,1061.94,26.04,3.1,1.24,26
28,998219.38,174.71,411.55,1160.31,28.41,3.24,1.4,26
29,998063.98,189.38,444.33,1266.16,30.13,3.5,1.52,26
30,997895.45,201.03,484.77,1380.04,32.23,3.8,1.68,26
31,997708.98,216.9,527.92,1504.05,35.27,3.94,1.94,26
32,997507.67,245.96,561.25,1639.59,38.23,4.06,2.24,26
33,997293.41,255.19,617.98,1784.55,41.1,4.3,2.47,26
34,997060.09,285.81,657.52,1943.28,44.83,4.8,2.67,26
35,996813.91,306.2,709.76,2112.76,48.26,5.1,3.01,26
36,996543.62,323.02,776.07,2295.36,52.06,5.57,3.3,26
37,996247.66,357.18,833.04,2495.49,56.01,6.0,3.62,26
38,995930.03,381.69,907.1,2709.93,59.77,6.52,3.96,26
39,995585.12,415.58,977.48,2945.08,64.38,7.17,4.19,26
40,995212.72,453.39,1055.79,3194.88,69.69,8.0,4.53,26
41,994812.56,483.65,1147.6,3466.52,75.26,8.5,4.91,26
42,994377.14,515.04,1252.54,3758.01,81.67,9.29,5.31,26
43,993906.92,572.8,1332.86,4081.75,88.85,10.11,5.71,26
44,993405.78,602.79,1452.95,4424.29,95.8,11.25,6.14,26
45,992857.68,654.2,1565.04,4799.32,104.29,11.87,6.6,26
46,992267.02,705.08,1692.74,5200.64,113.31,13.09,7.12,26
47,991630.06,755.07,1834.49,5634.97,123.16,13.47,7.78,26
48,990935.66,829.8,1970.59,6107.07,132.82,14.58,8.48,26
49,990193.17,886.55,2137.79,6612.52,143.7,16.17,9.1,26
50,989384.45,960.05,2311.26,7160.57,155.43,17.46,9.78,26
51,988510.31,1029.3,2508.34,7753.55,168.05,18.76,10.69,26
52,987558.1,1120.1,2707.34,8400.67,180.81,20.54,11.44,26
53,986536.52,1218.24,2919.34,9096.52,194.14,21.6,12.64,26
54,985441.01,1329.13,3135.59,9846.33,210.04,23.28,13.62,26
55,984261.59,1410.57,3407.18,10652.83,226.75,25.42,14.66,26
56,982988.91,1524.99,3661.88,11536.62,244.02,26.94,15.64,26
57,981622.93,1627.54,3961.24,12477.9,262.93,29.22,17.24,26
58,980144.02,1761.42,4262.37,13497.12,284.17,31.21,18.69,26
59,978547.09,1895.44,4604.87,14589.78,308.74,32.75,20.33,26
60,976832.64,2051.64,4949.22,15773.67,333.85,35.9,22.08,26
61,974990.49,2204.88,5332.5,17048.19,360.44,38.64,23.86,26
62,973007.37,2354.2,5762.88,18418.78,388.06,41.89,25.82,26
63,970868.86,2540.97,6197.89,19899.0,419.19,45.42,27.67,26
64,968576.13,2756.72,6643.98,21492.27,451.21,48.34,30.35,26
65,966121.32,2932.85,7174.06,23199.03,485.88,53.16,32.7,26
66,963472.12,3163.72,7703.42,25043.96,522.38,57.87,35.53,26
67,960650.38,3370.47,8286.96,27027.68,562.83,62.15,38.53,26
68,957618.63,3621.01,8873.26,29170.53,607.9,66.53,41.14,26
69,954382.12,3888.69,9492.5,31463.78,655.06,71.98,44.87,26
70,950943.71,4135.36,10179.81,33909.59,704.27,77.84,48.42,26
71,947264.82,4449.62,10854.26,36538.04,756.37,83.75,52.14,26
72,943358.0,4732.02,11614.66,39335.78,811.84,90.17,56.53,26
73,943122.28,1121.09,12397.89,42330.2,869.32,97.14,61.08,26
74,942870.27,461.57,10042.68,45519.81,935.44,103.72,65.51,26
75,942666.24,289.95,7767.61,48137.8,954.99,111.96,70.45,26
76,942508.68,211.39,5960.49,50179.72,944.62,117.96,76.14,26
77,942388.06,158.78,4566.22,51776.2,903.97,123.6,82.17,26
78,942295.45,121.69,3493.44,53022.49,851.64,125.68,88.61,26
79,942224.07,94.08,2674.66,53994.29,791.13,125.85,94.92,26
80,942169.65,71.34,2047.43,54759.64,725.63,123.67,101.64,26
81,942127.57,55.45,1564.15,55363.12,659.57,121.04,108.1,26
82,942095.7,42.07,1195.35,55839.95,595.08,116.98,113.87,26
83,942070.96,33.09,914.62,56214.4,535.02,111.7,119.21,26
84,942052.06,25.02,699.97,56513.16,478.0,106.04,124.75,26
85,942037.83,18.85,535.73,56750.05,427.01,99.4,130.13,26
86,942026.69,14.84,409.34,56942.88,376.99,93.0,135.26,26
87,942018.8,10.78,313.21,57097.05,332.94,86.08,140.14,26
88,942012.98,7.7,239.44,57221.49,293.86,79.34,144.19,26
89,942008.46,6.08,181.76,57322.68,259.57,72.77,147.68,26
90,942004.72,4.95,138.75,57404.96,227.49,67.27,150.86,26
91,942002.02,3.61,106.94,57471.81,199.62,60.85,154.15,26
92,941999.92,2.7,82.03,57527.79,174.84,54.81,156.91,26
93,941998.31,2.08,63.07,57573.43,153.69,49.07,159.35,26
94,941997.08,1.55,48.71,57612.26,133.82,43.97,161.61,26
95,941996.04,1.34,37.03,57643.88,117.58,39.28,163.85,26
96,941995.3,1.04,28.02,57671.12,102.99,34.76,165.77,26
97,941994.8,0.72,21.12,57693.27,90.26,31.39,167.44,26
98,941994.38,0.6,15.85,57712.47,78.77,28.1,168.83,26
99,941994.12,0.4,12.08,57728.78,68.53,24.66,170.43,26
100,941993.94,0.3,9.35,57742.65,59.35,21.59,171.82,26
101,941993.78,0.2,7.06,57754.43,51.6,19.07,172.86,26
102,941993.68,0.13,5.49,57763.94,45.1,16.96,173.7,26
103,941993.54,0.16,4.12,57772.58,38.9,15.19,174.51,26
104,941993.41,0.16,3.24,57779.83,33.85,13.35,175.16,26
