Date,S,E,I,R,H,C,D,index
0,999935.0,15.0,48.0,0.0,1.0,0.0,0.0,119
1,999916.39,22.35,46.72,11.96,1.54,0.04,0.0,119
2,999898.71,22.61,51.3,24.34,1.97,0.07,0.0,119
3,999879.01,24.27,55.24,37.75,2.64,0.09,0.0,119
4,999857.47,27.0,58.79,52.51,3.05,0.18,0.0,119
5,999835.71,28.72,63.13,67.71,3.45,0.28,0.0,119
6,999811.85,31.95,67.31,83.43,4.04,0.39,0.03,119
7,999786.3,30.9,76.75,100.17,4.39,0.45,0.04,119
8,999757.54,34.21,82.0,119.84,4.83,0.48,0.1,119
9,999725.81,39.09,87.89,140.01,5.53,0.57,0.1,119
10,999693.23,34.05,102.29,162.46,6.29,0.53,0.15,119
11,999655.33,40.11,106.94,188.77,7.13,0.55,0.17,119
12,999614.01,44.96,115.29,216.06,7.82,0.67,0.19,119
13,999569.71,48.93,125.03,245.88,8.57,0.66,0.22,119
14,999521.6,49.12,140.01,277.71,9.62,0.71,0.23,119
15,999468.22,54.84,150.6,314.25,9.86,0.95,0.28,119
16,999410.39,63.9,159.76,353.04,10.39,1.19,0.33,119
17,999349.28,65.76,176.76,394.74,10.78,1.31,0.37,119
18,999282.18,72.23,191.64,439.4,11.82,1.33,0.4,119
19,999208.93,74.98,211.39,488.75,13.03,1.48,0.44,119
20,999128.3,86.54,224.0,543.68,14.56,1.43,0.49,119
21,999042.57,95.14,241.12,602.4,15.62,1.57,0.58,119
22,998952.67,104.93,258.56,663.35,17.15,1.72,0.62,119
23,998855.75,113.51,279.81,728.67,18.73,1.84,0.69,119
24,998750.14,127.08,298.41,800.15,20.54,1.92,0.76,119
25,998634.16,133.62,327.84,878.22,22.11,2.19,0.86,119
26,998508.49,147.33,351.96,963.79,24.13,2.31,0.99,119
27,998375.93,158.71,381.25,1053.34,25.93,2.7,1.14,119
28,998231.11,176.16,408.24,1151.44,28.04,2.77,1.24,119
29,998074.69,190.06,442.16,1257.76,29.92,2.95,1.46,119
30,997904.05,203.57,482.03,1372.16,32.28,3.34,1.57,119
31,997719.6,216.64,526.44,1496.52,34.53,3.52,1.75,119
32,997519.13,245.69,559.8,1630.99,37.67,3.84,1.88,119
33,997305.66,253.94,618.48,1774.01,40.6,4.24,2.07,119
34,997072.33,283.99,658.98,1933.22,43.64,4.58,2.26,119
35,996823.76,307.67,709.27,2103.58,47.17,5.09,2.46,119
36,996554.18,323.83,775.8,2285.55,51.3,5.68,2.66,119
37,996260.53,353.75,836.0,2483.67,55.97,6.08,3.0,119
38,995939.89,381.66,907.77,2699.99,59.95,6.49,3.25,119
39,995596.81,413.83,976.69,2936.24,64.69,7.22,3.52,119
40,995227.95,448.05,1055.11,3187.5,68.81,7.68,3.9,119
41,994827.76,482.31,1145.66,3455.61,74.88,8.58,4.2,119
42,994393.38,513.24,1248.69,3749.18,80.58,9.32,4.61,119
43,993921.09,573.72,1331.03,4070.56,87.62,9.94,5.04,119
44,993418.83,602.45,1455.56,4410.65,95.45,10.66,5.4,119
45,992866.24,658.53,1568.48,4784.69,103.72,11.49,5.85,119
46,992269.69,713.52,1695.3,5189.01,112.64,12.37,6.47,119
47,991632.13,760.09,1844.64,5619.61,122.07,13.34,7.12,119
48,990939.12,831.15,1979.36,6094.37,132.21,15.02,7.77,119
49,990183.8,898.3,2143.5,6605.31,143.82,15.85,8.42,119
50,989376.19,964.17,2319.98,7156.7,155.68,17.09,9.19,119
51,988499.83,1033.71,2512.49,7756.29,168.47,18.08,10.13,119
52,987553.34,1118.11,2708.81,8406.05,182.1,19.71,10.88,119
53,986535.88,1211.73,2918.37,9103.07,196.28,21.76,11.91,119
54,985438.93,1329.69,3123.77,9857.34,212.74,23.35,13.18,119
55,984266.68,1403.78,3398.37,10661.93,228.42,25.65,14.17,119
56,983001.56,1516.58,3654.05,11537.58,246.57,27.24,15.42,119
57,981637.73,1620.75,3951.96,12475.63,266.48,29.73,16.72,119
58,980155.46,1763.98,4247.58,13495.3,286.63,31.84,18.21,119
59,978572.45,1884.8,4591.07,14588.09,308.33,34.63,19.63,119
60,976863.58,2043.8,4932.31,15769.06,331.93,36.77,21.55,119
61,975028.0,2197.86,5310.34,17040.7,359.65,39.1,23.35,119
62,973062.34,2336.97,5738.58,18407.09,386.62,42.09,25.31,119
63,970934.38,2522.47,6168.17,19885.27,415.53,45.71,27.47,119
64,968660.72,2729.57,6608.11,21472.87,448.72,49.46,29.55,119
65,966223.86,2903.94,7125.99,23175.97,483.39,53.74,32.11,119
66,963601.68,3129.41,7645.96,25011.51,518.01,57.79,34.64,119
67,960803.05,3336.02,8217.64,26984.84,557.73,62.44,37.28,119
68,957801.45,3575.69,8810.19,29101.99,601.89,67.41,40.38,119
69,954586.65,3843.23,9440.68,31367.55,645.27,71.93,43.69,119
70,951157.02,4106.36,10118.55,33797.69,694.37,77.72,47.29,119
71,947500.19,4421.41,10793.76,36402.26,746.42,83.89,51.07,119
72,943606.69,4716.55,11547.91,39176.65,805.89,89.98,55.33,119
73,943492.96,990.49,12345.18,42150.97,863.36,96.74,59.3,119
74,943370.05,308.55,9896.39,45331.68,924.85,103.5,63.98,119
75,943272.38,156.3,7540.71,47905.78,943.83,110.87,69.13,119
76,943196.93,105.36,5673.28,49903.89,927.38,117.95,74.21,119
77,943140.07,75.83,4263.05,51429.56,887.2,123.2,80.09,119
78,943098.27,56.03,3200.78,52599.82,831.69,126.57,85.84,119
79,943066.34,42.04,2401.57,53502.64,767.36,126.98,92.07,119
80,943042.48,31.81,1802.85,54197.77,701.43,124.32,98.34,119
81,943024.29,24.04,1351.88,54737.66,636.17,120.48,104.48,119
82,943010.76,18.01,1016.19,55155.15,572.97,115.5,110.42,119
83,943000.97,13.37,763.93,55481.17,512.46,110.8,116.3,119
84,942993.26,10.33,572.09,55740.73,456.86,104.25,121.48,119
85,942987.47,7.68,430.97,55943.51,405.86,96.86,126.65,119
86,942983.03,6.06,324.68,56104.66,358.52,90.32,131.73,119
87,942979.73,4.25,244.41,56234.63,316.87,82.7,136.41,119
88,942977.2,3.43,183.9,56339.94,278.86,75.48,140.19,119
89,942975.5,2.46,138.93,56423.48,245.07,69.39,144.17,119
90,942974.17,1.81,104.86,56492.9,214.87,62.75,147.64,119
91,942972.97,1.67,78.61,56548.74,189.25,56.84,150.92,119
92,942972.13,1.16,58.83,56595.67,166.11,51.33,153.77,119
93,942971.54,0.77,44.87,56634.2,145.21,45.86,156.55,119
94,942971.19,0.54,33.36,56666.92,126.77,41.45,158.77,119
95,942970.83,0.47,24.97,56694.1,111.04,36.84,160.75,119
96,942970.52,0.42,18.8,56716.99,96.82,33.05,162.4,119
97,942970.38,0.17,13.92,56736.66,84.42,29.37,164.08,119
98,942970.25,0.15,10.09,56753.31,73.72,25.92,165.56,119
