Date,S,E,I,R,H,C,D,index
0,999935.0,15.0,48.0,0.0,1.0,0.0,0.0,111
1,999916.72,22.14,46.70666666666666,11.726666666666667,1.66,0.04666666666666667,0.0,111
2,999898.6533333333,22.533333333333335,51.733333333333334,23.886666666666667,2.0866666666666664,0.1,0.006666666666666667,111
3,999879.2533333333,23.746666666666666,56.75333333333333,36.56666666666667,2.56,0.10666666666666667,0.013333333333333334,111
4,999857.0666666667,27.72,60.06666666666667,50.973333333333336,2.993333333333333,0.16,0.02,111
5,999834.14,29.62,65.29333333333334,66.35333333333334,3.3666666666666667,0.19333333333333333,0.03333333333333333,111
6,999809.2066666667,33.36,69.38,83.02666666666667,3.6866666666666665,0.2866666666666667,0.05333333333333334,111
7,999783.0933333334,31.733333333333334,78.36666666666666,101.24,4.206666666666667,0.29333333333333333,0.06666666666666667,111
8,999752.7533333333,36.13333333333333,83.70666666666666,121.23333333333333,4.72,0.37333333333333335,0.08,111
9,999721.4466666667,38.78666666666667,90.84,142.23333333333332,5.206666666666667,0.4,0.08666666666666667,111
10,999686.4666666667,35.85333333333333,104.61333333333333,165.57333333333332,5.9,0.5066666666666667,0.08666666666666667,111
11,999647.1266666667,42.42666666666667,109.59333333333333,192.43333333333334,6.673333333333333,0.62,0.12666666666666668,111
12,999605.5066666667,46.586666666666666,118.25333333333333,220.18666666666667,7.64,0.6866666666666666,0.14,111
13,999560.92,50.013333333333335,128.22666666666666,250.64666666666668,8.213333333333333,0.8,0.18,111
14,999512.3733333333,50.28666666666667,142.17333333333335,284.04,9.04,0.8733333333333333,0.21333333333333335,111
15,999457.7733333333,56.25333333333333,153.84666666666666,319.8666666666667,10.086666666666666,0.8866666666666667,0.2866666666666667,111
16,999399.0466666666,65.50666666666666,162.22,360.2266666666667,10.733333333333333,0.96,0.30666666666666664,111
17,999337.3933333333,67.73333333333333,178.91333333333333,402.06,11.446666666666667,1.1066666666666667,0.3466666666666667,111
18,999269.5133333333,74.20666666666666,193.23333333333332,448.08666666666664,12.246666666666666,1.32,0.3933333333333333,111
19,999196.2666666667,76.16666666666667,213.67333333333335,497.5733333333333,13.506666666666666,1.3866666666666667,0.4266666666666667,111
20,999113.8933333333,89.51333333333334,226.47333333333333,552.7066666666667,14.373333333333333,1.54,0.5,111
21,999027.8266666667,96.98666666666666,243.94,612.0866666666667,15.853333333333333,1.7333333333333334,0.5733333333333334,111
22,998935.6533333333,108.33333333333333,259.52666666666664,675.6466666666666,17.4,1.78,0.66,111
23,998835.36,117.78666666666666,282.0733333333333,742.52,18.613333333333333,1.9066666666666667,0.74,111
24,998728.64,130.12666666666667,301.9066666666667,815.5333333333333,19.98,2.0,0.8133333333333334,111
25,998614.72,132.86666666666667,333.3,893.1266666666667,21.9,2.1733333333333333,0.9133333333333333,111
26,998488.7466666667,146.24,356.87333333333333,980.0866666666667,23.64,2.42,0.9933333333333333,111
27,998352.8666666667,161.66666666666666,383.35333333333335,1071.6933333333334,25.62,2.6933333333333334,1.1066666666666667,111
28,998205.74,178.29333333333332,412.87333333333333,1170.2466666666667,27.713333333333335,2.8933333333333335,1.24,111
29,998048.7866666666,191.45333333333335,448.4533333333333,1276.2866666666666,29.393333333333334,3.2466666666666666,1.38,111
30,997876.5666666667,204.72,490.9533333333333,1389.9266666666667,31.793333333333333,3.48,1.56,111
31,997689.54,218.07333333333332,535.6066666666667,1515.5066666666667,34.733333333333334,3.78,1.76,111
32,997485.6266666667,249.12,568.02,1652.3,37.913333333333334,4.066666666666666,1.9533333333333334,111
33,997268.6333333333,257.03333333333336,627.4533333333334,1798.1733333333334,41.24,4.346666666666667,2.12,111
34,997028.7333333333,291.7,666.5,1959.84,45.06,4.866666666666666,2.3,111
35,996775.1466666666,315.50666666666666,720.6933333333334,2131.1466666666665,48.76,5.22,2.526666666666667,111
36,996503.0066666667,328.18666666666667,790.32,2316.36,52.76,5.573333333333333,2.7933333333333334,111
37,996201.7866666666,363.0,847.3866666666667,2520.1133333333332,57.44,6.3133333333333335,2.96,111
38,995877.5866666667,389.0733333333333,920.9466666666667,2738.4533333333334,62.766666666666666,6.98,3.1933333333333334,111
39,995531.2866666666,418.05333333333334,995.9866666666667,2975.133333333333,67.56,7.413333333333333,3.566666666666667,111
40,995151.3,460.4266666666667,1071.12,3231.4066666666668,72.76666666666667,8.066666666666666,3.9133333333333336,111
41,994744.04,493.32666666666665,1164.4866666666667,3505.6466666666665,78.41333333333333,8.793333333333333,4.293333333333333,111
42,994302.72,522.36,1269.7666666666667,3805.6666666666665,84.51333333333334,9.266666666666667,4.706666666666667,111
43,993821.2333333333,586.8866666666667,1354.3866666666668,4130.306666666666,91.2,9.786666666666667,5.2,111
44,993311.2266666667,615.7933333333333,1477.9066666666668,4478.886666666666,98.94666666666667,10.613333333333333,5.626666666666667,111
45,992756.7466666667,663.78,1595.4866666666667,4858.426666666666,107.10666666666667,11.353333333333333,6.1,111
46,992153.9733333334,721.0,1719.6666666666667,5269.553333333333,115.85333333333334,12.446666666666667,6.506666666666667,111
47,991505.6733333333,771.4066666666666,1864.08,5711.573333333334,125.68666666666667,13.373333333333333,7.206666666666667,111
48,990799.84,847.8466666666667,1999.3666666666666,6193.466666666666,136.2,14.386666666666667,7.8933333333333335,111
49,990045.76,902.4533333333334,2170.7466666666664,6709.746666666667,145.98,15.673333333333334,8.64,111
50,989230.0333333333,970.2066666666667,2348.0666666666666,7267.4,157.11333333333334,16.726666666666667,9.453333333333333,111
51,988347.7866666666,1038.2466666666667,2545.733333333333,7869.2733333333335,169.54666666666665,18.14666666666667,10.266666666666667,111
52,987389.7866666666,1127.2533333333333,2741.633333333333,8525.893333333333,183.57333333333332,19.78,11.08,111
53,986356.98,1226.8,2952.08,9231.78,198.08666666666667,21.186666666666667,12.086666666666666,111
54,985248.22,1344.04,3169.5333333333333,9987.413333333334,213.7,23.02,13.073333333333334,111
55,984060.26,1423.66,3444.2733333333335,10801.326666666666,230.58,24.746666666666666,14.153333333333334,111
56,982772.4933333333,1545.5266666666666,3707.286666666667,11682.3,248.79333333333332,27.113333333333333,15.486666666666666,111
57,981388.3933333333,1651.5933333333332,4005.8733333333334,12637.693333333333,269.2866666666667,29.346666666666668,16.813333333333333,111
58,979893.38,1784.2866666666666,4312.88,13668.013333333334,290.35333333333335,31.78,18.30666666666667,111
59,978285.8533333334,1911.2066666666667,4657.246666666667,14777.773333333333,312.8,34.333333333333336,19.786666666666665,111
60,976554.46,2071.5933333333332,4997.48,15978.806666666667,338.42,36.873333333333335,21.366666666666667,111
61,974693.92,2229.54,5383.106666666667,17264.06,364.96666666666664,40.35333333333333,23.053333333333335,111
62,972701.1666666666,2368.4533333333334,5816.926666666666,18650.726666666666,392.96,43.67333333333333,25.093333333333334,111
63,970542.26,2561.24,6247.393333333333,20149.9,424.24666666666667,46.526666666666664,27.433333333333334,111
64,968236.08,2770.02,6699.533333333334,21757.2,456.5733333333333,49.94,29.653333333333332,111
65,965766.4866666667,2950.5333333333333,7223.86,23482.606666666667,489.42,54.17333333333333,31.92,111
66,963113.5133333333,3172.153333333333,7752.086666666667,25340.82,527.8266666666667,57.986666666666665,34.61333333333334,111
67,960269.8466666667,3386.9,8335.473333333333,27339.84,566.5133333333333,63.08,37.346666666666664,111
68,957225.0,3633.76,8935.486666666666,29486.3,609.62,68.35333333333334,40.48,111
69,953971.6466666666,3901.9466666666667,9562.926666666666,31787.44,658.1666666666666,73.10666666666667,43.766666666666666,111
70,950512.44,4155.013333333333,10250.6,34247.59333333333,707.34,78.58,47.43333333333333,111
71,946802.2466666667,4483.88,10926.586666666666,36891.46,758.4933333333333,85.02,51.31333333333333,111
72,942862.4666666667,4773.673333333333,11691.286666666667,39711.72666666667,812.9333333333333,91.63333333333334,55.28,111
73,942544.7866666666,1207.58,12499.72,42719.23333333333,870.4666666666667,97.42,59.79333333333334,111
74,942204.3333333334,565.8466666666667,10183.8,45945.05333333334,930.4666666666667,104.92,64.58,111
75,941928.2933333333,380.22,7959.7266666666665,48596.833333333336,951.3866666666667,112.82,69.72,111
76,941711.9333333333,287.4266666666667,6171.753333333333,50694.486666666664,939.0733333333334,118.84666666666666,75.48,111
77,941544.3866666667,220.50666666666666,4774.4,52351.66,903.5466666666666,123.14,81.36,111
78,941414.06,170.74666666666667,3696.233333333333,53651.1,853.7866666666666,125.95333333333333,87.12,111
79,941314.2866666666,131.50666666666666,2861.4733333333334,54677.17333333333,793.1933333333334,127.98,93.38666666666667,111
80,941237.1466666666,101.8,2212.48,55490.21333333333,730.3866666666667,127.24666666666667,99.72666666666667,111
81,941177.56,78.75333333333333,1708.14,56138.566666666666,665.7466666666667,124.26666666666667,105.96666666666667,111
82,941131.5066666667,60.7,1321.1533333333334,56651.58666666667,601.3466666666667,120.58,112.12666666666667,111
83,941095.7933333333,46.906666666666666,1024.6666666666667,57057.22,541.5466666666666,115.01333333333334,117.85333333333334,111
84,941067.9666666667,36.85333333333333,792.2933333333333,57383.95333333333,485.82,108.37333333333333,123.74,111
85,941046.56,28.08,610.7333333333333,57650.7,432.35333333333335,101.68,128.89333333333335,111
86,941029.9666666667,21.82,473.12,57861.49333333333,383.92,94.68,134.0,111
87,941017.26,16.726666666666667,366.23333333333335,58031.74,340.03333333333336,88.47333333333333,138.53333333333333,111
88,941007.2466666667,13.193333333333333,282.35333333333335,58171.03333333333,301.18,81.22,142.77333333333334,111
89,940999.1333333333,10.533333333333333,216.55333333333334,58286.46,265.8933333333333,73.8,146.62666666666667,111
90,940993.5,7.66,167.74,58379.22666666667,233.30666666666667,67.07333333333334,150.49333333333334,111
