Date,S,E,I,R,H,C,D,index
0,999935.0,15.0,48.0,0.0,1.0,0.0,0.0,71
1,999916.625,22.07,46.39,12.41,1.47,0.035,0.0,71
2,999898.9,22.36,51.46,24.295,1.89,0.09,0.005,71
3,999879.235,23.94,55.915,37.245,2.53,0.125,0.01,71
4,999857.355,27.57,59.355,51.54,2.995,0.17,0.015,71
5,999834.4,29.455,64.715,66.805,3.42,0.175,0.03,71
6,999810.24,32.625,68.885,83.155,3.795,0.26,0.04,71
7,999783.935,31.635,78.27,100.44,4.345,0.305,0.07,71
8,999753.27,36.365,83.745,120.335,4.8,0.405,0.08,71
9,999721.16,39.92,90.615,141.555,5.17,0.485,0.095,71
10,999686.6,36.49,104.74,164.89,5.66,0.5,0.12,71
11,999646.78,43.605,109.55,191.86,6.53,0.535,0.14,71
12,999605.095,47.32,117.965,220.68,7.175,0.59,0.175,71
13,999560.105,50.48,128.635,250.865,8.04,0.675,0.2,71
14,999511.61,49.995,143.93,283.775,8.665,0.8,0.225,71
15,999457.97,54.61,155.085,320.62,9.57,0.88,0.265,71
16,999399.23,64.705,162.57,360.635,10.49,1.075,0.295,71
17,999338.225,66.085,179.51,402.14,11.505,1.215,0.32,71
18,999270.215,73.375,192.355,448.555,12.805,1.33,0.365,71
19,999197.2,74.925,212.935,498.065,13.885,1.58,0.41,71
20,999116.975,86.38,225.25,552.965,15.205,1.745,0.48,71
21,999031.58,94.555,242.525,611.115,16.88,1.785,0.56,71
22,998939.155,107.61,257.85,673.415,18.485,1.85,0.635,71
23,998841.405,114.995,279.015,740.995,19.865,1.98,0.745,71
24,998735.56,128.2,298.12,813.03,21.095,2.155,0.84,71
25,998622.735,130.525,329.865,890.14,22.515,2.26,0.96,71
26,998498.045,144.305,355.48,973.575,24.015,2.5,1.08,71
27,998361.955,160.815,382.275,1064.03,26.015,2.7,1.21,71
28,998216.535,176.38,412.325,1161.43,28.14,2.84,1.35,71
29,998059.635,191.06,445.55,1267.975,30.06,3.2,1.52,71
30,997888.63,204.14,485.845,1382.75,32.505,3.425,1.705,71
31,997703.17,216.805,530.795,1507.71,34.76,3.89,1.87,71
32,997502.22,246.31,561.665,1645.02,37.57,4.145,2.07,71
33,997289.46,252.19,620.53,1789.15,40.825,4.565,2.28,71
34,997052.805,286.55,660.87,1947.145,44.345,4.865,2.42,71
35,996801.7,311.495,712.715,2116.89,48.195,5.34,2.665,71
36,996530.375,326.0,782.08,2300.35,51.625,5.65,2.92,71
37,996234.995,356.39,840.045,2502.295,55.865,6.16,3.25,71
38,995918.01,380.185,911.125,2719.035,60.425,6.72,3.5,71
39,995573.745,413.855,980.585,2954.465,65.435,7.1,3.815,71
40,995201.955,451.605,1056.955,3205.615,70.915,7.81,4.145,71
41,994803.675,481.475,1146.13,3478.74,75.935,8.53,4.515,71
42,994371.095,509.88,1248.185,3772.855,82.88,9.215,4.89,71
43,993897.915,574.34,1328.275,4094.115,89.165,9.9,5.29,71
44,993396.05,602.375,1453.645,4434.295,96.31,10.555,5.77,71
45,992844.465,655.73,1568.3,4808.07,104.945,11.145,6.345,71
