Date,S,E,I,R,H,C,D,index
0,999953.0,8.0,38.0,0.0,1.0,0.0,0.0,33
1,999937.81,16.375,33.855,10.46,1.44,0.06,0.0,33
2,999924.25,16.26,37.755,19.855,1.77,0.11,0.0,33
3,999909.19,17.14,41.42,29.96,2.085,0.185,0.02,33
4,999892.575,20.06,43.425,41.1,2.54,0.275,0.025,33
5,999875.12,22.145,46.32,53.17,2.87,0.31,0.065,33
6,999856.535,24.775,49.31,65.765,3.15,0.385,0.08,33
7,999836.27,22.96,57.375,79.38,3.44,0.48,0.095,33
8,999813.085,25.725,61.31,95.31,3.87,0.575,0.125,33
9,999787.655,29.205,65.625,112.345,4.335,0.675,0.16,33
10,999760.92,23.805,78.425,131.07,4.815,0.785,0.18,33
11,999729.62,29.475,82.355,152.1,5.33,0.875,0.245,33
12,999696.365,32.985,88.705,174.64,5.995,1.04,0.27,33
13,999660.0,36.105,97.14,198.635,6.6,1.19,0.33,33
14,999621.015,34.165,110.31,225.505,7.345,1.245,0.415,33
15,999577.335,38.335,118.25,255.96,8.205,1.44,0.475,33
16,999529.88,46.59,123.995,288.295,9.06,1.64,0.54,33
17,999480.625,46.99,137.295,322.94,9.655,1.855,0.64,33
18,999425.2,52.99,147.435,361.005,10.535,2.105,0.73,33
19,999365.725,52.89,165.02,401.56,11.64,2.355,0.81,33
20,999300.07,62.935,173.38,447.19,13.025,2.465,0.935,33
21,999230.325,69.82,187.465,494.4,14.145,2.79,1.055,33
22,999154.335,82.115,197.765,546.25,15.35,3.015,1.17,33
23,999075.34,87.59,214.7,601.08,16.655,3.325,1.31,33
24,998989.16,99.645,227.685,660.615,17.855,3.585,1.455,33
25,998897.475,98.505,255.875,723.12,19.465,3.865,1.695,33
26,998795.395,109.06,274.07,794.285,20.985,4.325,1.88,33
27,998685.6,121.98,291.71,870.93,23.065,4.645,2.07,33
28,998568.67,135.025,311.7,951.855,25.33,5.105,2.315,33
29,998444.265,145.185,337.26,1038.105,26.98,5.635,2.57,33
30,998308.38,152.48,369.155,1131.955,29.215,5.95,2.865,33
31,998159.58,159.89,405.435,1233.78,31.56,6.615,3.14,33
32,997997.325,187.87,424.93,1344.965,34.245,7.09,3.575,33
33,997826.695,188.595,473.715,1462.425,36.715,7.835,4.02,33
34,997637.35,217.945,498.63,1593.485,39.78,8.33,4.48,33
35,997437.235,238.9,535.875,1731.115,42.91,9.075,4.89,33
36,997223.18,244.455,593.185,1877.85,46.04,9.915,5.375,33
37,996985.695,270.635,634.3,2042.82,50.01,10.73,5.81,33
38,996732.63,285.27,692.0,2218.025,54.21,11.465,6.4,33
39,996456.815,312.875,742.905,2409.54,58.66,12.13,7.075,33
40,996156.525,346.265,797.405,2615.505,63.275,13.4,7.625,33
41,995837.865,366.255,866.825,2837.935,68.4,14.53,8.19,33
42,995493.74,378.6,951.92,3077.66,73.69,15.53,8.86,33
43,995114.58,435.86,1001.325,3341.845,80.21,16.54,9.64,33
44,994714.4,453.14,1099.685,3618.4,86.055,17.905,10.415,33
45,994275.18,491.145,1186.02,3923.6,93.34,19.48,11.235,33
46,993803.68,529.255,1280.255,4252.375,100.91,21.36,12.165,33
