Date,S,E,I,R,H,C,D,index
0,999953.0,8.0,38.0,0.0,1.0,0.0,0.0,38
1,999938.205,16.005,34.06,10.195,1.47,0.065,0.0,38
2,999924.26,16.405,37.88,19.49,1.82,0.14,0.005,38
3,999909.43,17.005,41.05,30.1,2.205,0.195,0.015,38
4,999892.83,20.075,42.74,41.465,2.55,0.315,0.025,38
5,999875.805,21.575,46.19,53.13,2.86,0.395,0.045,38
6,999857.1,24.71,48.345,66.095,3.18,0.495,0.075,38
7,999837.705,22.03,56.56,79.42,3.64,0.53,0.115,38
8,999814.83,25.05,60.47,94.84,4.06,0.62,0.13,38
9,999790.61,27.6,64.745,111.755,4.425,0.71,0.155,38
10,999764.375,22.52,77.435,129.745,4.905,0.83,0.19,38
11,999733.24,28.76,80.345,151.03,5.485,0.91,0.23,38
12,999701.225,31.235,87.48,172.6,6.175,1.045,0.24,38
13,999666.28,33.845,94.695,196.81,6.915,1.18,0.275,38
14,999627.695,32.42,107.81,222.89,7.495,1.345,0.345,38
15,999584.25,36.97,115.885,252.735,8.275,1.515,0.37,38
16,999537.94,44.955,120.855,284.885,9.185,1.76,0.42,38
17,999489.525,45.435,133.72,318.77,10.025,2.015,0.51,38
18,999436.22,49.84,144.48,355.715,10.865,2.25,0.63,38
19,999378.26,49.33,161.185,396.03,11.92,2.575,0.7,38
20,999313.025,60.71,169.065,440.3,13.235,2.83,0.835,38
21,999246.065,66.05,183.175,486.285,14.485,3.0,0.94,38
22,999173.945,76.88,192.01,537.02,15.83,3.23,1.085,38
23,999097.455,82.14,208.025,590.6,17.06,3.485,1.235,38
24,999013.63,94.675,220.145,648.06,18.315,3.8,1.375,38
25,998924.72,93.17,247.485,709.29,19.495,4.3,1.54,38
26,998825.805,103.06,266.53,777.285,20.935,4.64,1.745,38
27,998719.47,115.475,284.28,851.03,22.74,5.02,1.985,38
28,998605.82,128.105,303.525,930.385,24.625,5.305,2.235,38
29,998482.77,140.295,326.775,1015.5,26.455,5.68,2.525,38
30,998352.105,144.985,359.27,1106.375,28.285,6.125,2.855,38
31,998206.03,153.77,393.895,1205.725,30.695,6.725,3.16,38
32,998047.025,182.395,412.685,1313.565,33.53,7.365,3.435,38
33,997882.28,179.65,462.465,1428.205,35.615,7.96,3.825,38
34,997697.905,208.555,486.77,1555.45,38.46,8.665,4.195,38
35,997503.89,227.645,521.565,1691.215,41.665,9.315,4.705,38
36,997295.245,232.425,574.505,1837.375,45.255,9.975,5.22,38
37,997064.195,258.43,615.31,1997.055,48.59,10.72,5.7,38
38,996817.21,272.605,671.89,2168.39,52.375,11.32,6.21,38
39,996546.025,301.02,722.895,2354.73,56.275,12.285,6.77,38
40,996256.175,329.385,775.385,2557.36,61.32,12.945,7.43,38
41,995946.005,349.985,843.185,2772.585,66.105,14.12,8.015,38
42,995608.77,363.71,926.68,3005.805,71.16,15.165,8.71,38
43,995238.78,418.75,975.625,3264.225,76.875,16.29,9.455,38
44,994850.55,433.175,1070.375,3534.715,83.2,17.695,10.29,38
45,994425.19,467.49,1156.665,3830.485,89.89,19.1,11.18,38
46,993964.76,506.26,1247.99,4150.495,97.33,21.035,12.13,38
47,993467.215,538.9,1358.975,4493.965,105.185,22.63,13.13,38
48,992922.335,601.48,1453.13,4870.37,114.14,24.46,14.085,38
49,992345.025,635.33,1582.875,5271.59,123.485,26.435,15.26,38
50,991714.53,687.965,1707.9,5710.13,134.235,28.595,16.645,38
51,991032.755,730.82,1859.145,6182.835,145.53,30.79,18.125,38
52,990289.225,796.835,2005.67,6696.735,158.345,33.745,19.445,38
53,989492.665,869.08,2158.26,7251.445,171.08,36.43,21.04,38
54,988634.615,968.1,2300.095,7849.9,184.89,39.565,22.835,38
55,987718.705,1015.78,2512.86,8485.75,199.355,42.695,24.855,38
56,986722.825,1106.045,2701.345,9181.835,214.82,46.305,26.825,38
57,985652.49,1177.3,2929.31,9930.07,231.45,50.305,29.075,38
58,984490.94,1280.175,3153.045,10739.93,249.88,54.465,31.565,38
59,983241.665,1372.64,3409.82,11613.585,269.445,58.47,34.375,38
60,981892.56,1499.105,3657.775,12558.925,291.4,62.965,37.27,38
61,980455.87,1603.395,3948.38,13569.115,315.13,67.45,40.66,38
62,978904.16,1706.105,4265.39,14666.34,341.105,72.915,43.985,38
63,977229.675,1841.87,4586.045,15847.695,368.155,79.005,47.555,38
64,975432.33,2012.67,4898.52,17121.73,397.91,85.39,51.45,38
65,973509.44,2137.445,5295.925,18481.795,427.785,92.14,55.47,38
66,971442.945,2304.1,5683.88,19949.255,460.375,99.54,59.905,38
67,969225.36,2460.195,6124.66,21520.71,496.88,107.48,64.715,38
68,966840.28,2649.865,6568.065,23219.615,536.36,115.865,69.95,38
69,964291.52,2859.225,7034.155,25038.205,576.065,125.665,75.165,38
70,961566.445,3060.975,7548.475,26988.89,618.13,135.79,81.295,38
71,958650.92,3376.285,7992.205,29082.73,664.445,145.2,88.215,38
72,955569.785,3590.66,8576.605,31301.35,709.905,156.11,95.585,38
73,955478.61,632.685,9174.415,33680.66,762.425,167.775,103.43,38
74,955381.92,191.475,7090.325,36226.105,818.18,180.1,111.895,38
75,955306.535,103.95,5226.86,38210.735,837.45,193.835,120.635,38
76,955252.095,70.34,3822.37,39690.935,827.745,206.515,130.0,38
77,955211.35,51.565,2789.73,40791.46,799.005,216.7,140.19,38
78,955182.16,37.075,2034.3,41613.23,757.73,224.43,151.075,38
79,955160.49,27.635,1484.665,42226.455,710.8,227.495,162.46,38
80,955144.88,19.74,1082.895,42690.965,658.965,228.95,173.605,38
81,955133.4,14.5,789.92,43042.17,608.5,227.05,184.46,38
82,955125.07,10.595,576.1,43312.5,557.71,222.73,195.295,38
83,955118.09,8.64,420.96,43520.695,508.59,216.93,206.095,38
84,955113.17,6.34,307.69,43684.19,462.885,209.075,216.65,38
85,955109.655,4.52,225.485,43812.95,420.245,200.255,226.89,38
86,955107.09,3.32,165.615,43915.955,380.985,190.435,236.6,38
87,955105.165,2.42,120.87,44000.695,344.32,180.435,246.095,38
88,955103.525,2.09,88.12,44070.26,310.745,170.285,254.975,38
89,955102.505,1.3,64.465,44128.4,280.12,159.815,263.395,38
90,955101.725,0.99,46.93,44176.73,252.92,149.305,271.4,38
91,955101.135,0.715,34.3,44218.49,227.9,138.6,278.86,38
92,955100.71,0.525,25.13,44253.505,205.765,128.69,285.675,38
93,955100.02,0.75,18.67,44283.27,185.955,119.235,292.1,38
94,955099.505,0.635,13.785,44310.32,167.315,110.385,298.055,38
95,955099.105,0.51,10.435,44333.53,150.605,102.655,303.16,38
96,955098.84,0.33,7.875,44354.665,135.59,94.765,307.935,38
97,955098.67,0.215,5.93,44373.69,122.145,86.935,312.415,38
98,955098.485,0.21,4.33,44390.73,109.735,79.645,316.865,38
99,955098.335,0.175,3.2,44405.805,98.345,72.895,321.245,38
100,955098.26,0.115,2.46,44419.745,88.21,66.35,324.86,38
101,955098.195,0.1,1.79,44431.745,79.42,60.565,328.185,38
102,955098.145,0.065,1.305,44442.785,71.125,55.525,331.05,38
103,955098.12,0.04,0.965,44452.825,63.795,50.35,333.905,38
104,955098.08,0.055,0.64,44461.82,57.22,45.755,336.43,38
105,955098.045,0.045,0.5,44469.805,51.28,41.585,338.74,38
106,955098.03,0.02,0.39,44477.045,46.09,37.795,340.63,38
107,955098.0,0.03,0.31,44483.275,41.48,34.505,342.4,38
108,955097.995,0.005,0.28,44488.885,37.29,31.62,343.925,38
109,955097.98,0.015,0.2,44494.31,33.635,28.365,345.495,38
110,955097.97,0.01,0.175,44499.065,30.17,25.895,346.715,38
111,955097.965,0.005,0.12,44503.4,27.02,23.665,347.825,38
112,955097.965,0.005,0.09,44507.41,24.205,21.35,348.975,38
113,955097.96,0.005,0.075,44511.03,21.675,19.21,350.045,38
114,955097.96,0.005,0.055,44514.38,19.57,17.175,350.855,38
115,955097.955,0.005,0.06,44517.27,17.53,15.45,351.73,38
116,955097.955,0.0,0.035,44519.705,15.895,13.97,352.44,38
117,955097.955,0.0,0.035,44522.035,14.38,12.445,353.15,38
118,955097.955,0.0,0.03,44523.985,12.92,11.36,353.75,38
119,955097.94,0.015,0.025,44525.97,11.53,10.19,354.33,38
120,955097.935,0.005,0.03,44527.695,10.305,9.235,354.795,38
121,955097.93,0.01,0.025,44529.32,9.13,8.24,355.345,38
122,955097.93,0.0,0.03,44530.665,8.115,7.48,355.78,38
123,955097.92,0.01,0.02,44531.915,7.255,6.8,356.08,38
124,955097.915,0.005,0.025,44533.055,6.605,5.99,356.405,38
125,955097.895,0.025,0.01,44534.0,5.9,5.465,356.705,38
126,955097.89,0.01,0.025,44534.87,5.365,4.87,356.97,38
127,955097.88,0.01,0.025,44535.785,4.83,4.23,357.24,38
128,955097.86,0.02,0.035,44536.35,4.335,3.89,357.51,38
129,955097.85,0.015,0.05,44536.96,3.86,3.62,357.645,38
