Date,S,E,I,R,H,C,D,index
0,999953.0,8.0,38.0,0.0,1.0,0.0,0.0,40
1,999937.825,16.525,33.87,10.295,1.425,0.06,0.0,40
2,999923.9,16.735,37.99,19.525,1.725,0.125,0.0,40
3,999908.95,17.255,41.69,29.79,2.08,0.23,0.005,40
4,999892.055,20.21,43.945,41.01,2.41,0.36,0.01,40
5,999874.22,22.61,46.865,53.085,2.74,0.445,0.035,40
6,999855.075,25.81,49.035,66.355,3.14,0.515,0.07,40
7,999835.625,22.42,57.465,80.275,3.575,0.535,0.105,40
8,999812.475,25.495,61.19,96.09,4.01,0.595,0.145,40
9,999788.145,28.025,65.515,113.105,4.295,0.735,0.18,40
10,999761.405,23.195,78.26,131.41,4.75,0.75,0.23,40
11,999729.395,30.045,80.9,153.125,5.42,0.845,0.27,40
12,999696.66,32.62,87.685,175.805,5.965,0.955,0.31,40
13,999661.035,35.26,95.28,200.165,6.74,1.17,0.35,40
14,999622.885,33.0,108.27,226.73,7.355,1.335,0.425,40
15,999579.735,37.07,116.71,256.455,8.05,1.485,0.495,40
16,999533.18,44.94,122.19,288.47,8.915,1.725,0.58,40
17,999484.535,45.445,134.88,322.665,9.925,1.88,0.67,40
18,999429.29,51.9,145.27,359.84,10.77,2.18,0.75,40
19,999371.215,50.915,162.185,400.54,11.905,2.35,0.89,40
20,999306.34,61.15,170.26,445.55,13.12,2.56,1.02,40
21,999237.835,67.53,183.44,492.88,14.28,2.85,1.185,40
22,999163.45,79.505,193.5,543.535,15.48,3.25,1.28,40
23,999086.76,84.16,210.53,596.955,16.66,3.485,1.45,40
24,999002.525,95.96,222.635,655.49,17.995,3.795,1.6,40
25,998913.395,94.22,250.085,717.145,19.205,4.15,1.8,40
26,998811.8,106.255,268.495,786.06,21.035,4.395,1.96,40
27,998703.215,119.415,286.83,860.62,22.965,4.71,2.245,40
28,998588.61,131.145,306.795,940.9,24.86,5.18,2.51,40
29,998465.51,141.89,331.875,1025.615,26.675,5.705,2.73,40
30,998333.735,146.04,363.825,1118.245,28.855,6.265,3.035,40
31,998187.83,153.705,397.44,1219.78,31.16,6.74,3.345,40
32,998027.215,183.67,415.045,1329.285,33.71,7.45,3.625,40
33,997860.535,182.19,464.54,1444.485,36.01,8.175,4.065,40
34,997674.12,211.51,489.73,1572.37,39.11,8.66,4.5,40
35,997477.125,232.615,526.32,1707.675,42.03,9.355,4.88,40
36,997263.875,239.58,583.355,1852.37,45.455,10.065,5.3,40
37,997029.35,265.17,625.87,2013.58,49.425,10.835,5.77,40
38,996779.46,278.965,682.22,2187.98,53.425,11.605,6.345,40
39,996507.395,305.35,733.325,2376.755,57.61,12.645,6.92,40
40,996213.55,336.18,787.2,2579.76,62.305,13.5,7.505,40
41,995896.51,360.71,855.315,2797.46,67.295,14.535,8.175,40
42,995554.94,372.84,940.56,3034.93,72.25,15.685,8.795,40
43,995179.43,428.555,992.275,3294.785,78.24,17.09,9.625,40
44,994780.59,447.12,1090.07,3568.32,84.685,18.8,10.415,40
45,994344.17,484.395,1177.005,3871.295,91.67,20.07,11.395,40
46,993874.57,522.19,1271.61,4198.87,98.94,21.425,12.395,40
47,993367.55,555.2,1383.215,4550.245,106.98,23.41,13.4,40
48,992813.435,617.74,1481.03,4931.995,116.005,25.14,14.655,40
49,992223.18,656.53,1607.28,5344.915,124.995,27.17,15.93,40
50,991582.53,706.805,1737.785,5790.915,135.755,28.89,17.32,40
51,990887.015,754.395,1887.845,6273.875,146.565,31.62,18.685,40
52,990134.415,815.75,2038.135,6798.75,158.39,34.41,20.15,40
53,989321.375,894.12,2190.405,7363.86,171.825,36.685,21.73,40
54,988448.44,994.365,2337.595,7970.385,186.285,39.29,23.64,40
55,987522.04,1037.28,2554.59,8616.485,201.33,42.505,25.77,40
56,986510.11,1130.04,2743.435,9324.775,217.595,46.355,27.69,40
57,985424.705,1201.285,2976.14,10082.89,234.23,50.735,30.015,40
58,984249.155,1303.39,3194.91,10912.465,252.7,54.715,32.665,40
59,982988.45,1393.345,3450.62,11799.675,273.24,59.275,35.395,40
60,981624.485,1523.12,3698.255,12756.705,295.32,63.79,38.325,40
61,980167.49,1633.42,3988.78,13781.87,317.94,69.0,41.5,40
62,978596.645,1732.58,4324.35,14885.035,342.645,73.78,44.965,40
63,976894.775,1877.88,4641.01,16087.885,370.05,79.905,48.495,40
64,975072.235,2051.46,4964.95,17372.645,400.18,86.19,52.34,40
65,973132.32,2171.06,5366.225,18749.83,430.97,93.01,56.585,40
66,971041.135,2342.735,5752.625,20236.65,465.195,100.5,61.16,40
67,968800.945,2500.68,6188.42,21835.33,500.86,107.835,65.93,40
68,966393.36,2694.25,6634.395,23551.37,539.58,115.91,71.135,40
69,963820.305,2905.02,7100.07,25393.32,579.355,125.38,76.55,40
70,961069.84,3108.225,7615.625,27365.655,622.02,135.96,82.675,40
71,958124.7,3416.03,8075.215,29481.115,666.675,146.865,89.4,40
72,955026.43,3617.83,8664.19,31723.15,713.4,158.35,96.65,40
73,954028.12,1544.385,9259.445,34129.175,764.725,169.255,104.895,40
74,952968.61,1292.165,7923.62,36700.26,820.85,180.915,113.58,40
75,952060.14,1103.485,6759.645,38908.29,851.565,194.6,122.275,40
76,951282.87,944.26,5761.775,40809.345,862.33,207.71,131.71,40
77,950621.7,803.335,4918.38,42437.55,857.035,220.11,141.89,40
78,950058.385,683.89,4191.45,43843.445,841.115,229.015,152.7,40
79,949580.095,581.325,3575.01,45046.32,817.635,235.475,164.14,40
80,949173.095,494.705,3045.81,46084.97,784.54,241.38,175.5,40
81,948823.4,423.12,2597.895,46974.445,750.07,243.955,187.115,40
82,948527.27,360.28,2211.475,47746.235,711.695,243.815,199.23,40
83,948221.035,359.995,1882.79,48411.56,671.75,241.365,211.505,40
84,947961.08,314.325,1649.39,48983.41,629.605,239.0,223.19,40
85,947735.815,272.785,1447.685,49485.195,589.645,233.855,235.02,40
86,947535.575,241.54,1266.2,49930.86,551.335,227.84,246.65,40
87,947361.18,210.22,1110.48,50326.63,513.56,220.375,257.555,40
88,947208.705,183.865,973.215,50676.19,477.79,211.635,268.6,40
89,947074.905,161.585,849.72,50987.595,443.46,203.725,279.01,40
90,946957.21,142.89,742.895,51262.835,409.995,194.8,289.375,40
91,946855.03,123.52,652.215,51506.32,378.9,184.99,299.025,40
92,946764.36,109.275,569.685,51723.315,350.06,175.39,307.915,40
93,946685.725,95.58,499.365,51914.055,322.135,166.505,316.635,40
94,946616.655,83.505,437.635,52083.355,297.06,156.97,324.82,40
95,946555.895,73.75,384.005,52233.18,273.54,147.05,332.58,40
96,946502.95,63.995,336.46,52366.72,252.455,137.25,340.17,40
97,946456.755,55.545,294.38,52485.32,232.165,128.565,347.27,40
98,946416.06,49.195,257.925,52590.335,212.445,120.225,353.815,40
99,946380.23,43.095,225.98,52683.705,194.51,112.525,359.955,40
100,946348.92,37.6,197.8,52767.455,177.92,104.975,365.33,40
101,946321.51,33.035,173.715,52840.55,162.93,97.545,370.715,40
102,946297.27,29.045,152.12,52906.675,148.72,90.765,375.405,40
103,946240.31,61.52,133.495,52964.8,135.625,84.505,379.745,40
104,946188.735,60.87,146.8,53017.745,123.63,78.485,383.735,40
105,946132.88,65.185,156.47,53072.72,113.26,71.88,387.605,40
106,946073.575,68.825,167.22,53128.87,104.13,66.24,391.14,40
107,946009.465,74.33,178.115,53186.49,96.36,60.865,394.375,40
108,945942.045,78.91,190.295,53246.37,88.73,55.985,397.665,40
109,945869.44,84.48,202.655,53308.67,82.365,51.83,400.56,40
110,945791.98,90.225,217.145,53372.785,77.125,47.525,403.215,40
111,945710.385,95.13,231.445,53441.135,71.99,44.27,405.645,40
112,945623.045,101.83,245.99,53512.37,68.015,40.725,408.025,40
113,945529.57,108.87,262.12,53586.885,64.39,38.26,409.905,40
114,945431.685,114.02,279.335,53665.945,61.465,35.76,411.79,40
115,945326.055,122.63,296.805,53748.17,59.54,33.345,413.455,40
116,945214.205,130.36,316.5,53834.97,57.61,31.2,415.155,40
117,945094.315,139.385,337.38,53927.075,56.085,29.1,416.66,40
118,944967.125,147.64,359.78,54024.39,55.345,27.5,418.22,40
119,944830.695,158.625,380.8,54129.28,54.9,26.225,419.475,40
120,944685.455,169.405,408.04,54236.465,54.845,25.07,420.72,40
121,944529.41,181.32,435.755,54352.27,55.41,23.89,421.945,40
122,944363.915,192.465,465.53,54475.895,55.93,23.145,423.12,40
123,944187.675,205.465,495.115,54607.61,57.175,22.67,424.29,40
124,944000.365,218.02,527.34,54748.28,58.88,21.715,425.4,40
125,943800.36,232.59,562.585,54896.13,60.75,21.13,426.455,40
126,943585.6,249.845,598.695,55054.66,62.685,21.03,427.485,40
127,943358.78,264.435,638.98,55223.39,65.055,20.875,428.485,40
128,943116.755,282.515,680.38,55401.835,68.04,21.025,429.45,40
129,942860.145,298.635,726.8,55591.74,70.95,21.2,430.53,40
130,942585.615,319.51,772.775,55794.5,74.355,21.75,431.495,40
131,942293.61,341.07,822.38,56010.135,77.93,22.19,432.685,40
132,941984.3,360.975,877.785,56238.07,82.175,22.92,433.775,40
133,941650.98,387.505,934.345,56482.585,86.115,23.44,435.03,40
134,941300.295,408.96,996.115,56743.75,90.9,23.85,436.13,40
135,940924.675,437.175,1059.205,57020.905,95.945,24.745,437.35,40
136,940522.4,467.19,1129.28,57315.02,101.72,25.82,438.57,40
137,940093.465,498.115,1204.79,57629.015,107.975,26.75,439.89,40
138,939641.685,527.16,1282.125,57965.11,114.615,28.115,441.19,40
139,939157.73,563.74,1361.865,58322.75,121.56,29.605,442.75,40
140,938646.195,596.545,1451.725,58701.43,128.55,31.35,444.205,40
141,938100.975,635.425,1545.77,59102.195,137.33,32.655,445.65,40
142,937519.255,678.055,1642.125,59532.45,146.075,34.74,447.3,40
143,936902.18,718.92,1748.57,59989.23,154.89,37.33,448.88,40
144,936245.24,765.22,1858.79,60476.56,164.535,38.87,450.785,40
145,935547.495,814.02,1976.93,60993.035,174.92,40.98,452.62,40
146,934805.61,863.925,2105.72,61541.09,185.285,43.775,454.595,40
147,934015.575,919.16,2236.03,62129.405,196.89,46.285,456.655,40
148,933179.84,974.86,2375.9,62751.835,209.39,49.225,458.95,40
149,932287.605,1039.535,2526.26,63410.735,222.105,52.455,461.305,40
150,931340.385,1103.155,2685.41,64115.815,235.795,55.645,463.795,40
151,930338.055,1168.99,2852.635,64864.03,251.115,58.64,466.535,40
152,929273.7,1241.455,3029.885,65656.295,266.98,62.245,469.44,40
153,928141.505,1320.075,3218.875,66497.295,282.79,66.96,472.5,40
154,926939.56,1399.445,3420.98,67392.35,300.845,70.94,475.88,40
155,925672.815,1480.155,3630.67,68343.095,319.22,74.79,479.255,40
156,924327.025,1570.34,3849.905,69351.505,338.41,79.855,482.96,40
157,922903.175,1660.87,4084.08,70421.68,358.875,84.415,486.905,40
158,921395.25,1758.595,4323.45,71561.0,381.835,88.63,491.24,40
159,919794.415,1864.4,4581.42,72765.87,404.175,94.155,495.565,40
160,918107.69,1967.05,4855.735,74039.97,429.685,99.555,500.315,40
161,916319.95,2082.22,5140.55,75388.955,456.765,106.42,505.14,40
162,914425.145,2208.425,5440.715,76817.115,485.62,112.73,510.25,40
163,912431.27,2325.745,5761.69,78332.14,513.65,119.445,516.06,40
164,910322.825,2457.12,6090.255,79938.54,543.035,126.46,521.765,40
165,908097.27,2596.95,6434.125,81633.725,574.91,135.09,527.93,40
166,905753.155,2735.245,6798.11,83425.715,609.325,144.075,534.375,40
167,903280.84,2885.25,7178.91,85315.895,644.935,152.685,541.485,40
168,900681.32,3035.32,7574.955,87313.68,684.235,161.715,548.775,40
169,897946.355,3190.85,7992.29,89419.05,723.875,170.815,556.765,40
170,895067.515,3358.13,8420.17,91644.045,763.98,181.225,564.935,40
171,892044.895,3530.515,8860.345,93991.49,807.07,192.015,573.67,40
172,888870.48,3706.98,9325.99,96456.875,853.515,202.985,583.175,40
173,885537.9,3891.515,9809.11,99052.955,901.41,213.705,593.405,40
174,882063.165,4062.315,10305.165,101790.115,949.515,225.715,604.01,40
175,878425.54,4250.585,10806.465,104661.03,1002.22,239.365,614.795,40
176,874619.49,4445.525,11326.19,107672.105,1056.0,253.905,626.785,40
177,870650.67,4637.13,11867.04,110826.31,1111.355,268.255,639.24,40
178,866519.7,4831.47,12410.375,114134.445,1168.72,282.94,652.35,40
179,862209.62,5038.09,12962.05,117598.135,1227.68,298.385,666.04,40
180,857731.765,5240.45,13528.98,121214.61,1289.535,313.86,680.8,40
181,853091.49,5426.07,14120.22,124981.275,1353.095,331.985,695.865,40
182,848267.215,5643.885,14684.03,128924.58,1419.575,348.405,712.31,40
183,843276.47,5844.38,15270.47,133026.42,1486.595,366.055,729.61,40
184,838114.125,6040.92,15866.195,137290.16,1556.25,384.99,747.36,40
185,832786.06,6239.99,16455.68,141719.675,1628.13,404.265,766.2,40
186,827298.28,6429.28,17053.595,146308.845,1700.055,423.735,786.21,40
187,821633.685,6632.77,17636.66,151071.02,1773.5,444.86,807.505,40
188,815833.005,6796.085,18233.535,155993.425,1848.61,465.495,829.845,40
189,809872.52,6984.235,18792.19,161089.665,1921.16,486.975,853.255,40
190,803786.355,7136.805,19352.39,166341.3,1995.99,509.735,877.425,40
191,797561.105,7298.29,19889.57,171743.545,2073.17,531.625,902.695,40
192,791200.88,7460.725,20404.87,177303.125,2147.01,554.095,929.295,40
193,784732.435,7593.0,20899.88,183016.235,2223.71,577.97,956.77,40
194,778161.15,7711.02,21372.18,188867.68,2300.285,602.44,985.245,40
195,771500.635,7826.025,21804.11,194854.44,2375.545,624.82,1014.425,40
196,764766.255,7911.305,22214.55,200965.34,2448.98,648.345,1045.225,40
197,757962.385,7994.98,22580.52,207192.76,2521.08,671.005,1077.27,40
198,751105.475,8062.36,22914.4,213522.235,2589.785,695.25,1110.495,40
199,744205.345,8116.42,23210.705,219944.475,2658.235,720.03,1144.79,40
200,737278.67,8153.86,23462.795,226460.595,2720.54,743.435,1180.105,40
201,730345.225,8160.805,23678.31,233048.085,2783.985,767.385,1216.205,40
202,723411.365,8159.97,23846.3,239696.64,2842.47,789.3,1253.955,40
203,716492.21,8154.145,23950.035,246405.175,2895.85,809.765,1292.82,40
204,709604.845,8116.13,24025.08,253142.645,2948.185,829.705,1333.41,40
205,702769.79,8057.45,24043.975,259906.88,2996.435,850.495,1374.975,40
206,695994.485,7990.75,24014.96,266672.075,3040.79,869.575,1417.365,40
207,689295.77,7902.155,23938.975,273439.505,3073.51,888.945,1461.14,40
208,682660.72,7827.225,23802.245,280192.74,3104.51,908.705,1503.855,40
209,676140.15,7703.58,23635.805,286916.135,3130.77,925.77,1547.79,40
210,669723.725,7577.07,23419.785,293590.805,3155.415,939.895,1593.305,40
211,663419.11,7445.1,23159.025,300210.4,3173.085,953.62,1639.66,40
212,657251.24,7290.205,22854.165,306765.7,3184.77,967.435,1686.485,40
213,651217.17,7134.265,22513.15,313231.105,3190.215,979.315,1734.78,40
214,645322.22,6971.81,22127.825,319614.2,3191.58,989.33,1783.035,40
215,639575.375,6797.645,21722.51,325887.57,3187.315,997.3,1832.285,40
216,633989.88,6609.695,21285.06,332051.55,3177.635,1004.98,1881.2,40
217,628552.575,6433.505,20812.905,338099.525,3160.495,1010.06,1930.935,40
218,623276.16,6247.33,20332.52,344011.56,3135.885,1015.695,1980.85,40
219,618163.43,6057.605,19818.65,349801.3,3110.33,1017.89,2030.795,40
220,613241.485,5834.12,19301.22,355444.07,3079.7,1018.44,2080.965,40
221,608474.525,5646.4,18740.995,360945.885,3044.765,1017.305,2130.125,40
222,603876.14,5452.395,18180.835,366290.41,3006.05,1014.985,2179.185,40
223,599449.64,5247.79,17611.515,371488.125,2963.845,1010.6,2228.485,40
224,595191.085,5050.175,17028.765,376528.89,2917.605,1005.47,2278.01,40
225,591105.18,4847.235,16455.795,381401.425,2865.67,997.515,2327.18,40
226,587183.74,4655.365,15868.755,386116.575,2811.065,988.675,2375.825,40
227,583424.385,4462.58,15281.675,390674.31,2755.175,976.925,2424.95,40
228,579827.595,4269.62,14706.57,395062.015,2695.695,966.485,2472.02,40
229,576381.665,4089.24,14124.19,399296.91,2634.27,953.88,2519.845,40
230,573094.24,3905.18,13560.595,403361.99,2570.02,941.295,2566.68,40
231,569966.855,3716.78,12998.375,407273.27,2506.465,925.705,2612.55,40
232,566972.095,3552.735,12443.35,411024.995,2438.165,910.895,2657.765,40
233,564132.495,3374.65,11907.635,414621.45,2368.785,892.17,2702.815,40
234,561413.5,3226.51,11378.225,418062.375,2298.64,874.45,2746.3,40
235,558833.805,3067.81,10865.98,421357.505,2230.145,855.805,2788.95,40
236,556383.975,2912.48,10365.26,424512.92,2158.565,835.6,2831.2,40
237,554058.23,2767.06,9876.925,427520.745,2088.635,816.05,2872.355,40
238,551855.64,2619.84,9404.99,430392.585,2019.795,795.195,2911.955,40
239,549762.32,2490.22,8941.465,433127.125,1954.135,774.795,2949.94,40
240,547775.95,2363.24,8497.54,435738.57,1881.875,755.705,2987.12,40
241,545897.215,2234.66,8075.88,438220.03,1815.165,732.825,3024.225,40
242,544124.3,2110.565,7666.035,440579.3,1746.45,713.555,3059.795,40
243,542441.265,2002.835,7266.24,442822.31,1681.23,691.525,3094.595,40
244,540853.485,1889.69,6887.745,444953.835,1618.21,668.735,3128.3,40
245,539351.405,1785.895,6523.845,446975.165,1555.31,647.475,3160.905,40
246,537934.76,1686.92,6169.69,448896.125,1493.465,626.34,3192.7,40
247,536594.295,1594.385,5837.47,450713.49,1431.76,604.78,3223.82,40
248,535335.11,1501.575,5527.33,452428.98,1369.885,583.625,3253.495,40
249,534145.935,1414.9,5222.465,454060.325,1310.795,563.325,3282.255,40
250,533023.97,1334.98,4929.81,455604.98,1253.965,543.045,3309.25,40
251,531966.9,1258.495,4651.34,457065.835,1197.5,524.025,3335.905,40
252,530972.555,1184.99,4387.495,458446.945,1142.695,503.775,3361.545,40
253,530032.93,1117.965,4140.125,459746.9,1089.96,484.85,3387.27,40
254,529147.785,1052.545,3904.55,460980.055,1039.195,464.805,3411.065,40
255,528316.455,990.875,3681.645,462142.66,989.33,444.985,3434.05,40
256,527535.145,929.95,3471.935,463240.32,940.165,426.555,3455.93,40
257,526795.9,879.97,3268.09,464276.88,893.97,407.88,3477.31,40
258,526103.395,824.845,3082.8,465250.105,850.8,391.09,3496.965,40
259,525450.665,776.655,2903.815,466171.325,808.065,373.19,3516.285,40
260,524836.26,731.795,2735.39,467037.35,768.565,356.48,3534.16,40
261,524258.785,688.225,2576.395,467855.16,729.17,340.685,3551.58,40
262,523717.265,645.765,2421.62,468629.815,692.245,324.815,3568.475,40
263,523207.18,606.505,2278.715,469356.575,656.555,310.0,3584.47,40
264,522727.57,571.375,2139.97,470043.325,622.87,294.815,3600.075,40
265,522275.68,537.19,2013.95,470687.145,591.125,280.52,3614.39,40
266,521848.74,508.225,1896.64,471291.28,560.52,266.17,3628.425,40
267,521452.2,473.795,1785.585,471862.48,530.695,253.36,3641.885,40
268,521078.09,446.24,1678.44,472398.83,502.56,241.435,3654.405,40
269,520728.78,416.565,1576.705,472906.025,475.42,229.975,3666.53,40
270,520398.09,393.435,1478.2,473384.005,449.855,218.505,3677.91,40
271,520089.82,367.39,1387.22,473834.405,425.725,207.22,3688.22,40
272,519798.625,347.13,1301.365,474254.675,403.195,196.8,3698.21,40
273,519527.715,323.16,1225.03,474648.76,381.415,185.905,3708.015,40
274,519268.285,308.68,1149.63,475019.68,360.22,176.715,3716.79,40
275,519026.6,287.905,1083.365,475369.295,339.43,167.585,3725.82,40
276,518801.035,269.315,1018.505,475698.52,320.26,158.2,3734.165,40
277,518588.025,253.55,955.49,476008.68,302.62,149.455,3742.18,40
278,518389.03,237.4,897.31,476298.745,286.015,142.025,3749.475,40
279,518202.315,222.345,842.43,476571.18,270.465,135.005,3756.26,40
280,518027.075,208.26,791.455,476827.035,254.995,128.045,3763.135,40
281,517862.39,196.485,741.055,477069.3,240.38,120.93,3769.46,40
282,517708.1,184.17,696.09,477295.025,226.93,114.16,3775.525,40
283,517562.67,173.64,652.775,477507.4,213.555,108.63,3781.33,40
284,517426.415,163.08,612.64,477706.855,201.735,102.625,3786.65,40
285,517299.665,151.08,574.99,477894.85,190.45,97.31,3791.655,40
286,517179.88,142.49,538.695,478071.31,179.04,92.175,3796.41,40
287,517067.59,133.935,505.5,478236.42,168.765,86.875,3800.915,40
288,516962.585,124.905,475.065,478391.76,158.585,82.06,3805.04,40
289,516864.61,117.13,444.665,478537.715,149.28,77.675,3808.925,40
290,516771.07,110.635,416.005,478676.125,140.64,72.915,3812.61,40
291,516684.72,103.245,391.105,478803.73,132.21,68.84,3816.15,40
292,516603.585,96.335,367.7,478923.07,124.75,65.06,3819.5,40
293,516526.71,91.55,343.9,479036.845,117.23,61.165,3822.6,40
294,516455.465,84.49,323.835,479142.43,110.755,57.405,3825.62,40
295,516387.52,80.62,303.605,479241.305,104.005,54.365,3828.58,40
296,516323.935,75.875,284.34,479335.5,97.565,51.415,3831.37,40
297,516266.175,68.995,268.07,479422.8,91.9,48.465,3833.595,40
298,516210.77,65.85,250.785,479504.33,86.485,45.845,3835.935,40
299,516158.98,61.31,235.775,479581.495,81.035,43.305,3838.1,40
