Date,S,E,I,R,H,C,D,index
0,999953.0,8.0,38.0,0.0,1.0,0.0,0.0,66
1,999937.83,16.48,33.865,10.36,1.415,0.05,0.0,66
2,999924.35,16.39,37.905,19.415,1.81,0.125,0.005,66
3,999909.77,16.865,41.29,29.735,2.125,0.205,0.01,66
4,999893.415,19.595,43.22,40.97,2.515,0.275,0.01,66
5,999875.905,21.91,45.815,53.105,2.865,0.385,0.015,66
6,999857.305,24.8,48.33,65.64,3.345,0.555,0.025,66
7,999838.38,21.63,56.29,79.315,3.695,0.635,0.055,66
8,999815.65,24.73,59.625,95.115,4.07,0.745,0.065,66
9,999790.93,28.255,63.525,111.8,4.59,0.8,0.1,66
10,999765.76,21.66,77.07,129.395,5.095,0.885,0.135,66
11,999735.185,27.5,79.525,151.12,5.515,0.965,0.19,66
12,999702.785,30.97,86.065,172.785,6.095,1.045,0.255,66
13,999668.315,32.91,93.95,196.57,6.72,1.23,0.305,66
14,999630.45,31.03,106.59,222.855,7.355,1.315,0.405,66
15,999587.365,35.78,114.69,252.155,8.065,1.505,0.44,66
16,999541.28,43.82,119.94,283.89,8.87,1.695,0.505,66
17,999493.12,44.37,133.085,317.34,9.685,1.825,0.575,66
18,999439.335,49.59,143.845,354.02,10.54,1.985,0.685,66
19,999381.075,49.575,161.78,392.99,11.57,2.255,0.755,66
20,999315.495,60.94,169.915,437.67,12.57,2.58,0.83,66
21,999246.84,67.35,183.46,484.98,13.65,2.78,0.94,66
22,999174.07,77.49,193.35,536.2,14.685,3.1,1.105,66
23,999095.935,84.085,209.495,589.79,16.15,3.29,1.255,66
24,999011.645,95.85,222.775,647.195,17.51,3.57,1.455,66
25,998920.955,95.75,249.27,709.445,19.195,3.79,1.595,66
26,998820.35,106.015,268.55,778.26,20.875,4.225,1.725,66
27,998712.45,118.61,286.73,852.975,22.685,4.665,1.885,66
28,998596.615,131.63,308.09,931.875,24.635,5.08,2.075,66
29,998473.22,142.385,332.145,1017.71,26.5,5.715,2.325,66
30,998340.19,147.465,364.62,1110.49,28.3,6.31,2.625,66
31,998192.815,155.77,400.175,1210.515,31.02,6.745,2.96,66
32,998031.9,184.385,417.905,1321.395,33.645,7.48,3.29,66
33,997864.27,183.6,466.165,1437.89,36.465,8.005,3.605,66
34,997678.095,212.08,490.33,1567.35,39.41,8.865,3.87,66
35,997481.91,231.215,526.74,1703.305,43.195,9.3,4.335,66
36,997270.485,237.53,579.99,1850.24,46.795,10.185,4.775,66
37,997037.63,262.5,621.59,2011.405,50.615,10.965,5.295,66
38,996787.88,277.135,678.375,2184.355,54.585,11.72,5.95,66
39,996516.455,303.58,729.985,2371.88,59.115,12.505,6.48,66
40,996224.315,332.99,784.18,2574.32,63.665,13.375,7.155,66
41,995909.62,356.285,850.09,2793.285,68.375,14.51,7.835,66
42,995570.66,367.975,933.45,3029.655,73.87,15.95,8.44,66
43,995196.625,424.825,983.06,3288.81,80.215,17.175,9.29,66
44,994800.99,441.89,1080.89,3561.27,86.355,18.39,10.215,66
45,994369.475,478.675,1165.485,3861.915,93.235,20.135,11.08,66
46,993902.825,517.09,1259.775,4185.675,100.61,21.955,12.07,66
47,993398.615,550.96,1369.935,4535.275,108.52,23.635,13.06,66
48,992852.74,608.275,1467.455,4914.125,117.66,25.43,14.315,66
49,992268.145,645.825,1595.665,5319.72,127.395,27.72,15.53,66
50,991632.825,696.63,1724.15,5762.1,137.565,29.885,16.845,66
51,990943.96,741.735,1874.685,6240.455,148.745,32.06,18.36,66
52,990197.51,802.85,2023.77,6760.725,160.575,34.845,19.725,66
53,989388.1,884.54,2177.415,7317.525,173.27,37.61,21.54,66
54,988522.18,982.835,2322.795,7922.01,186.165,40.52,23.495,66
