Date,S,E,I,R,H,C,D,index
0,999953.0,8.0,38.0,0.0,1.0,0.0,0.0,58
1,999937.81,16.465,33.94,10.29,1.435,0.06,0.0,58
2,999923.89,16.785,37.81,19.73,1.68,0.105,0.0,58
3,999908.62,17.835,41.215,30.08,2.07,0.18,0.0,58
4,999891.79,20.415,43.79,41.285,2.465,0.255,0.0,58
5,999874.415,21.905,47.305,53.14,2.87,0.36,0.005,58
6,999855.205,25.435,49.55,66.045,3.32,0.42,0.025,58
7,999835.26,22.75,58.185,79.56,3.68,0.5,0.065,58
8,999812.38,25.355,61.595,95.745,4.205,0.65,0.07,58
9,999787.49,28.665,66.045,112.26,4.645,0.79,0.105,58
10,999760.525,23.935,78.38,131.095,4.995,0.945,0.125,58
11,999729.39,29.595,81.12,153.08,5.64,1.0,0.175,58
12,999696.795,32.27,87.915,175.4,6.305,1.085,0.23,58
13,999661.89,34.2,96.565,199.015,6.77,1.255,0.305,58
14,999622.91,33.095,109.25,225.37,7.605,1.4,0.37,58
15,999579.0,37.87,117.21,255.725,8.215,1.535,0.445,58
16,999532.545,45.55,122.7,287.835,9.12,1.75,0.5,58
17,999483.4,46.655,135.855,321.585,9.995,1.96,0.55,58
18,999429.11,51.745,146.615,358.745,10.94,2.19,0.655,58
19,999370.63,51.3,163.985,399.06,11.74,2.54,0.745,58
20,999305.19,61.885,171.36,445.11,12.9,2.67,0.885,58
21,999236.77,67.875,184.52,492.87,13.885,3.045,1.035,58
22,999162.75,79.275,194.465,543.945,15.2,3.175,1.19,58
23,999084.13,85.58,211.715,597.38,16.28,3.6,1.315,58
24,998998.895,97.42,224.79,655.995,17.53,3.87,1.5,58
25,998907.645,96.85,252.52,718.07,19.045,4.25,1.62,58
26,998804.925,108.945,271.365,787.765,20.675,4.505,1.82,58
27,998697.125,120.245,290.3,863.005,22.48,4.77,2.075,58
28,998579.87,134.15,310.9,943.315,24.27,5.22,2.275,58
29,998455.495,144.34,336.875,1028.9,26.215,5.705,2.47,58
30,998319.745,151.955,369.005,1121.855,28.645,6.005,2.79,58
31,998171.785,159.34,403.965,1224.21,31.01,6.66,3.03,58
32,998010.15,187.14,421.775,1336.475,33.81,7.325,3.325,58
33,997840.475,187.795,470.005,1453.585,36.5,7.925,3.715,58
34,997651.425,217.475,495.43,1583.525,39.49,8.54,4.115,58
35,997452.89,237.375,532.68,1720.765,42.625,9.095,4.57,58
36,997238.17,244.635,589.01,1867.465,45.865,9.81,5.045,58
37,997002.145,269.895,631.46,2030.73,49.5,10.68,5.59,58
38,996747.17,287.615,689.095,2204.71,53.965,11.365,6.08,58
39,996468.35,316.85,741.85,2395.38,58.555,12.335,6.68,58
40,996170.75,345.315,798.655,2601.515,63.15,13.38,7.235,58
41,995851.44,367.5,867.58,2822.655,68.35,14.65,7.825,58
42,995505.185,382.23,952.735,3061.65,73.94,15.705,8.555,58
43,995122.74,441.305,1002.675,3326.86,80.165,16.865,9.39,58
44,994720.83,457.87,1100.925,3605.125,86.745,18.375,10.13,58
45,994284.085,491.165,1189.22,3910.365,94.215,19.89,11.06,58
46,993809.275,533.28,1281.985,4240.045,101.79,21.58,12.045,58
47,993297.375,567.57,1393.97,4594.805,109.73,23.51,13.04,58
48,992742.665,627.125,1490.13,4982.485,118.025,25.35,14.22,58
49,992146.56,668.55,1621.025,5394.04,126.885,27.465,15.475,58
50,991503.775,717.745,1752.855,5842.345,136.985,29.375,16.92,58
51,990807.135,762.59,1902.385,6329.875,147.74,31.84,18.435,58
52,990050.24,827.215,2051.905,6856.67,159.775,34.21,19.985,58
53,989228.75,910.84,2204.275,7423.895,173.96,36.705,21.575,58
54,988352.475,1009.335,2352.34,8034.26,188.165,40.01,23.415,58
55,987420.07,1055.42,2567.14,8685.89,203.245,42.925,25.31,58
56,986400.525,1151.825,2755.885,9397.57,220.005,46.91,27.28,58
57,985310.085,1223.03,2986.995,10162.625,236.775,50.945,29.545,58
58,984130.995,1320.905,3214.015,10990.49,256.61,54.965,32.02,58
59,982863.66,1410.505,3473.74,11880.41,277.105,60.07,34.51,58
