Date,S,E,I,R,H,C,D,index
0,999953.0,8.0,38.0,0.0,1.0,0.0,0.0,40
1,999937.765,16.65,33.58,10.385,1.59,0.03,0.0,40
2,999924.365,16.075,37.76,19.715,2.005,0.08,0.0,40
3,999909.645,16.78,40.835,30.26,2.305,0.175,0.0,40
4,999893.41,19.465,42.87,41.275,2.72,0.245,0.015,40
5,999876.215,21.6,45.235,53.535,3.03,0.355,0.03,40
6,999858.39,24.11,47.31,66.35,3.36,0.415,0.065,40
7,999839.635,21.05,55.7,79.265,3.735,0.54,0.075,40
8,999817.555,23.745,59.175,94.68,4.185,0.575,0.085,40
9,999793.185,27.25,62.7,111.405,4.655,0.68,0.125,40
10,999767.625,21.64,75.975,128.665,5.105,0.845,0.145,40
11,999737.055,27.495,79.075,149.555,5.665,0.975,0.18,40
12,999705.535,29.805,85.705,171.17,6.39,1.2,0.195,40
13,999671.145,32.175,93.26,194.845,6.995,1.34,0.24,40
14,999633.535,30.58,105.605,220.74,7.735,1.47,0.335,40
15,999591.66,34.185,113.975,249.725,8.435,1.64,0.38,40
16,999545.775,42.76,118.5,281.52,9.22,1.79,0.435,40
17,999498.275,43.105,132.485,313.6,9.93,2.1,0.505,40
18,999445.145,48.27,142.77,349.975,11.01,2.22,0.61,40
19,999389.15,46.535,160.395,389.05,11.68,2.48,0.71,40
20,999325.06,57.84,167.14,433.695,12.68,2.765,0.82,40
21,999257.695,64.595,179.24,480.765,13.95,2.795,0.96,40
22,999185.155,76.21,189.435,530.04,15.075,2.985,1.1,40
23,999108.775,81.69,206.065,582.65,16.365,3.16,1.295,40
24,999026.4,92.945,218.48,639.845,17.295,3.545,1.49,40
25,998939.53,90.35,245.3,700.645,18.62,3.875,1.68,40
26,998840.72,101.8,262.36,769.075,20.02,4.12,1.905,40
27,998736.135,113.15,280.915,841.39,21.8,4.5,2.11,40
28,998624.38,125.475,299.4,919.6,23.985,4.82,2.34,40
29,998504.73,135.88,323.57,1002.13,25.795,5.265,2.63,40
30,998373.975,142.67,354.775,1091.8,28.065,5.75,2.965,40
31,998231.82,148.44,389.86,1189.945,30.345,6.365,3.225,40
32,998075.08,177.74,405.155,1298.765,32.85,6.875,3.535,40
33,997912.5,176.11,454.93,1409.915,35.155,7.525,3.865,40
34,997731.83,203.82,477.045,1536.72,38.04,8.33,4.215,40
35,997541.38,221.995,513.305,1668.625,41.085,9.02,4.59,40
36,997335.805,227.66,565.955,1811.115,44.465,9.97,5.03,40
37,997108.285,252.35,608.93,1966.235,47.865,10.88,5.455,40
38,996864.35,267.86,665.49,2133.02,51.57,11.73,5.98,40
39,996600.61,291.925,715.04,2317.39,55.905,12.53,6.6,40
40,996313.05,323.03,767.795,2515.025,60.505,13.36,7.235,40
41,996004.855,344.56,834.355,2728.955,65.505,13.835,7.935,40
42,995669.27,359.355,915.91,2960.53,71.11,15.155,8.67,40
43,995303.585,413.08,966.58,3214.665,76.56,16.205,9.325,40
44,994917.39,428.485,1061.465,3482.015,83.09,17.37,10.185,40
45,994491.14,466.525,1145.685,3777.155,89.775,18.695,11.025,40
46,994032.225,503.25,1240.22,4095.055,97.21,20.105,11.935,40
47,993537.755,534.52,1348.78,4438.995,104.85,22.12,12.98,40
48,992999.755,591.75,1442.315,4814.235,113.95,23.935,14.06,40
49,992427.28,625.685,1570.355,5211.76,123.885,25.86,15.175,40
50,991799.555,679.235,1695.39,5647.38,134.315,27.675,16.45,40
