Date,S,E,I,R,H,C,D,index
0,999953.0,8.0,38.0,0.0,1.0,0.0,0.0,23
1,999937.585,16.785,33.925,10.195,1.5,0.01,0.0,23
2,999924.08,16.115,38.43,19.47,1.84,0.065,0.0,23
3,999908.625,17.355,41.95,29.73,2.18,0.155,0.005,23
4,999892.245,19.725,43.97,41.185,2.645,0.215,0.015,23
5,999874.26,22.6,46.74,53.005,3.03,0.34,0.025,23
6,999855.465,25.46,49.4,65.86,3.335,0.425,0.055,23
7,999835.35,22.925,58.23,79.165,3.695,0.56,0.075,23
8,999811.98,26.04,61.925,95.115,4.155,0.69,0.095,23
9,999787.1,28.83,66.31,112.225,4.605,0.805,0.125,23
10,999760.425,23.635,79.16,130.555,5.14,0.9,0.185,23
11,999729.01,29.63,82.105,152.27,5.735,1.01,0.24,23
12,999696.25,32.39,88.295,175.34,6.275,1.16,0.29,23
13,999660.51,35.29,96.265,199.39,6.755,1.435,0.355,23
14,999621.685,33.695,108.76,226.345,7.605,1.495,0.415,23
15,999578.045,37.99,117.235,256.145,8.475,1.585,0.525,23
16,999531.1,46.13,122.86,288.335,9.265,1.685,0.625,23
17,999481.475,47.43,136.64,321.985,9.955,1.81,0.705,23
18,999425.96,53.275,148.025,359.09,10.855,2.025,0.77,23
19,999366.515,53.265,165.44,399.67,11.975,2.255,0.88,23
20,999299.27,65.13,173.07,445.715,13.31,2.55,0.955,23
21,999228.525,72.105,187.84,493.05,14.515,2.885,1.08,23
22,999153.795,82.375,198.175,545.67,15.63,3.125,1.23,23
23,999075.45,87.215,215.515,600.025,16.935,3.495,1.365,23
24,998989.97,99.005,228.17,658.91,18.57,3.83,1.545,23
25,998899.925,97.08,255.41,721.65,20.045,4.21,1.68,23
26,998798.045,108.92,272.665,792.135,21.74,4.595,1.9,23
27,998689.46,120.735,291.31,867.925,23.545,4.885,2.14,23
28,998574.26,132.64,311.35,948.785,25.24,5.32,2.405,23
29,998449.195,145.02,335.02,1035.035,27.115,5.94,2.675,23
30,998315.035,150.715,368.035,1127.98,28.915,6.38,2.94,23
31,998166.615,159.505,402.495,1230.125,31.1,6.905,3.255,23
32,998005.255,187.23,421.285,1341.54,33.715,7.395,3.58,23
33,997837.005,186.3,470.085,1458.32,36.495,7.875,3.92,23
34,997647.635,217.21,493.375,1589.77,39.2,8.555,4.255,23
35,997450.895,234.74,531.91,1726.255,42.525,8.99,4.685,23
36,997236.905,242.295,587.76,1872.39,45.865,9.66,5.125,23
37,997001.2,268.415,628.785,2036.21,49.19,10.6,5.6,23
38,996751.805,280.81,686.455,2210.23,53.36,11.26,6.08,23
39,996477.41,309.335,735.77,2400.895,57.995,11.9,6.695,23
40,996181.54,340.475,788.24,2606.225,63.275,12.925,7.32,23
41,995866.135,361.275,858.74,2823.955,67.525,14.455,7.915,23
42,995522.025,377.54,939.805,3063.51,73.07,15.47,8.58,23
43,995146.795,430.965,992.62,3323.635,79.985,16.62,9.38,23
44,994750.725,446.815,1090.02,3598.345,85.79,18.095,10.21,23
45,994315.475,485.4,1175.51,3899.905,93.16,19.35,11.2,23
46,993846.44,523.73,1269.825,4226.23,100.385,21.22,12.17,23
47,993340.15,558.89,1377.23,4579.285,108.555,22.775,13.115,23
48,992791.885,615.52,1475.165,4961.295,117.09,24.765,14.28,23
49,992204.565,654.575,1601.215,5371.82,125.785,26.63,15.41,23
50,991568.745,703.945,1730.425,5816.055,135.465,28.755,16.61,23
51,990880.08,748.08,1879.93,6295.79,146.85,31.28,17.99,23
52,990132.955,811.23,2026.77,6817.225,158.385,33.955,19.48,23
53,989325.815,889.27,2175.035,7380.945,170.75,36.975,21.21,23
54,988458.455,988.185,2322.48,7983.885,184.18,39.81,23.005,23
55,987537.675,1031.685,2537.305,8626.37,198.915,43.06,24.99,23
56,986532.01,1124.925,2724.32,9329.99,214.845,47.01,26.9,23
57,985450.84,1198.67,2953.395,10084.91,232.455,50.65,29.08,23
58,984281.66,1299.425,3179.02,10903.1,250.455,54.66,31.68,23
59,983023.28,1391.545,3436.27,11784.96,271.14,58.295,34.51,23
60,981670.23,1511.595,3690.61,12734.64,292.68,63.01,37.235,23
61,980215.88,1628.335,3976.205,13754.905,316.495,67.695,40.485,23
62,978651.155,1729.505,4305.475,14855.175,341.44,73.43,43.82,23
63,976959.915,1867.55,4628.22,16048.1,369.22,79.695,47.3,23
64,975144.3,2043.215,4943.28,17332.78,399.245,85.995,51.185,23
65,973208.78,2165.19,5342.285,18705.05,430.23,93.1,55.365,23
66,971116.37,2342.795,5726.12,20191.09,463.29,100.455,59.88,23
67,968878.715,2497.7,6168.35,21783.32,498.585,108.61,64.72,23
68,966484.225,2677.195,6620.505,23493.23,536.81,118.13,69.905,23
69,963921.545,2884.71,7083.63,25330.025,577.82,126.455,75.815,23
70,961181.215,3086.755,7597.435,27294.37,622.28,136.105,81.84,23
71,958244.67,3402.785,8046.525,29402.475,668.645,146.445,88.455,23
72,955148.055,3608.085,8641.715,31632.05,717.105,157.27,95.72,23
73,954723.665,967.245,9232.095,34034.47,768.935,170.17,103.42,23
74,954268.33,601.78,7415.78,36595.455,824.355,182.685,111.615,23
75,953907.365,451.715,5804.62,38672.31,846.895,196.695,120.4,23
76,953622.765,352.27,4526.355,40313.48,845.925,209.33,129.875,23
77,953401.59,274.1,3525.92,41613.615,825.255,219.1,140.42,23
78,953227.525,215.645,2750.3,42635.79,793.17,226.335,151.235,23
79,953093.07,166.36,2146.67,43447.47,751.485,232.41,162.535,23
80,952987.75,130.115,1676.51,44090.835,706.125,234.815,173.85,23
81,952905.975,101.685,1307.82,44606.145,658.32,234.82,185.235,23
82,952841.77,79.275,1020.445,45019.425,610.675,231.76,196.65,23
83,952791.66,62.23,796.955,45350.185,564.305,226.555,208.11,23
84,952752.775,48.665,622.14,45618.9,517.27,221.35,218.9,23
85,952721.825,38.035,485.79,45837.115,473.95,213.265,230.02,23
86,952698.29,29.36,379.125,46015.2,433.17,204.79,240.065,23
87,952679.275,23.4,295.225,46161.515,394.715,196.055,249.815,23
88,952665.03,17.65,231.175,46282.315,358.42,185.6,259.81,23
89,952653.75,14.015,180.835,46381.595,325.755,175.48,268.57,23
90,952644.48,11.425,141.125,46465.85,294.44,165.545,277.135,23
91,952637.31,8.975,111.14,46536.59,266.77,153.845,285.37,23
92,952631.49,7.02,86.775,46597.07,241.165,143.3,293.18,23
93,952627.115,5.395,67.465,46648.6,218.14,133.135,300.15,23
94,952623.93,3.93,53.07,46691.57,196.835,123.835,306.83,23
95,952621.24,3.31,41.095,46729.045,177.525,114.94,312.845,23
96,952619.22,2.545,32.285,46761.335,160.045,105.93,318.64,23
97,952617.59,1.97,25.2,46789.675,144.175,97.7,323.69,23
98,952616.41,1.495,19.575,46813.73,129.84,90.435,328.515,23
99,952615.41,1.175,15.215,46834.99,116.885,83.295,333.03,23
100,952614.64,0.915,11.965,46853.57,105.62,76.26,337.03,23
101,952614.03,0.735,9.39,46870.025,95.305,69.72,340.795,23
102,952613.54,0.6,7.445,46884.835,85.745,63.74,344.095,23
103,952612.875,0.725,5.9,46898.17,77.255,58.085,346.99,23
104,952612.45,0.535,5.0,46909.5,69.875,52.785,349.855,23
105,952612.01,0.52,4.05,46920.025,62.875,48.09,352.43,23
106,952611.805,0.26,3.52,46929.175,56.75,43.755,354.735,23
107,952611.58,0.27,2.705,46937.805,51.06,39.575,357.005,23
108,952611.445,0.175,2.225,46945.06,46.0,36.235,358.86,23
109,952611.34,0.145,1.715,46951.99,40.98,33.015,360.815,23
110,952611.195,0.165,1.32,46958.005,36.86,30.04,362.415,23
111,952611.11,0.105,1.135,46963.52,33.04,27.195,363.895,23
112,952611.03,0.09,0.875,46968.395,29.77,24.64,365.2,23
113,952610.875,0.18,0.675,46972.87,26.98,22.165,366.255,23
114,952610.75,0.165,0.625,46976.65,24.115,20.28,367.415,23
115,952610.625,0.145,0.59,46980.42,21.635,18.11,368.475,23
116,952610.515,0.125,0.58,46983.39,19.525,16.375,369.49,23
117,952610.425,0.1,0.58,46986.2,17.705,14.715,370.275,23
118,952610.315,0.125,0.465,46988.84,15.88,13.31,371.065,23
119,952610.135,0.185,0.49,46991.095,14.195,12.115,371.785,23
120,952609.98,0.19,0.46,46993.29,12.85,10.88,372.35,23
121,952609.815,0.18,0.51,46995.205,11.495,9.97,372.825,23
122,952609.665,0.195,0.515,46996.91,10.36,9.115,373.24,23
123,952609.485,0.245,0.455,46998.56,9.21,8.29,373.755,23
124,952609.335,0.195,0.5,47000.125,8.235,7.49,374.12,23
125,952609.145,0.22,0.495,47001.405,7.44,6.88,374.415,23
126,952608.94,0.25,0.53,47002.59,6.715,6.18,374.795,23
127,952608.71,0.275,0.55,47003.845,6.01,5.5,375.11,23
128,952608.525,0.255,0.595,47005.02,5.37,4.87,375.365,23
129,952608.305,0.28,0.63,47005.935,4.8,4.475,375.575,23
130,952608.025,0.305,0.705,47006.825,4.255,4.11,375.775,23
131,952607.785,0.3,0.78,47007.735,3.77,3.69,375.94,23
132,952607.405,0.42,0.835,47008.55,3.37,3.355,376.065,23
133,952607.06,0.395,0.935,47009.34,3.095,2.955,376.22,23
134,952606.765,0.385,0.985,47010.05,2.885,2.595,376.335,23
135,952606.315,0.505,0.955,47010.79,2.64,2.265,376.53,23
136,952605.84,0.585,1.095,47011.465,2.34,1.985,376.69,23
137,952605.41,0.535,1.245,47012.11,2.075,1.845,376.78,23
138,952604.91,0.565,1.43,47012.72,1.9,1.63,376.845,23
139,952604.265,0.695,1.5,47013.385,1.815,1.445,376.895,23
140,952603.71,0.675,1.65,47014.07,1.625,1.31,376.96,23
141,952603.065,0.735,1.745,47014.77,1.525,1.15,377.01,23
142,952602.35,0.84,1.83,47015.435,1.405,1.04,377.1,23
143,952601.6,0.84,1.98,47016.18,1.26,0.99,377.15,23
144,952600.825,0.935,2.08,47016.86,1.175,0.94,377.185,23
145,952600.005,0.985,2.195,47017.645,1.095,0.83,377.245,23
146,952599.195,0.96,2.385,47018.445,1.0,0.74,377.275,23
147,952598.34,0.995,2.445,47019.285,0.955,0.69,377.29,23
148,952597.255,1.225,2.63,47020.02,0.905,0.625,377.34,23
149,952596.355,1.08,2.935,47020.825,0.84,0.595,377.37,23
150,952595.14,1.36,3.06,47021.695,0.805,0.54,377.4,23
151,952593.985,1.31,3.4,47022.59,0.79,0.485,377.44,23
152,952592.74,1.495,3.565,47023.445,0.84,0.455,377.46,23
153,952591.545,1.415,3.77,47024.485,0.885,0.415,377.485,23
154,952590.04,1.745,3.9,47025.57,0.85,0.37,377.525,23
155,952588.545,1.83,4.265,47026.63,0.835,0.35,377.545,23
156,952587.15,1.695,4.585,47027.875,0.81,0.32,377.565,23
157,952585.335,2.11,4.615,47029.245,0.795,0.325,377.575,23
158,952583.81,1.835,5.125,47030.545,0.77,0.33,377.585,23
159,952581.84,2.255,5.11,47032.09,0.785,0.315,377.605,23
160,952580.01,2.14,5.54,47033.64,0.74,0.31,377.62,23
161,952577.805,2.595,5.68,47035.255,0.765,0.255,377.645,23
162,952575.7,2.465,6.295,47036.855,0.795,0.235,377.655,23
163,952573.28,2.78,6.75,47038.49,0.795,0.23,377.675,23
164,952570.72,2.975,7.055,47040.495,0.83,0.245,377.68,23
165,952568.215,2.98,7.805,47042.2,0.815,0.285,377.7,23
166,952565.13,3.445,8.335,47044.24,0.865,0.265,377.72,23
167,952561.965,3.72,8.76,47046.665,0.86,0.305,377.725,23
168,952558.565,4.045,9.37,47049.095,0.915,0.285,377.725,23
169,952555.085,4.145,9.975,47051.745,1.01,0.315,377.725,23
170,952551.22,4.49,10.555,47054.62,1.065,0.31,377.74,23
171,952547.19,4.6,11.45,47057.575,1.105,0.325,377.755,23
172,952542.695,5.21,12.255,47060.575,1.17,0.335,377.76,23
173,952537.95,5.585,13.205,47063.865,1.24,0.375,377.78,23
174,952533.025,5.725,14.26,47067.495,1.325,0.38,377.79,23
175,952527.71,6.145,15.2,47071.325,1.42,0.4,377.8,23
176,952522.02,6.53,16.09,47075.575,1.53,0.435,377.82,23
177,952515.945,7.03,17.225,47079.935,1.585,0.445,377.835,23
178,952508.89,8.065,18.415,47084.645,1.67,0.455,377.86,23
179,952501.935,8.16,19.97,47089.87,1.74,0.455,377.87,23
180,952494.475,8.7,20.985,47095.675,1.825,0.455,377.885,23
181,952486.49,9.165,22.55,47101.505,1.94,0.445,377.905,23
182,952478.03,9.855,23.85,47107.775,2.11,0.465,377.915,23
183,952468.88,10.575,25.35,47114.415,2.31,0.52,377.95,23
184,952459.805,10.655,27.225,47121.36,2.43,0.54,377.985,23
185,952449.365,12.05,28.435,47128.995,2.575,0.565,378.015,23
186,952438.47,12.665,30.59,47136.935,2.7,0.61,378.03,23
187,952426.68,13.87,32.78,47145.06,2.885,0.665,378.06,23
188,952414.095,14.72,35.42,47153.995,3.01,0.675,378.085,23
189,952400.515,15.785,37.695,47163.98,3.22,0.675,378.13,23
190,952385.81,17.215,40.22,47174.41,3.37,0.795,378.18,23
191,952370.335,18.11,43.5,47185.34,3.65,0.83,378.235,23
192,952353.935,19.195,46.42,47197.39,3.89,0.88,378.29,23
193,952336.8,20.09,49.6,47210.07,4.135,0.975,378.33,23
194,952318.1,21.795,52.67,47223.595,4.47,0.98,378.39,23
195,952298.185,23.415,55.71,47238.4,4.755,1.1,378.435,23
196,952276.66,24.995,59.385,47254.27,5.005,1.195,378.49,23
197,952253.855,26.67,63.565,47270.7,5.335,1.315,378.56,23
198,952229.93,27.71,68.165,47288.58,5.59,1.405,378.62,23
199,952204.4,29.615,72.54,47307.255,6.04,1.455,378.695,23
200,952176.825,32.08,77.02,47327.18,6.59,1.545,378.76,23
201,952148.155,33.51,82.155,47348.815,6.885,1.635,378.845,23
202,952117.3,36.01,86.415,47372.215,7.43,1.72,378.91,23
203,952084.19,38.46,92.16,47396.4,7.93,1.88,378.98,23
204,952050.08,40.115,98.055,47422.355,8.24,2.065,379.09,23
205,952013.78,42.64,103.555,47449.95,8.705,2.15,379.22,23
206,951974.34,45.92,109.975,47478.935,9.27,2.245,379.315,23
207,951933.0,48.4,116.83,47509.82,10.12,2.385,379.445,23
208,951888.745,51.86,123.505,47543.17,10.59,2.56,379.57,23
209,951842.71,53.86,132.455,47577.3,11.225,2.745,379.705,23
210,951792.18,58.73,140.36,47613.93,12.13,2.795,379.875,23
211,951738.95,61.9,150.09,47653.055,13.025,2.995,379.985,23
212,951681.91,66.65,159.83,47694.5,13.765,3.215,380.13,23
213,951621.53,70.715,169.645,47739.62,14.74,3.5,380.25,23
214,951557.21,74.82,180.74,47787.405,15.82,3.6,380.405,23
215,951489.36,79.395,192.52,47837.565,16.85,3.765,380.545,23
216,951416.69,84.65,204.9,47890.95,17.97,4.1,380.74,23
217,951339.815,89.655,218.605,47947.475,19.095,4.34,381.015,23
218,951256.595,96.785,232.06,48008.015,20.71,4.56,381.275,23
219,951169.185,102.16,246.805,48073.54,21.835,4.955,381.52,23
220,951076.9,107.925,263.59,48141.34,23.22,5.345,381.68,23
221,950978.225,114.73,280.495,48214.385,24.575,5.625,381.965,23
222,950872.44,123.325,298.31,48291.475,26.185,6.035,382.23,23
223,950760.765,130.345,317.625,48374.585,27.71,6.41,382.56,23
224,950642.755,137.9,337.415,48462.535,29.69,6.785,382.92,23
225,950517.04,146.69,358.395,48555.615,31.775,7.27,383.215,23
226,950384.505,154.895,381.805,48653.71,33.725,7.83,383.53,23
227,950242.825,164.915,405.325,48758.755,35.88,8.41,383.89,23
228,950092.77,174.945,430.325,48871.11,37.745,8.79,384.315,23
229,949933.635,185.01,455.92,48991.005,40.35,9.41,384.67,23
230,949764.345,197.5,482.08,49118.04,43.0,9.875,385.16,23
231,949586.385,207.69,512.895,49251.37,45.61,10.435,385.615,23
232,949397.0,220.8,542.065,49394.345,48.535,11.145,386.11,23
233,949198.37,232.685,573.66,49545.295,51.52,11.845,386.625,23
234,948986.96,246.75,606.9,49704.995,54.555,12.555,387.285,23
235,948766.975,257.05,644.02,49872.635,57.915,13.515,387.89,23
236,948533.585,271.875,677.685,50052.235,61.67,14.385,388.565,23
237,948288.41,287.085,713.255,50241.545,65.135,15.275,389.295,23
238,948031.125,301.485,751.94,50440.56,68.735,16.085,390.07,23
239,947760.27,316.29,792.81,50650.205,72.645,16.915,390.865,23
240,947476.08,332.03,832.285,50872.835,76.83,18.265,391.675,23
241,947178.365,347.85,876.59,51104.735,80.365,19.505,392.59,23
242,946865.11,365.805,922.23,51348.015,84.835,20.375,393.63,23
243,946536.985,383.35,968.835,51605.355,89.14,21.735,394.6,23
244,946195.5,399.01,1019.56,51872.815,94.58,22.87,395.665,23
245,945835.775,420.69,1065.665,52157.24,99.885,23.765,396.98,23
246,945463.22,436.43,1118.97,52453.15,104.86,25.19,398.18,23
247,945068.105,461.04,1169.405,52765.12,110.565,26.365,399.4,23
248,944661.47,475.78,1226.025,53091.985,116.27,27.895,400.575,23
249,944237.36,495.985,1278.555,53433.995,122.445,29.87,401.79,23
250,943796.475,515.48,1335.375,53790.03,128.005,31.435,403.2,23
251,943337.13,537.005,1389.54,54163.985,134.815,32.935,404.59,23
252,942862.885,555.31,1450.37,54549.52,140.87,34.935,406.11,23
253,942371.49,575.15,1506.94,54954.36,147.845,36.365,407.85,23
254,941858.99,600.365,1560.705,55377.3,154.87,38.155,409.615,23
255,941334.385,614.79,1623.98,55814.36,161.425,39.905,411.155,23
256,940791.3,636.365,1681.435,56266.845,168.665,42.355,413.035,23
257,940232.66,654.93,1741.76,56735.7,175.465,44.24,415.245,23
258,939653.41,677.165,1800.5,57221.73,183.24,46.515,417.44,23
259,939058.185,698.12,1860.525,57724.26,190.57,48.6,419.74,23
260,938448.78,714.645,1922.575,58243.575,197.45,50.815,422.16,23
261,937823.845,733.075,1979.36,58781.01,205.52,52.56,424.63,23
262,937183.07,750.125,2036.26,59335.55,212.87,55.07,427.055,23
263,936525.22,770.96,2093.335,59902.06,221.67,56.865,429.89,23
264,935856.735,785.165,2148.655,60488.73,228.71,59.29,432.715,23
265,935173.0,802.09,2198.825,61092.64,235.905,62.015,435.525,23
266,934476.68,817.415,2251.03,61707.935,244.27,63.95,438.72,23
267,933769.75,830.025,2301.23,62339.245,251.58,66.25,441.92,23
268,933051.42,843.475,2348.255,62983.345,259.07,69.225,445.21,23
269,932319.33,858.915,2395.125,63639.01,267.355,71.81,448.455,23
