Date,S,E,I,R,H,C,D,index
0,999953.0,8.0,38.0,0.0,1.0,0.0,0.0,33
1,999938.065,16.2,34.08,10.14,1.45,0.065,0.0,33
2,999924.615,16.055,37.89,19.49,1.79,0.155,0.005,33
3,999908.93,17.735,41.125,29.72,2.255,0.22,0.015,33
4,999892.32,20.195,43.395,41.185,2.61,0.28,0.015,33
5,999874.81,22.29,46.485,52.96,3.015,0.41,0.03,33
6,999856.115,25.21,49.08,65.755,3.325,0.465,0.05,33
7,999836.665,22.38,57.73,78.94,3.62,0.61,0.055,33
8,999813.145,25.7,61.23,95.09,4.06,0.69,0.085,33
9,999788.62,28.24,65.6,112.07,4.635,0.735,0.1,33
10,999761.455,23.82,78.83,129.89,4.94,0.935,0.13,33
11,999730.04,29.715,81.795,151.73,5.535,1.015,0.17,33
12,999697.305,32.46,87.715,175.065,6.085,1.14,0.23,33
13,999661.885,34.98,95.025,199.83,6.735,1.26,0.285,33
14,999623.385,33.11,108.465,225.905,7.415,1.39,0.33,33
15,999579.66,37.825,116.995,255.455,8.145,1.53,0.39,33
16,999532.97,45.61,122.65,287.535,9.055,1.72,0.46,33
17,999484.55,45.68,135.92,321.575,9.825,1.91,0.54,33
18,999429.075,52.385,146.535,358.665,10.575,2.15,0.615,33
19,999369.475,52.605,164.51,398.7,11.61,2.37,0.73,33
20,999304.265,62.435,173.495,443.635,12.73,2.555,0.885,33
21,999235.055,69.165,186.255,491.47,14.195,2.87,0.99,33
22,999159.52,81.805,196.22,543.04,15.29,3.035,1.09,33
23,999081.145,86.78,213.615,597.15,16.735,3.36,1.215,33
24,998995.615,98.99,224.905,657.025,18.34,3.735,1.39,33
25,998904.97,97.675,252.41,719.49,19.84,4.065,1.55,33
26,998804.2,107.515,271.46,789.125,21.67,4.275,1.755,33
27,998696.83,118.99,290.515,863.47,23.55,4.67,1.975,33
28,998579.545,133.565,310.77,943.49,25.435,4.96,2.235,33
29,998454.485,145.085,335.525,1029.795,27.155,5.445,2.51,33
30,998319.02,152.005,366.715,1124.04,29.42,6.055,2.745,33
31,998170.86,159.245,403.315,1225.14,31.645,6.79,3.005,33
32,998008.185,188.725,419.775,1338.275,34.455,7.23,3.355,33
33,997839.105,187.36,469.92,1455.015,36.98,7.91,3.71,33
34,997653.075,214.415,493.97,1585.665,40.245,8.53,4.1,33
35,997455.425,234.68,530.2,1722.585,43.38,9.235,4.495,33
36,997243.975,239.695,586.17,1868.495,46.77,9.945,4.95,33
37,997008.245,267.51,626.27,2031.315,50.435,10.7,5.525,33
38,996758.68,280.465,684.26,2204.69,54.495,11.375,6.035,33
39,996484.295,308.17,734.9,2394.74,58.915,12.295,6.685,33
40,996192.075,335.855,788.445,2599.46,63.6,13.305,7.26,33
41,995877.095,358.915,855.33,2817.32,68.96,14.45,7.93,33
42,995534.635,373.635,937.975,3055.78,73.68,15.605,8.69,33
43,995159.235,428.775,990.355,3315.345,79.715,17.12,9.455,33
44,994764.98,443.315,1087.005,3590.065,85.825,18.605,10.205,33
