Date,S,E,I,R,H,C,D,index
0,999953.0,8.0,38.0,0.0,1.0,0.0,0.0,96
1,999937.68,16.515,33.86,10.5,1.39,0.055,0.0,96
2,999924.14,16.265,37.9,19.785,1.79,0.12,0.0,96
3,999908.86,17.47,41.5,29.815,2.185,0.165,0.005,96
4,999892.595,19.81,43.53,41.19,2.63,0.23,0.015,96
5,999875.01,21.97,46.23,53.455,2.975,0.345,0.015,96
6,999856.605,24.74,48.725,66.12,3.36,0.4,0.05,96
7,999837.065,22.13,56.795,79.675,3.77,0.49,0.075,96
8,999814.0,25.29,60.085,95.72,4.18,0.61,0.115,96
9,999789.935,27.815,64.36,112.285,4.77,0.685,0.15,96
10,999764.33,21.965,77.635,129.875,5.145,0.87,0.18,96
11,999733.685,27.93,80.425,150.985,5.74,1.005,0.23,96
12,999701.075,31.405,86.335,173.385,6.395,1.11,0.295,96
13,999666.11,33.885,93.675,197.87,6.89,1.21,0.36,96
14,999628.785,31.23,106.9,223.775,7.54,1.345,0.425,96
15,999585.57,35.875,114.89,253.305,8.275,1.59,0.495,96
16,999539.44,43.75,120.385,284.99,9.13,1.72,0.585,96
17,999490.81,44.85,133.025,319.0,9.81,1.855,0.65,96
18,999437.77,49.335,143.505,355.935,10.64,2.065,0.75,96
19,999380.605,48.235,160.595,395.825,11.61,2.3,0.83,96
20,999317.08,58.115,168.915,439.66,12.695,2.565,0.97,96
21,999248.915,65.5,181.705,486.015,13.92,2.83,1.115,96
22,999176.44,76.485,190.985,536.75,15.07,3.03,1.24,96
23,999098.86,83.195,208.18,588.78,16.18,3.415,1.39,96
24,999015.305,94.99,220.3,646.515,17.59,3.74,1.56,96
25,998927.6,92.35,247.955,706.975,19.225,4.155,1.74,96
26,998828.415,102.96,266.23,775.235,20.78,4.415,1.965,96
27,998721.54,116.14,283.615,849.54,22.14,4.85,2.175,96
28,998607.52,129.355,302.385,929.055,24.205,5.08,2.4,96
29,998486.63,138.75,327.425,1012.745,26.265,5.55,2.635,96
30,998355.68,144.37,359.615,1103.145,28.1,6.205,2.885,96
31,998211.655,151.605,393.395,1202.945,30.395,6.865,3.14,96
32,998054.255,179.345,410.925,1312.17,32.605,7.24,3.46,96
33,997890.015,178.56,457.975,1426.61,35.385,7.71,3.745,96
34,997706.815,207.56,480.37,1554.45,38.355,8.32,4.13,96
35,997515.375,225.28,517.655,1686.65,41.725,8.79,4.525,96
36,997307.645,231.6,571.48,1829.57,45.2,9.585,4.92,96
37,997079.665,255.28,610.99,1989.065,49.315,10.255,5.43,96
38,996832.305,272.825,664.39,2160.405,52.93,11.165,5.98,96
39,996564.95,298.2,715.315,2345.39,57.525,12.17,6.45,96
40,996278.26,325.61,771.015,2543.055,61.71,13.325,7.025,96
