Date,S,E,I,R,H,C,D,index
0,999953.0,8.0,38.0,0.0,1.0,0.0,0.0,70
1,999937.3,16.87,34.3,10.07,1.4,0.06,0.0,70
2,999923.655,16.415,38.6,19.495,1.725,0.105,0.005,70
3,999907.975,17.605,42.12,30.005,2.12,0.17,0.005,70
4,999890.43,21.05,44.295,41.46,2.53,0.22,0.015,70
5,999872.51,22.67,48.03,53.56,2.91,0.3,0.02,70
6,999853.02,26.18,50.23,66.885,3.205,0.425,0.055,70
7,999832.625,23.77,58.77,80.685,3.54,0.52,0.09,70
8,999809.55,26.225,62.725,96.93,3.91,0.55,0.11,70
9,999783.26,30.355,66.74,114.445,4.38,0.685,0.135,70
10,999756.275,24.84,80.1,132.935,4.92,0.775,0.155,70
11,999723.85,31.195,83.125,155.25,5.505,0.905,0.17,70
12,999690.565,33.68,89.795,178.545,6.065,1.125,0.225,70
13,999654.5,36.15,97.655,203.395,6.76,1.255,0.285,70
14,999614.96,34.87,110.88,230.305,7.28,1.345,0.36,70
15,999570.115,39.72,119.43,260.79,7.965,1.59,0.39,70
16,999521.99,48.18,125.07,293.595,8.935,1.78,0.45,70
17,999472.17,48.68,138.675,328.145,9.805,2.01,0.515,70
18,999416.55,54.0,149.6,366.265,10.785,2.14,0.66,70
19,999356.18,53.97,167.575,407.28,11.815,2.44,0.74,70
20,999289.695,64.51,175.64,453.46,13.24,2.62,0.835,70
21,999219.535,70.985,188.96,502.26,14.31,2.95,1.0,70
22,999142.995,83.335,199.27,554.55,15.305,3.385,1.16,70
23,999062.36,89.485,217.575,609.06,16.48,3.715,1.325,70
24,998975.155,101.265,230.985,669.155,17.925,3.98,1.535,70
25,998883.56,99.335,258.17,733.45,19.395,4.32,1.77,70
26,998780.41,110.845,276.615,804.79,20.68,4.635,2.025,70
27,998668.875,124.63,295.07,881.51,22.73,4.905,2.28,70
28,998549.905,137.895,317.175,962.725,24.485,5.33,2.485,70
29,998422.6,149.075,342.775,1050.61,26.46,5.665,2.815,70
30,998284.34,156.74,375.105,1145.895,28.58,6.22,3.12,70
31,998134.985,162.765,411.605,1249.305,30.9,7.0,3.44,70
32,997970.08,191.95,429.195,1363.755,33.775,7.515,3.73,70
33,997798.16,191.475,478.435,1483.23,36.615,7.96,4.125,70
34,997606.685,221.505,501.6,1617.135,40.065,8.49,4.52,70
35,997406.15,240.185,540.83,1755.495,43.0,9.325,5.015,70
36,997189.66,246.595,595.545,1906.04,46.545,10.11,5.505,70
37,996949.1,274.07,638.51,2071.075,50.325,10.96,5.96,70
38,996693.545,289.07,697.075,2247.355,54.59,11.89,6.475,70
39,996414.7,317.23,748.805,2440.495,58.73,12.995,7.045,70
40,996116.615,345.885,803.2,2649.145,63.2,14.175,7.78,70
41,995794.555,370.01,871.03,2871.845,68.89,15.165,8.505,70
42,995448.365,382.07,957.26,3112.7,74.185,16.11,9.31,70
43,995064.455,442.155,1007.335,3378.245,80.645,17.095,10.07,70
44,994663.41,456.77,1105.775,3657.475,86.875,18.84,10.855,70
45,994222.07,494.155,1191.21,3966.1,94.145,20.59,11.73,70
46,993745.705,534.5,1287.1,4295.81,101.9,22.215,12.77,70
47,993232.155,569.585,1396.475,4654.125,109.79,24.125,13.745,70
48,992675.42,628.35,1496.77,5040.45,118.34,25.78,14.89,70
49,992079.86,666.94,1626.17,5455.35,127.54,27.995,16.145,70
50,991434.005,717.655,1755.13,5907.05,138.395,30.25,17.515,70
51,990733.55,764.825,1908.69,6392.32,148.79,32.775,19.05,70
52,989971.3,829.835,2062.32,6919.605,160.84,35.6,20.5,70
53,989150.66,908.94,2214.49,7491.375,173.71,38.615,22.21,70
54,988268.33,1011.215,2362.305,8105.165,187.09,41.78,24.115,70
55,987330.365,1060.185,2574.82,8760.835,203.035,44.62,26.14,70
56,986309.425,1151.945,2767.27,9475.16,220.38,47.69,28.13,70
57,985212.59,1225.57,3001.075,10240.62,237.895,51.84,30.41,70
58,984027.97,1327.18,3224.715,11073.99,257.52,55.69,32.935,70
59,982753.45,1422.61,3480.925,11968.99,278.245,59.94,35.84,70
60,981384.275,1544.385,3730.19,12937.875,299.59,64.815,38.87,70
61,979918.075,1656.66,4011.17,13978.19,323.89,69.885,42.13,70
62,978335.21,1761.845,4343.195,15090.46,348.08,75.695,45.515,70
63,976628.34,1900.8,4669.435,16294.12,376.13,82.175,49.0,70
64,974798.99,2073.105,4994.22,17587.425,405.075,88.155,53.03,70
65,972845.615,2199.79,5396.965,18969.125,435.69,95.49,57.325,70
66,970739.21,2373.86,5789.87,20462.44,469.465,103.225,61.93,70
67,968483.97,2531.63,6234.885,22065.79,506.23,110.515,66.98,70
68,966061.83,2722.805,6684.59,23794.645,544.84,119.055,72.235,70
69,963469.62,2940.26,7148.345,25651.3,584.095,128.215,78.165,70
70,960708.925,3136.555,7670.705,27634.25,626.705,138.7,84.16,70
71,957750.92,3431.66,8139.745,29763.81,674.245,148.825,90.795,70
72,954625.125,3641.08,8727.35,32024.14,724.515,159.55,98.24,70
73,954516.61,656.895,9323.575,34448.65,776.595,171.575,106.1,70
74,954401.995,213.52,7213.7,37040.365,832.765,183.09,114.565,70
75,954312.545,121.52,5336.805,39056.89,852.165,196.06,124.015,70
76,954247.54,84.135,3913.92,40570.07,842.13,208.215,133.99,70
77,954200.485,59.665,2864.97,41699.07,814.275,217.565,143.97,70
78,954165.545,43.77,2096.585,42541.245,773.525,224.095,155.235,70
79,954139.96,32.29,1535.17,43172.47,725.015,228.77,166.325,70
80,954120.895,23.86,1123.56,43650.945,672.92,230.385,177.435,70
81,954107.515,17.095,822.22,44014.11,621.01,228.89,189.16,70
82,954097.465,12.655,602.57,44291.42,570.265,225.005,200.62,70
83,954089.815,9.505,441.865,44506.985,521.27,218.995,211.565,70
84,954084.245,6.98,324.195,44675.22,475.52,211.35,222.49,70
85,954080.115,5.23,237.25,44808.895,432.985,202.845,232.68,70
86,954077.15,3.72,173.465,44917.695,391.94,193.205,242.825,70
87,954075.02,2.61,127.18,45004.56,355.03,183.45,252.15,70
88,954073.23,2.195,92.04,45076.94,320.855,173.63,261.11,70
89,954072.09,1.51,67.97,45136.435,288.82,163.705,269.47,70
90,954071.32,1.02,49.63,45186.9,260.395,153.19,277.545,70
91,954070.65,0.85,36.375,45230.08,233.94,143.21,284.895,70
