Date,S,E,I,R,H,C,D,index
0,999953.0,8.0,38.0,0.0,1.0,0.0,0.0,93
1,999937.175,17.01,33.945,10.33,1.485,0.055,0.0,93
2,999923.59,16.535,38.16,19.7,1.91,0.105,0.0,93
3,999908.97,16.995,41.32,30.245,2.3,0.16,0.01,93
4,999892.29,20.15,43.045,41.6,2.625,0.27,0.02,93
5,999875.02,22.125,45.845,53.585,3.015,0.375,0.035,93
6,999857.115,24.365,48.105,66.66,3.285,0.42,0.05,93
7,999837.76,21.695,56.84,79.55,3.51,0.58,0.065,93
8,999814.905,24.735,60.405,95.295,3.94,0.61,0.11,93
9,999790.655,27.69,64.22,112.215,4.39,0.675,0.155,93
10,999765.085,21.76,77.625,129.78,4.78,0.785,0.185,93
11,999734.165,27.865,80.095,151.295,5.43,0.925,0.225,93
12,999701.695,31.06,86.36,173.49,6.165,0.965,0.265,93
13,999666.425,33.92,93.97,197.345,6.84,1.17,0.33,93
14,999629.42,30.91,107.135,223.3,7.465,1.39,0.38,93
15,999585.715,36.145,114.585,253.275,8.27,1.555,0.455,93
16,999539.33,44.33,120.205,284.965,8.97,1.69,0.51,93
17,999491.31,44.56,133.73,317.99,9.975,1.815,0.62,93
18,999437.57,49.68,143.675,355.405,10.99,1.995,0.685,93
19,999380.19,48.635,160.97,395.19,11.975,2.265,0.775,93
20,999316.53,58.605,168.53,439.8,13.09,2.585,0.86,93
21,999247.76,66.655,181.095,486.4,14.255,2.87,0.965,93
22,999175.195,77.145,191.0,536.975,15.33,3.245,1.11,93
23,999097.805,83.135,208.935,588.995,16.305,3.555,1.27,93
24,999013.33,95.84,221.19,646.815,17.485,3.875,1.465,93
25,998924.445,94.095,248.25,708.435,18.905,4.23,1.64,93
26,998824.515,104.99,266.045,777.425,20.7,4.45,1.875,93
27,998717.39,117.27,284.645,851.58,22.235,4.73,2.15,93
28,998602.64,130.22,304.645,930.965,24.035,5.16,2.335,93
29,998481.18,139.56,328.92,1016.22,25.945,5.57,2.605,93
30,998350.11,145.355,359.235,1108.16,28.22,6.045,2.875,93
31,998206.58,151.555,394.125,1207.4,30.79,6.38,3.17,93
32,998048.07,181.225,410.21,1316.825,33.65,6.54,3.48,93
33,997883.375,180.135,458.785,1430.59,36.015,7.295,3.805,93
34,997700.685,206.79,484.02,1557.39,38.89,8.035,4.19,93
35,997507.185,226.765,519.93,1690.75,42.075,8.725,4.57,93
36,997300.33,231.23,573.525,1834.77,45.76,9.45,4.935,93
37,997068.2,259.02,613.2,1994.525,49.25,10.43,5.375,93
38,996822.595,272.14,670.59,2164.46,52.95,11.37,5.895,93
39,996554.11,298.765,719.9,2351.555,56.865,12.4,6.405,93
40,996267.05,326.345,773.205,2551.695,61.495,13.12,7.09,93
41,995957.33,348.45,838.775,2766.765,66.68,14.27,7.73,93
42,995624.325,359.37,921.355,2999.035,71.945,15.62,8.35,93
43,995254.08,417.125,969.805,3255.235,77.955,16.655,9.145,93
44,994870.615,427.265,1066.0,3524.02,84.09,18.135,9.875,93
45,994444.86,466.075,1149.96,3818.565,90.24,19.35,10.95,93
46,993986.92,502.375,1244.58,4136.055,97.22,21.08,11.77,93
47,993490.875,535.445,1351.375,4482.105,104.405,23.08,12.715,93
48,992954.02,593.155,1444.475,4856.745,113.03,24.79,13.785,93
49,992378.85,630.795,1568.045,5258.445,122.17,26.69,15.005,93
50,991756.64,675.645,1699.415,5690.76,132.555,28.62,16.365,93
51,991078.105,722.145,1844.61,6162.895,143.505,31.005,17.735,93
52,990341.645,783.135,1993.54,6674.035,154.935,33.445,19.265,93
