Date,S,E,I,R,H,C,D,index
0,999953.0,8.0,38.0,0.0,1.0,0.0,0.0,72
1,999938.165,16.285,33.475,10.575,1.435,0.065,0.0,72
2,999924.67,15.995,37.71,19.735,1.76,0.125,0.005,72
3,999909.605,16.975,40.84,30.15,2.21,0.205,0.015,72
4,999893.355,19.7,42.535,41.525,2.595,0.26,0.03,72
5,999876.345,21.585,45.405,53.315,2.965,0.34,0.045,72
6,999857.77,24.42,47.965,66.16,3.195,0.415,0.075,72
7,999839.01,21.075,56.435,79.32,3.545,0.525,0.09,72
8,999816.32,24.27,59.91,94.815,3.915,0.655,0.115,72
9,999792.735,26.955,63.87,111.225,4.32,0.75,0.145,72
10,999767.235,21.295,76.935,128.585,4.945,0.82,0.185,72
11,999737.49,26.44,79.59,149.69,5.685,0.875,0.23,72
12,999705.605,29.5,85.815,171.48,6.25,1.07,0.28,72
13,999671.65,31.615,92.66,195.66,6.775,1.305,0.335,72
14,999634.145,30.05,105.485,221.115,7.29,1.51,0.405,72
15,999591.785,34.255,113.73,250.075,8.045,1.64,0.47,72
16,999546.015,42.56,118.48,281.83,8.78,1.81,0.525,72
17,999498.19,43.49,131.78,314.415,9.5,2.03,0.595,72
18,999445.49,48.13,141.865,351.185,10.46,2.145,0.725,72
19,999388.78,46.97,158.61,391.15,11.38,2.25,0.86,72
20,999324.86,57.83,166.58,434.69,12.555,2.515,0.97,72
21,999258.425,63.805,179.845,480.645,13.475,2.715,1.09,72
22,999186.875,74.67,188.195,531.415,14.6,3.05,1.195,72
23,999110.44,81.01,204.625,583.46,15.92,3.195,1.35,72
24,999029.005,91.865,216.14,640.69,17.23,3.52,1.55,72
25,998942.83,89.13,242.89,700.985,18.57,3.845,1.75,72
26,998845.97,98.735,261.36,767.28,20.55,4.19,1.915,72
27,998742.93,110.315,278.99,839.135,21.855,4.615,2.16,72
28,998631.515,123.495,296.905,917.3,23.435,4.945,2.405,72
29,998512.145,134.47,320.35,999.725,25.275,5.38,2.655,72
30,998383.895,139.44,351.4,1088.87,27.6,5.925,2.87,72
31,998243.145,145.395,386.24,1185.87,29.78,6.445,3.125,72
32,998088.075,173.79,402.355,1293.065,32.14,7.125,3.45,72
33,997927.115,171.315,449.625,1405.69,34.755,7.71,3.79,72
34,997747.29,200.24,471.155,1531.455,37.42,8.205,4.235,72
35,997559.755,217.305,507.29,1661.8,40.325,8.94,4.585,72
36,997355.745,223.51,560.58,1802.405,43.225,9.495,5.04,72
37,997131.055,248.18,600.365,1957.51,46.975,10.425,5.49,72
38,996890.81,261.315,656.155,2123.625,50.825,11.19,6.08,72
39,996626.42,288.845,704.365,2306.505,55.13,12.02,6.715,72
40,996343.39,317.66,758.17,2500.965,59.595,12.96,7.26,72
41,996040.935,337.26,823.415,2712.015,64.69,13.785,7.9,72
42,995711.325,349.445,905.74,2940.04,69.985,14.855,8.61,72
43,995348.545,404.77,954.535,3190.745,76.18,15.915,9.31,72
44,994968.11,418.165,1048.35,3455.875,82.17,17.31,10.02,72
45,994549.275,453.77,1132.07,3746.295,88.975,18.845,10.77,72
46,994094.62,492.375,1225.145,4059.31,96.505,20.3,11.745,72
47,993605.39,523.95,1331.48,4399.38,104.825,22.275,12.7,72
48,993072.255,581.46,1425.59,4769.55,113.11,24.285,13.75,72
49,992501.28,619.28,1552.205,5163.445,122.725,26.18,14.885,72
50,991883.805,665.505,1680.455,5592.535,133.035,28.465,16.2,72
51,991211.74,709.795,1826.92,6060.065,143.145,30.7,17.635,72
52,990482.455,771.445,1972.2,6566.6,154.8,33.305,19.195,72
53,989695.6,846.955,2122.145,7112.065,166.175,36.42,20.64,72
54,988851.24,944.83,2261.655,7700.41,180.375,39.07,22.42,72
55,987954.735,986.525,2469.46,8328.13,194.8,41.995,24.355,72
56,986974.61,1077.55,2654.055,9011.475,210.61,45.29,26.41,72
57,985921.76,1147.56,2875.87,9749.065,228.095,48.95,28.7,72
58,984783.545,1243.24,3093.15,10548.91,247.205,52.87,31.08,72
59,983555.785,1333.445,3348.635,11404.28,266.795,57.34,33.72,72
60,982234.95,1452.01,3590.685,12336.32,287.91,61.7,36.425,72
61,980818.035,1561.73,3869.625,13333.665,311.285,66.145,39.515,72
62,979296.5,1653.405,4192.28,14408.53,334.655,71.905,42.725,72
63,977648.855,1789.115,4503.97,15572.31,361.725,77.93,46.095,72
64,975879.54,1963.21,4812.67,16820.705,390.12,83.89,49.865,72
65,973994.355,2078.51,5207.49,18155.76,419.23,90.87,53.785,72
66,971959.16,2244.905,5585.145,19601.61,452.915,97.94,58.325,72
67,969781.51,2393.35,6013.19,21154.1,488.855,105.83,63.165,72
68,967443.465,2575.82,6448.62,22823.275,525.57,114.825,68.425,72
69,964937.42,2785.775,6905.785,24610.195,562.69,124.145,73.99,72
70,962261.865,2979.785,7414.245,26527.905,602.52,133.5,80.18,72
71,959398.67,3311.135,7827.975,28584.965,647.485,143.055,86.715,72
72,956383.89,3515.94,8398.915,30759.525,694.33,153.715,93.685,72
73,955739.63,1173.52,8980.165,33094.705,745.265,165.545,101.17,72
74,955051.5,865.61,7414.36,35581.655,800.255,177.36,109.26,72
75,954481.925,700.96,6030.36,37652.055,826.785,189.975,117.94,72
76,954018.96,568.33,4903.725,39348.25,830.505,202.965,127.265,72
77,953645.04,459.075,3980.625,40747.855,816.235,213.74,137.43,72
78,953340.085,374.285,3235.195,41889.355,790.55,222.175,148.355,72
79,953092.585,304.23,2628.43,42830.26,758.075,226.94,159.48,72
80,952893.78,244.36,2138.265,43603.875,719.355,229.965,170.4,72
81,952731.905,197.96,1731.28,44249.1,677.565,230.735,181.455,72
82,952597.14,164.215,1402.305,44781.07,634.135,228.61,192.525,72
83,952489.395,132.375,1140.18,45219.115,588.955,226.49,203.49,72
84,952402.59,106.87,925.44,45583.165,545.98,221.445,214.51,72
85,952333.185,85.43,754.66,45882.945,504.11,214.6,225.07,72
86,952275.8,70.22,611.565,46135.52,464.245,207.01,235.64,72
87,952229.275,57.325,495.715,46346.765,425.99,199.25,245.68,72
88,952190.66,47.145,402.755,46523.14,390.41,190.72,255.17,72
89,952160.24,37.365,327.515,46672.995,356.16,181.26,264.465,72
90,952135.495,30.13,266.49,46798.895,324.525,171.375,273.09,72
91,952115.76,24.495,215.155,46905.915,295.77,161.575,281.33,72
92,952098.99,20.425,173.85,46996.735,268.85,151.9,289.25,72
93,952074.73,27.415,140.92,47074.13,243.81,142.42,296.575,72
94,952055.135,23.78,124.63,47139.03,220.88,132.83,303.715,72
95,952037.965,20.96,109.14,47197.54,200.96,123.265,310.17,72
96,952023.135,18.095,95.94,47250.155,181.99,114.63,316.055,72
97,952009.96,16.04,83.865,47297.6,164.89,105.94,321.705,72
98,951998.595,13.85,73.38,47340.46,148.845,97.845,327.025,72
99,951988.455,12.24,64.06,47378.655,134.385,90.71,331.495,72
100,951979.275,10.955,56.585,47412.06,121.685,83.385,336.055,72
101,951970.825,10.03,49.6,47442.485,110.44,76.375,340.245,72
102,951963.58,8.745,43.895,47469.365,99.79,70.805,343.82,72
103,951957.385,7.435,38.775,47493.89,90.1,65.2,347.215,72
104,951952.05,6.34,34.4,47515.8,81.82,59.145,350.445,72
105,951947.175,5.74,30.245,47535.2,73.925,54.05,353.665,72
106,951942.86,5.135,26.595,47552.485,67.075,49.425,356.425,72
107,951939.03,4.63,23.315,47568.46,60.415,45.44,358.71,72
108,951936.01,3.63,20.345,47582.955,54.72,41.505,360.835,72
109,951933.11,3.5,17.6,47595.08,49.965,37.86,362.885,72
110,951930.485,3.215,15.39,47606.495,45.05,34.635,364.73,72
111,951928.225,2.6,13.785,47616.795,40.815,31.37,366.41,72
112,951926.215,2.41,12.065,47625.63,36.9,28.675,368.105,72
113,951921.27,5.31,10.565,47633.66,33.42,26.29,369.485,72
114,951917.09,4.995,11.97,47641.01,30.15,24.055,370.73,72
115,951912.92,4.9,12.63,47648.6,27.115,21.89,371.945,72
116,951908.035,5.645,13.265,47655.57,24.365,20.195,372.925,72
117,951902.78,6.09,14.295,47662.485,22.155,18.34,373.855,72
118,951897.5,6.305,15.35,47669.17,20.2,16.72,374.755,72
119,951891.58,6.905,16.155,47676.385,18.29,15.075,375.61,72
120,951885.275,7.325,17.225,47683.38,16.63,13.72,376.445,72
121,951878.75,7.825,18.36,47690.335,15.085,12.485,377.16,72
122,951871.52,8.415,19.68,47697.395,13.99,11.305,377.695,72
123,951863.555,9.245,21.18,47704.535,12.87,10.42,378.195,72
124,951855.5,9.45,22.905,47712.115,11.925,9.49,378.615,72
125,951846.93,9.98,24.395,47719.835,11.015,8.71,379.135,72
126,951838.045,10.42,26.14,47727.675,10.25,7.915,379.555,72
127,951828.155,11.485,27.365,47736.23,9.59,7.17,380.005,72
128,951818.4,11.525,29.015,47745.115,8.935,6.655,380.355,72
129,951807.355,12.66,30.865,47754.0,8.475,5.925,380.72,72
130,951796.25,13.24,32.63,47763.26,8.125,5.505,380.99,72
131,951783.925,14.32,34.55,47773.19,7.68,5.055,381.28,72
132,951770.625,15.325,37.035,47783.465,7.415,4.645,381.49,72
133,951756.645,16.385,39.32,47794.465,7.2,4.275,381.71,72
134,951741.895,17.34,41.935,47805.83,7.085,4.03,381.885,72
135,951725.745,18.945,44.48,47817.95,7.015,3.815,382.05,72
136,951708.94,19.615,47.51,47831.125,7.02,3.535,382.255,72
137,951690.985,20.88,51.205,47844.18,6.995,3.35,382.405,72
138,951671.8,22.495,54.305,47858.595,7.03,3.215,382.56,72
139,951651.31,23.68,58.14,47874.02,7.075,3.035,382.74,72
140,951628.94,25.965,61.595,47890.545,7.195,2.825,382.935,72
141,951605.785,27.05,65.73,47908.255,7.28,2.86,383.04,72
142,951580.665,29.24,69.855,47926.83,7.34,2.92,383.15,72
143,951554.255,30.57,75.03,47946.38,7.53,2.915,383.32,72
144,951524.665,34.265,79.76,47967.175,7.88,2.75,383.505,72
145,951494.885,34.985,86.055,47989.65,8.13,2.705,383.59,72
146,951462.33,37.55,91.57,48013.64,8.455,2.74,383.715,72
147,951427.55,40.395,97.675,48038.95,8.855,2.72,383.855,72
148,951389.835,43.705,103.765,48066.34,9.53,2.82,384.005,72
149,951349.535,46.9,111.39,48095.085,10.1,2.835,384.155,72
150,951307.625,48.705,119.415,48126.475,10.625,2.83,384.325,72
151,951261.3,53.345,126.47,48160.26,11.205,2.985,384.435,72
152,951213.005,56.09,136.035,48195.56,11.765,2.98,384.565,72
153,951161.375,59.995,144.72,48233.525,12.5,3.165,384.72,72
154,951106.26,64.625,153.485,48274.22,13.34,3.2,384.87,72
155,951047.385,68.91,163.875,48317.21,14.28,3.34,385.0,72
156,950984.12,73.44,176.225,48362.29,15.24,3.51,385.175,72
157,950916.495,79.08,187.64,48411.51,16.115,3.825,385.335,72
158,950845.18,83.28,201.22,48463.45,17.295,3.975,385.6,72
159,950767.89,89.53,215.06,48519.185,18.275,4.29,385.77,72
160,950684.885,96.82,228.915,48579.27,19.575,4.595,385.94,72
161,950597.7,101.355,245.905,48643.135,20.905,4.8,386.2,72
162,950504.235,108.46,262.245,48711.255,22.28,5.055,386.47,72
163,950404.25,116.45,278.965,48784.26,24.075,5.225,386.775,72
164,950298.97,123.075,297.185,48862.465,25.565,5.685,387.055,72
165,950186.195,131.1,316.15,48945.705,27.18,6.36,387.31,72
166,950066.66,139.495,336.785,49033.69,29.03,6.71,387.63,72
167,949937.575,150.52,359.305,49126.81,30.785,7.0,388.005,72
168,949800.73,159.55,383.77,49227.205,32.935,7.455,388.355,72
169,949654.865,169.955,409.445,49333.855,35.155,7.965,388.76,72
170,949498.61,181.875,437.185,49447.055,37.73,8.415,389.13,72
171,949332.72,193.105,465.94,49569.385,40.21,9.07,389.57,72
172,949157.92,204.47,495.7,49699.445,42.645,9.815,390.005,72
173,948969.675,218.965,527.995,49836.885,45.695,10.305,390.48,72
174,948769.585,233.07,563.535,49983.335,48.495,11.075,390.905,72
175,948554.395,250.685,599.745,50139.79,52.13,11.86,391.395,72
176,948326.085,265.335,641.845,50306.32,55.88,12.565,391.97,72
177,948082.865,282.89,682.285,50486.35,59.445,13.595,392.57,72
178,947824.365,300.72,727.71,50676.245,63.235,14.375,393.35,72
179,947546.59,323.16,774.09,50879.39,67.18,15.595,393.995,72
180,947250.92,343.98,828.47,51094.16,71.235,16.495,394.74,72
181,946936.36,365.685,884.855,51324.08,76.19,17.255,395.575,72
182,946602.045,390.045,942.09,51569.84,80.985,18.62,396.375,72
183,946245.65,414.56,1006.055,51829.77,86.765,19.955,397.245,72
184,945865.505,442.29,1072.055,52107.97,92.765,21.23,398.185,72
185,945457.165,475.45,1140.48,52406.185,98.67,22.94,399.11,72
186,945025.85,502.24,1218.435,52723.46,105.51,24.3,400.205,72
187,944564.19,537.43,1296.92,53062.1,111.885,25.98,401.495,72
188,944072.125,573.24,1382.505,53422.205,119.335,27.84,402.75,72
189,943549.49,610.01,1474.25,53805.6,126.8,29.555,404.295,72
190,942993.92,647.325,1570.005,54216.225,135.64,31.1,405.785,72
191,942400.7,690.465,1670.01,54654.19,144.07,33.33,407.235,72
192,941770.69,734.32,1779.065,55118.06,153.575,35.505,408.785,72
193,941098.96,782.045,1892.91,55614.24,163.34,37.93,410.575,72
194,940385.89,830.845,2017.845,56138.375,173.905,40.57,412.57,72
195,939624.91,886.905,2144.845,56700.39,185.52,42.845,414.585,72
196,938818.985,939.54,2284.375,57296.65,198.345,45.45,416.655,72
197,937960.7,999.44,2431.57,57929.705,211.235,48.38,418.97,72
198,937050.665,1061.14,2584.325,58606.75,224.865,50.85,421.405,72
199,936089.075,1122.08,2746.535,59324.175,239.69,54.595,423.85,72
200,935062.875,1195.84,2915.41,60086.355,254.795,58.16,426.565,72
201,933981.93,1261.73,3095.995,60897.035,271.86,61.83,429.62,72
202,932829.0,1342.6,3283.835,61757.285,288.47,66.145,432.665,72
203,931608.36,1421.24,3485.795,62671.825,306.035,71.03,435.715,72
204,930312.41,1509.2,3696.76,63641.605,325.455,75.305,439.265,72
205,928946.76,1592.88,3921.185,64670.63,345.285,80.16,443.1,72
206,927494.895,1691.89,4153.045,65762.715,365.27,85.18,447.005,72
207,925964.27,1784.685,4402.55,66918.045,388.56,90.79,451.1,72
208,924344.095,1889.35,4660.55,68142.345,411.82,96.405,455.435,72
209,922632.72,1996.21,4932.395,69438.515,437.18,102.885,460.095,72
210,920826.68,2105.875,5216.58,70812.245,464.06,109.415,465.145,72
211,918925.355,2218.205,5515.01,72262.355,493.155,115.485,470.435,72
212,916915.975,2345.005,5820.41,73797.385,523.225,121.945,476.055,72
213,914807.39,2461.79,6146.045,75417.955,554.86,129.935,482.025,72
214,912580.03,2598.085,6475.54,77133.41,586.4,138.225,488.31,72
