Date,S,E,I,R,H,C,D,index
0,999953.0,8.0,38.0,0.0,1.0,0.0,0.0,26
1,999937.37,16.95,34.055,10.11,1.455,0.06,0.0,26
2,999923.42,16.93,37.885,19.74,1.915,0.1,0.01,26
3,999908.595,17.155,41.995,29.765,2.29,0.185,0.015,26
4,999891.53,20.31,43.85,41.235,2.76,0.285,0.03,26
5,999874.265,22.045,46.635,53.54,3.06,0.39,0.065,26
6,999855.455,25.025,49.375,66.095,3.465,0.495,0.09,26
7,999836.225,21.885,57.295,80.03,3.855,0.6,0.11,26
8,999812.7,25.48,61.07,95.7,4.26,0.675,0.115,26
9,999788.62,27.795,65.7,112.145,4.84,0.745,0.155,26
10,999762.27,22.72,78.26,130.235,5.46,0.845,0.21,26
11,999730.46,29.35,80.865,152.085,5.99,0.995,0.255,26
12,999697.885,32.005,88.125,174.08,6.495,1.1,0.31,26
13,999662.215,34.79,95.65,198.53,7.23,1.215,0.37,26
14,999623.78,32.885,108.23,225.355,7.875,1.465,0.41,26
15,999579.265,38.35,116.365,255.095,8.725,1.73,0.47,26
16,999532.39,46.15,121.975,287.64,9.4,1.875,0.57,26
17,999482.775,47.315,135.6,321.435,10.195,2.03,0.65,26
18,999428.55,51.615,147.475,358.19,11.23,2.15,0.79,26
19,999369.17,52.0,164.595,398.67,12.35,2.305,0.91,26
20,999303.11,62.925,173.33,443.52,13.54,2.585,0.99,26
21,999234.685,68.455,186.685,491.44,14.7,2.915,1.12,26
22,999159.535,80.655,196.365,543.01,15.975,3.19,1.27,26
23,999081.04,86.13,212.57,598.055,17.165,3.605,1.435,26
24,998995.545,98.1,224.955,657.31,18.61,3.875,1.605,26
25,998904.795,96.755,253.135,719.22,20.04,4.245,1.81,26
26,998803.505,107.0,271.55,789.76,21.68,4.495,2.01,26
27,998695.315,119.105,289.85,865.13,23.53,4.845,2.225,26
28,998579.87,131.855,309.955,945.38,25.39,5.075,2.475,26
29,998454.375,144.39,333.745,1031.85,27.44,5.465,2.735,26
30,998320.8,149.62,366.65,1124.825,29.08,6.05,2.975,26
31,998173.76,156.805,402.125,1226.355,31.125,6.56,3.27,26
32,998013.34,185.095,419.63,1337.61,33.46,7.31,3.555,26
33,997843.525,186.26,467.88,1454.18,36.18,8.06,3.915,26
34,997656.315,214.335,493.165,1583.835,39.445,8.58,4.325,26
35,997458.7,234.445,529.36,1720.93,42.49,9.325,4.75,26
36,997246.815,239.34,585.855,1866.94,45.855,10.015,5.18,26
37,997010.44,266.745,626.62,2030.34,49.445,10.71,5.7,26
38,996758.035,282.165,684.215,2204.245,53.35,11.695,6.295,26
39,996483.46,310.18,737.03,2391.945,57.98,12.505,6.9,26
40,996186.7,341.525,793.14,2595.125,62.285,13.635,7.59,26
41,995870.17,362.46,862.24,2814.695,67.55,14.645,8.24,26
42,995527.115,374.925,946.375,3053.84,72.895,15.825,9.025,26
43,995147.42,434.115,996.07,3316.555,79.115,16.97,9.755,26
44,994751.455,446.97,1092.535,3594.655,85.655,18.125,10.605,26
45,994313.9,485.25,1179.615,3898.05,92.15,19.59,11.445,26
46,993844.405,523.21,1273.09,4225.855,99.695,21.33,12.415,26
47,993334.27,559.74,1381.645,4579.375,108.35,23.065,13.555,26
48,992784.08,615.865,1478.675,4964.42,117.26,24.99,14.71,26
49,992195.235,653.755,1607.41,5374.24,126.295,27.16,15.905,26
50,991552.665,707.33,1734.725,5821.425,136.98,29.745,17.13,26
51,990861.275,749.585,1888.685,6302.495,147.185,32.3,18.475,26
52,990112.09,809.205,2038.905,6825.705,159.195,34.68,20.22,26
53,989306.44,883.16,2186.355,7392.285,172.25,37.5,22.01,26
54,988436.825,985.365,2327.705,7999.635,186.01,40.65,23.81,26
55,987514.01,1029.62,2541.61,8645.32,200.215,43.385,25.84,26
56,986505.93,1122.8,2728.14,9351.545,216.75,46.9,27.935,26
57,985428.13,1190.365,2958.92,10108.76,232.865,50.665,30.295,26
58,984254.185,1295.61,3179.22,10931.73,252.125,54.33,32.8,26
59,982998.205,1382.395,3440.435,11814.215,270.635,58.38,35.735,26
60,981639.36,1511.885,3685.05,12768.805,293.43,62.905,38.565,26
61,980187.99,1622.81,3971.455,13790.685,317.205,68.395,41.46,26
62,978622.57,1723.27,4299.72,14893.52,342.26,73.955,44.705,26
63,976938.315,1855.825,4623.505,16085.505,368.59,79.9,48.36,26
64,975122.18,2037.975,4937.24,17366.745,397.05,86.505,52.305,26
65,973188.89,2158.895,5339.015,18735.37,427.975,93.27,56.585,26
66,971103.67,2330.305,5729.875,20213.545,460.825,100.635,61.145,26
67,968869.245,2487.385,6169.95,21802.035,497.035,108.165,66.185,26
68,966465.585,2680.6,6616.99,23513.255,534.96,117.325,71.285,26
69,963899.705,2888.765,7081.175,25352.49,574.23,126.615,77.02,26
70,961156.265,3089.435,7594.365,27320.84,619.4,136.55,83.145,26
71,958228.815,3392.34,8046.59,29430.725,665.615,146.32,89.595,26
72,955129.795,3609.6,8626.79,31666.04,713.125,157.715,96.935,26
73,954544.435,1129.035,9219.56,34067.085,765.16,170.08,104.645,26
74,953916.865,797.75,7541.105,36626.685,822.06,182.5,113.035,26
75,953405.225,631.23,6071.585,38726.955,847.785,194.84,122.38,26
