Date,S,E,I,R,H,C,D,index
0,999953.0,8.0,38.0,0.0,1.0,0.0,0.0,16
1,999937.75,16.595,33.9,10.305,1.395,0.055,0.0,16
2,999924.19,16.16,38.085,19.695,1.78,0.085,0.005,16
3,999908.75,17.39,41.33,30.155,2.195,0.175,0.005,16
4,999892.17,19.885,43.7,41.36,2.61,0.265,0.01,16
5,999873.745,22.925,46.49,53.405,3.05,0.36,0.025,16
6,999854.915,25.87,49.085,66.27,3.355,0.47,0.035,16
7,999835.08,22.88,58.1,79.64,3.67,0.585,0.045,16
8,999811.765,25.95,61.4,95.915,4.26,0.63,0.08,16
9,999786.875,28.765,65.745,113.125,4.675,0.72,0.095,16
10,999760.7,23.085,78.905,131.2,5.185,0.8,0.125,16
11,999728.91,29.63,81.575,153.025,5.785,0.91,0.165,16
12,999695.99,32.61,88.2,175.57,6.495,0.92,0.215,16
13,999660.68,34.635,96.095,200.19,7.085,1.06,0.255,16
14,999622.745,32.48,108.925,226.49,7.76,1.285,0.315,16
15,999578.8,37.565,117.25,255.965,8.61,1.43,0.38,16
16,999531.925,45.66,122.59,288.16,9.51,1.71,0.445,16
17,999482.365,46.965,135.97,321.92,10.375,1.88,0.525,16
18,999427.82,52.0,146.85,359.175,11.505,2.07,0.58,16
19,999369.345,51.29,163.735,400.065,12.5,2.41,0.655,16
20,999303.495,62.45,171.73,445.385,13.48,2.72,0.74,16
21,999234.41,68.975,185.355,492.685,14.685,3.045,0.845,16
22,999160.26,80.04,196.08,543.595,15.67,3.355,1.0,16
23,999081.65,85.56,212.685,598.42,16.96,3.57,1.155,16
24,998996.145,97.93,224.375,657.99,18.36,3.895,1.305,16
25,998904.93,97.105,251.965,720.595,19.605,4.33,1.47,16
26,998803.625,107.94,270.24,790.605,21.315,4.575,1.7,16
27,998696.365,118.66,289.425,865.56,23.09,5.005,1.895,16
28,998579.705,132.525,310.045,945.205,25.255,5.125,2.14,16
29,998455.38,143.33,334.35,1031.525,27.38,5.62,2.415,16
30,998318.985,151.865,366.78,1124.15,29.475,6.035,2.71,16
31,998171.965,158.06,403.255,1225.07,31.985,6.7,2.965,16
32,998009.315,187.605,420.965,1336.765,34.815,7.23,3.305,16
33,997841.515,185.59,470.825,1453.015,37.6,7.745,3.71,16
34,997651.885,215.91,494.185,1585.13,40.195,8.675,4.02,16
35,997454.375,235.345,530.515,1722.36,43.635,9.365,4.405,16
36,997240.965,241.94,584.45,1870.92,46.63,10.245,4.85,16
37,997008.455,264.295,628.43,2031.865,50.76,10.76,5.435,16
38,996756.66,280.735,683.915,2206.875,54.2,11.71,5.905,16
39,996482.225,308.295,734.5,2397.81,58.02,12.64,6.51,16
40,996187.71,337.725,789.57,2601.415,62.845,13.645,7.09,16
41,995872.17,359.73,856.295,2821.66,67.83,14.59,7.725,16
42,995529.555,373.715,939.895,3059.135,73.435,15.845,8.42,16
43,995153.225,429.56,992.035,3318.89,79.905,17.27,9.115,16
44,994759.295,443.36,1087.92,3594.2,86.81,18.455,9.96,16
45,994326.115,479.96,1173.605,3896.09,93.28,20.125,10.825,16
46,993858.965,518.705,1268.225,4220.53,100.45,21.34,11.785,16
47,993350.49,555.295,1378.605,4571.395,108.515,22.79,12.91,16
48,992796.71,618.165,1475.69,4953.605,117.415,24.35,14.065,16
49,992209.275,654.28,1605.265,5362.525,126.855,26.575,15.225,16
50,991569.735,705.615,1736.095,5807.245,135.66,29.135,16.515,16
51,990878.295,749.41,1884.465,6292.12,146.515,31.375,17.82,16
52,990129.44,810.395,2032.955,6814.43,159.31,34.16,19.31,16
53,989318.445,889.18,2185.995,7375.81,173.21,36.465,20.895,16
54,988449.245,988.765,2329.305,7983.115,187.005,39.865,22.7,16
55,987520.94,1038.58,2544.905,8626.165,201.265,43.56,24.585,16
56,986514.93,1126.575,2735.59,9331.66,217.28,47.36,26.605,16
57,985432.225,1198.89,2962.41,10091.565,234.7,51.135,29.075,16
58,984256.11,1303.84,3185.64,10914.48,253.345,54.96,31.625,16
59,982999.62,1390.385,3444.46,11798.43,273.54,59.335,34.23,16
60,981640.28,1517.385,3689.515,12755.795,296.24,63.67,37.115,16
61,980186.475,1631.75,3975.95,13777.535,319.085,68.98,40.225,16
62,978623.715,1729.775,4303.845,14880.835,343.55,74.795,43.485,16
63,976930.345,1871.51,4629.415,16071.63,369.43,80.535,47.135,16
64,975114.765,2045.09,4951.115,17352.825,398.605,86.575,51.025,16
65,973171.205,2175.89,5349.295,18726.265,429.55,92.62,55.175,16
66,971081.48,2344.885,5741.63,20209.33,463.43,99.605,59.64,16
67,968842.98,2499.635,6186.915,21800.425,497.195,108.18,64.67,16
68,966429.37,2699.065,6630.07,23520.04,534.345,117.105,70.005,16
69,963856.115,2907.585,7100.13,25358.365,575.99,126.1,75.715,16
70,961112.135,3103.27,7620.36,27325.635,619.95,136.78,81.87,16
71,958170.57,3410.915,8074.295,29441.275,667.805,146.795,88.345,16
72,955075.53,3608.28,8665.645,31681.67,714.725,158.26,95.89,16
73,954277.34,1341.855,9257.565,34083.465,766.51,169.84,103.425,16
74,953419.16,1059.855,7749.15,36654.53,823.085,182.745,111.475,16
75,952704.52,873.045,6435.79,38818.26,851.64,196.245,120.5,16
76,952111.735,724.895,5335.8,40629.645,858.57,209.14,130.215,16
77,951624.91,596.525,4424.16,42145.63,847.89,220.615,140.27,16
78,951214.93,498.27,3668.115,43411.655,826.305,230.12,150.605,16
79,950877.525,413.28,3040.815,44475.075,795.365,235.94,162.0,16
80,950598.735,341.02,2522.995,45364.3,760.035,239.31,173.605,16
81,950366.93,283.69,2089.83,46112.46,720.97,240.96,185.16,16
82,950175.89,234.08,1733.695,46741.045,678.17,240.36,196.76,16
83,949936.76,273.965,1436.76,47271.435,635.165,237.615,208.3,16
84,949738.285,239.44,1257.18,47720.95,591.445,232.615,220.085,16
85,949563.43,211.05,1100.32,48117.505,549.92,226.765,231.01,16
86,949409.805,186.08,962.655,48470.15,509.58,219.555,242.175,16
87,949275.69,161.655,845.755,48780.15,472.555,211.36,252.835,16
88,949158.26,141.505,739.16,49058.155,436.955,202.835,263.13,16
89,949055.58,123.745,647.76,49302.83,403.53,193.555,273.0,16
90,948966.02,108.325,567.35,49520.155,371.3,184.375,282.475,16
91,948887.395,95.085,496.38,49713.01,341.94,174.86,291.33,16
92,948819.305,82.38,435.31,49883.12,315.11,164.88,299.895,16
93,948759.835,71.905,380.465,50035.425,289.55,154.69,308.13,16
94,948706.71,64.195,332.935,50169.315,265.795,145.395,315.655,16
95,948660.4,56.245,291.56,50288.37,243.36,137.575,322.49,16
96,948620.44,48.575,256.01,50394.315,222.845,128.53,329.285,16
97,948585.545,42.15,224.475,50488.41,204.075,119.855,335.49,16
98,948554.625,37.37,196.625,50571.57,186.495,111.975,341.34,16
99,948526.715,33.285,173.265,50645.42,170.535,103.965,346.815,16
100,948502.865,29.125,151.895,50712.36,155.575,96.23,351.95,16
101,948482.175,24.92,133.155,50771.63,142.345,88.955,356.82,16
102,948463.785,22.305,116.17,50824.185,130.19,82.285,361.08,16
103,948419.515,47.53,102.155,50870.605,118.47,76.74,364.985,16
104,948380.065,46.58,113.485,50912.385,107.75,71.125,368.61,16
105,948337.115,49.835,120.58,50956.35,98.26,65.665,372.195,16
106,948291.44,53.02,128.625,51000.815,90.135,60.55,375.415,16
107,948242.81,56.56,137.18,51046.3,82.995,55.745,378.41,16
108,948190.65,60.73,145.575,51094.005,76.455,51.29,381.295,16
109,948134.03,65.665,155.035,51143.245,70.93,47.21,383.885,16
110,948075.255,68.33,166.835,51193.855,66.04,43.34,386.345,16
111,948012.11,73.59,176.47,51247.39,62.09,39.815,388.535,16
112,947945.575,77.89,188.47,51302.49,58.18,36.765,390.63,16
113,947873.135,84.06,200.61,51360.435,55.41,34.06,392.29,16
114,947795.995,89.66,214.23,51421.62,52.565,31.85,394.08,16
115,947714.99,94.155,229.9,51485.39,50.415,29.705,395.445,16
116,947627.87,101.315,243.755,51553.96,48.425,27.825,396.85,16
117,947535.515,107.63,260.31,51625.195,46.92,26.25,398.18,16
118,947436.99,114.66,278.105,51700.435,45.905,24.5,399.405,16
119,947330.705,123.77,295.64,51780.915,45.42,22.825,400.725,16
120,947218.86,130.41,315.835,51866.125,45.245,21.725,401.8,16
121,947099.285,139.33,335.635,51956.78,45.58,20.57,402.82,16
122,946971.12,149.38,357.815,52052.525,45.7,19.525,403.935,16
123,946834.605,159.35,381.645,52154.56,46.335,18.615,404.89,16
124,946689.8,168.75,407.53,52262.52,47.58,17.965,405.855,16
125,946534.405,181.115,435.415,52376.24,48.555,17.525,406.745,16
126,946369.075,192.96,465.365,52497.99,49.69,17.315,407.605,16
127,946192.08,206.63,496.015,52628.69,51.06,17.035,408.49,16
128,946005.46,217.595,530.78,52766.92,52.895,17.085,409.265,16
129,945803.44,235.145,564.11,52914.82,55.23,17.185,410.07,16
130,945586.025,252.595,601.82,53073.535,57.495,17.58,410.95,16
131,945357.59,267.21,643.675,53241.15,60.72,17.91,411.745,16
132,945111.435,286.445,687.445,53420.015,63.875,18.07,412.715,16
133,944849.985,304.44,733.495,53612.51,67.55,18.36,413.66,16
134,944571.18,324.485,781.67,53817.76,71.24,19.18,414.485,16
135,944273.02,346.445,836.06,54033.915,75.16,19.845,415.555,16
136,943957.295,368.235,892.815,54264.775,80.09,20.24,416.55,16
137,943620.27,392.345,948.67,54515.05,84.9,21.295,417.47,16
138,943262.36,417.53,1012.11,54777.065,90.025,22.53,418.38,16
139,942878.955,446.405,1076.52,55059.545,95.63,23.46,419.485,16
140,942471.175,475.335,1146.77,55360.09,101.535,24.5,420.595,16
141,942039.175,504.95,1222.115,55678.115,107.895,25.91,421.84,16
142,941580.53,534.4,1301.65,56017.985,114.73,27.47,423.235,16
143,941084.74,576.6,1384.185,56378.675,122.41,28.86,424.53,16
144,940560.955,610.22,1476.69,56765.33,130.14,30.64,426.025,16
145,940002.83,649.8,1570.36,57178.89,138.26,32.29,427.57,16
146,939410.485,690.11,1673.57,57615.68,146.655,34.26,429.24,16
147,938781.015,733.885,1782.095,58080.11,155.875,36.11,430.91,16
148,938109.7,781.33,1894.955,58577.445,165.27,38.63,432.67,16
149,937395.66,831.785,2015.07,59105.06,176.81,40.995,434.62,16
150,936640.49,880.405,2146.04,59665.385,187.945,43.11,436.625,16
151,935829.995,944.34,2282.6,60259.33,198.8,46.245,438.69,16
152,934969.965,1000.995,2433.73,60893.085,211.915,49.36,440.95,16
153,934059.52,1062.02,2586.9,61570.715,224.815,52.725,443.305,16
154,933091.235,1126.83,2750.285,62290.435,239.3,55.955,445.96,16
155,932063.63,1198.27,2917.92,63057.655,254.12,59.715,448.69,16
156,930972.695,1271.38,3100.935,63869.78,270.095,63.515,451.6,16
157,929814.365,1349.4,3294.99,64732.535,287.025,66.84,454.845,16
158,928587.41,1431.7,3498.2,65648.95,304.85,70.645,458.245,16
159,927282.065,1521.09,3715.955,66619.35,324.515,75.48,461.545,16
160,925901.545,1611.505,3945.675,67651.01,344.56,80.315,465.39,16
161,924433.25,1712.065,4181.76,68751.17,367.465,84.935,469.355,16
162,922881.38,1811.71,4438.205,69914.115,390.275,90.955,473.36,16
163,921239.04,1915.03,4708.27,71149.65,413.225,96.985,477.8,16
164,919505.335,2022.835,4990.025,72457.28,438.825,103.055,482.645,16
165,917665.44,2143.0,5284.98,73843.76,465.945,109.275,487.6,16
166,915720.48,2268.005,5592.3,75315.06,495.055,116.015,493.085,16
167,913667.705,2395.885,5917.93,76871.97,524.5,123.3,498.71,16
168,911500.92,2527.38,6262.645,78518.145,555.28,130.75,504.88,16
169,909205.42,2675.39,6621.105,80258.45,589.98,138.54,511.115,16
170,906790.26,2818.215,6999.75,82101.945,624.425,147.44,517.965,16
171,904241.425,2976.03,7387.785,84050.04,662.31,157.3,525.11,16
172,901558.155,3133.225,7800.25,86107.82,700.5,167.18,532.87,16
173,898738.165,3292.525,8234.31,88275.435,741.145,177.33,541.09,16
174,895772.39,3461.565,8684.055,90560.81,784.025,187.495,549.66,16
175,892651.83,3641.84,9145.155,92974.76,828.935,198.78,558.7,16
176,889378.75,3821.18,9625.675,95518.85,877.23,209.955,568.36,16
177,885953.225,3999.73,10123.25,98196.755,926.695,221.41,578.935,16
178,882359.715,4196.705,10625.1,101016.625,978.26,233.685,589.91,16
179,878601.305,4390.36,11152.04,103975.975,1030.96,248.18,601.18,16
180,874669.665,4593.04,11693.925,107079.675,1088.535,261.65,613.51,16
181,870568.89,4792.745,12250.52,110337.145,1147.7,276.235,626.765,16
182,866296.555,4995.31,12813.745,113754.34,1207.905,291.845,640.3,16
183,861843.56,5203.295,13393.265,117328.22,1268.735,308.41,654.515,16
184,857224.275,5403.87,13977.31,121065.93,1333.515,325.2,669.9,16
185,852426.58,5608.98,14577.765,124957.565,1400.995,342.015,686.1,16
186,847447.685,5827.53,15166.755,129025.005,1470.49,360.155,702.38,16
187,842306.43,6017.63,15782.625,133255.67,1538.495,379.315,719.835,16
188,836989.13,6223.53,16377.795,137663.7,1608.015,399.175,738.655,16
189,831499.85,6426.71,16984.395,142231.105,1680.34,419.805,757.795,16
190,825844.93,6623.315,17583.04,146973.865,1755.165,441.085,778.6,16
191,820030.16,6810.515,18183.165,151883.52,1830.455,461.55,800.635,16
192,814058.47,6998.77,18761.375,156970.23,1904.355,482.96,823.84,16
193,807939.03,7175.8,19337.505,162216.865,1979.92,502.805,848.075,16
194,801676.965,7341.745,19901.925,167625.02,2055.95,526.415,871.98,16
195,795276.86,7506.44,20442.975,173193.225,2132.78,549.62,898.1,16
196,788770.655,7635.015,20977.075,178908.76,2212.055,571.98,924.46,16
197,782147.78,7774.545,21471.425,184768.365,2290.355,594.515,953.015,16
198,775415.23,7903.665,21933.275,190779.15,2366.675,619.735,982.27,16
199,768596.83,8011.245,22373.975,196919.88,2442.795,642.405,1012.87,16
200,761705.54,8101.355,22783.425,203180.625,2518.265,666.375,1044.415,16
201,754755.485,8169.24,23156.615,209559.545,2588.825,693.22,1077.07,16
202,747748.755,8236.33,23483.69,216045.755,2656.745,717.37,1111.355,16
203,740705.99,8284.68,23761.565,222635.46,2725.46,740.215,1146.63,16
204,733654.605,8303.04,24003.145,229303.215,2788.945,763.505,1183.545,16
205,726583.285,8323.415,24195.24,236037.2,2852.53,786.36,1221.97,16
206,719530.28,8306.955,24345.73,242835.365,2911.89,809.405,1260.375,16
207,712507.75,8269.1,24446.315,249675.67,2969.535,831.91,1299.72,16
208,705510.33,8242.55,24493.72,256539.23,3020.495,853.135,1340.54,16
209,698570.945,8182.495,24491.905,263431.405,3068.38,873.365,1381.505,16
210,691696.49,8109.165,24438.64,270327.15,3109.86,894.84,1423.855,16
211,684912.595,8003.965,24340.925,277214.66,3145.76,914.49,1467.605,16
212,678208.835,7903.135,24178.925,284086.69,3179.355,930.725,1512.335,16
213,671623.46,7778.385,23974.525,290909.515,3207.04,948.58,1558.495,16
214,665149.07,7647.77,23733.23,297673.42,3227.94,963.13,1605.44,16
215,658805.435,7496.97,23432.975,304391.555,3241.995,978.08,1652.99,16
216,652604.47,7332.7,23098.52,311021.265,3252.05,990.535,1700.46,16
217,646543.64,7165.56,22725.78,317560.885,3253.135,1002.03,1748.97,16
218,640621.96,7003.36,22320.57,323993.125,3251.33,1011.825,1797.83,16
219,634870.595,6806.2,21887.755,330323.345,3244.51,1019.58,1848.015,16
220,629272.795,6626.25,21408.025,336535.96,3231.735,1027.19,1898.045,16
221,623843.665,6427.615,20916.015,342619.865,3212.7,1031.28,1948.86,16
222,618597.205,6216.495,20392.085,348573.725,3185.855,1035.73,1998.905,16
223,613512.58,6019.945,19851.285,354373.545,3155.86,1036.255,2050.53,16
224,608600.17,5815.205,19294.615,360031.0,3121.24,1035.985,2101.785,16
225,603864.975,5614.445,18713.945,365537.06,3081.55,1034.945,2153.08,16
226,599306.37,5403.545,18125.55,370891.86,3038.615,1030.045,2204.015,16
227,594924.48,5199.27,17525.55,376079.44,2993.725,1022.385,2255.15,16
228,590727.2,4985.125,16925.94,381096.96,2943.285,1016.095,2305.395,16
229,586688.065,4787.935,16323.82,385947.5,2889.205,1007.595,2355.88,16
230,582833.21,4578.02,15720.15,390635.03,2831.02,997.125,2405.445,16
231,579141.695,4380.96,15122.405,395141.6,2772.875,986.19,2454.275,16
232,575613.25,4188.35,14526.115,399484.755,2710.27,974.855,2502.405,16
233,572244.595,3999.91,13932.925,403666.27,2645.495,960.13,2550.675,16
234,569029.325,3817.49,13346.635,407682.75,2579.84,946.25,2597.71,16
235,565971.985,3634.515,12765.985,411541.59,2510.96,930.715,2644.25,16
236,563054.335,3464.65,12210.395,415227.945,2438.87,914.195,2689.61,16
237,560286.54,3287.48,11669.86,418758.27,2367.42,895.395,2735.035,16
238,557650.595,3129.02,11130.005,422140.69,2293.82,876.43,2779.44,16
239,555151.59,2970.51,10607.545,425369.065,2222.215,857.04,2822.035,16
240,552777.725,2822.045,10093.0,428457.765,2148.33,837.035,2864.1,16
241,550528.89,2672.82,9605.55,431392.76,2076.84,818.545,2904.595,16
242,548406.23,2526.25,9129.87,434190.78,2002.74,799.195,2944.935,16
243,546388.71,2398.99,8657.155,436861.815,1932.72,776.63,2983.98,16
244,544481.33,2269.145,8224.395,439385.5,1862.075,756.21,3021.345,16
245,542676.33,2146.685,7800.185,441791.64,1793.48,732.695,3058.985,16
246,540973.395,2026.035,7397.315,444074.315,1723.815,710.165,3094.96,16
247,539357.685,1922.65,6996.7,446251.225,1654.125,688.25,3129.365,16
248,537838.065,1810.08,6621.385,448316.21,1585.08,666.29,3162.89,16
249,536402.52,1708.73,6265.115,450264.025,1519.715,644.355,3195.54,16
250,535046.165,1613.335,5930.72,452105.72,1454.965,622.055,3227.04,16
251,533769.185,1521.575,5604.065,453856.085,1392.625,598.94,3257.525,16
252,532568.75,1429.685,5292.255,455512.375,1332.795,577.055,3287.085,16
253,531433.74,1352.83,4988.555,457080.39,1272.885,556.63,3314.97,16
254,530366.185,1271.135,4715.42,458554.315,1215.405,534.93,3342.61,16
255,529353.765,1204.475,4443.29,459955.7,1160.025,514.015,3368.73,16
256,528406.965,1127.485,4197.695,461276.1,1105.085,492.92,3393.75,16
257,527509.7,1068.695,3952.05,462525.025,1054.31,472.31,3417.91,16
258,526669.845,1002.26,3726.575,463703.635,1004.615,451.78,3441.29,16
259,525879.345,940.19,3512.295,464815.34,957.5,432.385,3462.945,16
260,525135.885,885.765,3306.715,465863.355,910.65,413.215,3484.415,16
261,524434.26,835.31,3113.98,466850.34,865.455,395.875,3504.78,16
262,523779.56,780.585,2931.07,467781.555,824.96,377.985,3524.285,16
263,523162.38,734.78,2754.03,468660.55,783.16,362.88,3542.22,16
264,522581.39,692.085,2591.02,469486.025,742.455,347.105,3559.92,16
265,522035.315,650.445,2437.145,470265.165,704.44,331.105,3576.385,16
266,521522.58,610.53,2293.165,470997.195,668.305,315.67,3592.555,16
267,521043.24,572.005,2155.955,471685.94,633.69,300.915,3608.255,16
268,520588.865,540.62,2026.03,472334.105,601.58,285.73,3623.07,16
269,520164.01,505.985,1907.455,472943.235,569.41,272.745,3637.16,16
270,519765.805,474.96,1794.22,473514.465,539.4,260.275,3650.875,16
271,519390.56,446.975,1684.01,474056.225,511.36,247.3,3663.57,16
272,519039.655,417.955,1584.095,474564.11,483.52,234.81,3675.855,16
273,518707.37,395.565,1484.82,475043.98,457.865,223.235,3687.165,16
274,518398.6,368.02,1396.305,475493.35,434.205,211.805,3697.715,16
275,518107.565,346.68,1308.37,475918.27,409.29,201.825,3708.0,16
276,517835.19,324.705,1227.555,476316.475,387.485,190.585,3718.005,16
277,517579.36,305.03,1154.19,476686.82,366.76,180.585,3727.255,16
278,517337.8,286.92,1083.635,477037.615,346.03,171.82,3736.18,16
279,517112.79,268.8,1016.42,477367.38,327.24,162.59,3744.78,16
280,516902.42,250.77,955.855,477675.495,308.215,154.35,3752.895,16
281,516703.59,236.45,897.47,477965.665,290.84,145.37,3760.615,16
282,516515.505,223.36,841.29,478240.595,273.22,138.395,3767.635,16
283,516339.765,209.345,790.395,478497.755,257.195,130.825,3774.72,16
284,516175.68,195.46,741.585,478739.595,242.965,123.57,3781.145,16
285,516022.615,183.04,695.115,478966.195,229.51,116.3,3787.225,16
286,515878.62,172.045,651.15,479178.68,216.71,109.435,3793.36,16
287,515742.84,162.155,611.7,479377.515,203.81,103.15,3798.83,16
288,515615.725,151.515,573.85,479565.47,191.735,97.785,3803.92,16
289,515497.38,141.05,539.265,479741.08,180.19,92.24,3808.795,16
290,515384.975,134.035,504.62,479906.095,169.605,87.075,3813.595,16
291,515280.225,125.115,474.06,480060.67,160.0,82.155,3817.775,16
292,515182.505,117.065,443.8,480206.49,151.145,77.09,3821.905,16
293,515091.23,108.655,416.87,480342.205,142.45,72.86,3825.73,16
294,515004.71,103.355,389.515,480470.445,134.15,68.795,3829.03,16
295,514924.405,95.92,365.92,480590.31,125.695,65.1,3832.65,16
296,514847.86,91.08,343.205,480702.025,117.85,62.29,3835.69,16
297,514775.54,86.25,322.905,480807.245,110.82,58.44,3838.8,16
298,514708.945,79.85,302.975,480907.125,104.135,55.165,3841.805,16
299,514646.635,74.56,283.805,481000.24,97.99,52.1,3844.67,16
