Date,S,E,I,R,H,C,D,index
0,999953.0,8.0,38.0,0.0,1.0,0.0,0.0,92
1,999938.045,16.27,33.59,10.655,1.415,0.025,0.0,92
2,999924.535,16.19,37.67,19.735,1.805,0.06,0.005,92
3,999909.005,17.52,41.005,30.15,2.15,0.165,0.005,92
4,999892.495,20.14,43.605,40.905,2.6,0.235,0.02,92
5,999875.06,22.16,46.545,52.92,2.895,0.39,0.03,92
6,999856.39,25.275,49.18,65.245,3.425,0.425,0.06,92
7,999836.655,22.575,57.67,78.655,3.845,0.52,0.08,92
8,999813.75,25.265,61.645,94.425,4.235,0.56,0.12,92
9,999788.635,28.775,65.985,111.17,4.62,0.675,0.14,92
10,999762.195,23.33,78.83,129.565,5.125,0.775,0.18,92
11,999730.075,30.115,81.92,150.985,5.745,0.95,0.21,92
12,999697.535,32.635,88.245,173.69,6.58,1.06,0.255,92
13,999662.35,34.745,97.09,197.145,7.145,1.205,0.32,92
14,999623.365,33.54,109.315,224.2,7.83,1.39,0.36,92
15,999579.675,37.82,117.59,254.415,8.65,1.435,0.415,92
16,999532.49,46.19,122.42,287.285,9.355,1.785,0.475,92
17,999482.755,47.6,135.715,321.37,9.99,2.04,0.53,92
18,999427.86,52.79,145.705,359.605,11.2,2.185,0.655,92
19,999369.175,51.875,164.04,399.625,12.155,2.345,0.785,92
20,999302.965,62.94,172.605,444.525,13.52,2.52,0.925,92
21,999234.445,68.47,186.2,492.55,14.615,2.65,1.07,92
22,999159.005,81.275,195.78,544.055,15.68,2.975,1.23,92
23,999080.815,86.465,212.885,598.14,16.95,3.31,1.435,92
24,998995.755,98.03,225.52,657.165,18.275,3.645,1.61,92
25,998904.46,97.675,253.045,719.35,19.79,3.835,1.845,92
26,998802.27,109.265,271.38,789.605,21.16,4.295,2.025,92
27,998693.61,121.045,291.265,864.325,22.77,4.775,2.21,92
28,998576.16,135.19,311.25,945.14,24.46,5.35,2.45,92
29,998449.2,147.71,337.79,1030.455,26.395,5.795,2.655,92
30,998314.255,153.325,371.155,1123.3,28.88,6.22,2.865,92
31,998165.45,161.24,405.635,1226.71,31.05,6.8,3.115,92
32,998003.285,189.045,424.23,1338.61,33.965,7.455,3.41,92
33,997833.97,188.29,472.58,1456.58,36.73,8.035,3.815,92
34,997643.8,218.695,497.055,1587.92,39.77,8.585,4.175,92
35,997444.215,239.325,532.585,1726.93,42.94,9.305,4.7,92
36,997229.345,245.37,588.3,1875.585,46.395,9.88,5.125,92
37,996992.46,271.335,631.255,2038.475,50.225,10.62,5.63,92
38,996740.01,285.315,690.11,2212.83,54.055,11.545,6.135,92
39,996464.965,312.675,741.69,2402.695,58.425,12.83,6.72,92
40,996167.565,343.47,796.615,2607.595,63.685,13.66,7.41,92
41,995848.685,366.68,864.415,2828.4,68.78,14.945,8.095,92
42,995501.775,381.585,949.135,3067.945,74.39,16.33,8.84,92
43,995122.05,437.27,1001.68,3331.415,80.19,17.83,9.565,92
44,994721.285,455.63,1096.495,3610.615,86.34,19.09,10.545,92
45,994284.07,491.39,1183.82,3915.195,93.63,20.44,11.455,92
46,993810.615,531.14,1278.26,4244.43,101.21,21.845,12.5,92
47,993299.435,565.04,1388.48,4600.41,109.265,23.8,13.57,92
48,992742.89,626.385,1485.77,4986.59,117.53,26.08,14.755,92
49,992148.89,664.88,1615.895,5399.405,126.81,28.075,16.045,92
50,991507.415,712.72,1748.325,5846.9,136.985,30.295,17.36,92
51,990810.425,758.05,1899.97,6331.68,148.565,32.435,18.875,92
52,990056.435,819.52,2049.045,6858.61,161.455,34.515,20.42,92
53,989237.84,903.09,2199.33,7425.535,174.57,37.615,22.02,92
54,988365.07,1000.385,2344.37,8037.06,188.735,40.505,23.875,92
