Date,S,E,I,R,H,C,D,index
0,999953.0,8.0,38.0,0.0,1.0,0.0,0.0,43
1,999937.675,16.53,34.015,10.215,1.515,0.05,0.0,43
2,999923.65,16.62,38.15,19.605,1.88,0.09,0.005,43
3,999908.37,17.605,41.33,30.275,2.245,0.16,0.015,43
4,999891.42,20.765,43.56,41.42,2.575,0.235,0.025,43
5,999874.125,22.08,46.88,53.585,2.985,0.32,0.025,43
6,999855.185,25.315,49.2,66.4,3.45,0.415,0.035,43
7,999835.835,22.25,57.89,79.67,3.795,0.485,0.075,43
8,999812.79,25.5,61.005,95.695,4.305,0.615,0.09,43
9,999788.275,28.475,65.105,112.515,4.735,0.76,0.135,43
10,999762.595,22.55,78.055,130.575,5.17,0.895,0.16,43
11,999730.565,29.805,80.455,152.16,5.79,1.0,0.225,43
12,999697.77,32.665,87.38,174.23,6.58,1.12,0.255,43
13,999662.6,34.825,95.67,198.19,7.125,1.285,0.305,43
14,999624.65,32.635,108.36,224.88,7.725,1.36,0.39,43
15,999580.755,37.55,116.59,254.64,8.58,1.445,0.44,43
16,999533.61,46.195,121.605,287.19,9.24,1.625,0.535,43
17,999484.71,46.68,135.13,320.925,10.07,1.89,0.595,43
18,999431.095,51.135,145.385,358.555,10.975,2.21,0.645,43
19,999373.4,49.98,162.67,398.785,11.93,2.475,0.76,43
20,999308.355,60.9,170.08,443.975,13.195,2.615,0.88,43
21,999238.915,68.37,182.88,491.66,14.205,2.95,1.02,43
22,999164.63,79.875,193.355,542.08,15.59,3.28,1.19,43
23,999086.61,85.28,210.54,595.825,16.775,3.63,1.34,43
24,999002.185,97.02,223.12,654.055,18.165,3.955,1.5,43
25,998911.845,96.395,250.235,716.045,19.6,4.195,1.685,43
26,998811.045,107.1,268.655,785.735,21.135,4.5,1.83,43
27,998703.58,118.385,288.525,859.725,22.89,4.875,2.02,43
28,998587.59,132.04,308.525,939.58,24.78,5.26,2.225,43
29,998463.84,143.045,332.36,1026.045,26.4,5.78,2.53,43
30,998330.905,148.765,363.31,1119.59,28.475,6.13,2.825,43
31,998185.315,155.62,397.125,1221.365,30.745,6.62,3.21,43
32,998026.03,183.45,415.17,1331.2,33.45,7.155,3.545,43
33,997858.62,183.5,462.91,1447.52,35.84,7.7,3.91,43
34,997672.54,212.435,487.43,1576.245,38.9,8.26,4.19,43
35,997477.12,231.225,524.45,1711.285,42.305,9.065,4.55,43
36,997266.12,237.675,579.635,1856.07,45.655,9.87,4.975,43
37,997034.735,261.275,623.03,2015.185,49.71,10.565,5.5,43
38,996786.6,276.26,677.47,2188.57,53.69,11.45,5.96,43
39,996516.875,302.21,727.965,2375.945,57.995,12.54,6.47,43
40,996226.445,331.08,780.24,2578.9,62.9,13.295,7.14,43
41,995915.135,352.245,847.38,2795.285,67.81,14.295,7.85,43
42,995574.4,369.025,928.245,3030.525,73.8,15.53,8.475,43
43,995201.96,424.735,979.29,3288.57,79.84,16.345,9.26,43
