Date,S,E,I,R,H,C,D,index
0,999953.0,8.0,38.0,0.0,1.0,0.0,0.0,0
1,999937.885,16.38,34.075,10.065,1.55,0.045,0.0,0
2,999924.06,16.345,38.265,19.335,1.87,0.125,0.0,0
3,999908.38,17.65,41.585,29.965,2.25,0.17,0.0,0
4,999891.875,20.235,43.99,41.095,2.51,0.295,0.0,0
5,999874.19,22.435,47.02,53.145,2.845,0.35,0.015,0
6,999855.49,25.415,49.59,65.76,3.295,0.395,0.055,0
7,999835.725,22.6,58.535,78.83,3.74,0.485,0.085,0
8,999812.33,25.73,62.14,94.92,4.19,0.585,0.105,0
9,999787.11,29.225,66.225,111.93,4.725,0.645,0.14,0
10,999760.12,24.15,79.025,130.465,5.225,0.855,0.16,0
11,999728.095,30.48,82.335,152.09,5.875,0.945,0.18,0
12,999695.015,33.045,89.35,174.775,6.48,1.115,0.22,0
13,999659.53,34.955,97.415,199.415,7.075,1.315,0.295,0
14,999620.63,33.505,109.925,226.375,7.665,1.55,0.35,0
15,999576.425,38.21,118.005,256.89,8.325,1.73,0.415,0
16,999530.225,45.25,123.3,289.93,8.925,1.85,0.52,0
17,999481.0,46.445,136.53,323.735,9.705,1.985,0.6,0
18,999426.4,51.835,147.005,361.17,10.71,2.185,0.695,0
19,999366.465,52.53,164.585,401.49,11.82,2.295,0.815,0
20,999300.26,63.305,173.165,446.76,13.14,2.475,0.895,0
21,999230.39,70.02,186.755,494.91,14.115,2.8,1.01,0
22,999155.705,80.93,196.99,546.85,15.365,2.98,1.18,0
23,999076.345,86.885,214.285,601.385,16.45,3.375,1.275,0
24,998989.325,100.21,227.015,660.53,17.85,3.645,1.425,0
25,998897.315,99.145,255.22,723.615,19.04,4.015,1.65,0
26,998795.12,109.435,274.34,794.235,20.76,4.265,1.845,0
27,998686.295,121.335,293.215,869.83,22.475,4.77,2.08,0
28,998569.015,134.72,313.565,950.715,24.55,5.1,2.335,0
29,998443.16,146.05,337.37,1038.625,26.7,5.565,2.53,0
30,998307.845,151.84,370.575,1131.605,29.21,6.135,2.79,0
31,998159.23,159.74,405.445,1234.3,31.66,6.53,3.095,0
32,997996.17,189.03,424.64,1345.55,34.105,7.055,3.45,0
33,997824.935,188.92,475.32,1462.95,36.435,7.625,3.815,0
34,997634.41,218.08,500.865,1594.685,39.47,8.33,4.16,0
35,997434.135,238.48,537.12,1733.975,42.755,8.965,4.57,0
36,997218.615,245.085,591.975,1883.35,46.175,9.78,5.02,0
37,996981.0,270.45,635.14,2046.97,50.265,10.64,5.535,0
38,996728.69,283.005,694.43,2222.115,53.995,11.58,6.185,0
39,996452.475,310.61,743.68,2415.615,58.235,12.68,6.705,0
40,996153.595,343.15,795.865,2622.705,63.515,13.845,7.325,0
41,995835.985,363.495,866.26,2842.905,68.365,14.97,8.02,0
42,995489.595,378.105,949.81,3083.865,73.605,16.215,8.805,0
43,995109.06,435.41,1002.25,3346.405,79.905,17.395,9.575,0
44,994707.875,451.75,1099.37,3624.985,86.835,18.775,10.41,0
45,994269.64,488.67,1186.125,3929.715,94.355,20.23,11.265,0
46,993798.83,525.39,1279.705,4259.895,102.08,21.795,12.305,0
47,993286.77,562.87,1388.66,4614.29,110.275,23.725,13.41,0
48,992734.47,618.945,1489.12,4998.28,118.63,26.01,14.545,0
49,992140.46,659.98,1613.565,5414.24,127.815,28.305,15.635,0
50,991495.685,711.87,1742.03,5864.815,138.275,30.24,17.085,0
51,990803.285,751.26,1896.035,6348.755,149.495,32.55,18.62,0
52,990047.49,814.215,2046.4,6874.975,161.845,34.79,20.285,0
53,989237.375,887.045,2199.295,7442.575,174.205,37.575,21.93,0
54,988361.495,992.365,2342.435,8050.995,188.45,40.43,23.83,0
55,987428.73,1040.365,2560.48,8697.13,204.17,43.295,25.83,0
56,986412.55,1135.135,2749.66,9407.79,219.885,47.03,27.95,0
57,985318.615,1211.79,2982.635,10169.24,236.48,51.085,30.155,0
58,984141.97,1307.13,3211.975,10996.07,254.545,55.645,32.665,0
59,982873.53,1400.685,3468.255,11887.275,274.77,60.12,35.365,0
60,981505.445,1528.89,3717.085,12848.34,297.345,64.43,38.465,0
61,980041.245,1641.38,4010.995,13874.925,320.74,69.21,41.505,0
62,978460.89,1746.1,4339.955,14987.95,345.735,74.34,45.03,0
63,976757.675,1883.775,4664.2,16192.555,372.895,80.12,48.78,0
64,974927.085,2064.16,4983.025,17484.715,402.035,86.11,52.87,0
65,972973.53,2189.04,5385.795,18868.84,432.34,93.55,56.905,0
66,970872.335,2357.91,5783.825,20358.78,464.36,101.41,61.38,0
67,968612.975,2524.565,6216.4,21970.85,498.75,110.035,66.425,0
68,966192.485,2713.16,6671.09,23695.53,536.99,118.93,71.815,0
69,963600.825,2928.68,7142.74,25544.91,577.495,127.795,77.555,0
70,960834.6,3131.255,7664.425,27526.775,621.76,137.205,83.98,0
71,957882.36,3424.045,8130.33,29655.505,670.08,147.115,90.565,0
72,954754.545,3642.03,8715.835,31911.515,719.645,158.645,97.785,0
73,954474.95,829.405,9309.16,34337.795,772.085,171.345,105.26,0
74,954177.67,422.44,7350.44,36923.195,829.305,183.435,113.515,0
75,953942.355,299.055,5609.46,38979.44,850.14,197.07,122.48,0
76,953762.04,225.995,4259.125,40568.28,842.65,209.58,132.33,0
77,953625.3,171.35,3235.42,41787.955,817.515,219.52,142.94,0
78,953522.44,129.025,2456.345,42729.18,782.51,226.745,153.755,0
79,953443.39,98.61,1863.065,43458.645,740.025,231.59,164.675,0
80,953383.52,74.355,1414.88,44026.74,691.665,232.23,176.61,0
81,953338.04,56.59,1074.6,44468.855,643.15,230.625,188.14,0
82,953304.295,42.185,814.565,44817.97,593.575,227.885,199.525,0
83,953278.19,32.28,619.53,45092.17,543.96,223.135,210.735,0
84,953257.935,25.115,470.43,45310.015,498.51,216.37,221.625,0
85,953242.885,18.925,356.385,45486.69,454.64,207.84,232.635,0
86,953231.52,14.01,271.13,45627.445,414.94,197.7,243.255,0
87,953222.97,10.67,205.6,45742.805,376.7,188.165,253.09,0
88,953216.325,8.21,155.17,45838.36,341.33,178.22,262.385,0
89,953211.13,6.46,118.15,45915.975,308.54,168.585,271.16,0
90,953207.165,5.09,89.225,45981.45,279.41,158.15,279.51,0
91,953204.355,3.655,68.445,46035.77,252.375,148.27,287.13,0
92,953202.045,2.91,52.11,46082.305,227.71,138.715,294.205,0
93,953200.415,2.06,39.71,46122.535,205.73,128.265,301.285,0
94,953199.23,1.435,30.38,46156.84,185.67,118.91,307.535,0
95,953198.26,1.205,23.05,46186.65,167.71,110.0,313.125,0
96,953197.41,1.015,17.625,46212.985,150.72,101.765,318.48,0
97,953196.85,0.735,13.58,46235.585,135.795,93.755,323.7,0
98,953196.495,0.475,10.32,46256.12,122.095,86.24,328.255,0
99,953196.145,0.415,7.68,46273.945,110.2,79.255,332.36,0
100,953195.875,0.33,5.885,46290.06,98.825,72.605,336.42,0
101,953195.73,0.19,4.365,46304.335,88.91,66.635,339.835,0
102,953195.525,0.24,3.28,46317.25,79.7,60.96,343.045,0
103,953195.405,0.15,2.51,46328.63,71.615,55.645,346.045,0
104,953195.33,0.1,1.935,46339.035,64.46,50.36,348.78,0
105,953195.3,0.05,1.455,46348.29,57.875,45.82,351.21,0
106,953195.27,0.03,1.075,46356.655,52.15,41.4,353.42,0
107,953195.265,0.01,0.86,46363.7,46.99,37.59,355.585,0
108,953195.25,0.02,0.635,46370.135,42.225,34.335,357.4,0
109,953195.215,0.035,0.52,46376.135,37.845,31.18,359.07,0
110,953195.185,0.03,0.44,46381.265,33.935,28.43,360.715,0
111,953195.17,0.015,0.365,46386.21,30.5,25.735,362.005,0
112,953195.16,0.015,0.28,46390.395,27.575,23.45,363.125,0
113,953195.145,0.015,0.2,46394.495,24.82,21.04,364.285,0
114,953195.145,0.005,0.16,46397.895,22.43,19.1,365.265,0
115,953195.135,0.01,0.12,46400.985,20.315,17.15,366.285,0
116,953195.135,0.0,0.08,46404.065,18.125,15.38,367.215,0
117,953195.135,0.0,0.065,46406.725,16.38,13.66,368.035,0
118,953195.135,0.0,0.06,46408.955,14.835,12.25,368.765,0
119,953195.1,0.035,0.035,46411.015,13.545,10.775,369.495,0
120,953195.1,0.005,0.055,46412.84,12.095,9.95,369.955,0
121,953195.07,0.03,0.06,46414.405,10.88,8.98,370.575,0
122,953195.03,0.04,0.065,46415.99,9.765,8.165,370.945,0
123,953195.0,0.045,0.085,46417.24,8.835,7.48,371.315,0
124,953194.975,0.035,0.095,46418.425,7.945,6.91,371.615,0
125,953194.95,0.03,0.09,46419.55,7.185,6.265,371.93,0
126,953194.91,0.045,0.095,46420.53,6.44,5.7,372.28,0
127,953194.865,0.05,0.11,46421.415,5.86,5.11,372.59,0
128,953194.835,0.035,0.115,46422.25,5.275,4.66,372.83,0
129,953194.775,0.065,0.11,46423.06,4.77,4.17,373.05,0
130,953194.73,0.05,0.125,46423.75,4.305,3.77,373.27,0
131,953194.68,0.06,0.12,46424.395,3.87,3.415,373.46,0
132,953194.63,0.055,0.15,46424.99,3.475,3.11,373.59,0
133,953194.545,0.09,0.17,46425.495,3.065,2.905,373.73,0
134,953194.465,0.105,0.21,46425.94,2.78,2.58,373.92,0
135,953194.375,0.105,0.24,46426.5,2.535,2.21,374.035,0
136,953194.255,0.13,0.25,46426.895,2.3,2.055,374.115,0
137,953194.15,0.125,0.3,46427.285,2.065,1.845,374.23,0
138,953194.055,0.11,0.295,46427.675,1.9,1.665,374.3,0
139,953193.945,0.125,0.295,46428.06,1.695,1.525,374.355,0
140,953193.855,0.11,0.33,46428.425,1.525,1.31,374.445,0
141,953193.75,0.125,0.315,46428.745,1.4,1.16,374.505,0
142,953193.61,0.155,0.345,46429.035,1.24,1.06,374.555,0
143,953193.47,0.16,0.38,46429.355,1.07,0.97,374.595,0
144,953193.335,0.165,0.375,46429.65,0.995,0.835,374.645,0
145,953193.125,0.23,0.41,46429.88,0.87,0.795,374.69,0
146,953192.97,0.195,0.475,46430.15,0.78,0.705,374.725,0
147,953192.79,0.2,0.55,46430.395,0.675,0.61,374.78,0
148,953192.61,0.2,0.585,46430.63,0.625,0.54,374.81,0
149,953192.415,0.23,0.575,46430.9,0.57,0.465,374.845,0
150,953192.21,0.235,0.595,46431.19,0.52,0.38,374.87,0
151,953191.94,0.31,0.6,46431.46,0.46,0.35,374.88,0
152,953191.745,0.25,0.665,46431.7,0.42,0.335,374.885,0
153,953191.5,0.27,0.705,46431.925,0.375,0.32,374.905,0
154,953191.175,0.355,0.765,46432.17,0.34,0.275,374.92,0
155,953190.92,0.325,0.79,46432.45,0.325,0.25,374.94,0
156,953190.61,0.345,0.845,46432.725,0.29,0.225,374.96,0
157,953190.33,0.345,0.88,46433.015,0.255,0.21,374.965,0
158,953190.06,0.32,0.9,46433.31,0.245,0.19,374.975,0
159,953189.685,0.435,0.91,46433.565,0.22,0.205,374.98,0
160,953189.29,0.445,1.025,46433.85,0.225,0.175,374.99,0
161,953188.865,0.49,1.07,46434.195,0.225,0.16,374.995,0
162,953188.475,0.465,1.205,46434.46,0.245,0.15,375.0,0
163,953187.955,0.58,1.275,46434.81,0.23,0.145,375.005,0
164,953187.445,0.595,1.37,46435.21,0.24,0.13,375.01,0
165,953186.9,0.66,1.46,46435.61,0.24,0.11,375.02,0
166,953186.43,0.6,1.625,46435.975,0.235,0.11,375.025,0
167,953185.76,0.725,1.69,46436.455,0.235,0.105,375.03,0
168,953185.09,0.765,1.86,46436.915,0.24,0.08,375.05,0
169,953184.365,0.865,1.945,46437.45,0.235,0.085,375.055,0
170,953183.625,0.885,2.05,46438.08,0.215,0.09,375.055,0
171,953182.825,0.965,2.235,46438.61,0.23,0.075,375.06,0
172,953181.995,0.97,2.52,46439.15,0.225,0.075,375.065,0
173,953181.06,1.06,2.645,46439.83,0.26,0.08,375.065,0
174,953180.015,1.215,2.84,46440.495,0.3,0.07,375.065,0
175,953178.97,1.225,3.04,46441.315,0.3,0.08,375.07,0
176,953177.77,1.395,3.14,46442.25,0.27,0.105,375.07,0
177,953176.67,1.295,3.46,46443.115,0.29,0.1,375.07,0
178,953175.445,1.415,3.565,46444.08,0.3,0.115,375.08,0
