Date,S,E,I,R,H,C,D,index
0,999953.0,8.0,38.0,0.0,1.0,0.0,0.0,51
1,999937.54,16.79,33.985,10.2,1.45,0.035,0.0,51
2,999924.22,16.08,38.205,19.535,1.865,0.095,0.0,51
3,999909.13,17.175,41.035,30.24,2.255,0.155,0.01,51
4,999892.76,19.835,42.78,41.75,2.63,0.225,0.02,51
5,999875.53,21.84,45.715,53.585,3.02,0.28,0.03,51
6,999857.49,24.125,48.56,66.215,3.2,0.38,0.03,51
7,999838.485,21.17,56.875,79.38,3.495,0.55,0.045,51
8,999815.84,24.345,59.86,95.19,4.07,0.615,0.08,51
9,999791.47,27.665,63.54,112.04,4.445,0.73,0.11,51
10,999765.855,22.02,76.7,129.44,5.0,0.855,0.13,51
11,999734.795,28.29,80.095,150.065,5.595,1.01,0.15,51
12,999701.47,32.225,87.105,171.815,6.02,1.145,0.22,51
13,999666.295,34.665,94.95,195.885,6.635,1.31,0.26,51
14,999628.185,32.44,108.415,221.885,7.33,1.44,0.305,51
15,999584.37,37.32,116.045,252.055,8.32,1.53,0.36,51
16,999537.27,45.76,121.55,284.04,9.285,1.66,0.435,51
17,999488.025,46.78,134.995,317.71,10.055,1.95,0.485,51
18,999433.94,51.45,146.345,354.505,11.005,2.19,0.565,51
19,999376.135,50.21,163.675,394.72,12.245,2.355,0.66,51
20,999310.025,61.945,171.4,439.975,13.27,2.615,0.77,51
21,999241.665,67.925,184.52,487.39,14.545,3.015,0.94,51
22,999167.22,79.9,193.9,538.725,15.855,3.315,1.085,51
23,999090.165,84.53,210.81,592.535,17.245,3.49,1.225,51
24,999005.77,96.39,222.89,651.01,18.565,4.01,1.365,51
25,998916.255,95.2,250.06,712.63,19.825,4.445,1.585,51
26,998815.395,106.505,267.35,782.945,21.275,4.715,1.815,51
27,998708.185,118.105,287.465,856.18,22.86,5.165,2.04,51
28,998592.915,131.52,307.31,935.4,25.085,5.395,2.375,51
29,998469.545,142.67,332.025,1020.41,26.905,5.73,2.715,51
