Date,S,E,I,R,H,C,D,index
0,999953.0,8.0,38.0,0.0,1.0,0.0,0.0,29
1,999937.385,16.79,34.085,10.345,1.36,0.035,0.0,29
2,999923.34,16.845,38.325,19.675,1.725,0.085,0.005,29
3,999908.175,17.67,41.555,30.26,2.165,0.16,0.015,29
4,999891.005,20.87,43.555,41.74,2.55,0.255,0.025,29
5,999873.945,22.005,46.98,53.615,3.09,0.32,0.045,29
6,999854.865,25.22,49.44,66.455,3.505,0.46,0.055,29
7,999835.445,22.195,57.53,80.355,3.87,0.525,0.08,29
8,999812.36,25.465,60.73,96.35,4.36,0.615,0.12,29
9,999787.805,28.195,65.275,113.075,4.76,0.755,0.135,29
10,999761.145,23.445,77.805,131.245,5.305,0.89,0.165,29
11,999730.495,28.69,81.04,152.81,5.745,1.01,0.21,29
12,999697.62,31.925,87.715,175.195,6.09,1.2,0.255,29
13,999662.485,34.26,95.535,199.35,6.715,1.325,0.33,29
14,999624.39,32.18,108.305,225.825,7.415,1.485,0.4,29
15,999581.505,36.145,116.225,255.785,8.24,1.61,0.49,29
16,999535.085,44.34,122.11,286.84,9.18,1.895,0.55,29
17,999486.365,45.42,134.665,320.855,10.06,1.995,0.64,29
18,999431.795,51.265,144.975,358.135,10.93,2.12,0.78,29
19,999373.95,50.165,162.415,398.23,11.975,2.39,0.875,29
20,999309.57,60.06,170.845,442.785,13.08,2.64,1.02,29
21,999242.35,65.905,183.49,490.055,14.12,2.915,1.165,29
22,999167.93,78.78,192.385,541.11,15.22,3.29,1.285,29
23,999091.655,83.08,209.41,594.375,16.56,3.465,1.455,29
24,999007.275,95.625,221.37,652.59,17.75,3.805,1.585,29
25,998918.98,93.3,247.8,714.875,19.14,4.115,1.79,29
26,998818.97,104.27,266.225,783.265,20.865,4.445,1.96,29
27,998711.78,117.39,283.32,857.775,22.705,4.78,2.25,29
28,998596.815,130.845,303.975,936.265,24.425,5.215,2.46,29
29,998475.78,139.44,330.405,1019.54,26.325,5.805,2.705,29
30,998342.56,147.11,360.925,1112.08,28.11,6.225,2.99,29
31,998199.395,152.27,394.935,1213.085,30.4,6.595,3.32,29
32,998040.225,181.69,410.79,1323.79,32.71,7.135,3.66,29
33,997874.505,180.17,461.19,1437.06,35.345,7.65,4.08,29
34,997690.24,209.0,484.015,1565.64,38.255,8.385,4.465,29
35,997498.0,227.045,519.04,1700.495,41.645,8.89,4.885,29
36,997290.58,232.17,572.085,1845.58,44.67,9.545,5.37,29
37,997061.94,256.165,612.985,2004.565,48.105,10.425,5.815,29
38,996817.375,270.055,667.875,2174.835,52.205,11.28,6.375,29
39,996550.205,296.29,717.545,2360.555,56.53,11.82,7.055,29
40,996260.595,327.8,769.68,2560.25,61.22,12.795,7.66,29
41,995951.835,349.39,837.315,2773.645,65.625,13.87,8.32,29
42,995613.3,364.67,919.815,3006.86,71.265,15.12,8.97,29
43,995246.395,415.72,973.285,3261.435,77.09,16.45,9.625,29
44,994858.73,431.265,1067.835,3530.48,83.615,17.63,10.445,29
45,994431.515,469.905,1150.405,3827.12,90.23,19.435,11.39,29
46,993973.27,505.94,1242.29,4147.62,97.935,20.58,12.365,29
47,993475.285,540.825,1350.345,4492.075,105.98,22.07,13.42,29
48,992934.395,599.435,1446.165,4866.97,114.53,24.025,14.48,29
49,992354.615,639.04,1574.45,5266.06,124.15,26.1,15.585,29
50,991726.55,688.91,1702.72,5701.935,134.565,28.61,16.71,29
51,991051.015,727.255,1852.295,6174.855,145.655,31.07,17.855,29
52,990313.69,789.01,1996.655,6690.25,157.5,33.575,19.32,29
53,989522.6,861.825,2144.26,7243.695,170.085,36.46,21.075,29
54,988672.715,959.275,2283.42,7838.795,183.505,39.545,22.745,29
55,987767.655,1003.675,2491.07,8472.58,197.37,42.965,24.685,29
56,986781.63,1093.4,2676.09,9161.785,213.88,46.55,26.665,29
57,985723.88,1162.22,2898.605,9905.15,230.54,50.65,28.955,29
58,984577.36,1261.675,3118.005,10708.75,247.83,55.03,31.35,29
59,983343.775,1350.15,3369.36,11575.63,268.275,58.735,34.075,29
60,982010.47,1475.335,3614.13,12510.02,290.41,62.72,36.915,29
61,980587.145,1582.165,3896.54,13512.585,313.605,67.845,40.115,29
62,979052.96,1680.865,4220.665,14591.75,336.765,73.54,43.455,29
63,977394.16,1817.12,4535.46,15763.04,363.71,79.565,46.945,29
64,975612.72,1987.37,4849.11,17021.875,392.515,85.715,50.695,29
65,973711.17,2107.795,5247.225,18363.99,422.695,92.34,54.785,29
66,971660.56,2275.7,5632.385,19816.74,455.6,99.675,59.34,29
67,969464.63,2427.93,6067.53,21378.77,489.235,107.475,64.43,29
