Date,S,E,I,R,H,C,D,index
0,999953.0,8.0,38.0,0.0,1.0,0.0,0.0,7
1,999937.54,16.665,34.015,10.275,1.425,0.08,0.0,7
2,999923.865,16.485,38.265,19.48,1.715,0.19,0.0,7
3,999908.595,17.465,41.25,30.31,2.18,0.195,0.005,7
4,999891.81,20.385,43.295,41.635,2.545,0.32,0.01,7
5,999874.905,21.67,46.415,53.705,2.86,0.415,0.03,7
6,999856.72,24.245,48.715,66.49,3.295,0.485,0.05,7
7,999837.26,21.83,56.61,79.915,3.71,0.595,0.08,7
8,999814.535,24.695,60.465,95.375,4.16,0.665,0.105,7
9,999790.005,28.07,64.615,111.745,4.625,0.8,0.14,7
10,999763.45,23.115,77.42,129.87,5.13,0.84,0.175,7
11,999732.305,28.99,80.7,151.09,5.69,1.02,0.205,7
12,999699.58,31.965,87.62,173.105,6.35,1.125,0.255,7
13,999664.225,34.54,95.0,197.585,6.99,1.345,0.315,7
14,999626.13,32.48,107.92,223.995,7.625,1.455,0.395,7
15,999582.96,36.55,116.12,253.89,8.47,1.565,0.445,7
16,999536.83,44.46,120.945,286.13,9.28,1.845,0.51,7
17,999488.16,45.28,134.535,319.295,10.11,2.01,0.61,7
18,999433.745,51.005,145.46,355.765,10.98,2.33,0.715,7
19,999374.655,51.15,162.395,396.475,11.925,2.565,0.835,7
20,999309.01,61.89,170.605,441.73,13.08,2.71,0.975,7
21,999240.845,67.595,183.995,489.225,14.255,3.0,1.085,7
22,999166.645,79.22,193.445,540.78,15.46,3.2,1.25,7
23,999089.64,83.92,209.4,595.375,16.91,3.34,1.415,7
24,999006.35,94.815,222.685,652.63,18.325,3.64,1.555,7
25,998916.91,93.77,249.82,714.34,19.37,4.04,1.75,7
26,998816.1,105.21,267.265,784.2,20.86,4.405,1.96,7
27,998708.515,117.92,285.135,859.035,22.29,4.965,2.14,7
28,998594.225,130.285,306.045,937.62,24.08,5.315,2.43,7
29,998472.62,140.045,329.82,1023.47,25.565,5.775,2.705,7
30,998340.365,145.87,362.005,1114.675,27.805,6.27,3.01,7
