Date,S,E,I,R,H,C,D,index
0,999953.0,8.0,38.0,0.0,1.0,0.0,0.0,80
1,999937.91,16.37,33.72,10.44,1.495,0.065,0.0,80
2,999924.36,16.205,37.705,19.73,1.855,0.145,0.0,80
3,999909.035,17.425,41.045,30.14,2.14,0.2,0.015,80
4,999892.615,19.95,43.18,41.445,2.495,0.3,0.015,80
5,999875.325,22.035,46.145,53.245,2.81,0.4,0.04,80
6,999856.565,24.895,49.02,65.79,3.16,0.49,0.08,80
7,999837.155,22.12,57.18,79.22,3.67,0.56,0.095,80
8,999814.235,25.065,60.53,95.32,4.095,0.645,0.11,80
9,999790.11,27.73,64.01,112.74,4.61,0.64,0.16,80
10,999764.48,21.96,77.28,130.23,5.02,0.84,0.19,80
11,999733.315,28.365,79.685,151.7,5.665,1.06,0.21,80
12,999701.255,31.095,86.27,173.865,6.16,1.08,0.275,80
13,999666.485,33.27,94.41,197.525,6.79,1.21,0.31,80
14,999628.41,31.675,106.805,223.775,7.55,1.41,0.375,80
15,999585.465,36.155,114.77,253.325,8.225,1.595,0.465,80
16,999539.695,43.9,120.26,284.85,8.94,1.795,0.56,80
17,999492.135,44.27,132.79,318.265,9.955,1.92,0.665,80
18,999438.945,49.325,142.26,355.67,10.94,2.09,0.77,80
19,999381.81,48.245,159.865,395.115,11.71,2.365,0.89,80
20,999317.105,59.56,167.33,439.77,12.64,2.535,1.06,80
21,999249.925,65.395,181.33,485.595,13.835,2.74,1.18,80
22,999177.7,76.71,190.43,535.875,14.95,3.055,1.28,80
23,999100.965,82.715,206.915,588.385,16.25,3.355,1.415,80
24,999018.435,93.56,218.795,646.605,17.205,3.83,1.57,80
25,998931.675,90.45,245.53,707.945,18.57,4.075,1.755,80
26,998834.235,100.5,262.645,776.155,20.155,4.36,1.95,80
27,998728.485,114.215,279.15,849.615,21.65,4.735,2.15,80
28,998616.52,126.72,298.745,927.085,23.45,5.115,2.365,80
29,998496.8,136.955,322.805,1010.065,25.385,5.325,2.665,80
30,998370.04,139.37,354.625,1099.735,27.54,5.735,2.955,80
31,998228.64,146.195,388.16,1197.58,29.875,6.335,3.215,80
32,998070.89,177.695,403.095,1305.36,32.525,6.89,3.545,80
33,997909.685,174.205,452.675,1416.8,35.23,7.545,3.86,80
34,997729.985,201.905,474.685,1542.935,38.215,8.055,4.22,80
35,997539.785,220.985,511.165,1673.65,41.24,8.525,4.65,80
36,997334.42,227.17,563.545,1816.3,44.145,9.4,5.02,80
37,997109.485,249.61,605.165,1972.31,47.77,10.14,5.52,80
38,996866.905,264.925,659.135,2140.23,51.87,10.955,5.98,80
39,996604.29,289.54,707.75,2323.455,56.765,11.725,6.475,80
40,996321.34,317.945,760.23,2520.065,60.94,12.37,7.11,80
41,996016.085,339.8,827.015,2730.205,65.675,13.55,7.67,80
42,995683.24,354.675,908.185,2959.925,70.93,14.695,8.35,80
43,995319.28,408.355,958.22,3212.575,76.46,16.025,9.085,80
44,994935.205,423.965,1053.115,3477.84,82.55,17.385,9.94,80
45,994516.8,456.085,1138.35,3769.285,89.655,19.005,10.82,80
46,994060.66,496.08,1229.23,4085.02,96.555,20.805,11.65,80
47,993571.305,525.35,1336.47,4426.915,104.755,22.43,12.775,80
48,993041.765,579.105,1430.135,4797.68,112.85,24.55,13.915,80
49,992473.425,615.175,1555.145,5193.03,121.825,26.195,15.205,80
50,991857.125,661.76,1680.32,5623.55,132.635,28.045,16.565,80
51,991189.635,703.515,1825.345,6090.225,142.795,30.615,17.87,80
52,990464.4,763.88,1968.6,6596.455,154.22,33.065,19.38,80
53,989679.765,840.7,2113.655,7142.25,166.485,36.285,20.86,80
54,988837.95,939.08,2252.355,7729.11,179.845,39.06,22.6,80
55,987945.055,978.29,2460.505,8355.915,193.385,42.405,24.445,80
56,986965.575,1071.44,2642.065,9039.745,209.025,45.765,26.385,80
57,985917.255,1137.685,2870.165,9770.94,226.305,48.96,28.69,80
58,984781.895,1233.67,3090.745,10564.555,245.345,52.71,31.08,80
59,983561.61,1319.78,3339.36,11423.41,265.29,57.165,33.385,80
60,982245.72,1438.02,3583.72,12348.16,286.155,61.925,36.3,80
61,980832.815,1550.805,3860.565,13341.145,308.92,66.3,39.45,80
62,979311.62,1647.29,4181.605,14412.405,332.77,71.89,42.42,80
63,977661.66,1787.62,4498.37,15570.42,358.405,77.6,45.925,80
64,975897.79,1954.86,4810.11,16817.065,386.675,83.78,49.72,80
65,974010.905,2074.535,5202.61,18151.135,416.74,90.06,54.015,80
66,971980.805,2238.41,5580.69,19595.535,448.765,97.43,58.365,80
