Date,S,E,I,R,H,C,D,index
0,999953.0,8.0,38.0,0.0,1.0,0.0,0.0,34
1,999937.87,16.345,34.175,10.07,1.49,0.05,0.0,34
2,999923.975,16.695,38.02,19.41,1.775,0.125,0.0,34
3,999908.68,17.47,41.6,29.895,2.15,0.195,0.01,34
4,999891.945,20.345,43.585,41.3,2.535,0.255,0.035,34
5,999874.045,22.6,47.08,52.95,2.875,0.415,0.035,34
6,999855.005,25.575,49.94,65.565,3.345,0.51,0.06,34
7,999834.515,23.56,58.345,79.13,3.765,0.595,0.09,34
8,999810.73,26.71,62.25,95.265,4.205,0.725,0.115,34
9,999785.93,29.13,67.08,112.135,4.79,0.765,0.17,34
10,999759.005,24.175,80.015,130.49,5.165,0.95,0.2,34
11,999726.18,31.36,82.9,152.545,5.69,1.095,0.23,34
12,999693.46,33.325,89.69,175.665,6.415,1.15,0.295,34
13,999657.67,35.66,97.065,200.955,6.985,1.31,0.355,34
14,999619.21,33.595,110.13,227.415,7.76,1.465,0.425,34
15,999575.125,38.335,117.75,258.185,8.425,1.67,0.51,34
16,999527.31,47.115,123.195,290.78,9.25,1.795,0.555,34
17,999476.83,48.635,136.665,325.28,9.96,1.96,0.67,34
18,999421.78,53.415,147.465,363.505,11.04,2.065,0.73,34
19,999361.98,53.54,165.67,403.68,11.915,2.395,0.82,34
20,999295.885,63.84,173.945,449.64,13.16,2.53,1.0,34
21,999226.05,70.415,188.12,497.245,14.265,2.78,1.125,34
22,999150.74,81.94,198.095,549.28,15.455,3.185,1.305,34
23,999071.06,88.005,215.69,603.57,16.745,3.495,1.435,34
24,998983.465,101.125,228.455,663.58,18.03,3.73,1.615,34
25,998892.315,99.075,256.355,726.95,19.435,4.09,1.78,34
26,998790.08,109.48,274.88,798.03,21.13,4.425,1.975,34
27,998679.245,123.205,293.48,874.27,22.81,4.805,2.185,34
28,998560.725,136.875,314.055,955.915,24.72,5.26,2.45,34
29,998433.055,148.75,340.025,1042.975,26.685,5.775,2.735,34
30,998296.975,153.945,373.905,1137.08,28.97,6.07,3.055,34
31,998146.44,163.11,408.27,1240.82,31.48,6.54,3.34,34
32,997982.075,191.245,428.32,1353.5,34.19,7.04,3.63,34
33,997810.59,190.475,477.08,1473.435,36.785,7.615,4.02,34
34,997619.71,219.87,502.415,1605.565,39.745,8.21,4.485,34
35,997417.585,241.035,539.415,1745.32,42.93,8.85,4.865,34
36,997200.24,247.765,595.375,1895.43,46.11,9.765,5.315,34
37,996962.02,272.885,638.605,2060.28,50.015,10.38,5.815,34
38,996706.61,288.5,696.86,2236.445,54.01,11.23,6.345,34
39,996427.105,316.97,747.915,2430.37,58.71,12.115,6.815,34
40,996125.35,349.245,803.52,2638.2,62.925,13.26,7.5,34
41,995802.43,371.46,873.805,2861.915,67.73,14.515,8.145,34
42,995451.895,388.32,957.2,3104.84,73.105,15.695,8.945,34
43,995071.49,439.4,1013.795,3368.955,79.695,16.985,9.68,34
44,994665.62,460.03,1109.345,3649.74,86.35,18.385,10.53,34
