Date,S,E,I,R,H,C,D,index
0,999953.0,8.0,38.0,0.0,1.0,0.0,0.0,27
1,999938.26,16.02,34.27,9.85,1.555,0.045,0.0,27
2,999924.585,16.38,37.53,19.395,1.97,0.135,0.005,27
3,999909.345,17.51,41.005,29.69,2.27,0.175,0.005,27
4,999892.725,20.22,43.415,40.8,2.575,0.25,0.015,27
5,999874.855,22.435,46.52,52.89,2.94,0.325,0.035,27
6,999856.19,25.135,49.42,65.595,3.165,0.435,0.06,27
7,999836.05,22.94,57.45,79.385,3.575,0.53,0.07,27
8,999812.595,26.21,60.83,95.695,3.955,0.61,0.105,27
9,999788.12,28.695,65.47,112.385,4.475,0.71,0.145,27
10,999761.715,23.225,78.62,130.545,4.915,0.805,0.175,27
11,999729.83,29.675,81.785,151.995,5.6,0.88,0.235,27
12,999697.315,32.12,88.01,175.03,6.255,0.985,0.285,27
13,999662.075,34.59,95.88,199.075,6.955,1.105,0.32,27
14,999623.85,32.69,108.36,225.68,7.65,1.415,0.355,27
15,999580.245,37.14,116.57,255.55,8.53,1.55,0.415,27
16,999533.805,44.855,122.03,287.67,9.505,1.665,0.47,27
17,999484.995,45.655,134.995,321.505,10.41,1.86,0.58,27
18,999431.405,50.135,145.525,358.79,11.36,2.105,0.68,27
19,999373.11,49.77,162.76,398.935,12.39,2.27,0.765,27
20,999307.15,61.44,170.705,443.995,13.29,2.55,0.87,27
21,999238.11,68.27,183.725,491.66,14.38,2.905,0.95,27
22,999164.95,78.73,193.765,542.71,15.58,3.2,1.065,27
23,999087.55,84.415,210.94,595.605,16.795,3.445,1.25,27
24,999003.67,96.15,222.23,654.605,18.175,3.765,1.405,27
25,998915.525,93.985,249.18,716.095,19.64,3.955,1.62,27
26,998814.98,105.855,266.675,784.99,21.335,4.36,1.805,27
27,998708.215,117.53,285.775,859.07,22.64,4.77,2.0,27
28,998593.8,130.67,305.075,938.375,24.805,5.045,2.23,27
29,998472.23,139.83,329.26,1024.11,26.62,5.46,2.49,27
30,998339.96,146.475,360.28,1115.64,28.92,6.005,2.72,27
31,998193.8,154.545,395.875,1215.115,30.975,6.78,2.91,27
32,998034.795,183.055,413.08,1324.565,33.82,7.45,3.235,27
33,997870.145,180.605,461.31,1440.28,36.06,8.1,3.5,27
34,997685.215,210.485,484.32,1568.335,39.095,8.635,3.915,27
35,997490.485,229.91,521.35,1702.49,42.305,9.055,4.405,27
36,997279.71,237.505,575.66,1846.56,45.605,10.075,4.885,27
37,997048.55,261.355,618.59,2005.465,49.685,10.88,5.475,27
38,996800.03,277.065,674.375,2176.985,53.755,11.77,6.02,27
39,996531.89,301.74,725.485,2363.79,57.76,12.73,6.605,27
40,996243.045,329.65,778.24,2565.655,62.305,13.855,7.25,27
41,995931.375,352.435,844.82,2781.51,66.99,14.93,7.94,27
42,995593.505,365.55,929.29,3014.7,72.66,15.625,8.67,27
43,995222.625,420.785,980.015,3271.755,78.87,16.575,9.375,27
44,994830.385,438.09,1074.75,3543.345,85.18,17.975,10.275,27
45,994400.755,474.295,1162.995,3839.56,91.715,19.54,11.14,27
46,993934.32,515.495,1256.71,4161.29,98.725,21.285,12.175,27
47,993432.97,547.415,1366.85,4509.89,106.565,23.065,13.245,27
48,992888.18,605.9,1463.435,4886.79,116.445,24.8,14.45,27
49,992303.67,646.435,1589.41,5292.64,125.15,27.01,15.685,27
50,991668.715,696.835,1720.745,5731.88,135.67,29.2,16.955,27
51,990980.235,742.805,1870.64,6210.355,145.93,31.64,18.395,27
52,990238.54,800.42,2021.49,6727.025,158.455,34.245,19.825,27
53,989435.725,877.81,2170.315,7285.345,171.97,37.29,21.545,27
54,988572.79,977.905,2310.845,7888.9,186.14,40.105,23.315,27
55,987654.34,1023.275,2521.73,8531.085,200.92,43.435,25.215,27
56,986652.285,1117.775,2708.53,9230.37,217.0,46.635,27.405,27
57,985574.955,1190.725,2937.05,9983.17,234.045,50.32,29.735,27
58,984412.925,1288.09,3160.815,10798.815,253.06,54.14,32.155,27
59,983164.74,1376.175,3417.33,11676.11,272.135,58.875,34.635,27
60,981812.98,1504.21,3663.125,12625.585,292.945,63.58,37.575,27
61,980366.87,1615.97,3953.785,13638.085,316.42,68.155,40.715,27
62,978805.08,1720.355,4281.035,14735.325,340.6,73.59,44.015,27
63,977126.195,1852.07,4607.83,15918.93,368.41,78.95,47.615,27
64,975316.865,2031.34,4919.17,17197.865,398.315,84.965,51.48,27
