;score;beta_final;sigma_final;gamma_final;hp_final;hcr_final;pc_final;pd_final;pcr_final;s_final;t_final;beta_init;sigma_init;gamma_init;hp_init;hcr_init;pc_init;pd_init;pcr_init;s_init;t_init;w1;w2;w3;w4;w5;vw1;vw2;vw3;vw4;vw5;smoothing;optimizer;step_sizee;I_0
15;909.3177782294141;0.5407278248669222;0.21726647460996426;0.2209393115011386;0.040678140569499706;0.3464067362009846;0.06329987956628631;0.04679866191824835;0.39525191205331;0.7209242503674527;0.8557370118829946;0.33333027270941706;0.5538168433059356;0.19778364766288994;0.38519823375588175;0.37270155509944464;0.24373658542110616;0.26518073862329145;0.2529990750526561;0.7351232843783828;0.7143887555972009;1;1;1;1;1;3.972860025515645;1.9268385093486742;1.845165870298436;2.5115565753620905;3.1040479797055465;False;LBFGSB;None;1.855287569573284
16;910.32312026025;0.5580489930057767;0.2410784048309204;0.2386979161821701;0.0484108730615412;0.4;0.054232973030538915;0.08859146099304628;0.3264373891163148;0.7368117383033093;0.8625869065859667;0.5454778820364932;0.34106786995031724;0.2168642228698098;0.361442950910482;0.3729129018799231;0.03633534883085336;0.13896625597119427;0.2471958406085608;0.7077294065732419;0.6440916923467701;1;1;1;1;1;3.299383976448838;3.0792205917356297;2.7408638361731814;3.0236909911365943;1.6990073994491444;False;LBFGSB;None;1.855287569573284
17;911.2648894260758;0.5666620024787286;0.2302761207864717;0.2340300597169378;0.052438531290223314;0.3614904768631006;0.06360075075010375;0.06102188558227811;0.36442385477569;0.7453793448647652;0.965386215594514;0.23861859310158096;0.9808009344150764;0.10008540497127924;0.41311530004163133;0.31274917950689995;0.2945705341155511;0.08257403280801512;0.11112921619706054;0.8089017626246267;0.7617711677570149;1;1;1;1;1;3.508321782070592;1.9357629802138745;3.3526302653664226;1.3244413644124162;3.500987555967964;False;LBFGSB;None;1.855287569573284
18;911.2648894260758;0.5666620024787286;0.2302761207864717;0.2340300597169378;0.052438531290223314;0.3614904768631006;0.06360075075010375;0.06102188558227811;0.36442385477569;0.7453793448647652;0.965386215594514;0.23861859310158096;0.9808009344150764;0.10008540497127924;0.41311530004163133;0.31274917950689995;0.2945705341155511;0.08257403280801512;0.11112921619706054;0.8089017626246267;0.7617711677570149;1;1;1;1;1;3.508321782070592;1.9357629802138745;3.3526302653664226;1.3244413644124162;3.500987555967964;False;LBFGSB;None;1.855287569573284
19;912.5303981926185;0.5413323334981704;0.21544453953080547;0.2356805144443187;0.02655731679492071;0.1925171461600744;0.06550371161733523;0.04719456446405699;0.2904529787995676;0.7354845253328505;0.7983539096216293;0.5189399680266459;0.20249087063283727;0.18058686772468927;0.20738864172285149;0.11711844627757485;0.11870605700513978;0.07147928299337071;0.2563962183603157;0.7784336008452656;0.7586722298409365;1;1;1;1;1;3.3185385638742684;2.9990658150044096;1.3847804275943862;3.8105171028503664;1.8901014428411345;False;LBFGSB;None;1.855287569573284
20;914.4418513749812;0.4470116054246617;0.2192896185552908;0.15249096225243414;0.040363758780541215;0.32432650421965176;0.07643099674409963;0.05999377350904856;0.4;0.8162258626460507;0.9799850418719898;0.5390834869471465;0.9377670982867409;0.12285898352234885;0.034077563405480016;0.011685022648778923;0.08786325555531799;0.2630581632348165;0.3855966765782886;0.7674930414850847;0.8970927480886849;1;1;1;1;1;2.724113330803818;3.716796925324037;1.4577072344234565;3.0623519132892114;1.39965334489847;False;LBFGSB;None;1.855287569573284
21;914.4418513749812;0.4470116054246617;0.2192896185552908;0.15249096225243414;0.040363758780541215;0.32432650421965176;0.07643099674409963;0.05999377350904856;0.4;0.8162258626460507;0.9799850418719898;0.5390834869471465;0.9377670982867409;0.12285898352234885;0.034077563405480016;0.011685022648778923;0.08786325555531799;0.2630581632348165;0.3855966765782886;0.7674930414850847;0.8970927480886849;1;1;1;1;1;2.724113330803818;3.716796925324037;1.4577072344234565;3.0623519132892114;1.39965334489847;False;LBFGSB;None;1.855287569573284
22;915.0143492522452;0.4988413221785075;0.2308808284497861;0.18597175738914185;0.05078322732971299;0.3999596980108262;0.0791941745595679;0.057991388010913976;0.4;0.8034120328796779;0.9899239352343352;0.5027235833876347;0.2997501404047045;0.22178733543855533;0.3770142411577733;0.328911786094274;0.3440158217809848;0.0512703924313776;0.07795413785801822;0.7109333778425256;0.8344561350439023;1;1;1;1;1;3.1793677030971184;3.5869066435608694;2.331424274673042;1.1571436474629002;1.2307898461124858;False;LBFGSB;None;1.855287569573284
23;916.1819662393773;0.5369330821987208;0.22319954911175646;0.23012418063137124;0.031104657182323917;0.3411850774368913;0.024357793988779426;0.20532829472233846;0.1343748822082172;0.7264782098706603;0.7706330512429553;0.1279811104730098;0.8346499303981807;0.2370736154944774;0.035240836712030814;0.1859774554616976;0.032665927075740786;0.4670492145465326;0.13944612404530227;0.7557837684895201;0.9096346774753266;1;1;1;1;1;3.824383193061412;3.8693694486027352;1.9384480130821635;1.1821524771367895;1.6087454431310575;False;LBFGSB;None;1.855287569573284
24;918.6695443270178;0.5349611809513488;0.2142157135017048;0.20873379410948065;0.04642899281179523;0.35033219838103125;0.06278634067237614;0.05643168917966146;0.3353814117211387;0.7902029125938006;0.9573477508819942;0.5049425261705998;0.9873810037655072;0.2375417819067211;0.013276710618711435;0.09833589388605717;0.20210714655278253;0.21078869570448727;0.08377722085215139;0.7424787596154504;0.7552319529499023;1;1;1;1;1;2.7573131784592677;3.951948569043109;2.8789272215759234;2.2026409448604505;2.4679621070439657;False;LBFGSB;None;1.855287569573284
25;919.0461805413833;0.5997153691676499;0.2114848051527836;0.2395388851867739;0.06059283485830741;0.3998642784797039;0.0713874601594314;0.055255427976938894;0.3913111801342334;0.7778039184600402;0.98501723747953;0.175400578421902;0.8167589275387099;0.22453676935493105;0.2138369609960791;0.18668848770822036;0.20113986772368345;0.08090414868106345;0.257773470032873;0.8072637913872529;0.7414372445684118;1;1;1;1;1;3.6456828828624137;2.377953415954598;3.370384712679535;1.2835235373908225;3.975728293346156;False;LBFGSB;None;1.855287569573284
26;920.2996653545849;0.5561360416667961;0.25539599071939684;0.23843671553558984;0.053320609543195625;0.365078336416921;0.06014124040178419;0.07011128809884089;0.3997472309248581;0.7421707994439359;0.9446613303753402;0.11223920777992903;0.8936174450509373;0.18759996379146188;0.3712431177380252;0.07197563854457903;0.23711606435233654;0.3077807582368569;0.3864359814881597;0.8115966051040797;0.8421505737145569;1;1;1;1;1;3.7148305873287404;2.4514699976867216;3.6541448300549133;2.4570013757707216;1.824731785898468;False;LBFGSB;None;1.855287569573284
27;920.3467405290512;0.5807831023042429;0.21705695961454066;0.2342657309888467;0.0569045339452797;0.3995615626785726;0.07234801186196486;0.0566514798011238;0.3998228275628808;0.7374458133642674;0.9847339584509179;0.5398228796158587;0.7689330676255519;0.15989088407768878;0.42795193141772897;0.15678613675325268;0.01998130999786367;0.36728600983592746;0.27734423543259784;0.7370963429485339;0.6493976597213262;1;1;1;1;1;3.1226608356573236;2.2390946440911312;2.96900049836617;2.740810190090325;1.4154613775154081;False;LBFGSB;None;1.855287569573284
28;921.5613962026657;0.5749013816753281;0.22698241482600576;0.2341164318827634;0.05853655897888505;0.4;0.06291353259882751;0.08461810097803757;0.3970977696730848;0.739603220860463;0.9897310173053839;0.2802347117921822;0.9898194748346598;0.20438012321183546;0.09834718879302752;0.2410249340176307;0.3241874349920274;0.44198928984015695;0.3300003411352098;0.7017314469734028;0.7429769651916588;1;1;1;1;1;3.471790412009815;2.5219560808472794;1.9262122234177368;3.336970923445037;3.3319294640618056;False;LBFGSB;None;1.855287569573284
29;924.1725416644792;0.5551598294114554;0.2119761312499146;0.2369312933602759;0.0336704337607525;0.3883315835507867;0.029263825528257893;0.20250164557562825;0.3630370295402861;0.7239547786398681;0.6736135347935445;0.5739131092680141;0.31731906194549764;0.2481020092258257;0.2296441403816808;0.3056765276015091;0.3661496127382504;0.3559500838922385;0.21543397579482526;0.7525688869883271;0.5926599459406942;1;1;1;1;1;3.2508981071997263;3.782434092358068;3.437043416412746;3.770294403557768;2.4959025754226487;False;LBFGSB;None;1.855287569573284
30;924.2434621713793;0.4526158279996032;0.4880096742062334;0.22745675599228785;0.03276487099667587;0.29978162198175506;0.06301032418146961;0.0947122294184064;0.3927204151695161;0.7359338727874033;0.7780539349524124;0.4360954420243135;0.7469627550456182;0.232417209182628;0.011569633295759205;0.2142914682530363;0.2688653973854698;0.09764160193761393;0.3092219649953792;0.7023665354903976;0.6193396296067692;1;1;1;1;1;3.0406703341425176;3.5674235259392133;2.4083459398589038;1.7444991274936372;1.1893616780938407;False;LBFGSB;None;1.855287569573284
31;924.2583042405802;0.5139487686931136;0.2640006434823469;0.2155171571347048;0.0436596500658215;0.38237547504104463;0.06035685787885488;0.0675457283991682;0.391758743109784;0.808186246547386;0.9046178959200748;0.777776988799124;0.25079255802415584;0.15318053123016356;0.3557453023348269;0.13257537474124206;0.24428218585416814;0.03384752408399624;0.33328009681853993;0.798172800505777;0.6327956911319511;1;1;1;1;1;2.5819636688627536;3.6875590918410666;2.7101105538901593;3.5515583323861293;3.883143030134697;False;LBFGSB;None;1.855287569573284
32;924.2583042405802;0.5139487686931136;0.2640006434823469;0.2155171571347048;0.0436596500658215;0.38237547504104463;0.06035685787885488;0.0675457283991682;0.391758743109784;0.808186246547386;0.9046178959200748;0.777776988799124;0.25079255802415584;0.15318053123016356;0.3557453023348269;0.13257537474124206;0.24428218585416814;0.03384752408399624;0.33328009681853993;0.798172800505777;0.6327956911319511;1;1;1;1;1;2.5819636688627536;3.6875590918410666;2.7101105538901593;3.5515583323861293;3.883143030134697;False;LBFGSB;None;1.855287569573284
33;924.6958770806734;0.5645224842167028;0.2231862541017743;0.2273988816417699;0.05417912856892936;0.3977447720553079;0.07116615363339975;0.055324910070414984;0.3967888889777896;0.7702543023763916;0.9521126441730291;0.5021719513260985;0.9426775032821696;0.22704071301418324;0.12097674547508384;0.2181196224512832;0.2367614953621528;0.35883010462079057;0.3725847469462449;0.8059959350686248;0.8038177615893479;1;1;1;1;1;3.602896539719034;2.1483034770268645;1.6948933917096418;3.0145130397156947;2.1984840343826573;False;LBFGSB;None;1.855287569573284
34;926.4766899202104;0.5688648593799785;0.2130962804615438;0.2278970287255899;0.05367566184408565;0.3903869827626778;0.05815133540450165;0.06888288309455025;0.30123218960930304;0.7312186649585035;0.9563784621918132;0.4468963161240576;0.298420889632006;0.1273606486213298;0.314751996468203;0.3681584929941927;0.21282204157667756;0.17431260659152645;0.019467982015168087;0.8285369682044927;0.9359809781904941;1;1;1;1;1;2.317449005472562;3.5090573701362318;3.625518579127292;2.6605600611758886;2.2995671156182085;False;LBFGSB;None;1.855287569573284
35;928.6654036389874;0.5395777542988166;0.21775847087087086;0.23688798839034444;0.025223374685199237;0.3651706912678809;0.04913862709359503;0.07459241456108287;0.2219222635422248;0.7211044962552883;0.5276521281785364;0.36053748505348737;0.6975287504631619;0.18658623031832935;0.1495244656100714;0.02739472955868094;0.33186868701318323;0.0344043104611025;0.12863751537084347;0.7465588330911712;0.5410828827603854;1;1;1;1;1;2.9745424629990587;2.4202742014410563;3.022088402671946;2.5000713823990792;2.185637005249881;False;LBFGSB;None;1.855287569573284
36;928.7736622800237;0.4718320242648037;0.5115324200328143;0.2338940562114468;0.043674108810879284;0.2973123604270245;0.08206946799639712;0.06615170932550972;0.4;0.8315400651582312;0.8626528227466838;0.6988079839963472;0.8979692035536462;0.1798876346091078;0.08282809302256297;0.0632195203209612;0.3429381464506297;0.15618462890236484;0.3236604673275089;0.8166476782734636;0.5658184431722177;1;1;1;1;1;3.150337815882088;3.8136840894320256;3.613952326776332;3.451044497287494;1.474359605195517;False;LBFGSB;None;1.855287569573284
37;928.7736622800237;0.4718320242648037;0.5115324200328143;0.2338940562114468;0.043674108810879284;0.2973123604270245;0.08206946799639712;0.06615170932550972;0.4;0.8315400651582312;0.8626528227466838;0.6988079839963472;0.8979692035536462;0.1798876346091078;0.08282809302256297;0.0632195203209612;0.3429381464506297;0.15618462890236484;0.3236604673275089;0.8166476782734636;0.5658184431722177;1;1;1;1;1;3.150337815882088;3.8136840894320256;3.613952326776332;3.451044497287494;1.474359605195517;False;LBFGSB;None;1.855287569573284
38;929.874418885576;0.5123209814228512;0.2745859408366332;0.2311725933659295;0.035628062397006534;0.3271791134775555;0.05343899050870478;0.060549714795799174;0.3118141306210509;0.7196637244313997;0.7824257439837099;0.4745111260503132;0.3682652414393732;0.21877968182148766;0.006209183511134317;0.29750658835344873;0.20972839487437134;0.19442617698245293;0.2365473571929497;0.7421958931444987;0.7125101736800543;1;1;1;1;1;2.605352288455128;3.615082739537474;2.888001033422145;3.1220464740253084;1.906423259507004;False;LBFGSB;None;1.855287569573284
39;933.3793488256314;0.5393172903380808;0.24207865105768944;0.2358554504007525;0.03717921637331365;0.2637323253737067;0.04717177336004531;0.024419755026301032;0.2516003646516311;0.717472553569093;0.9605777327513829;0.29420981720953143;0.32219938614514576;0.21168943468812368;0.003199474790750345;0.2451298199181001;0.13357317808549032;0.18064570507891145;0.1994907758985223;0.8137997721347993;0.9593329205112036;1;1;1;1;1;2.2783531530753387;2.5855691347524616;3.623536905749357;1.5783902132428869;3.7204410429348274;False;LBFGSB;None;1.855287569573284
40;933.3793488256314;0.5393172903380808;0.24207865105768944;0.2358554504007525;0.03717921637331365;0.2637323253737067;0.04717177336004531;0.024419755026301032;0.2516003646516311;0.717472553569093;0.9605777327513829;0.29420981720953143;0.32219938614514576;0.21168943468812368;0.003199474790750345;0.2451298199181001;0.13357317808549032;0.18064570507891145;0.1994907758985223;0.8137997721347993;0.9593329205112036;1;1;1;1;1;2.2783531530753387;2.5855691347524616;3.623536905749357;1.5783902132428869;3.7204410429348274;False;LBFGSB;None;1.855287569573284
41;934.8729189502513;0.4692273718747107;0.2118360856307674;0.1876654012143207;0.02106486143064285;0.3138019159005141;0.029504924255821706;0.05717259085283868;0.07059459271644375;0.7449505613328204;0.5678896814245521;0.5585132458102431;0.5865243955129142;0.24806382565793214;0.3939232784314797;0.04860837961391526;0.1164442075782698;0.06880015285457962;0.18900219599638732;0.7355653127800603;0.7755022942211004;1;1;1;1;1;2.5053274476819705;3.2523833212345585;1.4646187168495493;2.015136518826645;1.7018448479273007;False;LBFGSB;None;1.855287569573284
42;935.079565411986;0.5199812849042006;0.2155896356432522;0.206533506691876;0.038170371177051216;0.28879694725480776;0.060097639748005825;0.041214985690475235;0.303680456314399;0.8010043013365723;0.9103113718870648;0.8869647931690552;0.7150445664579421;0.1641060803147492;0.014307377686732872;0.08549334023948553;0.3307399745415913;0.0552887697157142;0.057325588724380865;0.7578240341490053;0.7189378888717841;1;1;1;1;1;2.5647109585160877;3.9940599723062236;1.2166015185810697;1.5510189532390477;2.9892588851390376;False;LBFGSB;None;1.855287569573284
43;936.7214640714552;0.5377274428123111;0.2192250255350469;0.23932315658396244;0.0226862396258683;0.07517899689231873;0.06926123964363957;0.05383522339135375;0.3787463533630587;0.7199938886929852;0.9816386947633512;0.6037112610478067;0.2324699673877381;0.1278686809639753;0.3740109562158091;0.14848039180564673;0.2460490423462557;0.07580308355406147;0.1899976504493316;0.7051369268555814;0.6118218912832536;1;1;1;1;1;3.13992969638803;2.0404209499742496;1.8641966214781536;1.1951409296062447;1.8134027068795533;False;LBFGSB;None;1.855287569573284
44;937.0101570909717;0.5589268772699632;0.2773754048668972;0.2374446666538036;0.06143212146145735;0.4;0.06955261123002161;0.054911470564236176;0.3684825709414487;0.8374427908533357;0.9578840378499678;0.5594152466213748;0.9042158300736124;0.16070879691363707;0.036366059343542735;0.2260651251227858;0.17376313535863885;0.1684574817313169;0.26461985806445426;0.7780884458113344;0.706735243368423;1;1;1;1;1;3.874414248778329;1.5463151039000758;2.3826487227462234;2.7258733888601054;2.169791200842597;False;LBFGSB;None;1.855287569573284
45;937.0645229113173;0.5373056359796203;0.21177817440372249;0.2348816808931848;0.02068948497986446;0.24032580010638102;0.03841065907081877;0.0984863953848802;0.17294488800414515;0.7408065545394585;0.6095975226903287;0.4639343096234788;0.38086420878528254;0.14007815012209046;0.13988109868858356;0.20731721723549432;0.06330560927690375;0.050594983312001116;0.16448028251902078;0.7789981742582714;0.5753097028684799;1;1;1;1;1;2.3055816661084174;2.1635073449206295;2.8978336437365577;3.8251876122614483;3.2277988890562117;False;LBFGSB;None;1.855287569573284
46;937.0645229113173;0.5373056359796203;0.21177817440372249;0.2348816808931848;0.02068948497986446;0.24032580010638102;0.03841065907081877;0.0984863953848802;0.17294488800414515;0.7408065545394585;0.6095975226903287;0.4639343096234788;0.38086420878528254;0.14007815012209046;0.13988109868858356;0.20731721723549432;0.06330560927690375;0.050594983312001116;0.16448028251902078;0.7789981742582714;0.5753097028684799;1;1;1;1;1;2.3055816661084174;2.1635073449206295;2.8978336437365577;3.8251876122614483;3.2277988890562117;False;LBFGSB;None;1.855287569573284
47;937.4457076802304;0.5511716174190262;0.21486649455307005;0.2350586846954757;0.03294526986451878;0.18235159778027785;0.05922419724019819;0.05764949090871161;0.2903761253929771;0.7566872431117809;0.9885027421764668;0.40027583134099787;0.939149258699106;0.2372541021250461;0.302042436359609;0.30261403068489684;0.12060615252746212;0.057534418170452996;0.18708620787157115;0.7060765469625339;0.8350394099578289;1;1;1;1;1;3.956132196857293;1.7289502172192868;1.883827276213856;2.8624213120645274;1.7426064569679025;False;LBFGSB;None;1.855287569573284
48;937.4596298336372;0.4961639153111205;0.3042967197595769;0.2385240842074192;0.02521253992664241;0.1787360724867439;0.0314516578108781;0.08140563000363846;0.07802691015966469;0.7430641551509629;0.7763154932675529;0.2732959754926399;0.36987176683506295;0.19882747263175649;0.02778657796120929;0.2069386403849733;0.04303301601446907;0.17984419267096607;0.06535227673297822;0.7652196473583552;0.8371060125094796;1;1;1;1;1;3.1480106955012728;2.9311173434898454;1.6469902177201472;1.6307982424385123;2.00239781538008;False;LBFGSB;None;1.855287569573284
49;939.2437433067537;0.5204277549404063;0.2312682306011629;0.2370220980065077;0.016869729898439278;0.16200196214630075;0.04398666223777646;0.03732275345638345;0.09305775812246392;0.7750635487322379;0.5284647623296154;0.6417980189832345;0.8665671802354421;0.21242975955029894;0.19543321057753285;0.04054038314276668;0.02568783667058564;0.2940694724036357;0.09611514219153157;0.7321006932004015;0.7708261497993514;1;1;1;1;1;2.9319502087953677;3.2431063344042785;3.720807532957605;2.966384930528932;1.3518143407606025;False;LBFGSB;None;1.855287569573284
50;941.0593042960428;0.5318451174290605;0.2120150574488154;0.21161809456884775;0.04012777616702245;0.3627795221902646;0.062262949922118276;0.04798951232019779;0.280349317121508;0.7906323947825802;0.8160357438721326;0.1793168442922636;0.9181447413836356;0.22756852101557265;0.03252071097180862;0.2706936375431324;0.31502058993277204;0.4231768030502968;0.08702186319739612;0.7291690962700097;0.8033245124041196;1;1;1;1;1;3.2958459827060893;2.068899118554849;1.2420449626467431;2.441726155147752;2.0221607240966915;False;LBFGSB;None;1.855287569573284
51;942.5047154060046;0.5366950469129945;0.2441259038376868;0.2370434282938401;0.03471294770730413;0.2631429266630663;0.031578260540482;0.15976650228146125;0.2630769480537756;0.746540636653028;0.9176915204613916;0.20056895623034446;0.2004719687075915;0.1887785541109242;0.0758995220488447;0.1640227784019136;0.16535209432207845;0.3221491306852008;0.1756693239902297;0.7425118149006273;0.8652584356838408;1;1;1;1;1;3.581648102432206;2.8888485789947738;3.97943546378538;2.734717953257884;3.9221415746642094;False;LBFGSB;None;1.855287569573284
52;944.621762184788;0.4497563391235592;0.6054662697297101;0.23245573065789424;0.03686182451562478;0.2492531697041483;0.07305411666187123;0.09937148879963087;0.3723672746726195;0.7620367003341726;0.8510063616552399;0.12842594032046295;0.7392154304115641;0.14125767068210626;0.17580580462807358;0.14915712206764262;0.1107114880288332;0.029381986777097756;0.3093169532770553;0.7502907393254452;0.9373862978982914;1;1;1;1;1;3.4308044266371978;3.6105624579271542;3.144313652336688;3.7302604427412187;3.1381416628525374;False;LBFGSB;None;1.855287569573284
