,Date,DAL,DAL-var,AAL,AAL-var,UAL,UAL-var,ZNH,ZNH-var,CEA,CEA-var
352,2020-05-26,25.0649995803833,0.09144347545579112,10.705000400543213,0.08569982308181012,28.510000228881836,0.10119740830434124,21.255000114440918,0.015527940971160305,17.824999809265137,0.054421774080220454
353,2020-05-27,26.994999885559082,0.07699981398309153,12.204999923706055,0.14012138879385058,31.47000026702881,0.10382322042734912,21.755000114440918,0.02352387660822893,17.65999984741211,-0.009256659950552321
354,2020-05-28,25.954999923706055,-0.03852565164889566,11.37999963760376,-0.06759527171318352,29.44499969482422,-0.06434701477667884,21.210000038146973,-0.02505171562523576,17.304999351501465,-0.020101953509510714
355,2020-05-29,24.914999961853027,-0.04006934944750823,10.489999771118164,-0.07820737212896778,27.575000762939453,-0.06350820007695467,20.835000038146973,-0.017680339430718933,17.19499969482422,-0.0063565247500400514
356,2020-06-01,25.75,0.03351394900362947,10.949999809265137,0.043851291533244685,28.824999809265137,0.0453308798455473,21.1899995803833,0.01703861490695256,17.510000228881836,0.018319310244153942
357,2020-06-02,26.545000076293945,0.030873789370638654,11.309999942779541,0.032876725094533515,30.015000343322754,0.04128362677994255,21.95500087738037,0.03610199679783252,18.300000190734863,0.04511707318826664
358,2020-06-03,27.739999771118164,0.04501788251609067,11.705000400543213,0.03492488592060918,32.20000076293945,0.07279694801345496,22.52999973297119,0.026189880783982374,18.574999809265137,0.01502730140240673
359,2020-06-04,31.325000762939453,0.12923579745497532,14.78499984741211,0.263135355956584,37.43499946594238,0.1625775956200642,22.505000114440918,-0.0011096146838247903,18.594999313354492,0.001076689329459901
360,2020-06-05,35.68000030517578,0.13902631879226382,19.920000076293945,0.3473114833870384,45.68000030517578,0.22024845617360128,25.035000801086426,0.11241949228083173,20.295000076293945,0.09142246978834533
361,2020-06-08,36.80000114440918,0.03139015778177922,20.085000038146973,0.00828313058338728,47.27499961853027,0.03491679734454316,26.19499969482422,0.04633508514557161,20.964999198913574,0.033013014047841134
362,2020-06-09,34.334999084472656,-0.06698374954564418,18.5,-0.07891461464459144,44.81999969482422,-0.051930194468870476,26.295000076293945,0.0038175370351115254,20.434999465942383,-0.025280217182104946
363,2020-06-10,31.940000534057617,-0.0697538550830523,17.355000495910645,-0.06189186508591111,40.880001068115234,-0.08790715425114054,25.389999389648438,-0.034417215593066465,19.699999809265137,-0.035967686610524255
364,2020-06-11,26.925000190734863,-0.15701315777923233,14.494999885559082,-0.16479403795035696,33.28999900817871,-0.18566540757398417,23.4399995803833,-0.0768018848421145,18.1850004196167,-0.07690352306175738
365,2020-06-12,30.15999984741211,0.12014854721488318,16.77999973297119,0.15764055642998548,38.584999084472656,0.15905678083658295,24.225000381469727,0.03348979586771772,19.160000801086426,0.05361563700696783
366,2020-06-15,29.3799991607666,-0.02586209186312168,15.985000610351562,-0.04737777921757216,37.52000045776367,-0.027601364571175027,23.31999969482422,-0.03735812889141435,18.8100004196167,-0.018267242527979465
367,2020-06-16,31.96500015258789,0.08798506009738905,17.695000648498535,0.10697528763556076,41.35999870300293,0.10234536776090795,23.765000343322754,0.019082360819983255,19.40999984741211,0.03189789550295165
368,2020-06-17,30.77999973297119,-0.03707181022868731,16.869999885559082,-0.046623381333950754,39.170000076293945,-0.05294967832167703,23.29499912261963,-0.019777034038006278,18.800000190734863,-0.03142708199240795
369,2020-06-18,30.335000038146973,-0.014457430106717644,16.43000030517578,-0.02608177731879806,38.4950008392334,-0.017232556439770414,23.30500030517578,0.0004293274493597691,18.854999542236328,0.0029254973906101328
370,2020-06-19,30.510000228881836,0.005768920076307778,16.44499969482422,0.0009129269245182174,38.38999938964844,-0.0027276645615226325,23.454999923706055,0.006436370588545334,19.06999969482422,0.011402819295024506
371,2020-06-22,29.170000076293945,-0.04392003089267103,14.90999984741211,-0.09334143362101881,35.86000061035156,-0.06590254804690279,22.77999973297119,-0.028778520269899386,18.75,-0.01678026743288673
372,2020-06-23,29.585000038146973,0.01422694414698655,13.880000114440918,-0.0690811363857905,36.32000160217285,0.012827690574230008,22.964999198913574,0.008121135562377523,18.800000190734863,0.002666676839192708
373,2020-06-24,28.045000076293945,-0.052053404085426656,13.315000057220459,-0.04070605566008794,33.875,-0.06731832308142241,22.449999809265137,-0.02242540420697254,18.510000228881836,-0.015425529729300055
374,2020-06-25,27.265000343322754,-0.027812434688866856,12.849999904632568,-0.03492303046110243,33.019999504089355,-0.025239867037952605,22.38499927520752,-0.002895346753223196,18.335000038146973,-0.009454359188056845
375,2020-06-26,27.46500015258789,0.0073354046120200035,12.789999961853027,-0.004669256282088404,33.69499969482422,0.020442162352281926,22.335000038146973,-0.0022336045869755052,18.22000026702881,-0.006272144580250927
376,2020-06-29,27.905000686645508,0.01602040894276704,12.944999694824219,0.012118822004182,34.23500061035156,0.016026143950679174,22.22000026702881,-0.0051488592308820535,18.210000038146973,-0.0005488599744936615
377,2020-06-30,28.199999809265137,0.01057155045191619,13.085000038146973,0.010815013257878257,34.60499954223633,0.010807621594517801,22.130000114440918,-0.004050411858970026,18.015000343322754,-0.010708385195811437
378,2020-07-01,28.360000610351562,0.0056737873109437885,13.144999980926514,0.004585398747009701,35.68499946594238,0.031209361016979235,22.43000030517578,0.013556267021395013,18.175000190734863,0.008881479009874857
379,2020-07-02,28.130000114440918,-0.008110031416102757,12.925000190734863,-0.016736385736848353,35.010000228881836,-0.018915489622040302,22.994999885559082,0.025189459326620055,18.589999198913574,0.022833507775711963
380,2020-07-06,28.34000015258789,0.007465340820925425,12.800000190734863,-0.009671179741227765,34.98499870300293,-0.0007141252703643515,25.229999542236328,0.09719502795391756,19.829999923706055,0.0667025701036581
381,2020-07-07,27.4350004196167,-0.03193365307334166,12.210000038146973,-0.046093761234078386,33.30999946594238,-0.047877641822429845,24.30500030517578,-0.03666267355701098,18.854999542236328,-0.04916794680892301
382,2020-07-08,26.829999923706055,-0.022052140938844465,11.795000076293945,-0.03398853075810547,32.07499980926514,-0.03707594345475641,24.530000686645508,0.00925737003269292,19.225000381469727,0.019623487044090053
383,2020-07-09,26.22000026702881,-0.022735730839054964,11.559999942779541,-0.019923707672263334,31.085000038146973,-0.030865152829469205,24.15499973297119,-0.015287441629729445,18.91999912261963,-0.015864824592881528
384,2020-07-10,26.19499969482422,-0.0009534924466048777,11.46999979019165,-0.0077854803662092895,31.024998664855957,-0.001930235586854849,23.755000114440918,-0.016559702875271833,18.420000076293945,-0.0264270121306673
385,2020-07-13,27.024999618530273,0.0316854336085391,11.880000114440918,0.03574545176538464,32.49499988555908,0.04738118562333063,23.4950008392334,-0.010945033633128176,18.235000610351562,-0.010043402018248212
386,2020-07-14,25.875,-0.04255317797457993,11.444999694824219,-0.036616196584706065,31.22000026702881,-0.03923679406125768,23.1899995803833,-0.012981538538223323,18.315000534057617,0.004387163204186606
387,2020-07-15,28.050000190734863,0.08405797838588844,12.944999694824219,0.13106160244620593,35.25,0.12908391090653645,23.710000038146973,0.022423478532683824,18.535000801086426,0.01201202624153396
388,2020-07-16,27.40999984741211,-0.022816411371510473,12.625,-0.02471994610800677,34.545000076293945,-0.019999997835632756,23.289999961853027,-0.01771404789617073,18.255000114440918,-0.015106591558879006
389,2020-07-17,27.1899995803833,-0.008026277572182465,12.194999694824219,-0.03405943011293317,34.09499931335449,-0.013026509247231418,23.050000190734863,-0.010304842057160266,18.239999771118164,-0.0008217114888368387
390,2020-07-20,26.609999656677246,-0.021331369351123702,11.700000286102295,-0.040590358434532035,33.1150016784668,-0.028743148691129174,23.265000343322754,0.009327555349622587,18.4399995803833,0.010964901961337916
391,2020-07-21,26.46500015258789,-0.005449060727551372,11.519999980926514,-0.015384641091811977,32.85499954223633,-0.007851490957330572,23.350000381469727,0.0036535584308026183,18.565000534057617,0.00677879373746266
392,2020-07-22,26.239999771118164,-0.008501809188454692,11.369999885559082,-0.013020841633314625,32.24499988555908,-0.01856641805436852,23.5649995803833,0.009207674321247333,18.469999313354492,-0.005117221544316394
393,2020-07-23,26.390000343322754,0.005716485271074294,11.520000457763672,0.01319266259581093,32.28999996185303,0.001395567574931163,23.25,-0.01336726441724711,18.175000190734863,-0.01597179932791517
394,2020-07-24,26.219999313354492,-0.006441872972967796,11.53000020980835,0.0008680339971634813,32.880001068115234,0.018271945090096824,23.0,-0.010752688172043012,17.93000030517578,-0.013480048582556633
395,2020-07-27,25.725000381469727,-0.01887867829320081,11.434999942779541,-0.008239398551614395,32.654998779296875,-0.0068431350823936294,23.050000190734863,0.0021739213362984037,18.0,0.003904054301884882
396,2020-07-28,25.645000457763672,-0.0031098123428476357,11.570000171661377,0.011805879279175669,32.864999771118164,0.006430898780324829,23.010000228881836,-0.0017353562482444428,17.929999351501465,-0.0038889249165852866
397,2020-07-29,25.869999885559082,0.008773617616656921,11.599999904632568,0.0025928895873891453,33.09000015258789,0.0068462006096667435,23.239999771118164,0.009995634069904783,17.949999809265137,0.001115474539155353
398,2020-07-30,25.09500026702881,-0.029957465093105266,11.200000286102295,-0.03448272601886228,31.88499927520752,-0.0364158619469251,23.045000076293945,-0.00839069263101101,17.809999465942383,-0.007799462106428036
399,2020-07-31,24.88499927520752,-0.008368240270441436,11.139999866485596,-0.0053571801860712205,31.53499984741211,-0.010976930711977638,23.030000686645508,-0.0006508739248765354,17.764999389648438,-0.002526674769418036
400,2020-08-03,25.02500057220459,0.005625931327092748,11.074999809265137,-0.005834834649864762,31.600000381469727,0.0020612187845928083,23.375,0.014980430007305567,17.894999504089355,0.007317766333089113
401,2020-08-04,25.5600004196167,0.02137861479237434,11.34000015258789,0.023927796648904643,32.14999961853027,0.017405038937375047,23.52999973297119,0.006631004619088402,17.96500015258789,0.003911743528271048
402,2020-08-05,26.344999313354492,0.030712006293056426,12.200000286102295,0.07583775325771441,33.52000045776367,0.04261277933091396,23.644999504089355,0.004887368143783772,18.19499969482422,0.012802646272351758
403,2020-08-06,26.989999771118164,0.02448284207913097,13.039999961853027,0.06885243082392574,34.32500076293945,0.02401552190281467,23.78499984741211,0.005920928156439214,18.449999809265137,0.01401484576630445
404,2020-08-07,26.940000534057617,-0.0018525097252520453,12.944999694824219,-0.007285296572601273,34.1150016784668,-0.0061179629950479505,23.34000015258789,-0.018709257838092283,18.34000015258789,-0.005962041073952043
405,2020-08-10,28.399999618530273,0.05419447125202992,13.644999980926514,0.054074955782515394,36.095001220703125,0.058038969509595334,23.59999942779541,0.011139643252259848,18.550000190734863,0.011450383664110293
406,2020-08-11,30.21500015258789,0.06390847036749168,14.375,0.05349945182073341,38.23500061035156,0.05928797111166161,24.244999885559082,0.027330528533996853,18.829999923706055,0.015094325072354576
407,2020-08-12,29.565000534057617,-0.021512481060656275,13.78499984741211,-0.041043488875679345,36.97500038146973,-0.03295410510705496,25.010000228881836,0.0315529118141348,19.449999809265137,0.032926175680889534
408,2020-08-13,28.65000057220459,-0.03094875512682594,13.244999885559082,-0.03917301181214034,35.775001525878906,-0.032454329769046004,24.920000076293945,-0.0035985666439121984,19.324999809265137,-0.006426735281532261
409,2020-08-14,28.625,-0.0008726203038489529,13.21999979019165,-0.0018875119353295763,35.76499938964844,-0.00027958450884295306,24.94499969482422,0.0010031949620279187,19.375,0.0025873320169913427
410,2020-08-17,28.530000686645508,-0.0033187533049604256,12.96999979019165,-0.01891074160118241,35.30500030517578,-0.012861710955482221,25.09999942779541,0.006213659445478043,19.34000015258789,-0.0018064437373991936
411,2020-08-18,27.8149995803833,-0.025061377113702245,12.600000381469727,-0.02852732572915921,34.18499946594238,-0.03172357540156158,24.520000457763672,-0.02310752921330568,19.030000686645508,-0.016028927791962903
412,2020-08-19,27.710000038146973,-0.003774925177794347,12.664999961853027,0.005158696699636044,34.39999961853027,0.006289312737947813,24.375,-0.005913558525964911,19.045000076293945,0.0007881970103639287
413,2020-08-20,27.570000648498535,-0.005052305646182149,12.440000057220459,-0.017765487983440027,33.98499870300293,-0.01206398023631939,24.829999923706055,0.018666663536658655,19.545000076293945,0.0262536097661858
414,2020-08-21,27.414999961853027,-0.005622077729401474,12.299999713897705,-0.011254046839131204,33.420000076293945,-0.016624941835265125,24.96500015258789,0.005436980640219277,19.725000381469727,0.009209532078442042
415,2020-08-24,28.729999542236328,0.047966426489625194,12.9399995803833,0.052032510680668,34.994998931884766,0.04712743423085824,24.880000114440918,-0.003404768180550621,19.550000190734863,-0.008871999358705404
416,2020-08-25,30.050000190734863,0.045945028525252354,13.414999961853027,0.03670791320502163,35.829999923706055,0.02386058057742931,25.889999389648438,0.04059482598721103,20.21500015258789,0.0340153429854279
417,2020-08-26,29.980000495910645,-0.0023294407447558467,12.949999809265137,-0.03466270249050822,34.7549991607666,-0.030002812314498632,25.764999389648438,-0.004828119078673234,20.389999389648438,0.008656900110789451
418,2020-08-27,30.8149995803833,0.02785187026886649,13.355000019073486,0.03127414793617143,35.86000061035156,0.03179402895317428,25.84000015258789,0.002910955354789803,20.244999885559082,-0.007111304974485119
419,2020-08-28,31.619999885559082,0.026123651343102437,13.59000015258789,0.01759641581271279,37.239999771118164,0.03848296534518861,26.355000495910645,0.019930353726069012,20.380000114440918,0.006668324507037052
420,2020-08-31,31.329999923706055,-0.009171409326458312,13.325000286102295,-0.01949962203901321,36.625,-0.016514494492428353,26.214999198913574,-0.005312134105965717,20.639999389648438,0.012757569860035895
421,2020-09-01,30.364999771118164,-0.030801154003761003,12.980000019073486,-0.025891201472516057,35.6299991607666,-0.02716725840910303,26.764999389648438,0.020980362675641694,20.489999771118164,-0.00726742359331186
422,2020-09-02,30.769999504089355,0.013337715660265183,13.084999561309814,0.008089332980126067,36.494998931884766,0.024277288562797514,26.864999771118164,0.0037362370166315957,20.329999923706055,-0.007808679804752286
423,2020-09-03,31.424999237060547,0.021286959490660423,13.37999963760376,0.0225449053255005,37.26500129699707,0.021098846078868437,27.0,0.005025134190656909,20.454999923706055,0.0061485489655237115
424,2020-09-04,31.780000686645508,0.011296784668376249,13.62999963760376,0.018684604392468638,38.18000030517578,0.02455384345451356,27.920000076293945,0.034074076899775756,20.925000190734863,0.022977280311993937
425,2020-09-08,31.97000026702881,0.0059785895619298025,13.494999885559082,-0.009904604228471685,37.28999900817871,-0.023310667623971167,29.265000343322754,0.04817336186796106,22.229999542236328,0.0623655598378102
426,2020-09-09,31.964999198913574,-0.0001564300304492665,13.264999866485596,-0.017043350946568586,36.46500015258789,-0.02212386370431052,30.890000343322754,0.05552707947843124,23.570000648498535,0.060278953389821054
427,2020-09-10,31.985000610351562,0.00062572851366341,13.110000133514404,-0.011684865023090026,36.39999961853027,-0.0017825458325962506,30.02999973297119,-0.02784074460321144,23.09000015258789,-0.02036489107781258
